date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW
2015-01-24,1.1347,134.705,1.9475,27.8195,7.4425,0.7558,312.15,3.4528,4.2508,4.489,9.3429,0.9887,8.6834,7.6963,74.0832,2.6379,1.4144,2.917,1.4045,7.0329,8.7937,14145,4.4812,69.805,1230.51,16.566,4.1074,1.511,50.038,1.5198,36.924,12.9303,1,4.1649,65.66,137.71,9.7746,1.9458,2.2849,88.7433,0.4249,1780.3101,1.1596,1.5235,7.8341,1.1557,10.9395,16849,2.2695,715.579,2712.8999,611.11,1.133,110.265,201.87,51.055,99.768,8.375,23.2982,2.2745,3.7828,8083.6001,8.6881,23.916,52.774,1290.8,152.72,132.07,0.7978,102.19,4623.8999,0.3345,0.9448,211.05,9193.7998,1727,149.51,13.1268,1.3621,10.539,20.1922,2985.3,60.486,1170.9,9.0446,330.96,35.35,17.026,530.622,13.1268,219.13,30.34,112.977,0.4353,1.1376,3.4115,2.962,114.49,5413.6001,4.1279,122.504,787.83,4.2583,14.998,6.9086,781.4,24500,9.89,13.1618,2.2001,7.2288,35.5446,2082.3501,18.1104,3305.8,27.548,2790.5,7.308,24435,655.957,655.957,119.26,7.4434
2015-01-25,1.1347,134.705,1.9475,27.8195,7.4425,0.7558,312.15,3.4528,4.2508,4.489,9.3429,0.9887,8.6834,7.6963,74.0832,2.6379,1.4144,2.917,1.4045,7.0329,8.7937,14145,4.4812,69.805,1230.51,16.566,4.1074,1.511,50.038,1.5198,36.924,12.9303,1,4.1649,65.66,137.71,9.7746,1.9458,2.2849,88.7433,0.4249,1780.3101,1.1596,1.5235,7.8341,1.1557,10.9395,16849,2.2695,715.579,2712.8999,611.11,1.133,110.265,201.87,51.055,99.768,8.375,23.2982,2.2745,3.7828,8083.6001,8.6881,23.916,52.774,1290.8,152.72,132.07,0.7978,102.19,4623.8999,0.3345,0.9448,211.05,9193.7998,1727,149.51,13.1268,1.3621,10.539,20.1922,2985.3,60.486,1170.9,9.0446,330.96,35.35,17.026,530.622,13.1268,219.13,30.34,112.977,0.4353,1.1376,3.4115,2.962,114.49,5413.6001,4.1279,122.504,787.83,4.2583,14.998,6.9086,781.4,24500,9.89,13.1618,2.2001,7.2288,35.5446,2082.3501,18.1104,3305.8,27.548,2790.5,7.308,24435,655.957,655.957,119.26,7.4434
2015-01-26,1.1125,130.631,1.9502,27.648,7.4413,0.7423,309.73,,4.2015,4.4799,9.3057,0.9805,8.6842,7.7036,71.9004,2.6296,1.4134,2.8887,1.3867,6.974,8.6285,13703.2998,4.4637,68.782,1206.34,16.341,3.9433,1.5002,49.318,1.4987,36.449,12.7246,1,4.1165,63.25,137.11,9.6573,1.9458,2.1935,85.1961,0.42,1725.89,1.1141,1.4757,7.5193,1.1101,10.5353,,2.1787,685.823,2600.5,586.45,1.087,110.265,192.67,49.001,102.085,8.277,22.3757,2.2483,3.6448,7900.2002,8.3387,22.96,50.667,1239.05,151.18,126.943,0.7872,100.98,4438.8999,0.3307,0.9109,203.05,8813.2002,1647.4,147.63,12.5122,1.4882,10.518,18.8028,2854.53,59.724,1124.17,8.7193,319.2,35.3,16.805,503.566,12.5122,210.87,29.21,108.091,0.4301,1.0921,3.2775,2.8417,110.783,5231.6001,4.0792,122.698,754.7,4.2116,14.808,6.636,750.4,24500,9.535,12.5425,2.1859,6.9222,33.9655,1985.4,17.3701,3163.8999,26.781,2679.8,7.214,23451,655.957,655.957,119.26,7.094
2015-01-27,1.1248,133.33,1.9489,27.7275,7.4486,0.7456,310.52,,4.2112,4.4725,9.3258,1.0139,8.7569,7.697,76.916,2.6509,1.4198,2.901,1.4035,7.0248,8.7196,14075,4.4717,69.07,1213.92,16.3957,3.9821,1.5122,49.409,1.5114,36.58,12.8825,1,4.1299,63.39,137.3,9.699,1.9458,2.2042,85.6108,0.4207,1720.22,1.1194,1.4841,7.5561,1.1155,10.6121,,2.1893,689.664,2631.5,589.37,1.092,110.265,194.73,49.261,103.259,8.344,22.4914,2.2832,3.651,7946.7998,8.3794,23.071,50.913,1245.1,151.13,127.804,0.7908,101.21,4460.5,0.3308,0.9109,204.04,8862,1701,148.22,12.6411,1.398,10.519,19.5113,3227,59.837,1129.63,8.7623,319.27,35.44,16.874,511.29,12.6411,211.56,29.352,108.785,0.4314,1.0974,3.3076,2.8578,113.31,5279.3999,4.092,123.176,760.05,4.2219,14.95,6.6679,754.1,24500,9.535,12.6761,2.1781,6.9849,34.14,1998.47,17.2344,3165.2,26.911,2699.47,7.078,23559,655.957,655.957,119.26,7.1
2015-01-28,1.1367,133.872,1.9489,27.881,7.4421,0.7484,310.91,,4.2317,4.4636,9.3068,1.0219,8.7933,7.688,77.0387,2.687,1.4348,2.9201,1.4088,7.0832,8.8115,13836.2998,4.4808,69.725,1223.84,16.6152,3.9793,1.5245,49.971,1.5222,36.932,13.1519,1,4.1727,63.56,137.41,9.8031,1.9458,2.2142,85.8573,0.4253,1725.8199,1.1244,1.4892,7.5905,1.1204,10.6963,,2.1992,690.111,2644.2,591.71,1.097,110.265,195.62,49.573,104.483,8.428,22.5928,2.3053,3.6786,7971.1001,8.4254,23.176,51.143,1250.75,150.95,128.536,0.7971,102.12,4479,0.3343,0.9153,205.16,8897.9004,1663,149.93,12.8129,1.5025,10.55,19.4863,3065.5801,61.139,1136.99,8.8026,320.71,35.87,17.017,512.221,12.8129,213.72,29.439,108.785,0.4362,1.1024,3.3231,2.8968,114.61,5289.7998,4.135,123.377,763.49,4.2674,14.749,6.6976,756.5,24500,9.581,12.8484,2.1848,7.0238,34.0635,2001.91,17.3121,3168.2,27.101,2711.5901,7.078,23665,655.957,655.957,119.26,7.267
2015-01-29,1.1281,132.693,1.9492,27.717,7.4448,0.7452,312.14,,4.2391,4.4512,9.3635,1.0234,8.8315,7.6912,76.5784,2.6952,1.4296,2.9021,1.4131,7.0387,8.7469,14765,4.4419,69.163,1223.26,16.6218,4.0305,1.54,49.712,1.5271,36.685,13.0561,1,4.1416,63.84,137.28,9.7356,1.9458,2.2316,86.6644,0.4223,1740.95,1.1331,1.5099,7.6506,1.1291,10.7538,,2.2166,692.545,2639.8999,596.44,1.106,110.265,197.16,49.996,103.657,8.4,22.773,2.2857,3.7072,8033.2998,8.4919,23.359,51.546,1293.59,150.58,129.576,0.7934,101.56,4514.3999,0.3323,0.9195,206.77,8961.7002,1713,146.809,12.8999,1.5143,10.538,19.9798,3130.02,60.706,1144.8,8.8026,323.24,35.26,16.894,515.267,12.8999,212.64,29.658,109.837,0.433,1.1111,3.3539,2.8914,113.84,5324.8999,4.1043,123.485,769.49,4.2365,14.975,6.7497,762.7,24500,9.625,12.9333,2.1825,7.0543,34.4783,2016.61,17.7189,3204.3,27.315,2732.78,7.109,23851,655.957,655.957,119.26,7.295
2015-01-30,1.1336,134.04,1.9484,27.73,7.4416,0.7516,310.62,,4.209,4.4411,9.3625,1.0455,8.8631,7.6957,77.999,2.7369,1.4562,2.9469,1.4296,7.0695,8.7846,14220,4.4488,69.975,1246,16.7594,4.0255,1.5568,49.755,1.5331,37.103,13.0806,1,4.1602,63.77,137.25,9.7783,1.9458,2.2216,85.734,0.4243,1747.91,1.1281,1.5048,7.6162,1.1242,10.7638,,2.2066,693.037,2624.5,592.27,1.101,110.265,196.28,49.757,104.248,8.572,22.6767,2.3123,3.7135,8110.8999,8.4584,23.254,51.316,1287.79,150.53,128.831,0.7946,101.98,4495.8999,0.3334,0.9268,205.85,8927,1708,146.066,12.9536,1.5076,10.529,20.0155,3138.1499,61.201,1141.39,8.8322,336.87,35.5,16.944,507.846,12.9536,211.01,29.504,109.837,0.4349,1.1061,3.3496,2.8862,114.36,5306,4.123,123.33,765.49,4.2551,14.714,6.7199,760.3,24500,9.701,12.9864,2.1847,7.013,34.6844,1969.1,17.707,3195.7,26.864,2720.6599,7.147,23744,655.957,655.957,119.26,7.3081
2015-01-31,1.1336,134.04,1.9484,27.73,7.4416,0.7516,310.62,,4.209,4.4411,9.3625,1.0455,8.8631,7.6957,77.999,2.7369,1.4562,2.9469,1.4296,7.0695,8.7846,14220,4.4488,69.975,1246,16.7594,4.0255,1.5568,49.755,1.5331,37.103,13.0806,1,4.1602,63.77,137.25,9.7783,1.9458,2.2216,85.734,0.4243,1747.91,1.1281,1.5048,7.6162,1.1242,10.7638,,2.2066,693.037,2624.5,592.27,1.101,110.265,196.28,49.757,104.248,8.572,22.6767,2.3123,3.7135,8110.8999,8.4584,23.254,51.316,1287.79,150.53,128.831,0.7946,101.98,4495.8999,0.3334,0.9268,205.85,8927,1708,146.066,12.9536,1.5076,10.529,20.0155,3138.1499,61.201,1141.39,8.8322,336.87,35.5,16.944,507.846,12.9536,211.01,29.504,109.837,0.4349,1.1061,3.3496,2.8862,114.36,5306,4.123,123.33,765.49,4.2551,14.714,6.7199,760.3,24500,9.701,12.9864,2.1847,7.013,34.6844,1969.1,17.707,3195.7,26.864,2720.6599,7.147,23744,655.957,655.957,119.26,7.3081
2015-02-01,1.1336,134.04,1.9484,27.73,7.4416,0.7516,310.62,,4.209,4.4411,9.3625,1.0455,8.8631,7.6957,77.999,2.7369,1.4562,2.9469,1.4296,7.0695,8.7846,14220,4.4488,69.975,1246,16.7594,4.0255,1.5568,49.755,1.5331,37.103,13.0806,1,4.1602,63.77,137.25,9.7783,1.9458,2.2216,85.734,0.4243,1747.91,1.1281,1.5048,7.6162,1.1242,10.7638,,2.2066,693.037,2624.5,592.27,1.101,110.265,196.28,49.757,104.248,8.572,22.6767,2.3123,3.7135,8110.8999,8.4584,23.254,51.316,1287.79,150.53,128.831,0.7946,101.98,4495.8999,0.3334,0.9268,205.85,8927,1708,146.066,12.9536,1.5076,10.529,20.0155,3138.1499,61.201,1141.39,8.8322,336.87,35.5,16.944,507.846,12.9536,211.01,29.504,109.837,0.4349,1.1061,3.3496,2.8862,114.36,5306,4.123,123.33,765.49,4.2551,14.714,6.7199,760.3,24500,9.701,12.9864,2.1847,7.013,34.6844,1969.1,17.707,3195.7,26.864,2720.6599,7.147,23744,655.957,655.957,119.26,7.3081
2015-02-02,1.1309,132.504,1.9463,27.7365,7.4402,0.7495,310.383,,4.1809,4.4323,9.3414,1.0418,8.7302,7.6868,78.1501,2.7579,1.4532,3.0235,1.4345,7.0453,8.7644,14127,4.4384,69.981,1242.72,16.9057,4.0347,1.5563,49.757,1.5286,36.951,13.14,1,4.1413,63.63,137.21,9.7391,1.9458,2.2261,86.0082,0.4226,1744.15,1.1304,1.5082,7.6316,1.1264,10.7536,,2.2111,698.689,2683.7,594.91,1.103,110.265,196.67,49.873,103.984,8.542,22.7218,2.3023,3.7208,8042,8.4754,23.301,51.419,1290.38,150.36,129.314,0.7945,101.39,4503.2002,0.3323,0.9245,206.04,8942.7998,1672,146.361,12.9089,1.5106,10.531,20.1008,3116.4299,60.88,1143.11,8.8497,337.55,35.33,16.944,510.847,12.9089,212.06,29.551,110.654,0.433,1.1084,3.37,2.8842,114.02,5338.8999,4.1072,123.056,767.6,4.239,14.494,6.7106,761.9,24500,9.677,12.9466,2.1796,7.0288,34.8685,1961.74,17.7424,3205.5,26.964,2726.0801,7.125,23786,655.957,655.957,119.26,7.3056
2015-02-03,1.1342,133.335,1.9483,27.7492,7.4432,0.7546,310.227,,4.1852,4.3931,9.4285,1.0513,8.6726,7.704,77.4761,2.7569,1.4536,3.0892,1.4267,7.0928,8.7908,14360,4.4503,69.93,1245.3,16.8503,4.0327,1.553,49.911,1.533,36.912,13.0425,1,4.1644,63.88,137.14,9.8043,1.9458,2.225,86.2771,0.4246,1750.54,1.1299,1.5064,7.6278,1.1258,10.7378,,2.21,701.538,2713,595.35,1.103,110.265,196.58,49.854,104.955,8.609,22.7197,2.3034,3.719,8117.2998,8.4735,23.289,51.393,1289.74,150.31,129.234,0.7946,102.03,4502.7002,0.3336,0.9245,206.16,8940.5996,1710,146.429,12.8856,1.5098,10.54,20.0172,3145.7,61.191,1140.85,8.8466,322.28,35.59,16.96,507.67,12.8856,211.73,29.526,110.31,0.4351,1.1079,3.3898,2.9237,114.9,5328.7998,4.125,122.592,767.22,4.2534,15.065,6.7073,762.6,24500,9.677,12.9164,2.1866,7.022,34.8415,1949.4399,17.9204,3191.5,27.007,2731.51,7.141,23774,655.957,655.957,119.26,7.353
2015-02-04,1.1457,134.778,1.9483,27.7455,7.4437,0.7566,308.415,,4.1686,4.4055,9.4339,1.0597,8.6311,7.7065,74.5773,2.7508,1.4756,3.0832,1.4252,7.163,8.8826,1440,4.4512,70.513,1249.95,16.8076,4.0364,1.5626,50.311,1.542,37.347,13.0262,1,4.2059,63.88,137.28,9.9074,1.9458,2.2271,86.4419,0.429,1752.15,1.1308,1.5071,7.6349,1.1269,10.6903,,2.212,695.393,2678.6001,596.41,1.104,110.265,196.76,49.906,105.736,8.717,22.7445,2.3226,3.7734,8158.7998,8.4779,23.311,51.441,1290.9399,150.11,129.352,0.807,102.84,4506.7998,0.3366,0.9241,206.31,8942.0996,1723,146.565,12.7463,1.5109,10.561,20.2794,3112.04,61.264,1140.76,8.856,324.08,35.95,17.183,508.734,12.7463,212.02,29.553,110.24,0.4395,1.1088,3.3901,2.8936,115.79,5333.2998,4.1678,121.267,767.36,4.2947,15.225,6.7134,763.3,24500,9.673,12.7829,2.1866,7.0328,34.7951,2007.9399,18.0644,3201.2,27.168,2734.01,7.141,23808,655.957,655.957,119.26,7.3881
2015-02-05,1.1319,132.74,1.9476,27.7355,7.4427,0.7456,308.38,,4.1609,4.3997,9.3894,1.0479,8.6322,7.71,76.9766,2.7857,1.4584,3.0982,1.4236,7.0611,8.7722,14410,4.4135,70.007,1230.99,16.8435,3.9974,1.5381,49.76,1.5256,36.849,12.9845,1,4.1528,64.51,137.39,9.7853,1.9458,2.2511,87.3738,0.4236,1770.95,1.1428,1.5169,7.7177,1.1388,10.7683,,2.2359,701.751,2651.3999,602.97,1.116,110.265,198.88,50.436,104.932,8.603,22.9873,2.2937,3.8307,8251.5996,8.5661,23.562,51.994,1304.89,149.98,130.738,0.7964,101.72,4555.5,0.3331,0.9348,208.9,9040.4004,1722,148.15,12.8639,1.5274,10.546,20.5655,3167.48,60.483,1155.34,8.9504,327.58,35.64,17.023,513.777,12.8639,217.4,29.87,111.56,0.4341,1.1208,3.4199,2.925,115.01,5367.8999,4.1165,121.697,776.19,4.2416,15.03,6.7848,770.7,24500,9.786,12.8986,2.1852,7.1151,34.9898,2029.67,18.3672,3237.8,27.393,2763.25,7.188,24052,655.957,655.957,119.26,7.4838
2015-02-06,1.1472,134.821,1.9483,27.7125,7.4429,0.7485,306.507,,4.1644,4.413,9.4606,1.0576,8.6178,7.7094,76.2949,2.7924,1.4705,3.1444,1.4263,7.1643,8.8919,14202.5996,4.418,70.743,1244.36,16.9668,4.0004,1.5482,50.506,1.5422,37.365,12.9433,1,4.2099,64.43,137.7,9.9231,1.9458,2.2444,87.1151,0.4296,1762.0699,1.1395,1.5138,7.6947,1.1355,10.7365,,2.2293,700.634,2683.3999,600.95,1.113,110.265,198.29,50.327,106.558,8.73,22.929,2.327,3.8138,8233.0996,8.5418,23.493,51.841,1301.01,149.76,130.153,0.8069,102.82,4538.6001,0.3369,0.9321,208.08,9015.7002,1724,147.71,12.8108,1.523,10.562,20.5049,3163.8899,61.38,1153.0601,8.9232,327.75,36.28,17.169,509.429,12.8108,216.76,29.919,111.236,0.44,1.1175,3.4161,2.9162,115.75,5338.6001,4.1727,122.19,773.9,4.2995,15.236,6.7707,769.5,24500,9.757,12.8474,2.1923,7.0842,34.9939,2043.0601,27.6913,3226,27.208,2758.4099,7.195,23981,655.957,655.957,119.26,7.4791
2015-02-07,1.1472,134.821,1.9483,27.7125,7.4429,0.7485,306.507,,4.1644,4.413,9.4606,1.0576,8.6178,7.7094,76.2949,2.7924,1.4705,3.1444,1.4263,7.1643,8.8919,14202.5996,4.418,70.743,1244.36,16.9668,4.0004,1.5482,50.506,1.5422,37.365,12.9433,1,4.2099,64.43,137.7,9.9231,1.9458,2.2444,87.1151,0.4296,1762.0699,1.1395,1.5138,7.6947,1.1355,10.7365,,2.2293,700.634,2683.3999,600.95,1.113,110.265,198.29,50.327,106.558,8.73,22.929,2.327,3.8138,8233.0996,8.5418,23.493,51.841,1301.01,149.76,130.153,0.8069,102.82,4538.6001,0.3369,0.9321,208.08,9015.7002,1724,147.71,12.8108,1.523,10.562,20.5049,3163.8899,61.38,1153.0601,8.9232,327.75,36.28,17.169,509.429,12.8108,216.76,29.919,111.236,0.44,1.1175,3.4161,2.9162,115.75,5338.6001,4.1727,122.19,773.9,4.2995,15.236,6.7707,769.5,24500,9.757,12.8474,2.1923,7.0842,34.9939,2043.0601,27.6913,3226,27.208,2758.4099,7.195,23981,655.957,655.957,119.26,7.4791
2015-02-08,1.1472,134.821,1.9483,27.7125,7.4429,0.7485,306.507,,4.1644,4.413,9.4606,1.0576,8.6178,7.7094,76.2949,2.7924,1.4705,3.1444,1.4263,7.1643,8.8919,14202.5996,4.418,70.743,1244.36,16.9668,4.0004,1.5482,50.506,1.5422,37.365,12.9433,1,4.2099,64.43,137.7,9.9231,1.9458,2.2444,87.1151,0.4296,1762.0699,1.1395,1.5138,7.6947,1.1355,10.7365,,2.2293,700.634,2683.3999,600.95,1.113,110.265,198.29,50.327,106.558,8.73,22.929,2.327,3.8138,8233.0996,8.5418,23.493,51.841,1301.01,149.76,130.153,0.8069,102.82,4538.6001,0.3369,0.9321,208.08,9015.7002,1724,147.71,12.8108,1.523,10.562,20.5049,3163.8899,61.38,1153.0601,8.9232,327.75,36.28,17.169,509.429,12.8108,216.76,29.919,111.236,0.44,1.1175,3.4161,2.9162,115.75,5338.6001,4.1727,122.19,773.9,4.2995,15.236,6.7707,769.5,24500,9.757,12.8474,2.1923,7.0842,34.9939,2043.0601,27.6913,3226,27.208,2758.4099,7.195,23981,655.957,655.957,119.26,7.4791
2015-02-09,1.1314,134.599,1.9473,27.667,7.4423,0.7425,305.86,,4.1565,4.4141,9.5223,1.0481,8.6128,7.695,75.9451,2.7968,1.4576,3.1448,1.4161,7.0566,8.7702,14203.5,4.3917,70.105,1240.84,16.8058,3.9739,1.5392,49.91,1.5308,36.887,13.0073,1,4.1552,64.88,137.66,9.7936,1.9458,2.2478,87.3046,0.424,1768.4,1.1412,1.5137,7.7064,1.1372,10.6907,,2.2327,697.006,2670.2,602.72,1.114,110.265,198.6,50.477,104.913,8.616,22.9681,2.2834,3.6994,8136.7998,8.5571,23.528,51.919,1302.99,149.75,130.424,0.797,101.4,4545.5,0.3334,0.9335,208.79,9022.5996,1711,148.679,12.7072,1.5253,10.514,21.0107,3164.8701,60.855,1154.8101,8.9362,325.59,35.79,16.946,508.774,12.7072,218.75,29.953,111.316,0.4341,1.1192,3.4184,2.9573,114.34,5331.7998,4.1182,121.62,775.07,4.242,14.977,6.7809,770.7,24500,9.772,12.7426,2.1794,7.1166,34.941,2051.3201,21.7259,3227.3999,27.273,2762.5701,7.195,24012,655.957,655.957,119.26,7.4674
2015-02-10,1.1327,134.297,1.9486,27.6965,7.4424,0.7443,307.543,,4.1817,4.4246,9.4651,1.0472,8.6054,7.714,74.5876,2.8031,1.4524,3.1329,1.4128,7.0672,8.78,14375,4.3888,70.294,1239.13,16.7738,3.9483,1.5298,50.145,1.5334,36.911,13.1096,1,4.1598,63.83,137.66,9.8107,1.9458,2.2215,86.2825,0.4243,1747.79,1.1281,1.5069,7.6157,1.1241,10.7105,,2.2065,694.986,2642,596.72,1.101,110.265,196.27,49.974,105.623,8.623,22.7063,2.2874,3.798,8059.3999,8.4578,23.253,51.312,1287.7,149.41,128.907,0.7965,101.69,4497.7998,0.3338,0.9226,206.51,8923,1706,146.82,12.8345,1.5075,10.534,20.6249,3117.8601,61.163,1141.88,8.8328,321.78,36.01,16.941,501.404,12.8345,218.41,29.592,111.316,0.4347,1.1061,3.3935,2.8941,114.27,5264.3999,4.1202,122.094,765.44,4.2441,14.968,6.7025,761.4,24500,9.657,12.8667,2.1769,7.0107,34.7024,2019.87,27.9769,3194.3999,26.936,2734.05,7.13,23726,655.957,655.957,119.26,7.3812
2015-02-11,1.1322,135.107,1.9484,27.638,7.4444,0.7417,308.35,,4.1926,4.4339,9.4194,1.0488,8.5732,7.7121,74.0962,2.824,1.4543,3.205,1.4244,7.0514,8.7754,14340,4.3722,70.574,1242.55,16.9206,3.9575,1.5259,50.108,1.5333,36.901,13.2152,1,4.1548,63.56,137.62,9.8047,1.9458,2.2152,86.0391,0.4236,1742.88,1.1249,1.5042,7.5941,1.121,10.7328,,2.2003,692.999,2618.7,594.98,1.098,110.265,195.71,49.89,105.983,8.588,22.6474,2.286,3.81,8098.8999,8.4305,23.187,51.168,1284.0601,149.4,128.523,0.7962,101.6,4485.1001,0.3334,0.9226,205.73,8895.4004,1707,146.405,12.9033,1.5032,10.519,21.2157,3040.5801,61.157,1139.79,8.8328,320.87,35.96,16.945,499.495,12.9033,222.76,29.52,110.797,0.4342,1.1029,3.3783,2.8859,114.26,5250,4.1194,121.905,763.85,4.2409,14.959,6.6839,759.2,24500,9.657,12.9297,2.1843,6.9909,34.5806,2002.87,27.8988,3186.6001,27.018,2739.76,7.13,23665,655.957,655.957,119.26,7.3719
2015-02-12,1.1312,135.92,1.9483,27.6105,7.4434,0.742,308.82,,4.1968,4.444,9.4978,1.0505,8.6755,7.7194,74.0656,2.8298,1.4647,3.24,1.4272,7.053,8.7701,14500,4.391,70.489,1250.6,17.0421,3.9863,1.5328,50.118,1.5379,36.928,13.3407,1,4.1519,63.78,137.7,9.7987,1.9458,2.2199,86.1995,0.4232,1738.09,1.1273,1.512,7.6104,1.1233,10.8245,,2.2049,695.026,2642.8999,596.14,1.1,110.265,196.13,50.075,106.05,8.595,22.6996,2.2967,3.8124,8138.6001,8.4485,23.236,51.276,1286.8,149.36,128.738,0.7962,101.71,4500.2998,0.3332,0.9199,206.37,8916.7002,1705,146.717,13.1149,1.5064,10.516,20.6106,3112.5801,61.082,1142.21,8.827,321.55,35.97,16.845,499.278,13.1149,227.64,29.594,110.562,0.434,1.1053,3.4053,2.9097,113.018,5244,4.1131,121.858,764.91,4.2364,14.463,6.6979,761.9,24500,9.629,13.146,2.185,7.009,34.6949,2012.8,29.0878,3199,27.098,2756.8401,7.129,23721,655.957,655.957,119.26,7.4665
2015-02-13,1.1404,135.606,1.9482,27.6337,7.444,0.7409,305.622,,4.1624,4.4344,9.6157,1.0606,8.7141,7.7175,74.4318,2.8133,1.4703,3.2124,1.4265,7.1147,8.8416,14550,4.4199,70.824,1255.75,17.017,4.01,1.534,50.319,1.5456,37.199,13.3467,1,4.1864,64,137.78,9.8852,1.9458,2.2275,86.4915,0.4268,1752.46,1.1311,1.5158,7.6363,1.1271,10.8449,,2.2124,698.365,2699.8999,597.93,1.104,110.265,196.79,50.153,106.816,8.67,22.7758,2.317,3.8478,8165.8999,8.4817,23.315,51.45,1291.17,149.43,129.256,0.8007,102.39,4492.8999,0.3357,0.9219,207.32,8947.0996,1723,147.329,13.1422,1.5115,10.535,20.7366,3165.03,61.112,1146.0699,8.827,324.14,36.48,17.044,496.536,13.1422,230.73,29.694,110.958,0.4375,1.1091,3.4248,2.9098,115.26,5254.6001,4.1499,121.35,768.06,4.2748,15.031,6.7203,763.5,24500,9.65,13.1699,2.1852,7.0415,34.7226,2024.1801,29.9791,3208.6001,27.292,2766.1001,7.19,23801,655.957,655.957,119.26,7.5141
2015-02-14,1.1404,135.606,1.9482,27.6337,7.444,0.7409,305.622,,4.1624,4.4344,9.6157,1.0606,8.7141,7.7175,74.4318,2.8133,1.4703,3.2124,1.4265,7.1147,8.8416,14550,4.4199,70.824,1255.75,17.017,4.01,1.534,50.319,1.5456,37.199,13.3467,1,4.1864,64,137.78,9.8852,1.9458,2.2275,86.4915,0.4268,1752.46,1.1311,1.5158,7.6363,1.1271,10.8449,,2.2124,698.365,2699.8999,597.93,1.104,110.265,196.79,50.153,106.816,8.67,22.7758,2.317,3.8478,8165.8999,8.4817,23.315,51.45,1291.17,149.43,129.256,0.8007,102.39,4492.8999,0.3357,0.9219,207.32,8947.0996,1723,147.329,13.1422,1.5115,10.535,20.7366,3165.03,61.112,1146.0699,8.827,324.14,36.48,17.044,496.536,13.1422,230.73,29.694,110.958,0.4375,1.1091,3.4248,2.9098,115.26,5254.6001,4.1499,121.35,768.06,4.2748,15.031,6.7203,763.5,24500,9.65,13.1699,2.1852,7.0415,34.7226,2024.1801,29.9791,3208.6001,27.292,2766.1001,7.19,23801,655.957,655.957,119.26,7.5141
2015-02-15,1.1404,135.606,1.9482,27.6337,7.444,0.7409,305.622,,4.1624,4.4344,9.6157,1.0606,8.7141,7.7175,74.4318,2.8133,1.4703,3.2124,1.4265,7.1147,8.8416,14550,4.4199,70.824,1255.75,17.017,4.01,1.534,50.319,1.5456,37.199,13.3467,1,4.1864,64,137.78,9.8852,1.9458,2.2275,86.4915,0.4268,1752.46,1.1311,1.5158,7.6363,1.1271,10.8449,,2.2124,698.365,2699.8999,597.93,1.104,110.265,196.79,50.153,106.816,8.67,22.7758,2.317,3.8478,8165.8999,8.4817,23.315,51.45,1291.17,149.43,129.256,0.8007,102.39,4492.8999,0.3357,0.9219,207.32,8947.0996,1723,147.329,13.1422,1.5115,10.535,20.7366,3165.03,61.112,1146.0699,8.827,324.14,36.48,17.044,496.536,13.1422,230.73,29.694,110.958,0.4375,1.1091,3.4248,2.9098,115.26,5254.6001,4.1499,121.35,768.06,4.2748,15.031,6.7203,763.5,24500,9.65,13.1699,2.1852,7.0415,34.7226,2024.1801,29.9791,3208.6001,27.292,2766.1001,7.19,23801,655.957,655.957,119.26,7.5141
2015-02-16,1.14,135.14,1.9462,27.5995,7.4428,0.7398,305.718,,4.1735,4.4403,9.5798,1.0621,8.6317,7.6938,72.2991,2.7995,1.4674,3.2233,1.4195,7.0955,8.838,14560,4.424,70.641,1248.49,16.9817,4.0065,1.5237,50.315,1.5439,37.1,13.2692,1,4.1819,64.45,137.88,9.8787,1.9458,2.2427,87.106,0.4264,1764.39,1.1386,1.5235,7.6888,1.1347,10.8758,,2.2276,697.762,2677.8,601.98,1.112,110.265,198.14,50.403,106.69,8.663,22.9392,2.3258,3.9023,8187,8.5399,23.475,51.801,1300.59,149.35,130.055,0.8028,102.35,4529.3999,0.3353,0.9251,208.75,9004.2002,1722,148.225,13.1907,1.5218,10.528,20.8434,3196.28,60.976,1155.04,8.8577,324.85,36.5,17.044,498.646,13.1907,231.67,29.896,111.373,0.4371,1.1166,3.4369,2.9397,115.19,5304,4.1421,120.857,773.31,4.266,14.95,6.7657,768.9,24500,9.683,13.224,2.1865,7.1065,34.8284,2036.9399,29.0404,3228.1001,27.764,2762.04,7.19,23951,655.957,655.957,119.26,7.6219
