date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,SKK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,XCD,MVR
2009-09-27,1.4685,131.88,1.9481,25.161,7.4405,15.6466,0.9193,269.03,3.4038,0.6965,4.2,4.1035,10.1435,,1.509,8.476,7.2667,44.2293,2.1789,1.6956,2.6414,1.594,9.8337,11.2583,14025,1700,19.5281,5.0203,2.0477,69.149,2.0643,48.5645,10.8694,1,5.3273,68.84,133.61,,5.5588,1.9458,2.8888,98.9641,0.541,1794.0601,2.0558,10.1152,1.4624,9.5454,4008,2.8153,782.047,2774,847.07,1.439,114.23,252.16,52.098,104.573,7.9364,18.2497,2.8271,2.0931,38.44,7293.7002,12.0056,27.264,57.409,5.5337,70.431,1664.22,14228,175.56,126.523,1.0267,105.03,5990.7002,0.4101,218.84,12247.2002,2175.1001,165.224,10.7416,1.7516,11.0138,16.892,2863.0901,61.107,9.2856,11.5302,375.78,43.7432,201.569,10.4174,218.37,28.842,110.974,0.5517,1.4444,4.1489,3.8238,120.36,7136.2002,5.2008,92.603,820.91,5.4973,16.1605,3.3587,2098,22513.9004,12.614,66.266,10.7216,1.8884,9.1072,46.6453,1892.71,12.2397,2787.3,31.213,2166.1299,3.1485,25810,642.957,642.957,116.86,,18.545
2009-09-28,1.4622,131.412,1.9485,25.205,7.4425,15.6466,0.9203,269.45,3.4516,0.7037,4.1961,4.1542,10.2,,1.5097,8.5118,7.2685,44.0915,2.1825,1.6751,2.6177,1.5869,9.7883,11.3313,14053,1719.4,19.608,5.0111,2.0365,69.462,2.0736,48.862,10.846,1,5.3034,68.49,132.56,,5.5355,1.9458,2.8759,98.5218,0.5385,1787.52,2.0534,10.0699,1.456,9.5284,3999,2.832,784.844,2755.3999,838.46,1.433,113.72,250.74,52.012,104.139,7.8958,18.1685,2.8196,2.0897,38.268,7254,11.952,27.142,57.152,5.5084,69.863,1656.78,14255.2002,174.69,127.781,1.0208,105.77,6069.2998,0.4189,217.89,12190.9004,2159.5,164.403,10.7187,1.7438,11.224,16.7767,2854.6899,61.083,9.2441,11.4787,374.1,43.7663,201.701,10.419,218.78,28.718,110.596,0.5492,1.438,4.1333,3.8358,119.854,7060.3999,5.3281,92.572,817.24,5.4815,15.7313,3.3438,2081.3,22413.5,12.558,65.969,10.6987,1.8859,9.0666,46.5093,1897.4399,12.178,2810.7,31.073,2156.47,3.1389,25702,642.957,642.957,116.86,,18.452
2009-09-29,1.4592,131.67,1.9456,25.159,7.4425,15.6466,0.9137,270,3.4028,0.6961,4.2356,4.1382,10.2174,,1.5112,8.5134,7.1408,43.8751,2.1775,1.6688,2.6031,1.582,9.7372,11.3074,13938,1728.0601,19.4505,4.9944,2.034,68.989,2.0695,48.1093,10.8226,1,5.2773,68.2,131.71,,5.5105,1.9458,2.8617,98.7483,0.5359,1777.25,2.0392,10.0201,1.4489,9.4686,3975,2.818,779.365,2750.3,834.32,1.426,113.16,249.21,51.756,103.338,7.954,18.0864,2.7983,2.0816,38.078,7225.6001,11.893,27.008,56.87,5.4946,70.112,1648.6,14170.2002,174.3,127.152,1.0146,104.27,6051.7002,0.4065,216.8,12153.7998,2146,163.646,10.6046,1.7389,11.229,16.6189,2858.79,61.038,9.1984,11.4221,372.25,43.03,200.701,10.3042,216.27,28.559,110.328,0.5465,1.4309,4.1128,3.8147,119.519,7025.5,5.2941,92.705,813.38,5.4463,15.7888,3.3273,2078.3,22303,12.496,65.642,10.5846,1.8757,9.0219,46.1302,1887.35,11.9974,2776.3999,30.919,2145.8301,3.1191,25575,642.957,642.957,116.86,,18.428
2009-09-30,1.4655,131.72,1.9477,25.233,7.4435,15.6466,0.9156,269,3.4516,0.7046,4.2,4.1645,10.1857,,1.5159,8.4416,7.2395,43.9406,2.1745,1.6574,2.5923,1.5654,9.9663,11.3554,13930,1719.78,19.575,5.0593,2.0247,69.475,2.0629,48.89,11.0162,1,5.3165,68.7,132.11,,5.6195,1.9458,2.883,99.4838,0.5488,1791.9301,2.042,10.0948,1.4595,9.488,4000,2.839,790.302,2784.7,841.04,1.437,114,250.92,52.214,104.08,8,18.2206,2.8111,2.0985,38.362,7279.2002,12.0035,27.21,57.293,5.5181,70.08,1660.87,14280.0996,173.89,128.095,1.0202,104.09,5987.3999,0.4181,218.35,12221.7998,2161.8999,164.891,10.7088,1.7555,11.221,16.5428,2894,61.326,9.2669,11.5071,375.76,43.12,202.191,10.4029,217.05,28.776,109.93,0.5612,1.4415,4.156,3.8296,121.59,7077.7998,5.3245,93.115,818.95,5.4777,14.21,3.352,2086.3999,22468.6992,12.589,66.132,10.6888,1.8864,9.089,45.9647,1894.78,11.944,2777.3,30.856,2163.28,3.1361,25764,642.957,642.957,116.86,,18.49
2009-10-01,1.4516,129.97,1.9482,25.41,7.4438,15.6466,0.9131,270.63,3.4515,0.7055,4.2665,4.2095,10.2249,,1.5136,8.4537,7.1131,43.7448,2.18,1.6716,2.5858,1.5745,9.7312,11.2478,13829,1710.58,19.4339,4.9623,2.0344,68.491,2.0544,47.9213,11.1689,1,5.2736,68.1,131.59,,5.5112,1.9458,2.8596,98.5812,0.5355,1775.95,2.0302,10.0127,1.4478,9.4363,3971,2.816,785.776,2742.1001,840.62,1.425,113.07,248.88,51.478,103.523,7.92,18.0732,2.7774,2.0925,38.05,7220.3999,11.9185,26.988,56.828,5.4595,69.392,1647.38,14161.2002,174.89,127.059,1.0131,105.01,5938.8999,0.4062,216.62,12118.7002,2144.3999,163.547,10.99,1.7444,11.21,16.2411,2874.1499,60.957,9.1916,11.4137,372.7,43.3714,200.986,10.6955,215.29,28.547,109.345,0.5461,1.4298,4.1127,3.7809,119.352,6984,5.2868,92.862,812.8,5.4384,13.614,3.3248,2070.8999,22286.6992,12.487,65.594,10.97,1.8835,8.9861,45.7209,1874.33,12.0243,2762.8,30.605,2145.75,3.1144,25549,642.957,642.957,116.86,,18.313
2009-10-02,1.459,130.74,1.9455,25.414,7.4439,15.6466,0.9186,267.61,3.4019,0.6976,4.2302,4.179,10.2685,,1.5092,8.4496,7.2345,44.0034,2.178,1.6608,2.5464,1.5815,9.9412,11.2935,13781.7002,1725.17,19.791,5.0719,2.0086,67.0581,2.0623,47.8995,11.1594,1,5.2687,68.08,131.75,,5.6024,1.9458,2.857,98.2371,0.5472,1775.79,2.0353,10.0036,1.4465,9.7009,3978,2.7913,792.62,2747.8,837.31,1.424,112.97,248.66,51.635,103.863,7.953,18.0568,2.8082,2.0869,38.016,7213.7998,11.8808,26.964,56.777,5.2768,69.415,1645.89,14143.2998,174.65,126.37,1.0098,105.39,5942.2002,0.4059,216.49,12136.7002,2151.2,167.26,11.0538,1.736,11.216,16.1827,2891.1599,61.022,9.1833,11.4033,371.64,43.3,200.364,10.7556,210.37,28.525,109.318,0.5595,1.4285,4.1272,3.8126,119.353,7014,5.1429,91.8821,811.5,5.4613,13.507,3.3218,2067.6001,22266.5,12.475,65.534,11.0338,1.8801,9.0071,45.9706,1874.8101,12.1929,2758.8,30.432,2143.8,3.1273,25529,642.957,642.957,116.86,,18.41
2009-10-03,1.459,130.74,1.9455,25.414,7.4439,15.6466,0.9186,267.61,3.4019,0.6976,4.2302,4.179,10.2685,,1.5092,8.4496,7.2345,44.0034,2.178,1.6608,2.5464,1.5815,9.9412,11.2935,13781.7002,1725.17,19.791,5.0719,2.0086,67.0581,2.0623,47.8995,11.1594,1,5.2687,68.08,131.75,,5.6024,1.9458,2.857,98.2371,0.5472,1775.79,2.0353,10.0036,1.4465,9.7009,3978,2.7913,792.62,2747.8,837.31,1.424,112.97,248.66,51.635,103.863,7.953,18.0568,2.8082,2.0869,38.016,7213.7998,11.8808,26.964,56.777,5.2768,69.415,1645.89,14143.2998,174.65,126.37,1.0098,105.39,5942.2002,0.4059,216.49,12136.7002,2151.2,167.26,11.0538,1.736,11.216,16.1827,2891.1599,61.022,9.1833,11.4033,371.64,43.3,200.364,10.7556,210.37,28.525,109.318,0.5595,1.4285,4.1272,3.8126,119.353,7014,5.1429,91.8821,811.5,5.4613,13.507,3.3218,2067.6001,22266.5,12.475,65.534,11.0338,1.8801,9.0071,45.9706,1874.8101,12.1929,2758.8,30.432,2143.8,3.1273,25529,642.957,642.957,116.86,,18.41
2009-10-04,1.459,130.74,1.9455,25.414,7.4439,15.6466,0.9186,267.61,3.4019,0.6976,4.2302,4.179,10.2685,,1.5092,8.4496,7.2345,44.0034,2.178,1.6608,2.5464,1.5815,9.9412,11.2935,13781.7002,1725.17,19.791,5.0719,2.0086,67.0581,2.0623,47.8995,11.1594,1,5.2687,68.08,131.75,,5.6024,1.9458,2.857,98.2371,0.5472,1775.79,2.0353,10.0036,1.4465,9.7009,3978,2.7913,792.62,2747.8,837.31,1.424,112.97,248.66,51.635,103.863,7.953,18.0568,2.8082,2.0869,38.016,7213.7998,11.8808,26.964,56.777,5.2768,69.415,1645.89,14143.2998,174.65,126.37,1.0098,105.39,5942.2002,0.4059,216.49,12136.7002,2151.2,167.26,11.0538,1.736,11.216,16.1827,2891.1599,61.022,9.1833,11.4033,371.64,43.3,200.364,10.7556,210.37,28.525,109.318,0.5595,1.4285,4.1272,3.8126,119.353,7014,5.1429,91.8821,811.5,5.4613,13.507,3.3218,2067.6001,22266.5,12.475,65.534,11.0338,1.8801,9.0071,45.9706,1874.8101,12.1929,2758.8,30.432,2143.8,3.1273,25529,642.957,642.957,116.86,,18.41
2009-10-05,1.466,131.371,1.9485,25.497,7.443,15.6466,0.9191,266.71,3.4515,0.7057,4.2006,4.2121,10.2526,,1.512,8.396,7.234,43.9409,2.172,1.6703,2.5898,1.5681,9.9781,11.3604,13818,1706.22,19.864,5.0648,2.0077,68.16,2.0633,48.709,10.939,1,5.3769,68.49,131.91,,5.623,1.9458,2.8757,99.2317,0.5493,1785.9301,2.0391,10.0692,1.4559,9.6578,3993,2.8464,800.515,2755.7,842.5,1.433,113.71,250.28,52.082,104.171,7.98,18.1892,2.8434,2.101,38.631,7260.7998,11.9585,27.141,57.148,5.4827,69.374,1656.67,14235.9004,174.8,127.194,1.0182,105.59,6049.7998,0.4186,217.83,12216.4004,2192,167.96,10.9603,1.7626,11.241,16.1502,2904.96,61.22,9.2434,11.4779,374.07,43.68,201.457,10.6615,212.92,28.715,109.447,0.5619,1.4379,4.1279,3.8157,121.54,7059.8999,5.3288,93.1,816.82,5.4825,13.864,3.3435,2081.1001,22411.9004,12.557,65.964,10.9403,1.884,9.066,46.1762,1888.53,12.0748,2779,30.632,2157.8101,3.1394,25705,642.957,642.957,116.86,,18.5
2009-10-06,1.4722,130.71,1.9485,25.63,7.4437,15.6466,0.9244,266.62,3.4482,0.7053,4.1863,4.2122,10.2001,,1.5115,8.3662,7.253,43.941,2.156,1.6531,2.5755,1.559,10.0412,11.4073,13752,1719.12,19.74,5.0607,2.0008,68.641,2.0623,48.881,10.9115,1,5.4109,68.99,132.51,,5.6507,1.9458,2.8952,100.067,0.5535,1798.02,2.04,10.1377,1.4656,9.5537,4001,2.851,806.017,2785.5,844.08,1.443,114.48,251.98,52.508,104.695,8.031,18.3121,2.8109,2.1144,38.525,7309.7998,12.0572,27.325,57.536,5.4904,68.833,1667.91,14332.4004,175.16,127.465,1.0277,105.62,6087.1001,0.4218,219.29,12270,2171.1001,169.01,10.7493,1.7707,11.255,16.2245,2909.9299,61.225,9.3062,11.5558,376.61,43.64,203.056,10.4518,214.21,28.909,108.981,0.5654,1.4476,4.1559,3.8427,122.44,7107.7998,5.3626,92.793,822.36,5.5176,13.96,3.3661,2096.7,22563.6992,12.642,66.413,10.7293,1.8939,9.1274,46.3073,1891.74,12.0899,2767.7,30.84,2172.4299,3.1599,25874,642.957,642.957,116.86,,18.58
2009-10-07,1.4712,130.23,1.9484,25.706,7.4429,15.6466,0.9214,269.33,3.4517,0.7056,4.2212,4.2195,10.2738,,1.5174,8.3509,7.2275,43.6947,2.1641,1.6471,2.5803,1.5589,10.0003,11.402,13850,1712.6,19.618,5.0112,1.9901,68.115,2.057,48.93,10.8692,1,5.3888,68.86,133.41,,5.6215,1.9458,2.8748,99.0616,0.551,1794.49,2.0321,10.1176,1.4628,9.5864,3992,2.8013,801.932,2758.7,842.13,1.44,114.26,251.34,52.111,104.269,7.996,18.2762,2.784,2.1098,38.522,7288.1001,12.0335,27.271,57.423,5.5061,68.39,1664.62,14311.5,183.81,126.921,1.0236,105.25,6024.3999,0.4196,218.84,12266.4004,2202,168.35,10.798,1.7597,11.23,16.1465,2919.6299,61.091,9.2878,11.533,375.87,43.21,203.602,10.5024,211.8,27.383,107.605,0.563,1.4448,4.161,3.8248,121.94,7093.7998,5.3398,92.773,820.74,5.4944,13.841,3.3595,2092.6001,22519.3008,12.617,66.282,10.778,1.8925,9.1388,46.2451,1893.17,12.1177,2762.2,30.485,2169.9199,3.146,25826,642.957,642.957,116.86,,18.566
2009-10-08,1.4781,131.15,1.9487,25.828,7.4439,15.6466,0.9202,269.92,3.4517,0.7055,4.2358,4.2255,10.2866,,1.5177,8.3433,7.2567,43.7076,2.1578,1.6336,2.5771,1.5555,10.0672,11.4508,13870,1723.21,19.537,5.0076,1.9934,68.59,2.0533,49.17,10.8339,1,5.427,69.12,133.55,,5.6622,1.9458,2.8889,100.199,0.5547,1803.29,2.0289,10.1675,1.4699,9.5243,4000,2.8601,804.544,2750.7,846.41,1.447,114.82,252.72,52.514,104.839,8.048,18.3657,2.8013,2.1095,39.007,7331.2002,12.0926,27.405,57.705,5.5188,68.296,1672.8101,14381.9004,184.6,129.012,1.0293,106.02,6073.2002,0.4222,219.81,12302.5,2217,169.46,10.6769,1.7694,11.233,16.1492,2951.7,61.193,9.3335,11.589,377.72,43.65,203.497,10.3627,217.49,29.93,108.03,0.5671,1.4519,4.1534,3.8064,122.76,7128.7002,5.375,92.825,825.71,5.5323,13.96,3.376,2101.3999,22629.8008,12.679,66.609,10.6569,1.8882,9.1837,46.5029,1912.8,12.1695,2774.3,30.34,2180.5701,3.1683,25957,642.957,642.957,116.86,,18.65
2009-10-09,1.4734,132.24,1.9485,25.902,7.443,15.6466,0.928,270.58,3.4513,0.7053,4.2615,4.2303,10.2903,,1.5189,8.3028,7.255,43.5997,2.1578,1.6299,2.5567,1.535,10.0214,11.4099,13760,1712.4399,19.372,4.9953,2.0042,68.282,2.0556,48.96,10.8853,1,5.4019,69.04,134.51,,5.6301,1.9458,2.899,99.7562,0.5522,1777.53,2.0287,10.151,1.4675,9.5407,3995,2.8105,797.786,2709.7,844.75,1.445,114.63,252.46,52.429,104.507,8.008,18.3361,2.7663,2.1049,38.649,7135.1001,12.073,27.361,57.611,5.4932,68.296,1670.1,14358.5996,183.74,127.337,1.0279,105.54,6029.5,0.4209,219.28,12285.5,2202,168.7,10.6853,1.7665,11.251,16.1038,2938.0701,61.161,9.3184,11.5702,377.84,43.48,202.874,10.3866,217.56,29.149,108.342,0.5645,1.4495,4.1437,3.8208,122.58,7117.2002,5.3528,92.75,824.73,5.5074,13.889,3.3705,2098,22593.1992,12.659,66.501,10.6653,1.8925,9.1394,46.5283,1903.8101,12.0173,2771.3,30.291,2177.04,3.1541,25911,642.957,642.957,116.86,,18.605
2009-10-10,1.4734,132.24,1.9485,25.902,7.443,15.6466,0.928,270.58,3.4513,0.7053,4.2615,4.2303,10.2903,,1.5189,8.3028,7.255,43.5997,2.1578,1.6299,2.5567,1.535,10.0214,11.4099,13760,1712.4399,19.372,4.9953,2.0042,68.282,2.0556,48.96,10.8853,1,5.4019,69.04,134.51,,5.6301,1.9458,2.899,99.7562,0.5522,1777.53,2.0287,10.151,1.4675,9.5407,3995,2.8105,797.786,2709.7,844.75,1.445,114.63,252.46,52.429,104.507,8.008,18.3361,2.7663,2.1049,38.649,7135.1001,12.073,27.361,57.611,5.4932,68.296,1670.1,14358.5996,183.74,127.337,1.0279,105.54,6029.5,0.4209,219.28,12285.5,2202,168.7,10.6853,1.7665,11.251,16.1038,2938.0701,61.161,9.3184,11.5702,377.84,43.48,202.874,10.3866,217.56,29.149,108.342,0.5645,1.4495,4.1437,3.8208,122.58,7117.2002,5.3528,92.75,824.73,5.5074,13.889,3.3705,2098,22593.1992,12.659,66.501,10.6653,1.8925,9.1394,46.5283,1903.8101,12.0173,2771.3,30.291,2177.04,3.1541,25911,642.957,642.957,116.86,,18.605
2009-10-11,1.4734,132.24,1.9485,25.902,7.443,15.6466,0.928,270.58,3.4513,0.7053,4.2615,4.2303,10.2903,,1.5189,8.3028,7.255,43.5997,2.1578,1.6299,2.5567,1.535,10.0214,11.4099,13760,1712.4399,19.372,4.9953,2.0042,68.282,2.0556,48.96,10.8853,1,5.4019,69.04,134.51,,5.6301,1.9458,2.899,99.7562,0.5522,1777.53,2.0287,10.151,1.4675,9.5407,3995,2.8105,797.786,2709.7,844.75,1.445,114.63,252.46,52.429,104.507,8.008,18.3361,2.7663,2.1049,38.649,7135.1001,12.073,27.361,57.611,5.4932,68.296,1670.1,14358.5996,183.74,127.337,1.0279,105.54,6029.5,0.4209,219.28,12285.5,2202,168.7,10.6853,1.7665,11.251,16.1038,2938.0701,61.161,9.3184,11.5702,377.84,43.48,202.874,10.3866,217.56,29.149,108.342,0.5645,1.4495,4.1437,3.8208,122.58,7117.2002,5.3528,92.75,824.73,5.5074,13.889,3.3705,2098,22593.1992,12.659,66.501,10.6653,1.8925,9.1394,46.5283,1903.8101,12.0173,2771.3,30.291,2177.04,3.1541,25911,642.957,642.957,116.86,,18.605
2009-10-12,1.4793,132.711,1.9483,25.803,7.4436,15.6466,0.935,267.73,3.4517,0.7052,4.2228,4.2258,10.3044,,1.5171,8.3069,7.2503,43.6514,2.1547,1.6283,2.5741,1.5272,10.0585,11.4616,13855,1729.5699,19.411,5.026,2.0017,68.682,2.0646,49.24,10.8272,1,5.4307,69.19,135.1,,5.6619,1.9458,2.8963,100.213,0.5552,1780.4,2.0386,10.1675,1.4699,9.5946,4001,2.8151,804.839,2697.3999,846.12,1.447,114.82,253.02,52.514,104.866,8.057,18.3657,2.7804,2.1068,38.712,7323.7998,12.1088,27.405,57.705,5.4961,68.483,1672.8101,14381.9004,183.71,129.049,1.0324,106.4,6085.7998,0.4229,219.61,12335.7002,2177.5,169.6,10.7757,1.7673,11.261,16.1592,2940.6201,61.391,9.3335,11.5897,377.72,43.74,202.613,10.4756,217.57,29.201,107.927,0.5677,1.4519,4.1444,3.8239,121.392,7106.6001,5.3809,92.702,824.78,5.5387,13.835,3.376,2101.3999,22629.8008,12.679,66.609,10.7557,1.8936,9.1837,46.6831,1915.01,12.1105,2777.3,30.045,2180.5701,3.1715,25963,642.957,642.957,116.86,,18.682
2009-10-13,1.4846,133.34,1.9484,25.94,7.4431,15.6466,0.9317,269.04,3.4515,0.7049,4.2213,4.2412,10.3417,,1.5173,8.3289,7.2534,43.8358,2.1609,1.6372,2.5657,1.5322,10.1077,11.5035,13836,1729.98,19.381,5.0285,2.0101,68.673,2.0715,49.31,10.8643,1,5.4484,69.51,135.66,,5.6705,1.9458,2.9097,100.684,0.5568,1788.61,2.0453,10.2145,1.4766,9.5746,4012,2.8281,808.258,2690.3999,850.02,1.454,115.35,254.19,52.682,105.085,8.075,18.4576,2.7979,2.1192,38.891,7357.3999,12.1646,27.532,57.971,5.5142,68.665,1680.53,14448.2998,182.71,129.643,1.0331,107.05,6082,0.4239,220.67,12392.7998,2187.6001,170.12,10.7075,1.7755,11.264,16.2141,2960.1201,60.933,9.3766,11.6432,379.46,43.82,203.549,10.4048,221.98,28.594,108.498,0.5694,1.4586,4.1686,3.8261,121.683,7139.3999,5.3996,92.8,828.59,5.5542,13.991,3.3915,2111.1001,22734,12.738,66.917,10.6875,1.9009,9.2186,46.9335,1929.03,12.0993,2803.3999,30.184,2190.6201,3.1804,26077,642.957,642.957,116.86,,18.745
2009-10-14,1.4932,133.483,1.9482,25.881,7.4436,15.6466,0.9329,266.83,3.4517,0.7052,4.1995,4.2456,10.2961,,1.5141,8.251,7.2543,43.8081,2.1558,1.6299,2.5377,1.5275,10.1509,11.5682,13960,1724.72,19.317,5.0179,2.0073,68.961,2.074,49.448,10.7883,1,5.4689,69.89,135.95,,5.691,1.9458,2.9254,101.371,0.5591,1798.28,2.0487,10.27,1.4845,9.5436,4023,2.8434,813.979,2662.8999,854.62,1.461,115.97,255.56,52.967,105.478,8.103,18.5572,2.8053,2.1354,39.176,7397.1001,12.2305,27.681,58.285,5.5308,68.564,1689.64,14493,183.91,130.342,1.039,106.95,6152.2002,0.4261,221.9,12419.0996,2233,170.87,10.6387,1.7841,11.256,16.2294,2964.22,61.002,9.4275,11.7062,381.52,43.68,204.654,10.3293,224.45,28.749,108.265,0.5715,1.4665,4.1818,3.8121,123.72,7178.1001,5.4206,92.74,835.13,5.5768,14.263,3.4099,2124.1001,22857,12.807,67.281,10.6187,1.9056,9.2685,47.0806,1930.51,12.0854,2808.1001,30.348,2202.47,3.1931,26218,642.957,642.957,116.86,,18.855
2009-10-15,1.4956,135.847,1.9483,25.819,7.4432,15.6466,0.9153,266.87,3.4516,0.7052,4.187,4.2485,10.3517,,1.5161,8.2952,7.2401,43.8703,2.1615,1.618,2.5395,1.5416,10.1868,11.589,13920,1729.53,19.415,5.0153,1.9994,68.942,2.0767,49.781,10.8585,1,5.4856,69.91,134.24,,5.7052,1.9458,2.9265,100.962,0.5608,1798.95,2.049,10.2738,1.485,9.5346,4017,2.8445,810.106,2678,858.07,1.462,116.02,255.21,52.89,105.712,8.14,18.5641,2.8047,2.1377,39.116,7399.7998,12.2306,27.691,58.307,5.5421,68.629,1690.28,14483.5,184.72,130.391,1.0419,107.49,6155.2002,0.4262,221.98,12417.7998,2239,171.42,10.6367,1.7786,11.279,16.2687,2969.0601,61.399,9.431,11.7106,382.41,43.8,203.836,10.3407,223.78,30.271,108.365,0.5735,1.467,4.1812,3.8619,123.88,7173.2998,5.438,93.04,835.44,5.5985,13.766,3.4111,2124.8999,22865.5,12.812,67.307,10.6167,1.9079,9.2421,47.0648,1943.92,11.975,2782.3,30.061,2205.0901,3.2,26231,642.957,642.957,116.86,,18.853
2009-10-16,1.4908,135.49,1.9482,25.827,7.4442,15.6466,0.9108,265.43,3.4516,0.7053,4.207,4.238,10.3643,,1.5172,8.356,7.2306,43.8182,2.1785,1.6266,2.5403,1.545,10.1467,11.5509,13980,1718.52,19.323,5.0168,2.0118,69.233,2.0744,49.71,10.9387,1,5.4662,69.82,135.18,,5.6832,1.9458,2.9242,100.882,0.5586,1797.55,2.0538,10.2658,1.4839,9.5587,4016,2.8877,801.346,2704.6001,854.42,1.461,115.93,255.31,53.02,105.448,8.108,18.5496,2.7992,2.1282,39.086,7394.1001,12.221,27.67,58.261,5.5141,68.828,1688.95,14472.0996,184.78,130.289,1.0394,107.16,6088.5,0.4249,221.75,12408.0996,2235,170.79,10.7904,1.7772,11.247,16.2522,2978.6599,61.222,9.4236,11.7007,382.11,43.56,208.446,10.495,220.48,29.357,108.876,0.571,1.4659,4.1771,3.7496,123.72,7167.7002,5.4174,92.976,834.78,5.5842,13.879,3.4085,2121.7,22847.5996,12.802,67.254,10.7704,1.8935,9.2349,46.983,1942.39,11.909,2780.2,29.888,2203.3601,3.192,26216,642.957,642.957,116.86,,18.81
2009-10-17,1.4908,135.49,1.9482,25.827,7.4442,15.6466,0.9108,265.43,3.4516,0.7053,4.207,4.238,10.3643,,1.5172,8.356,7.2306,43.8182,2.1785,1.6266,2.5403,1.545,10.1467,11.5509,13980,1718.52,19.323,5.0168,2.0118,69.233,2.0744,49.71,10.9387,1,5.4662,69.82,135.18,,5.6832,1.9458,2.9242,100.882,0.5586,1797.55,2.0538,10.2658,1.4839,9.5587,4016,2.8877,801.346,2704.6001,854.42,1.461,115.93,255.31,53.02,105.448,8.108,18.5496,2.7992,2.1282,39.086,7394.1001,12.221,27.67,58.261,5.5141,68.828,1688.95,14472.0996,184.78,130.289,1.0394,107.16,6088.5,0.4249,221.75,12408.0996,2235,170.79,10.7904,1.7772,11.247,16.2522,2978.6599,61.222,9.4236,11.7007,382.11,43.56,208.446,10.495,220.48,29.357,108.876,0.571,1.4659,4.1771,3.7496,123.72,7167.7002,5.4174,92.976,834.78,5.5842,13.879,3.4085,2121.7,22847.5996,12.802,67.254,10.7704,1.8935,9.2349,46.983,1942.39,11.909,2780.2,29.888,2203.3601,3.192,26216,642.957,642.957,116.86,,18.81
2009-10-18,1.4908,135.49,1.9482,25.827,7.4442,15.6466,0.9108,265.43,3.4516,0.7053,4.207,4.238,10.3643,,1.5172,8.356,7.2306,43.8182,2.1785,1.6266,2.5403,1.545,10.1467,11.5509,13980,1718.52,19.323,5.0168,2.0118,69.233,2.0744,49.71,10.9387,1,5.4662,69.82,135.18,,5.6832,1.9458,2.9242,100.882,0.5586,1797.55,2.0538,10.2658,1.4839,9.5587,4016,2.8877,801.346,2704.6001,854.42,1.461,115.93,255.31,53.02,105.448,8.108,18.5496,2.7992,2.1282,39.086,7394.1001,12.221,27.67,58.261,5.5141,68.828,1688.95,14472.0996,184.78,130.289,1.0394,107.16,6088.5,0.4249,221.75,12408.0996,2235,170.79,10.7904,1.7772,11.247,16.2522,2978.6599,61.222,9.4236,11.7007,382.11,43.56,208.446,10.495,220.48,29.357,108.876,0.571,1.4659,4.1771,3.7496,123.72,7167.7002,5.4174,92.976,834.78,5.5842,13.879,3.4085,2121.7,22847.5996,12.802,67.254,10.7704,1.8935,9.2349,46.983,1942.39,11.909,2780.2,29.888,2203.3601,3.192,26216,642.957,642.957,116.86,,18.81
2009-10-19,1.4965,135.821,1.9488,25.737,7.4431,15.6466,0.912,264.63,3.4517,0.7055,4.1644,4.2372,10.3474,,1.5135,8.3189,7.2198,43.771,2.1754,1.6115,2.5508,1.5392,10.1871,11.5961,14045,1745.37,19.417,5.0402,1.9792,69.773,2.0783,49.79,10.9384,1,5.4876,69.96,134.95,,5.7082,1.9458,2.9358,101.471,0.5613,1800.0601,2.0531,10.2802,1.4859,9.6424,4020,2.8918,803.736,2708.1001,855.32,1.463,116.09,255.67,53.094,105.737,8.132,18.5755,2.7887,2.1307,39.215,7404.3999,12.2471,27.708,58.343,5.5326,68.664,1691.3101,14507.2998,186.44,130.172,1.0415,107.32,6103,0.426,222.1,12425.5,2242,171.45,10.801,1.7813,11.259,16.2507,2982.8301,61.1,9.4368,11.7178,382.65,43.74,207.096,10.52,221.23,29.552,108.834,0.5735,1.4679,4.1882,3.7548,124.5,7177.7002,5.4386,93.11,836.07,5.597,13.943,3.4132,2124.7,22879.5,12.82,67.348,10.781,1.9108,9.2478,47.252,1945.11,12.1242,2773.6001,29.93,2206.4399,3.204,26248,642.957,642.957,116.86,,18.869
