date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RWF,SAR,SCR,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,RSD,SDG,GHS
2007-06-17,1.3379,165.07,1.9357,0.5835,28.535,7.444,15.6466,0.6762,249.63,3.4524,0.6956,0.4293,3.792,3.2004,9.4205,,34.184,1.6605,82.577,8.0676,7.3367,34.7255,1.7294,1.5923,1.4292,10.1704,10.4447,11808.2002,1239.29,4.6184,1.7726,61.499,2.0557,43.461,9.5132,1,4.7885,64.48,119.81,2.2923,4.101,1.9338,2.5984,89.729,0.4917,1404.66,2.028,10.4401,2.5498,1.3239,8.1839,2805,2.5718,689.49,2542.8,676.31,1.301,108.73,229.4,42.32,91.626,7.4392,11.7933,2.1038,35.146,4502.7998,10.0076,24.646,46.112,5.5524,54.186,1645.0699,12092.2998,89.064,0.9313,86.209,5230.1001,0.3843,1.0713,160.11,12518.2002,1966.3,144.591,9.3875,1.6542,10.959,16.0695,2426.71,60.195,8.3741,10.4549,340.35,41.188,182.966,14.178,9.392,166.62,23.997,84.805,0.5127,1.3059,4.1388,3.8703,79.063,6660.7002,4.7439,710.95,5.0194,8.388,1776.6,17623.0996,11.408,68.084,9.3495,1.7161,8.2607,43.112,1640.22,6.5675,2147.6001,31.008,1644.04,21065,642.957,642.957,116.86,80.508,2.6196,
2007-06-18,1.3416,165.926,1.9356,0.5836,28.552,7.4434,15.6466,0.676,249.71,3.4142,0.6929,0.4293,3.8002,3.176,9.4183,,33.892,1.666,82.53,8.0707,7.3338,34.79,1.7182,1.5911,1.437,10.2046,10.4856,11700.9004,1242.6,4.5843,1.7776,61.165,2.0608,43.386,9.5054,1,4.8236,64.96,120.6,2.3094,4.1173,1.9384,2.6177,90.832,0.4954,1414.39,2.0358,10.4239,2.5469,1.3336,8.1923,2825,2.5775,690.26,2514.5,681.34,1.311,109.06,231.13,42.433,92.909,7.4862,11.9425,2.1118,35.408,4534.8999,10.082,24.83,46.455,5.5445,54.242,1656,12184.9004,89.833,0.9344,87.441,5271.6001,0.385,1.0793,160.96,12619.2998,1987.6,145.667,9.3557,1.6667,10.971,16.1955,2438.73,60.793,8.4363,10.5326,342.88,41.494,184.322,14.146,9.354,167.79,24.185,85.436,0.5137,1.3156,4.1669,3.8838,79.651,6710.2002,4.7796,716.54,5.0305,8.404,1777.8,17767.5,11.492,68.59,9.338,1.72,8.322,43.434,1660.4301,6.6197,2140.1001,31.305,1656.28,21222,642.957,642.957,116.86,80.553,2.619,
2007-06-19,1.3424,165.67,1.9359,0.5836,28.577,7.4443,15.6466,0.675,248.71,3.45,0.693,0.4293,3.777,3.1807,9.4074,,33.733,1.6648,82.298,8.0731,7.3302,34.802,1.7152,1.586,1.4258,10.1993,10.4908,11728.2002,1242.84,4.6092,1.7703,61.471,2.0621,42.87,9.4718,1,4.821,64.92,120.63,2.3349,4.1182,1.9374,2.6163,90.549,0.4951,1413.01,2.0356,10.3647,2.5476,1.3329,8.162,2824,2.5761,688.42,2512.5,680.97,1.31,109.01,231.01,42.41,92.863,7.4764,11.9362,2.1058,35.389,4680.2998,10.0766,24.816,46.431,5.5965,54.569,1652.85,12178.4004,89.785,0.9336,87.167,5268.7998,0.3851,1.0787,161.15,12636.7002,1986.5,145.663,9.3264,1.6659,10.97,16.1668,2426.04,60.499,8.4318,10.527,342.7,41.472,184.209,14.161,9.3285,167.76,24.176,85.39,0.5143,1.3149,4.1653,3.8923,79.588,6669.7002,4.7771,716.17,5.0317,8.388,1776.8,17759.4004,11.486,68.554,9.2928,1.7206,8.275,43.409,1659.55,6.6159,2145.7,31.288,1657.95,21197,642.957,642.957,116.86,80.497,2.6382,
2007-06-20,1.3396,165.34,1.936,0.5837,28.59,7.4432,15.6466,0.6723,248.85,3.4131,0.693,0.4293,3.7944,3.1729,9.2599,,33.743,1.6588,82.345,8.0411,7.3195,34.772,1.7217,1.5878,1.4295,10.2069,10.4656,11863,1243.9301,4.6016,1.7656,61.379,2.0573,42.959,9.5725,1,4.8338,65.09,120.28,2.3411,4.1273,1.9371,2.6232,90.653,0.4964,1424.78,2.0376,10.3919,2.5076,1.3363,8.1939,2831,2.5829,690.23,2519.1001,682.76,1.313,109.29,231.61,42.521,91.982,7.5028,11.9675,2.1113,35.482,4692.6001,10.1031,24.882,46.553,5.6318,54.22,1657.1801,12210.5,90.021,0.9355,87.262,5282.6001,0.3859,1.0815,162.15,12669.9004,1985,146.059,9.3433,1.6702,10.976,16.2024,2431.0801,60.657,8.454,10.5546,343.6,41.581,184.728,14.116,9.3415,168.27,24.24,85.615,0.5147,1.3183,4.1762,3.9025,79.764,6687.2002,4.7895,718.05,5.0227,8.405,1781.5,17806,11.517,68.734,9.3038,1.7217,8.2967,43.388,1663.9,6.6228,2113,31.371,1662.3101,21250,642.957,642.957,116.86,80.426,2.6368,
2007-06-21,1.3394,165.7,1.9356,0.5837,28.611,7.4435,15.6466,0.6718,248.11,3.4128,0.6929,0.4293,3.7814,3.1627,9.226,,33.814,1.6623,82.504,7.9881,7.3368,34.0551,1.7257,1.5807,1.4384,10.1876,10.4615,11833.9004,1240.91,4.6272,1.7536,61.553,2.0559,42.91,9.5651,1,4.8149,64.81,119.68,2.332,4.1245,1.9296,2.613,90.449,0.4945,1419.26,2.0333,10.3517,2.5703,1.3312,8.2352,2820,2.5729,689.02,2536.6001,680.12,1.308,108.4,230.69,42.558,91.754,7.4737,11.9212,2.097,35.344,4526.7998,10.0908,24.785,46.372,5.6537,54.281,1649.03,12161.7998,89.78,0.9329,86.91,5259.5,0.3849,1.0773,161.34,12620.7998,1977.3,145.46,9.4136,1.6635,10.969,16.1632,2423.6599,60.423,8.4212,10.5138,342.27,41.42,184.053,14.215,9.4225,167.66,24.152,85.283,0.514,1.3132,4.1587,3.885,79.662,6634.6001,4.771,715.27,5.0209,8.382,1774.6,17735.8008,11.472,68.467,9.3614,1.7192,8.2788,43.071,1653.46,6.563,2126.2,31.383,1655.87,21172,642.957,642.957,116.86,80.25,2.6437,
2007-06-22,1.3471,166.83,1.9359,0.5837,28.65,7.4418,15.6466,0.6725,245.81,3.4524,0.6954,0.4293,3.773,3.1286,9.2443,,33.713,1.6544,82.797,7.977,7.315,34.1131,1.7292,1.5878,1.44,10.2269,10.5238,11860.7998,1245.73,4.638,1.7617,61.782,2.0662,43.313,9.5707,1,4.8322,65.06,119.58,2.3404,4.1379,1.9416,2.6224,90.773,0.4963,1424.35,2.0416,10.3888,2.5816,1.3359,8.2489,2831,2.5821,691.43,2523,682.56,1.313,108.79,231.51,42.71,92.958,7.4935,11.9639,2.1049,35.471,4545.7002,10.1269,24.874,46.539,5.6547,54.541,1654.87,12205.4004,90.101,0.9371,87.477,5278.2998,0.3862,1.0812,161.64,12665.2998,1984.4,146.015,9.4137,1.6697,10.976,16.2378,2435.04,60.639,8.4514,10.5514,344.84,41.568,184.747,14.227,9.4125,168.26,24.242,85.589,0.5155,1.3179,4.175,3.8709,81.684,6685.2002,4.7879,717.66,5.0538,8.426,1782.3,17802,11.513,68.713,9.3749,1.7225,8.3025,42.989,1658.03,6.602,2120.3999,31.495,1661.8101,21246,642.957,642.957,116.86,80.16,2.6335,
2007-06-23,1.3471,166.83,1.9359,0.5837,28.65,7.4418,15.6466,0.6725,245.81,3.4524,0.6954,0.4293,3.773,3.1286,9.2443,,33.713,1.6544,82.797,7.977,7.315,34.1131,1.7292,1.5878,1.44,10.2269,10.5238,11860.7998,1245.73,4.638,1.7617,61.782,2.0662,43.313,9.5707,1,4.8322,65.06,119.58,2.3404,4.1379,1.9416,2.6224,90.773,0.4963,1424.35,2.0416,10.3888,2.5816,1.3359,8.2489,2831,2.5821,691.43,2523,682.56,1.313,108.79,231.51,42.71,92.958,7.4935,11.9639,2.1049,35.471,4545.7002,10.1269,24.874,46.539,5.6547,54.541,1654.87,12205.4004,90.101,0.9371,87.477,5278.2998,0.3862,1.0812,161.64,12665.2998,1984.4,146.015,9.4137,1.6697,10.976,16.2378,2435.04,60.639,8.4514,10.5514,344.84,41.568,184.747,14.227,9.4125,168.26,24.242,85.589,0.5155,1.3179,4.175,3.8709,81.684,6685.2002,4.7879,717.66,5.0538,8.426,1782.3,17802,11.513,68.713,9.3749,1.7225,8.3025,42.989,1658.03,6.602,2120.3999,31.495,1661.8101,21246,642.957,642.957,116.86,80.16,2.6335,
2007-06-24,1.3471,166.83,1.9359,0.5837,28.65,7.4418,15.6466,0.6725,245.81,3.4524,0.6954,0.4293,3.773,3.1286,9.2443,,33.713,1.6544,82.797,7.977,7.315,34.1131,1.7292,1.5878,1.44,10.2269,10.5238,11860.7998,1245.73,4.638,1.7617,61.782,2.0662,43.313,9.5707,1,4.8322,65.06,119.58,2.3404,4.1379,1.9416,2.6224,90.773,0.4963,1424.35,2.0416,10.3888,2.5816,1.3359,8.2489,2831,2.5821,691.43,2523,682.56,1.313,108.79,231.51,42.71,92.958,7.4935,11.9639,2.1049,35.471,4545.7002,10.1269,24.874,46.539,5.6547,54.541,1654.87,12205.4004,90.101,0.9371,87.477,5278.2998,0.3862,1.0812,161.64,12665.2998,1984.4,146.015,9.4137,1.6697,10.976,16.2378,2435.04,60.639,8.4514,10.5514,344.84,41.568,184.747,14.227,9.4125,168.26,24.242,85.589,0.5155,1.3179,4.175,3.8709,81.684,6685.2002,4.7879,717.66,5.0538,8.426,1782.3,17802,11.513,68.713,9.3749,1.7225,8.3025,42.989,1658.03,6.602,2120.3999,31.495,1661.8101,21246,642.957,642.957,116.86,80.16,2.6335,
2007-06-25,1.3468,166.39,1.9358,0.5837,28.682,7.4404,15.6466,0.6736,246.76,3.4126,0.6929,0.4293,3.7842,3.1415,9.2578,,33.813,1.6534,83.331,8.0052,7.3147,34.829,1.7631,1.5895,1.4407,10.2278,10.5178,11929.7998,1244.9399,4.6589,1.7591,61.86,2.0689,43.075,9.6504,1,4.843,65.19,119.56,2.3322,4.1423,1.9359,2.6282,91.097,0.4974,1429.3101,2.0451,10.412,2.6016,1.3389,8.2674,2837,2.6013,694.93,2578.3,684.04,1.316,109.03,232.06,42.772,92.13,7.5281,11.9918,2.1048,35.483,4555.8999,10.1731,24.93,46.307,5.7228,54.727,1656.35,12234.0996,90.222,0.9373,87.566,5292.7998,0.3867,1.0836,161.21,12693.7002,1995.6,146.524,9.4567,1.6794,10.98,16.2708,2440.5,60.775,8.4704,10.575,346.18,41.729,185.169,14.272,9.455,168.39,24.305,85.78,0.5157,1.3209,4.1857,3.8947,79.959,6713.6001,4.7986,720.43,5.0477,8.435,1783.6,17841.9004,11.539,68.867,9.4201,1.7204,8.327,43.105,1655,6.6105,2129.2,31.566,1665.54,21302,642.957,642.957,116.86,80.317,2.6429,
2007-06-26,1.3449,165.47,1.9359,0.5837,28.705,7.4418,15.6466,0.6729,247.57,3.4503,0.693,0.4293,3.7947,3.14,9.2751,,33.947,1.6522,83.5,8.023,7.315,34.702,1.771,1.5886,1.4387,10.2361,10.5051,11994.4004,1245.62,4.6793,1.7535,62.136,2.0683,42.748,9.6635,1,4.8448,65.21,119.53,2.3464,4.156,1.9359,2.6291,91.101,0.4976,1429.37,2.0465,10.4156,2.6159,1.3393,8.286,2838,2.5887,695.57,2566.8,684.26,1.316,109.07,232.14,42.786,93.054,7.5263,11.9959,2.1041,35.495,4557.3999,10.2035,24.938,46.322,5.7247,54.807,1655.15,12238.2998,90.253,0.9376,87.165,5294.6001,0.3868,1.084,160.9,12694.7002,1989.5,146.742,9.4885,1.6799,10.98,16.2494,2441.3301,60.795,8.4732,10.5786,346.3,41.743,185.262,14.302,9.493,168.52,24.318,85.81,0.5163,1.3213,4.1898,3.9138,79.959,6729.3999,4.8012,721,5.0425,8.437,1784.2,17847.9004,11.543,68.89,9.4644,1.723,8.3186,43.144,1653.55,6.6074,2129.3,31.509,1666.1,21308,642.957,642.957,116.86,78.521,2.6487,
2007-06-27,1.3455,165.72,1.9358,0.5837,28.55,7.4423,15.6466,0.6728,246.83,3.4131,0.6929,0.4293,3.7777,3.1305,9.2518,,33.956,1.6539,83.605,7.9545,7.337,34.744,1.7779,1.6027,1.4392,10.2129,10.5141,11970,1244.67,4.6762,1.7606,62.352,2.0684,42.104,9.5852,1,4.8365,65.07,119.52,2.3154,4.1495,1.9361,2.6246,90.808,0.4967,1432.26,2.043,10.3974,2.6166,1.337,8.2928,2833,2.5842,696.51,2599.7,683.04,1.314,108.48,232.14,42.678,92.955,7.5175,11.9751,2.1128,35.434,4549.5,10.1858,24.895,46.242,5.7243,54.921,1650.9301,12216.9004,90.163,0.936,87.04,5285.3999,0.3861,1.0821,160.15,12680,1992.8,146.789,9.4968,1.677,10.977,16.1909,2437.6001,60.69,8.4585,10.5602,345.69,41.67,184.977,14.312,9.504,168.4,24.278,85.66,0.5153,1.319,4.1818,3.9212,79.712,6771.3999,4.7919,719.74,5.0449,8.452,1782.5,17807.4004,11.523,68.77,9.497,1.7215,8.3357,43.102,1649.33,6.6136,2122.8999,31.522,1665.1899,21272,642.957,642.957,116.86,78.378,2.6495,
2007-06-28,1.3447,165.616,1.9357,0.5837,28.674,7.442,15.6466,0.6715,244.96,3.4139,0.693,0.4293,3.762,3.1271,9.2299,,33.832,1.6558,83.214,7.9386,7.2947,34.715,1.7626,1.5874,1.4237,10.234,10.5082,11992.4004,1246.74,4.6658,1.7461,62.245,2.0624,42.275,9.5005,1,4.8455,65.25,119.41,2.3467,4.158,1.9396,2.6294,90.869,0.4976,1438.96,2.0436,10.4168,2.588,1.3395,8.2239,2839,2.6025,697.94,2619.5,684.31,1.316,108.68,232.43,43.7,93.06,7.5315,11.9973,2.1105,35.5,4555.2998,10.1959,24.941,45.991,5.706,54.747,1653.99,12238.2998,90.506,0.9376,87.135,5292.5,0.3867,1.0841,161.31,12690.7002,1996.5,146.995,9.389,1.68,10.984,16.1402,2436.22,60.802,8.4742,10.5798,346.34,41.034,185.351,14.252,9.38,168.4,24.327,85.819,0.5163,1.3215,4.1876,3.913,79.934,6797.5,4.8008,721.33,5.0414,8.491,1787.1,17843.1992,11.544,68.898,9.3988,1.7221,8.352,43.217,1649.02,6.6057,2112,31.446,1668.29,21322,642.957,642.957,116.86,77.897,2.6449,
2007-06-29,1.3536,166.69,1.9359,0.5837,28.732,7.4412,15.6466,0.6738,246.67,3.4524,0.6956,0.4293,3.7691,3.0947,9.254,,33.635,1.6532,83.082,7.981,7.2961,34.8224,1.741,1.596,1.4408,10.2731,10.5691,11966.7998,1247.29,4.6658,1.7541,62.359,2.0673,42.854,9.5202,1,4.8584,65.96,119.58,2.3259,4.1707,1.944,2.6364,91.09,0.4989,1442.92,2.0415,10.4444,2.6074,1.343,8.2248,2847,2.5959,698.3,2596.3999,686.11,1.32,109.03,233.02,43.816,92.528,7.5346,12.029,2.1086,35.594,4567.2998,10.2297,25.032,46.113,5.7455,54.908,1658.37,12272.0996,90.773,0.9417,87.772,5309.2002,0.3884,,161.86,12727.0996,1995,147.364,9.3635,1.6846,10.986,16.1356,2446.73,60.963,8.4967,10.6078,347.25,41.858,185.862,14.284,9.36,168.78,24.394,86.047,0.5184,1.325,4.196,3.9175,80.031,6815.5,4.8137,723.25,5.0608,8.528,1790.5,17887.8008,11.575,69.081,9.3711,1.7237,8.3782,43.197,1649.34,6.6232,2099.3999,31.529,1672.71,21381,642.957,642.957,116.86,77.678,2.65,
2007-06-30,1.3536,166.69,1.9359,0.5837,28.732,7.4412,15.6466,0.6738,246.67,3.4524,0.6956,0.4293,3.7691,3.0947,9.254,,33.635,1.6532,83.082,7.981,7.2961,34.8224,1.741,1.596,1.4408,10.2731,10.5691,11966.7998,1247.29,4.6658,1.7541,62.359,2.0673,42.854,9.5202,1,4.8584,65.96,119.58,2.3259,4.1707,1.944,2.6364,91.09,0.4989,1442.92,2.0415,10.4444,2.6074,1.343,8.2248,2847,2.5959,698.3,2596.3999,686.11,1.32,109.03,233.02,43.816,92.528,7.5346,12.029,2.1086,35.594,4567.2998,10.2297,25.032,46.113,5.7455,54.908,1658.37,12272.0996,90.773,0.9417,87.772,5309.2002,0.3884,,161.86,12727.0996,1995,147.364,9.3635,1.6846,10.986,16.1356,2446.73,60.963,8.4967,10.6078,347.25,41.858,185.862,14.284,9.36,168.78,24.394,86.047,0.5184,1.325,4.196,3.9175,80.031,6815.5,4.8137,723.25,5.0608,8.528,1790.5,17887.8008,11.575,69.081,9.3711,1.7237,8.3782,43.197,1649.34,6.6232,2099.3999,31.529,1672.71,21381,642.957,642.957,116.86,77.678,2.65,
2007-07-01,1.3536,166.69,1.9359,0.5837,28.732,7.4412,15.6466,0.6738,246.67,3.4524,0.6956,0.4293,3.7691,3.0947,9.254,,33.635,1.6532,83.082,7.981,7.2961,34.8224,1.741,1.596,1.4408,10.2731,10.5691,11966.7998,1247.29,4.6658,1.7541,62.359,2.0673,42.854,9.5202,1,4.8584,65.96,119.58,2.3259,4.1707,1.944,2.6364,91.09,0.4989,1442.92,2.0415,10.4444,2.6074,1.343,8.2248,2847,2.5959,698.3,2596.3999,686.11,1.32,109.03,233.02,43.816,92.528,7.5346,12.029,2.1086,35.594,4567.2998,10.2297,25.032,46.113,5.7455,54.908,1658.37,12272.0996,90.773,0.9417,87.772,5309.2002,0.3884,,161.86,12727.0996,1995,147.364,9.3635,1.6846,10.986,16.1356,2446.73,60.963,8.4967,10.6078,347.25,41.858,185.862,14.284,9.36,168.78,24.394,86.047,0.5184,1.325,4.196,3.9175,80.031,6815.5,4.8137,723.25,5.0608,8.528,1790.5,17887.8008,11.575,69.081,9.3711,1.7237,8.3782,43.197,1649.34,6.6232,2099.3999,31.529,1672.71,21381,642.957,642.957,116.86,77.678,2.65,
2007-07-02,1.3635,166.61,1.9358,0.5838,28.731,7.441,15.6466,0.6755,245.9,3.4129,0.693,0.4293,3.7515,3.0697,9.2504,,33.561,1.6489,82.827,7.9213,7.2895,34.955,1.741,1.5854,1.4377,10.343,10.6527,12008.2998,1254.13,4.6777,1.7419,62.277,2.0746,42.926,9.4707,1,4.8872,66.21,119.99,2.367,4.2079,1.942,2.6521,91.586,0.5019,1450.02,2.0465,10.5066,2.6063,1.3509,8.1755,2864,2.6114,702.33,2632.3999,691.34,1.328,109.07,234.44,44.213,92.812,7.5965,12.1022,2.1122,35.874,4594.6001,10.284,25.157,46.389,5.7215,55.246,1665.95,12344.0996,91.315,0.9494,88.569,5338.2002,0.3914,,162.43,12803,2007,148.264,9.3521,1.6938,11.001,16.2692,2455.9099,61.232,8.5474,10.6711,349.33,41.022,186.973,14.347,9.358,169.92,24.444,86.289,0.5226,1.3329,4.219,3.9421,80.373,6856.1001,4.8431,729.05,5.1111,8.599,1802.6,17997.3008,11.644,69.493,9.3579,1.7284,8.4452,43.498,1656.45,6.6866,2124.2,31.717,1682.71,21502,642.957,642.957,116.86,78.404,2.657,1.226
2007-07-03,1.3612,166.7,1.9359,0.5838,28.726,7.4413,15.6466,0.6747,245.7,3.4148,0.6931,0.4293,3.7603,3.0842,9.2074,,33.584,1.6549,83.35,7.9307,7.303,34.948,1.731,1.5908,1.443,10.3181,10.6324,12035.7998,1248.4399,4.6902,1.7405,62.173,2.0728,42.864,9.5037,1,4.8975,66.3,119.7,2.3719,4.2051,1.9346,2.6576,91.871,0.5029,1453.01,2.0465,10.5283,2.6027,1.3536,8.2129,2870,2.6168,702.7,2616.8,692.76,1.331,108.75,235.06,44.304,93.57,7.6043,12.1272,2.0996,35.948,4600,10.3052,25.209,46.485,5.6896,54.926,1670.27,12369.5996,91.503,0.9487,88.548,5349.2002,0.3912,,162.52,12825.4004,2011.1,148.503,9.3126,1.6973,11.002,16.2857,2455.54,60.526,8.5651,10.6931,350.05,42.943,187.749,14.339,9.305,170.25,24.494,86.059,0.522,1.3356,4.2297,3.9348,80.539,6870.2998,4.8524,730.55,5.1033,8.584,1806.3,18034.4004,11.668,69.637,9.2494,1.7283,8.4762,43.639,1673.47,6.7059,2162.6001,31.918,1686.83,21551,642.957,642.957,116.86,79.422,2.6781,1.24
2007-07-04,1.3615,167.01,1.9357,0.5839,28.688,7.4414,15.6466,0.675,245.42,3.4502,0.6931,0.4293,3.7532,3.0878,9.1557,,33.479,1.657,83.318,7.929,7.2962,34.926,1.7501,1.5866,1.4391,10.3263,10.6344,11770,1251.3101,4.6921,1.7405,62.518,2.0702,42.534,9.476,1,4.9009,66.39,119.95,2.3735,4.2076,1.9359,2.6594,91.905,0.5033,1455.35,2.0455,10.5354,2.5962,1.3545,8.203,2872,2.6185,701.67,2618,692.17,1.332,108.69,235.06,44.402,92.997,7.6106,12.1353,2.1065,35.972,4600.3999,10.304,25.226,46.516,5.6939,55.013,1671.45,12379.2998,91.565,0.9489,88.867,5352.7998,0.3914,,162.61,12835.4004,2012.5,148.685,9.3144,1.6998,11.007,16.2967,2448.3501,60.567,8.5708,10.7003,350.28,42.223,187.427,14.366,9.31,170.18,24.625,86.117,0.5224,1.3365,4.2312,3.9374,80.607,6874.8999,4.8556,731.05,5.104,8.588,1806.2,18043.9004,11.676,69.684,9.3162,1.7258,8.4227,43.653,1683.45,6.7015,2147,32.001,1687.96,21561,642.957,642.957,116.86,80.054,2.6783,1.2363
2007-07-05,1.3599,167.16,1.936,0.584,28.603,7.4414,15.6466,0.6758,247.07,3.4128,0.6927,0.4293,3.7714,3.0926,9.1543,,33.495,1.6552,83.581,7.9156,7.2953,34.941,1.7358,1.5875,1.4363,10.3068,10.6274,12082.5,1251.7,4.6837,1.7367,62.507,2.0674,41.932,9.527,1,4.9124,66.55,120.15,2.3791,4.2038,1.9415,2.6657,91.972,0.5045,1463.77,2.0474,10.5603,2.5977,1.3577,8.2534,2879,2.6247,700.74,2624.3,693.8,1.335,108.95,235.61,44.506,93.705,7.6237,12.1639,2.1087,36.057,4818.2002,10.3283,25.285,46.626,5.7484,54.916,1675.39,12408.5,91.781,0.9477,89.131,5365.3999,0.3905,,163.31,12862.9004,2017.2,149.227,9.3807,1.7038,11.008,16.3248,2452.0901,60.634,8.5911,10.7255,351.11,42.323,187.856,14.403,9.38,170.62,24.683,86.32,0.5211,1.3397,4.2398,3.9562,80.825,6891.1001,4.8672,733.52,5.097,8.574,1810.5,18086.4004,11.703,69.848,9.3055,1.7266,8.4425,43.754,1690.8199,6.7208,2165.7,32.077,1691.95,21612,642.957,642.957,116.86,80.754,2.6801,1.2378
2007-07-06,1.363,167.97,1.9363,0.5841,28.6,7.4403,15.6466,0.6771,245.33,3.4524,0.6947,0.4293,3.7568,3.082,9.1659,,33.521,1.657,82.447,7.9137,7.2943,34.2965,1.732,1.6069,1.4263,10.3367,10.6501,12067.7998,1251.27,4.6978,1.7415,62.491,2.0699,42.634,9.5301,1,4.8932,66.24,120.12,2.3425,4.2276,1.9379,2.6552,91.611,0.5025,1457.14,2.043,10.5189,2.5872,1.3524,8.2417,2867,2.6144,697.31,2635.5,691.08,1.329,108.72,234.77,44.332,93.053,7.5972,12.1163,2.1031,35.644,4589.7002,10.2878,25.186,46.103,5.7334,54.93,1668.83,12362.5,91.475,0.9496,88.835,5344.3999,0.3914,,162.51,12800.2002,2009.3,148.655,9.3763,1.6964,11.004,16.2405,2442.46,60.486,8.5573,10.6835,349.73,42.157,185.228,14.392,9.3705,169.98,24.593,85.981,0.5224,1.3344,4.2232,3.8925,80.487,6836.8999,4.8479,730.16,5.1052,8.619,1803.3,18015.5,11.657,69.574,9.3389,1.7296,8.4247,43.61,1691.6801,6.6638,2178.3,31.72,1685.3101,21534,642.957,642.957,116.86,80.582,2.6865,1.2414
2007-07-07,1.363,167.97,1.9363,0.5841,28.6,7.4403,15.6466,0.6771,245.33,3.4524,0.6947,0.4293,3.7568,3.082,9.1659,,33.521,1.657,82.447,7.9137,7.2943,34.2965,1.732,1.6069,1.4263,10.3367,10.6501,12067.7998,1251.27,4.6978,1.7415,62.491,2.0699,42.634,9.5301,1,4.8932,66.24,120.12,2.3425,4.2276,1.9379,2.6552,91.611,0.5025,1457.14,2.043,10.5189,2.5872,1.3524,8.2417,2867,2.6144,697.31,2635.5,691.08,1.329,108.72,234.77,44.332,93.053,7.5972,12.1163,2.1031,35.644,4589.7002,10.2878,25.186,46.103,5.7334,54.93,1668.83,12362.5,91.475,0.9496,88.835,5344.3999,0.3914,,162.51,12800.2002,2009.3,148.655,9.3763,1.6964,11.004,16.2405,2442.46,60.486,8.5573,10.6835,349.73,42.157,185.228,14.392,9.3705,169.98,24.593,85.981,0.5224,1.3344,4.2232,3.8925,80.487,6836.8999,4.8479,730.16,5.1052,8.619,1803.3,18015.5,11.657,69.574,9.3389,1.7296,8.4247,43.61,1691.6801,6.6638,2178.3,31.72,1685.3101,21534,642.957,642.957,116.86,80.582,2.6865,1.2414
2007-07-08,1.363,167.97,1.9363,0.5841,28.6,7.4403,15.6466,0.6771,245.33,3.4524,0.6947,0.4293,3.7568,3.082,9.1659,,33.521,1.657,82.447,7.9137,7.2943,34.2965,1.732,1.6069,1.4263,10.3367,10.6501,12067.7998,1251.27,4.6978,1.7415,62.491,2.0699,42.634,9.5301,1,4.8932,66.24,120.12,2.3425,4.2276,1.9379,2.6552,91.611,0.5025,1457.14,2.043,10.5189,2.5872,1.3524,8.2417,2867,2.6144,697.31,2635.5,691.08,1.329,108.72,234.77,44.332,93.053,7.5972,12.1163,2.1031,35.644,4589.7002,10.2878,25.186,46.103,5.7334,54.93,1668.83,12362.5,91.475,0.9496,88.835,5344.3999,0.3914,,162.51,12800.2002,2009.3,148.655,9.3763,1.6964,11.004,16.2405,2442.46,60.486,8.5573,10.6835,349.73,42.157,185.228,14.392,9.3705,169.98,24.593,85.981,0.5224,1.3344,4.2232,3.8925,80.487,6836.8999,4.8479,730.16,5.1052,8.619,1803.3,18015.5,11.657,69.574,9.3389,1.7296,8.4247,43.61,1691.6801,6.6638,2178.3,31.72,1685.3101,21534,642.957,642.957,116.86,80.582,2.6865,1.2414
