date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,BOB,COP,HRK,JOD,KES,LBP,MUR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,CNY,EGP,FJD,IDR,ILS,INR,JMD,KWD,MXN,MYR,PHP,RUB,SAR,SVC,SZL,TND,TTD,UGX
2003-12-11,1.2224,132,1.9505,0.584,32.05,7.439,15.6466,0.6998,262.25,3.4524,0.66,0.4296,4.6749,40515,8.9795,236.65,41.21,1.5506,89.74,8.1665,1761735,1.6513,1.6086,9.4863,1429.7,1.8859,2.0956,7.7638,1,,,,0.8524,,,,4.4648,2.0831,1.941,2.3283,2.057,3.4965,1.1703,2569,10.0487,7.442,2.097,10176,5.3354,55.541,71.269,0.3575,13.5645,4.6208,67.22,35.92,4.5574,10.316,7.5754,1.4952,7.2738,2293.5
2003-12-12,1.2279,132.28,1.9515,0.584,32.07,7.4402,15.6466,0.7031,262.27,3.4524,0.6618,0.4301,4.667,40663,8.97,236.64,41.155,1.5504,89.73,8.1868,1759713,1.6559,1.6139,9.5268,1440.2,1.8978,2.0953,7.8126,1,,,,0.8606,,,,4.5076,2.1004,1.9593,2.3477,2.071,3.525,1.18,2590,10.1455,7.514,2.1168,10257,5.3914,55.78,71.85,0.3604,13.8051,4.6654,67.865,36.07,4.6012,10.401,7.4423,1.4966,7.3334,2317.2
2003-12-13,1.2279,132.28,1.9515,0.584,32.07,7.4402,15.6466,0.7031,262.27,3.4524,0.6618,0.4301,4.667,40663,8.97,236.64,41.155,1.5504,89.73,8.1868,1759713,1.6559,1.6139,9.5268,1440.2,1.8978,2.0953,7.8126,1,,,,0.8606,,,,4.5076,2.1004,1.9593,2.3477,2.071,3.525,1.18,2590,10.1455,7.514,2.1168,10257,5.3914,55.78,71.85,0.3604,13.8051,4.6654,67.865,36.07,4.6012,10.401,7.4423,1.4966,7.3334,2317.2
2003-12-14,1.2279,132.28,1.9515,0.584,32.07,7.4402,15.6466,0.7031,262.27,3.4524,0.6618,0.4301,4.667,40663,8.97,236.64,41.155,1.5504,89.73,8.1868,1759713,1.6559,1.6139,9.5268,1440.2,1.8978,2.0953,7.8126,1,,,,0.8606,,,,4.5076,2.1004,1.9593,2.3477,2.071,3.525,1.18,2590,10.1455,7.514,2.1168,10257,5.3914,55.78,71.85,0.3604,13.8051,4.6654,67.865,36.07,4.6012,10.401,7.4423,1.4966,7.3334,2317.2
2003-12-15,1.232,132.68,1.9515,0.5841,32.08,7.4397,15.6466,0.7043,263.34,3.4525,0.6615,0.4301,4.642,40583,9.0099,236.66,41.185,1.5531,89.63,8.2228,1752307,1.6547,1.6167,9.5541,1452.6,1.895,2.1034,7.7636,1,,,,0.8619,,,,4.5108,2.0928,1.9511,2.3392,2.062,3.5064,1.1757,2582,10.1531,7.507,2.1247,10417.4004,5.378,55.995,71.596,0.3617,13.8952,4.669,68.024,36.16,4.6084,10.364,7.4456,1.4966,7.3073,2305.6001
2003-12-16,1.2322,132.5,1.9528,0.5842,32.31,7.4416,15.6466,0.7019,263.05,3.4523,0.6653,0.431,4.6552,40722,9.0295,236.67,41.162,1.5513,90.19,8.2221,1760184,1.6569,1.6343,9.5663,1453.9,1.8927,2.1018,7.8364,1,,,,0.8641,,,,4.5255,2.1152,1.9552,2.3642,2.076,3.5229,1.1883,2609,10.1857,7.569,2.126,10451.2002,5.3739,56.025,72.433,0.3623,13.8741,4.683,68.192,36.03,4.6194,10.473,7.5252,1.5031,7.3845,2336.1001
2003-12-17,1.2402,133.17,1.9543,0.5847,32.34,7.442,15.6466,0.7028,263.1,3.4524,0.6649,0.4306,4.6427,40613,9.0412,236.74,41.16,1.5548,89.84,8.3085,1764808,1.6774,1.645,9.6226,1472,1.9162,2.1172,8.0594,1,,,,0.8682,,,,4.5485,2.1132,1.9521,2.362,2.08,3.5468,1.1872,2608,10.2318,7.592,2.1349,10514,5.4301,56.264,72.429,0.3644,13.9658,4.7047,68.431,36.27,4.6433,10.464,7.5154,1.5054,7.3777,2336.1001
2003-12-18,1.2423,133.71,1.9546,0.5848,32.36,7.444,15.6466,0.7011,262.5,3.4523,0.6661,0.4307,4.6502,40719,9.0592,236.77,41.14,1.5517,90.01,8.347,1777136,1.6761,1.6542,9.6441,1470.5,1.9139,2.1189,8.2136,1,,,,0.8703,,,,4.5463,2.1292,1.9666,2.3799,2.095,3.5572,1.1962,2626,10.2198,7.573,2.1356,10510.0996,5.4547,56.441,72.969,0.3645,13.952,4.7021,68.372,36.1861,4.6406,10.543,7.7837,1.5131,7.4331,2352.3
2003-12-19,1.2385,133.23,1.9556,0.5852,32.44,7.4415,15.6466,0.6999,262.5,3.4523,0.6668,0.4309,4.649,40732,9.0695,236.8,41.133,1.5516,90,8.326,1773170,1.6814,1.6533,9.6122,1476.9,1.9201,2.1152,8.5631,1,,,,0.8679,,,,4.5436,2.1284,1.9554,2.3789,2.094,3.5576,1.1957,2622,10.2244,7.575,2.1365,10510.5996,5.4195,56.17,72.939,0.3649,13.8923,4.7014,68.404,36.24,4.6376,10.538,7.8889,1.5114,7.43,2358.2
2003-12-20,1.2385,133.23,1.9556,0.5852,32.44,7.4415,15.6466,0.6999,262.5,3.4523,0.6668,0.4309,4.649,40732,9.0695,236.8,41.133,1.5516,90,8.326,1773170,1.6814,1.6533,9.6122,1476.9,1.9201,2.1152,8.5631,1,,,,0.8679,,,,4.5436,2.1284,1.9554,2.3789,2.094,3.5576,1.1957,2622,10.2244,7.575,2.1365,10510.5996,5.4195,56.17,72.939,0.3649,13.8923,4.7014,68.404,36.24,4.6376,10.538,7.8889,1.5114,7.43,2358.2
2003-12-21,1.2385,133.23,1.9556,0.5852,32.44,7.4415,15.6466,0.6999,262.5,3.4523,0.6668,0.4309,4.649,40732,9.0695,236.8,41.133,1.5516,90,8.326,1773170,1.6814,1.6533,9.6122,1476.9,1.9201,2.1152,8.5631,1,,,,0.8679,,,,4.5436,2.1284,1.9554,2.3789,2.094,3.5576,1.1957,2622,10.2244,7.575,2.1365,10510.5996,5.4195,56.17,72.939,0.3649,13.8923,4.7014,68.404,36.24,4.6376,10.538,7.8889,1.5114,7.43,2358.2
2003-12-22,1.2399,133.27,1.9552,0.5853,32.51,7.4403,15.6466,0.7025,261.98,3.4524,0.6673,0.4312,4.6386,40625,9.0865,236.85,41.175,1.5592,89.58,8.3519,1781315,1.6877,1.6494,9.6221,1481.9,1.9322,2.1168,8.5355,1,,,,0.8716,,,,4.5575,2.1325,1.9567,2.3836,2.097,3.5564,1.198,2631,10.2549,7.599,2.14,10534.5,5.4273,56.346,73.018,0.3659,13.995,4.7155,68.709,36.25,4.6544,10.559,8.2152,1.5109,7.4445,2358.3999
2003-12-23,1.24,133.15,1.9553,0.5859,32.47,7.4425,15.6466,0.7028,266.4,3.4524,0.6664,0.4308,4.6343,40397,9.0614,236.83,41.16,1.5587,89.64,8.3828,1771509,1.6788,1.638,9.624,1479.6,1.9248,2.116,8.5404,1,,,,0.8873,,,,4.6489,2.1278,1.9524,2.3783,2.092,3.5443,1.1954,2628,10.4622,7.76,2.1144,10556.7002,5.5765,56.266,72.921,0.3726,13.7457,4.8101,70.051,36.24,4.7459,10.536,8.197,1.5179,7.4282,2329.7
2003-12-24,1.2453,133.59,1.9553,0.5858,32.49,7.4413,15.6466,0.7014,259.75,3.4521,0.6665,0.4307,4.6609,40485,9.0924,236.81,41.16,1.5528,89.66,8.4015,1770408,1.6764,1.6273,9.6666,1494.7,1.9217,2.1231,8.2877,1,,,,,,,,,,,,,,,,,,,10584.9004,5.4348,56.604,,0.3669,14.0492,4.7212,,36.41,4.6751,,,,,
2003-12-25,1.2448,133.46,1.9553,0.5858,32.49,7.4424,15.6466,0.702,259.33,3.4521,0.6665,0.4307,4.659,40485,9.0929,236.81,41.16,1.5528,89.66,8.4022,1770408,1.6751,1.6299,9.6628,1492.8,1.9226,2.1223,8.283,1,,,,,,,,,,,,,,,,,,,10571.2998,5.4353,56.585,,0.3666,14.0543,4.7201,,36.38,4.6693,,,,,
2003-12-26,1.2432,133.41,1.9553,0.5858,32.49,7.4415,15.6466,0.7003,259.6,3.4521,0.6665,0.4307,4.645,40485,9.08,236.81,41.16,1.5573,89.66,8.44,1770408,1.6741,1.6238,9.6477,1492.4,1.9176,2.1196,8.2535,1,,,,,,,,,,,,,,,,,,,10562,5.4353,56.455,,0.3662,14.0543,,,36.47,4.6659,,,,,
2003-12-27,1.2432,133.41,1.9553,0.5858,32.49,7.4415,15.6466,0.7003,259.6,3.4521,0.6665,0.4307,4.645,40485,9.08,236.81,41.16,1.5573,89.66,8.44,1770408,1.6741,1.6238,9.6477,1492.4,1.9176,2.1196,8.2535,1,,,,,,,,,,,,,,,,,,,10562,5.4353,56.455,,0.3662,14.0543,,,36.47,4.6659,,,,,
2003-12-28,1.2432,133.41,1.9553,0.5858,32.49,7.4415,15.6466,0.7003,259.6,3.4521,0.6665,0.4307,4.645,40485,9.08,236.81,41.16,1.5573,89.66,8.44,1770408,1.6741,1.6238,9.6477,1492.4,1.9176,2.1196,8.2535,1,,,,,,,,,,,,,,,,,,,10562,5.4353,56.455,,0.3662,14.0543,,,36.47,4.6659,,,,,
2003-12-29,1.2484,133.62,1.9558,0.5861,32.49,7.4436,15.6466,0.7034,259.65,3.4523,0.6689,0.4312,4.6868,40723,9.0871,236.83,41.16,1.5594,89.5,8.4225,1766109,1.6778,1.6342,9.6886,1480.7,1.9167,2.1243,8.3667,1,,,,0.8752,,,,4.5832,2.1432,1.9679,2.3955,2.101,3.549,1.204,2650,10.3141,7.66,2.1432,10564.7998,5.4476,56.855,73.315,0.367,14.0024,4.7425,69.182,36.71,4.6785,10.611,8.0564,1.5129,7.4814,2340.1001
2003-12-30,1.2549,134.22,1.9559,0.5862,32.63,7.4444,15.6466,0.7054,260.2,3.4523,0.6685,0.4312,4.7071,41072,9.0848,236.85,41.145,1.5588,89.63,8.419,1752635,1.6751,1.6238,9.7398,1499.3,1.9117,2.1354,8.2909,1,,,,0.8776,,,,4.5993,2.1451,1.9551,2.3976,2.101,3.5176,1.2051,2658,10.3445,7.662,2.145,10608.2002,5.4671,57.082,73.39,0.3691,14.0832,4.7577,69.289,36.67,4.6953,10.62,8.0723,1.5142,7.4878,2348.3
2003-12-31,1.259,135.16,1.9557,0.5864,32.61,7.446,15.6466,0.7036,261.09,3.4524,0.6725,0.4317,4.697,41158,9.07,236.7,41.17,1.559,89.46,8.3875,1771638,1.6754,1.633,9.7708,1499.9,1.9215,2.1369,8.4047,1,,,,0.8563,,,,4.4913,2.1451,1.9551,2.3976,2.12,3.5176,1.2051,2658,10.0463,7.5153,2.0541,10594.0996,5.4959,57.313,73.39,0.37,14.1439,4.8006,67.415,36.79,4.7228,10.62,8.0723,1.4726,7.4878,2348.3
