date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2021-12-04,4.153279,108.54568,120.85479,554.15973,2.036555,638.68606,114.302089,1.615516,2.036066,1.922597,1.954747,2.261781,96.845015,1.961108,0.426348,2255.181142,1.130156,1.548401,7.791051,6.391924,1.13085,0.000023,84.83874,13.300127,2.873103,2.277749,1.4537,2259.009142,1.037397,0.034702,950.74857,7.205853,7.208448,4447.937236,709.979626,1.130216,29.109395,111.006828,25.436796,201.12738,7.4322,64.127041,156.942264,17.759229,16.957224,54.284244,1,2.405653,0.855116,0.854575,3.52187,0.854369,6.965068,0.854468,59.233778,10741.227726,8.739352,236.444175,8.814039,27.286213,7.546654,111.485595,364.176783,16420.430485,3.575166,0.855025,85.038221,1648.343527,47760.098943,146.480536,0.854633,175.460011,0.801414,127.517506,127.326874,95.842061,4603.056817,490.8552,1017.37588,1338.837642,0.341824,0.9413,495.525775,12306.475304,1708.469192,228.215938,160.519488,17.98751,5.192243,10.428847,20.054081,4493.942834,61.557172,2016.878446,3226.841398,9.069486,403.559258,40.966182,48.590253,17.465539,922.977545,24.044204,4.783477,72.205556,18.211488,464.335583,39.802144,10.383685,135.741778,1.674918,0.436471,1.130814,4.606515,4.001643,57.04211,199.688494,4.594427,7707.81642,4.115652,4.945589,117.552909,83.621012,1170.46797,4.240531,9.127468,14.471147,494.556975,10.344801,1.552322,0.855248,12576.788587,653.574783,24.341084,147.248295,23951.198936,24.756793,9.885966,2840.171973,17.977319,38.28043,12.755185,3.957072,3.25494,2.58556,15.48985,7.667144,31.281193,2603.349676,30.837923,4027.637451,1.130517,49.886446,12156.567265,,5.237219,25700.020391,126.605618,2.897624,655.387652,0.050312,0.001393,3.055641,0.806581,655.387207,0.001574,119.228949,0.001817,282.887611,18.242771,20.149931,363.994877
2021-12-05,4.153521,108.65614,120.889299,554.277263,2.037023,638.821868,114.25182,1.616401,2.035984,1.924003,1.954954,2.262169,96.865829,1.961956,0.426055,2252.268725,1.130993,1.548081,7.792243,6.392312,1.130955,0.000023,84.856505,13.303489,2.873837,2.279093,1.45136,2261.533165,1.038046,0.034326,946.103807,7.208017,7.209758,4450.829741,710.130989,1.131003,29.114385,111.030466,25.395948,201.193483,7.433173,64.122649,156.975714,17.771891,16.960924,54.312868,1,2.410028,0.854191,0.854614,3.522526,0.854395,6.968493,0.85403,59.247591,10711.401325,8.741742,236.494766,8.814588,27.293946,7.535309,111.463917,364.880011,16365.887135,3.575911,0.854419,85.078697,1649.220155,47770.263535,146.576886,0.854511,175.498229,0.802287,127.640056,127.36823,95.862756,4600.997795,2710.795145,1017.591242,1336.896654,0.342759,0.941947,495.630914,12313.238041,1713.951605,228.264502,160.554457,18.103251,5.193643,10.431005,20.047616,4497.053271,61.569976,2017.308123,3227.528822,9.07176,403.644709,41.024242,48.617056,17.469693,922.835482,24.068963,4.784007,72.200726,18.215465,464.079138,39.814482,10.37724,135.770868,1.674768,0.435815,1.131511,4.606597,4.002236,57.076346,199.799242,4.59714,7709.457274,4.121945,4.95472,117.577867,83.580003,1163.270985,4.241975,9.129491,16.837222,494.663083,10.342386,1.550689,0.853964,12579.464894,656.350451,24.347587,147.279853,23956.296375,24.817975,9.888219,2840.77621,18.028159,38.2977,12.757929,3.968792,3.255081,2.585525,15.473456,7.669064,31.286898,2602.717834,30.844163,4028.494967,1.13139,49.912602,12166.717138,,5.237591,25825.887571,126.632353,2.898904,655.735519,0.050329,0.001445,3.056156,0.806376,655.735179,0.001993,119.292198,0.00196,282.947388,18.175295,20.154335,364.072083
2021-12-06,4.141791,108.663899,120.780514,553.79198,2.031826,636.170104,114.16861,1.600457,2.030049,1.918553,1.953568,2.25637,96.720092,1.955546,0.424964,2249.303094,1.128091,1.543055,7.78497,6.415974,1.12779,0.000022,84.913366,13.231853,2.871333,2.273055,1.439279,2259.59532,1.043547,0.035705,952.789221,7.189397,7.190818,4475.817806,709.574022,1.127737,29.034495,110.50008,25.408287,200.692822,7.4324,63.94742,157.011693,17.726019,16.913821,54.560587,1,2.41714,0.851206,0.850794,3.502299,0.851004,6.939517,0.851385,59.19646,10645.518418,8.728916,235.743597,8.796451,27.24003,7.520192,113.382243,365.361934,16274.097987,3.571585,0.850536,85.00575,1645.119843,47666.842299,147.099911,0.850959,174.905185,0.799899,127.972008,127.116177,95.604349,4591.244535,491.890819,1014.788031,1331.290107,0.34218,0.939911,494.274117,13423.488713,1726.712551,228.566461,160.11142,18.076553,5.188875,10.38304,19.87611,4489.355266,61.498169,2006.647018,3220.744242,9.058705,402.533005,40.920576,48.439975,17.421355,918.581671,23.948187,4.771736,72.002793,18.16582,464.772485,39.717228,10.260859,135.860308,1.670705,0.43386,1.127388,4.604864,3.997562,56.770469,198.876253,4.591177,7665.222918,4.105841,4.945369,117.488777,83.858858,1152.998893,4.230835,9.097026,15.912865,493.299785,10.260493,1.544878,0.850929,12551.067067,655.602527,24.280268,146.873949,23904.783968,24.806885,9.864964,2832.950303,18.003076,38.121039,12.733679,3.946992,3.256029,2.579143,15.565322,7.663538,31.204425,2596.481101,30.862243,4024.547037,1.127471,49.795995,12144.372813,,5.2239,25962.288445,127.547769,2.922839,655.491563,0.051069,0.001542,3.047568,0.804593,655.491275,0.001317,119.247571,0.001767,282.168201,17.930012,19.869221,363.069313
2021-12-07,4.137687,108.647263,121.214456,555.084372,2.031186,635.556316,114.201893,1.584325,2.029028,1.916867,1.957908,2.253877,96.637557,1.955435,0.425358,2247.165906,1.127002,1.540793,7.768801,6.32413,1.127367,0.000022,84.956093,13.223345,2.878461,2.271494,1.425392,2231.561913,1.042174,0.034403,946.200931,7.169498,7.172497,4425.933776,713.404625,1.127268,29.006602,110.815011,25.433879,200.565885,7.433984,63.863807,156.919135,17.698005,16.896841,54.296104,1,2.406448,0.851099,0.851605,3.487285,0.85096,6.916877,0.851252,59.14004,10637.592199,8.709022,235.753642,8.784383,27.206747,7.519765,113.799766,366.704273,16167.959532,3.526278,0.85166,84.951296,1644.331886,47592.74193,147.149263,0.851609,174.657555,0.799499,127.931363,127.177499,95.511782,4586.897126,492.993575,1013.810802,1326.062262,0.341596,0.938917,492.505892,12313.546416,1725.73051,228.425406,159.901428,17.926047,5.181303,10.40873,19.840091,4476.745114,61.639664,2005.412271,3217.640462,9.048434,402.145379,40.893048,48.404536,17.347782,917.067192,23.695776,4.767711,71.898574,17.910722,463.052311,39.687422,10.160709,135.92804,1.662295,0.434046,1.127543,4.600955,3.982439,56.762667,199.177021,4.58201,7680.52173,4.10224,4.946091,117.528789,83.387179,1152.175675,4.22627,9.096389,15.465476,492.824776,10.259776,1.539009,0.850947,12541.786161,654.224232,24.20088,146.732666,23881.745185,24.929375,9.857995,2830.21987,17.954532,37.860777,12.716389,3.953783,3.255345,2.585499,15.233515,7.65873,31.197887,2594.645711,30.794514,4022.125359,1.127346,49.757108,12149.046552,,5.207282,25991.128268,127.425699,2.920734,655.714082,0.05015,0.001867,3.04442,0.804538,655.714474,0.001511,119.288022,0.001922,281.896087,17.887322,19.660287,362.718831
2021-12-08,4.164919,109.129838,121.500585,559.858184,2.044422,639.452814,114.944861,1.582581,2.041475,1.92891,1.968048,2.267425,97.332485,1.955867,0.428413,2262.645905,1.134239,1.548084,7.833825,6.274508,1.134463,0.000022,85.59321,13.253577,2.88404,2.288109,1.434727,2269.912166,1.043919,0.035783,951.903287,7.195165,7.193819,4408.817676,719.498373,1.133825,29.195446,110.713706,25.447184,201.935425,7.433364,64.359822,157.565826,17.824635,17.007263,54.677255,1,2.408586,0.859183,0.858965,3.521287,0.859038,6.996982,0.859408,59.410877,10705.8869,8.770053,237.479369,8.841268,27.396235,7.524161,113.321893,364.745994,16266.343404,3.512961,0.859512,85.458875,1655.465315,47930.554393,147.358302,0.859216,175.71887,0.803821,128.962874,128.028234,96.14183,4617.496544,492.769732,1020.403128,1330.041635,0.344404,0.945837,495.593882,12436.678439,1733.481342,230.178989,160.969424,17.908296,5.220267,10.436454,19.99857,4501.712477,62.003796,2019.318845,3240.582125,9.111533,404.759831,41.185252,49.494154,17.517357,922.297382,23.737691,4.789992,72.401003,17.926385,465.69452,39.956034,10.078073,136.961855,1.666767,0.437504,1.134433,4.625548,3.99075,57.069897,201.07661,4.610562,7759.812541,4.129471,4.947939,117.551431,83.403666,1161.174409,4.254302,9.161858,14.469899,496.029462,10.252938,1.543979,0.859422,12618.97336,658.601501,24.404113,147.686678,24146.954211,24.887248,9.926463,2848.623024,17.905009,37.919953,12.808666,3.968954,3.265612,2.595403,15.494974,7.714882,31.355118,2611.095843,30.842017,4047.760204,1.134211,50.083361,12237.178962,,5.252477,25998.173064,127.775013,2.934812,655.71548,0.051273,0.001661,3.064018,0.809445,655.715164,0.001357,119.288959,0.001755,283.757654,17.824193,19.62745,365.077672
2021-12-09,4.146971,110.574365,120.958073,559.716222,2.039267,641.96829,114.63241,1.581277,2.032301,1.920484,1.955893,2.258368,97.039383,1.955856,0.426705,2254.309473,1.129491,1.54567,7.801186,6.292151,1.128757,0.000024,85.393436,13.248019,2.868495,2.280446,1.434587,2262.408263,1.044559,0.035901,954.990098,7.200718,7.200883,4405.091236,722.30333,1.128889,29.069491,110.857154,25.414039,201.312425,7.433147,64.150935,157.122296,17.737777,16.933778,54.70994,1,2.40432,0.854006,0.854632,3.500056,0.854187,6.97767,0.854247,59.210357,10709.989411,8.745642,236.683243,8.802595,27.379207,7.52629,112.98738,365.394144,16202.522353,3.501528,0.854449,85.352582,1649.550944,47723.370964,147.353001,0.853773,175.020911,0.800894,128.093979,127.725131,95.72778,4604.397423,492.586961,1015.992058,1330.582382,0.34275,0.943351,493.368472,12397.951204,1722.110373,229.092463,160.245139,17.996982,5.202116,10.447751,19.943423,4490.549677,61.595527,2013.744942,3226.572999,9.085793,403.010179,41.000945,49.275407,17.442441,920.00704,23.669049,4.760595,72.070028,18.016644,464.966685,39.80767,10.165862,136.62945,1.663182,0.434944,1.12909,4.609793,3.975669,56.972851,200.894382,4.605174,7728.618552,4.111074,4.94678,117.530555,83.164499,1155.801756,4.234372,9.108109,14.811718,493.884879,10.232817,1.542041,0.854462,12567.249097,657.094387,24.322547,147.048891,24042.577813,24.949267,9.899482,2836.30915,17.98824,37.925709,12.778937,3.952107,3.254852,2.576626,15.564228,7.693136,31.270412,2602.035822,30.631058,4024.087862,1.129359,49.879178,12211.994168,,5.229591,25951.253212,127.222978,2.920912,655.682206,0.051749,0.001577,3.051568,0.804171,655.68185,0.001347,119.282553,0.00194,282.503301,18.005543,18.119906,363.499862
2021-12-10,4.157304,110.84698,120.919001,560.521284,2.039452,643.101641,114.844659,1.578048,2.037308,1.925547,1.964209,2.264323,97.013874,1.958934,0.427345,2262.197396,1.13213,1.544946,7.810985,6.352406,1.132345,0.000024,85.726311,13.316384,2.867457,2.280857,1.440021,2263.89535,1.042819,0.035662,955.328867,7.21694,7.209279,4398.370794,722.235849,1.132402,29.140649,110.762478,25.344393,201.436212,7.436277,64.22164,157.308505,17.775317,16.976099,54.739294,1,2.406448,0.853777,0.853823,3.508762,0.853547,6.932321,0.853107,59.356368,10581.062183,8.745149,236.673176,8.825722,27.465824,7.524136,114.033621,365.796226,16245.043089,3.510616,0.852993,85.772844,1652.23102,47841.113501,147.615449,0.853228,174.829116,0.802656,128.314627,127.821694,95.958551,4608.137457,492.755593,1018.49876,1336.495933,0.343306,0.943568,493.227465,12476.600354,1734.841978,229.070009,160.527448,18.07335,5.200477,10.482811,20.009993,4498.366662,61.859378,2013.545239,3234.533783,9.087991,404.004715,41.147659,49.387409,17.484889,921.741811,23.635331,4.767514,72.285484,18.073869,463.949062,39.863256,10.121133,137.159726,1.665424,0.43644,1.132265,4.592554,4.000823,56.970004,200.079001,4.618673,7736.862274,4.121229,4.95108,117.572152,83.127118,1134.494337,4.245542,9.131462,14.464751,495.952014,10.243065,1.546051,0.853422,12652.008766,663.155441,24.382628,147.411739,24101.896082,24.999427,9.899984,2843.306811,18.073948,38.039728,12.772605,3.972547,3.263325,2.586183,15.707691,7.688042,31.297398,2606.224184,30.550152,4025.011167,1.132149,50.036025,12246.873178,,5.242537,26062.231319,127.537331,2.929492,655.849624,0.051107,0.001927,3.058672,0.809546,655.850211,0.001682,119.312745,0.001432,283.198778,18.1034,18.185913,364.396761
2021-12-11,4.15333,110.749243,120.950858,557.909676,2.037314,642.534524,114.742409,1.577468,2.035476,1.924045,1.954681,2.261713,96.927856,1.956629,0.427359,2260.202674,1.131847,1.543779,7.775124,6.346727,1.131598,0.000023,85.326689,13.254385,2.864043,2.278422,1.439673,2252.893465,1.041372,0.035813,954.485774,7.210653,7.202788,4394.560953,718.871807,1.13195,29.115011,110.664365,25.325007,200.442221,7.429398,63.96543,157.141635,17.760179,16.961079,54.818222,1,2.408191,0.852802,0.852968,3.505385,0.853073,6.926384,0.85277,59.304253,10696.851538,8.737239,236.464865,8.81815,27.327426,7.517333,113.499202,365.397479,16230.719071,3.507405,0.852694,85.612365,1645.009405,47798.929532,147.485075,0.852383,174.674836,0.802115,128.212578,127.710138,95.869481,4591.015265,492.321906,1017.600786,1335.318206,0.343512,0.942656,492.792325,12391.998252,1702.647018,228.86865,160.385656,17.999019,5.195367,10.432608,19.969289,4477.896371,61.570358,2011.770147,3231.681758,9.080391,403.648621,41.112302,49.354537,17.469206,920.929102,23.614839,4.763181,72.221223,18.057022,463.539829,39.667079,10.110386,136.521543,1.664063,0.43594,1.131093,4.594252,4.00467,56.91921,200.080442,4.615413,7700.8456,4.117353,4.945894,117.462485,83.05347,1166.960105,4.242504,9.121921,14.456123,495.515764,10.234037,1.542987,0.852374,12641.984205,651.319938,24.360385,147.281021,24080.644055,24.976392,9.890518,2840.800414,18.001001,38.007903,12.761147,3.969258,3.260377,2.583496,15.694351,7.681283,31.270393,2603.925674,30.522482,4021.461821,1.131679,49.992624,12168.777878,,5.238511,26039.251557,127.425464,2.925594,655.358792,0.051412,0.00178,3.055794,0.805848,655.358346,0.001593,119.223855,0.001784,282.950346,18.086615,18.100218,364.074715
2021-12-12,4.151686,113.065212,120.878948,557.702932,2.029069,642.296439,114.312486,1.579543,2.034767,1.922637,1.954236,2.260227,96.525967,1.955205,0.425035,2246.483685,1.13074,1.537884,7.771917,6.344303,1.130666,0.000023,85.295438,13.249772,2.8526,2.270003,1.439401,2256.560701,1.041127,0.035491,955.702161,7.204885,7.200112,4394.231731,718.605069,1.130865,29.104275,110.623173,25.33738,200.531991,7.430166,63.982228,157.063004,17.758994,16.954588,54.772741,1,2.406683,0.852903,0.852449,3.504662,0.853232,6.873242,0.852805,59.282337,10667.87587,8.701071,235.479843,8.815577,27.340019,7.515995,113.457118,365.511989,16252.200841,3.497587,0.852411,85.594517,1645.552234,47781.229099,147.512043,0.852406,173.951667,0.80182,128.215899,127.190018,95.834291,4591.92635,492.13933,1017.223046,1334.795066,0.342088,0.938566,490.726742,12402.124141,1708.147391,227.92066,160.269449,18.021387,5.177429,10.436956,19.966986,4479.538433,61.546907,2003.443655,3230.484932,9.043227,403.498902,41.007476,49.332609,17.463055,916.260153,23.633941,4.761317,72.175348,18.050466,462.900193,39.684672,10.125929,136.471614,1.663291,0.43517,1.13059,4.592141,4.000855,56.848494,200.276147,4.616081,7697.993288,4.111685,4.944571,117.422057,82.988371,1159.83682,4.240952,9.155601,14.448465,495.614569,10.236808,1.54107,0.852484,12637.302278,655.578073,24.366653,147.226909,24071.726745,24.967836,9.849272,2839.748778,18.005425,37.992897,12.70749,3.967274,3.247121,2.582621,15.66411,7.650311,31.249165,2595.614917,30.394801,4004.653933,1.130277,49.831591,12177.727202,,5.236305,26030.583878,127.377544,2.925409,655.410402,0.051103,0.001123,3.055391,0.805601,655.409931,0.001985,119.232895,0.001253,282.845689,18.039867,18.093408,363.940461
2021-12-13,4.143604,117.22782,120.971077,559.418608,2.03447,630.782677,114.670281,1.581826,2.031116,1.919291,1.957331,2.2567,96.787827,1.954884,0.42514,2251.992239,1.127877,1.542919,7.779169,6.408929,1.128654,0.000024,85.473234,13.225631,2.859375,2.273653,1.445112,2257.221735,1.041337,0.034159,950.552649,7.191092,7.183241,4396.012295,720.288301,1.128356,29.048342,110.718689,25.395381,200.832765,7.434845,64.003698,156.885238,17.720479,16.920757,54.791916,1,2.406311,0.854583,0.854377,3.491364,0.85463,6.91632,0.854141,59.222567,10584.327031,8.726945,236.00385,8.80129,27.361001,7.521256,113.440208,367.755262,16158.983466,3.515101,0.853953,85.541965,1646.666787,47659.962818,147.560038,0.854796,174.610171,0.800812,128.12421,127.387478,95.639641,4591.118011,491.688502,1015.242051,1336.859447,0.342887,0.940582,492.238994,12427.66523,1724.872677,227.880276,159.788746,17.983419,5.191073,10.44232,19.956084,4478.179222,61.652916,2008.049161,3224.391672,9.062876,402.712774,41.050633,49.239416,17.372439,922.959496,23.712709,4.752145,72.44408,18.060987,465.135811,39.739615,10.213113,136.756025,1.671122,0.434552,1.128448,4.577772,3.967315,56.924974,200.868123,4.638341,7697.418106,4.107377,4.949732,117.585854,82.979531,1156.16329,4.231721,9.123576,15.789827,493.521158,10.274174,1.542935,0.854766,12715.39699,655.521788,24.297149,146.939127,23942.098014,24.839785,9.872299,2834.217726,17.970062,37.666128,12.735189,3.949065,3.245769,2.576262,15.595083,7.660152,31.321678,2600.147348,30.366863,4016.052323,1.128225,49.909617,12223.538916,,5.226486,25920.186896,127.754584,2.933589,655.81442,0.051371,0.001713,3.048448,0.803968,655.814541,0.001304,119.306359,0.001597,282.29381,18.071664,18.24775,363.231017
2021-12-14,4.133035,126.973016,120.391301,558.538911,2.029338,628.506601,114.445037,1.585337,2.02522,1.914225,1.94514,2.249955,96.532717,1.953029,0.423876,2247.289952,1.125423,1.539774,7.771508,6.392094,1.125416,0.000023,85.375812,13.240006,2.851726,2.269115,1.447851,2251.413966,1.039848,0.034615,948.974617,7.166212,7.163375,4400.903758,718.110453,1.125855,28.967361,110.470365,25.283136,200.326169,7.431637,63.902669,156.785815,17.702308,16.874714,54.413763,1,2.40547,0.85121,0.851032,3.493362,0.850641,6.867819,0.85134,59.003752,10598.741789,8.702109,235.347402,8.77653,27.318136,7.517749,112.724306,367.534069,16139.038792,3.53078,0.850572,85.620474,1642.50484,47557.095689,146.896392,0.850844,173.578817,0.797717,127.9586,127.08862,95.386096,4581.905002,491.321214,1012.451647,1333.236956,0.341476,0.938926,492.309472,12431.992316,1720.848513,227.896641,159.292754,18.006981,5.181569,10.417524,19.946445,4468.553066,61.263596,2002.990923,3215.628419,9.046321,401.605541,40.959911,49.10364,17.380193,919.504423,23.884425,4.761359,72.044029,18.180372,463.863516,39.659977,10.247712,136.600395,1.67079,0.43336,1.126111,4.563829,3.951249,56.585396,200.437373,4.626701,7665.457673,4.096311,4.945819,117.494522,82.893219,1153.286619,4.219193,9.106685,15.61975,492.164164,10.28552,1.541605,0.850703,12680.448693,653.873282,24.222856,146.535356,23876.294604,24.794893,9.848082,2826.426791,18.00416,37.594071,12.707116,3.949027,3.24551,2.574803,16.179539,7.645558,31.271904,2593.000776,30.372831,4006.482746,1.125447,49.771959,12207.614239,,5.202107,25884.637274,127.71596,2.932118,655.506142,0.051743,0.001227,3.040352,0.803728,655.506149,0.001919,119.250419,0.001995,281.518797,18.131818,18.31685,362.233
2021-12-15,4.14773,133.1509,121.088431,557.50742,2.035388,629.958673,114.971296,1.575536,2.032874,1.921346,1.959775,2.258521,96.867855,1.957629,0.426805,2254.069187,1.12923,1.545553,7.785484,6.414964,1.128792,0.000023,86.187166,13.369544,2.856092,2.275997,1.449973,2259.144602,1.044475,0.035391,961.033155,7.198691,7.189106,4513.462879,720.525834,1.129055,29.072937,111.07012,25.249927,200.99898,7.434749,64.130335,157.193852,17.773869,16.935646,54.875789,1,2.404624,0.851133,0.851168,3.494127,0.850986,6.945288,0.851477,59.27578,10640.191258,8.731359,236.212395,8.809913,27.425303,7.518401,113.083261,369.101314,16182.243359,3.544684,0.851116,86.047234,1648.067441,47701.92498,146.956505,0.85141,173.969179,0.801514,128.757874,127.514085,95.73219,4596.559748,493.672689,1016.135732,1338.217487,0.343122,0.940867,494.441388,12499.023982,1728.534886,228.068062,159.815996,18.302412,5.200745,10.46665,19.993541,4489.730044,61.787458,2009.704417,3227.32897,9.074569,403.067921,41.055773,48.84286,17.455126,922.687141,23.719522,4.775966,72.080414,18.302182,465.431904,39.967266,10.155632,137.897981,1.666001,0.435803,1.129393,4.578644,3.964435,56.775177,201.071936,4.622174,7675.207661,4.111423,4.949393,117.550223,83.167649,1155.004051,4.235346,9.146337,15.640356,493.955431,10.249343,1.543323,0.851148,12725.462248,656.108966,24.323569,147.069477,23963.177934,25.065022,9.879364,2836.71278,18.302599,37.744987,12.746801,3.952582,3.26182,2.58803,16.738482,7.670042,31.344201,2602.436702,30.760311,4024.946154,1.128873,49.965579,12246.317741,,5.210616,26008.746714,128.180056,2.943831,655.769387,0.051756,0.001386,3.051561,0.808659,655.769109,0.001768,119.298182,0.001753,282.542673,18.056619,18.460391,363.551111
2021-12-16,4.158747,125.540516,120.948442,558.792632,2.03972,631.634979,115.322891,1.576989,2.038279,1.92542,1.959121,2.264154,97.013973,1.954935,0.427055,2260.032787,1.132708,1.544188,7.811466,6.440796,1.132654,0.000024,86.05142,13.324407,2.862407,2.280647,1.447306,2263.73251,1.041294,0.035852,957.954068,7.222606,7.20951,4514.740052,722.669088,1.132537,29.150668,110.799692,25.294338,201.418068,7.429717,64.36887,157.165754,17.820577,16.980917,55.105858,1,2.409305,0.849566,0.849683,3.514959,0.849556,6.964974,0.850064,59.772481,10656.155644,8.747341,236.84113,8.834378,27.412072,7.510628,114.249432,368.036085,16253.961672,3.507116,0.849564,86.218767,1651.713518,47857.209242,146.455465,0.849938,174.343819,0.802972,128.73391,127.891368,95.989582,4607.118197,492.779967,1018.841247,1342.752617,0.344544,0.943981,495.3915,12532.55563,1734.293714,228.498562,160.599563,18.134797,5.215201,10.477142,20.051728,4488.075363,61.695471,2013.500022,3236.802627,9.091267,404.141162,41.162845,48.781132,17.491179,924.667423,23.570181,4.789103,72.271983,18.220935,464.639083,40.048177,10.178075,137.677381,1.665066,0.435758,1.132521,4.578732,3.995889,56.625437,201.571063,4.628894,7673.43838,4.122726,4.944915,117.46354,83.545284,1159.862008,4.24836,9.170891,15.196738,495.270444,10.237632,1.544284,0.849313,12763.526728,657.962662,24.364795,147.460653,24021.138357,25.075374,9.897675,2844.263253,18.111875,37.82795,12.782753,3.97331,3.254716,2.595667,17.742182,7.685044,31.43991,2609.364687,30.785334,4032.669917,1.132488,50.156757,12265.622772,,5.209909,26027.018308,128.498811,2.95294,655.329977,0.050743,0.001167,3.05988,0.807912,655.330291,0.001663,119.218153,0.001403,283.294462,18.042924,18.554386,364.519039
2021-12-17,4.128078,115.161897,120.497771,553.474948,2.025398,638.172181,114.519529,1.576653,2.023267,1.911732,1.94194,2.247335,96.447499,1.952414,0.424256,2248.158988,1.124412,1.533519,7.747151,6.400798,1.124188,0.000024,84.450247,13.173034,2.8459,2.265216,1.448523,2250.405785,1.039237,0.034101,947.418175,7.169582,7.163347,4546.627416,717.042832,1.123868,28.931125,110.442643,25.214768,200.043124,7.434952,63.984781,156.207695,17.68575,16.853454,54.547352,1,2.393646,0.849189,0.848736,3.489169,0.848745,6.840223,0.849467,59.401189,10448.709568,8.688924,234.965811,8.76649,27.31373,7.516605,112.859524,367.200277,16162.637272,3.512754,0.8488,85.446275,1640.336088,47468.599826,146.350082,0.849015,173.037189,0.796915,127.765078,127.070206,95.26461,4572.71539,491.39857,1011.165373,1334.615686,0.34102,0.937293,492.079429,12414.864791,1697.072946,226.96256,159.53973,17.841585,5.180548,10.438001,19.928795,4449.128592,61.099337,1999.967446,3212.419394,9.030921,401.09624,40.896764,49.27244,17.303067,918.475702,23.415187,4.740448,71.736725,17.841994,460.822071,39.750676,10.160034,136.456121,1.668786,0.432935,1.124069,4.535787,3.943542,56.041618,200.154443,4.630572,7636.578259,4.091881,4.948694,117.574576,83.337055,1131.944248,4.216761,9.09452,14.976759,491.53971,10.274183,1.537592,0.849226,12666.252626,656.134998,24.188766,146.349568,23840.181615,24.74521,9.831093,2822.837441,17.899039,37.443653,12.679749,3.93255,3.220257,2.576323,18.453767,7.641322,31.281954,2590.831091,30.623663,3994.318025,1.123679,49.974463,12167.69163,,5.176385,25835.277444,127.530905,2.930602,655.667288,0.050681,0.001963,3.036979,0.802467,655.66693,0.001197,119.279861,0.001761,281.161097,17.882335,18.472491,361.772959
2021-12-18,4.128611,115.705746,120.744564,557.412847,2.026314,638.309847,114.534516,1.577431,2.024536,1.911743,1.941762,2.248203,96.467963,1.953828,0.424613,2248.645772,1.124055,1.533776,7.748742,6.402536,1.124436,0.000024,85.052314,13.266477,2.846092,2.265748,1.449668,2250.893192,1.039006,0.034711,947.622807,7.170884,7.164734,4547.632002,717.199122,1.124332,28.937335,110.465867,25.220219,201.447983,7.436618,63.99869,156.241388,17.690145,16.857386,54.558859,1,2.401641,0.849631,0.849344,3.48953,0.849221,6.888994,0.849452,59.413904,10728.649033,8.690404,235.016433,8.768894,27.432288,7.517622,112.88433,367.301426,16166.140003,3.513413,0.849219,85.464204,1651.535687,47478.887915,146.38145,0.849745,173.074276,0.797068,127.78977,127.097761,95.29135,4610.015777,491.504993,1011.385558,1334.904527,0.3417,0.937281,492.185563,12537.8886,1711.133347,227.012472,159.57439,17.954651,5.18105,10.480656,19.931985,4450.092745,61.113593,2000.400272,3213.116074,9.032862,401.183087,40.906035,49.277395,17.307143,923.821569,23.419365,4.741377,71.751874,17.845658,465.081061,39.759031,10.164206,136.083787,1.66834,0.433731,1.124254,4.575345,3.944809,56.053226,200.199174,4.631413,7690.862785,4.091395,4.949732,117.57385,83.353396,1173.221035,4.218558,9.09643,14.95558,491.645973,10.308024,1.538461,0.849187,12663.378436,654.660777,24.194565,146.38114,23845.34718,24.751199,9.833502,2823.449439,17.953469,37.531938,12.682671,3.933949,3.22078,2.576945,18.457742,7.64281,31.28846,2591.39246,30.63008,3995.183315,1.124439,49.984529,12170.327938,,5.177077,25840.876466,127.558157,2.930589,655.81794,0.050242,0.001181,3.0375,0.802297,655.817765,0.001922,119.30683,0.001181,281.221493,17.896125,18.6032,361.85132
