date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,ZWL,GMD,GYD,KMF,LRD,MZN,SHP,SLL,TMT,XCD,YER,IRR,SYP
2016-10-17,1.0968,114.088,1.9484,27.0154,7.4385,0.9003,305.599,4.3078,4.5042,9.6961,1.0861,9.0268,7.505,68.7564,3.3906,1.4436,3.5137,1.4411,7.3732,8.5066,14134.2002,4.184,72.4619,1245.51,20.8413,4.5466,1.5469,52.996,1.5257,38.753,15.6718,1,4.0277,71.42,134.5,16.5763,1.9458,2.1578,84.6198,0.4105,1813,1.0981,1.5028,7.4311,1.0942,11.6742,2.1634,725.193,3163.5,595.5,1.071,110.265,192.17,50.074,120.78,9.719,24.196,2.2443,4.3632,9947.2002,8.0263,24.519,70.563,1249.5601,125.55,139.315,0.7703,109.26,4409.7998,0.3311,0.8976,361.44,8693.7002,1618.9,158.262,15.4292,1.5017,10.49,21.4481,3470.4399,61.13,1389.7,8.6001,387.7,37.64,16.553,790.34,15.4292,348.82,31.544,115.839,0.4209,1.0761,3.67,3.4122,113.698,6042.1001,3.9912,122.992,874.4,4.1104,13.472,6.6506,597,24500,9.395,15.4467,2.4511,7.2278,33.9313,2352.75,28.0937,3757.3,30.315,3318.0601,10.98,24164,655.957,655.957,119.26,10.8406,,46.1196,217.996,489.712,99.807,85.4062,2.0559,6131,3.74,2.9484,273.921,,
2016-10-18,1.1016,114.37,1.9485,27.0184,7.4394,0.9011,306.739,4.3196,4.5091,9.6888,1.088,8.9915,7.498,69.3565,3.4088,1.4414,3.5258,1.4444,7.4063,8.5441,14130.2002,4.2154,73.477,1250.24,20.7638,4.5544,1.5356,53.165,1.5277,38.776,15.5687,1,4.0404,71.27,134.6,16.751,1.9458,2.1532,84.426,0.4121,1815.1899,1.0958,1.502,7.415,1.0918,11.7002,2.1587,722.728,3160.8999,594.21,1.069,110.265,189.93,49.977,120.974,9.75,24.1443,2.2456,4.3374,9925.9004,8.0122,24.444,70.383,1246.85,125.45,139.016,0.772,109.51,4397,0.3322,0.8957,362.1,8690.2002,1619.2,157.975,15.4993,1.512,10.529,21.5669,3460.79,61.127,1371.33,8.5813,386.87,37.66,16.567,784.968,15.4993,343.68,31.476,115.814,0.4223,1.0738,3.659,3.4048,115.18,6034.5,4.0065,123.05,850.34,4.126,13.825,6.6309,595.7,24500,9.375,15.5407,2.4626,7.2122,33.9354,2347.6699,28.0171,3757,30.294,3333.3301,10.97,24114,655.957,655.957,119.26,10.8615,,46.4309,217.933,492.675,99.1408,85.8449,2.059,6157.7402,3.7453,2.9612,275.061,,
2016-10-19,1.0977,113.989,1.9481,27.011,7.4395,0.8919,306.59,4.3128,4.502,9.6952,1.0865,8.953,7.5002,68.977,3.3958,1.4301,3.4931,1.4385,7.3902,8.5133,14117.5,4.1965,73.173,1233.86,20.4132,4.5384,1.5228,52.695,1.5204,38.392,15.2301,1,4.0286,71.39,134.3,16.6759,1.9458,2.1574,84.4862,0.4108,1823.12,1.0979,1.5005,7.4075,1.0939,11.5963,2.1629,723.762,3164.7,595.37,1.071,110.265,190.3,50.074,120.749,9.721,24.2101,2.2304,4.3522,9945.0996,8.0356,24.491,70.52,1249.29,125.5,139.285,0.7701,109.18,4394.6001,0.3314,0.8974,362.8,8694,1622.4,158.448,15.2444,1.5146,10.517,21.6335,3482.9199,61.051,1374.54,8.5973,387.65,37.66,16.52,789.641,15.2444,344.06,31.537,115.769,0.4211,1.0759,3.6605,3.4115,113.641,6038,3.9927,123.047,874.43,4.1118,13.631,6.6492,596.9,24500,9.393,15.2721,2.4635,7.2263,33.7242,2353.3501,27.8841,3769.8,30.353,3344.8899,10.97,24159,655.957,655.957,119.26,10.8603,,46.169,216.992,491.767,99.8902,84.7969,2.0372,7255.7598,3.7322,2.9508,274.094,,
2016-10-20,1.0975,113.455,1.9484,27.0144,7.4402,0.8928,306.679,4.309,4.497,9.6958,1.0855,8.9243,7.505,68.3766,3.3572,1.4201,3.4714,1.4413,7.3822,8.5115,14058.9004,4.1989,73.062,1228.08,20.3235,4.5255,1.5169,52.407,1.5198,38.242,15.1775,1,4.0271,71.57,134.29,16.6478,1.9458,2.1525,84.3561,0.4107,1810.91,1.0955,1.4978,7.3907,1.0915,11.5205,2.158,720.156,3142.3,594.57,1.069,110.265,189.87,49.962,120.639,9.717,24.1699,2.2236,4.3371,9922.9004,8.0141,24.414,70.334,1246.47,124.85,139.359,0.7694,109.25,4381.8999,0.3311,0.8954,361.33,8676.5,1618.8,158.036,15.0496,1.51,10.529,21.6867,3485.01,61.119,1395.08,8.5777,386.78,37.53,16.524,788.229,15.0496,343.31,31.467,115.528,0.4209,1.0735,3.6355,3.4038,114.83,6029.8999,3.9912,122.954,872.69,4.1103,13.61,6.6289,595.5,24500,9.372,15.0846,2.4648,7.21,33.5838,2349.1499,27.9372,3739.3999,30.219,3337.4299,9.981,24104,655.957,655.957,119.26,10.8362,,46.1505,218.054,492.619,98.7763,84.761,2.0385,7354.4399,3.7425,2.9503,274.104,,
2016-10-21,1.093,113.781,1.9484,27.0144,7.4397,0.8917,307.189,4.3166,4.499,9.6888,1.0849,8.9442,7.5053,68.2503,3.3424,1.432,3.4277,1.4456,7.3606,8.4768,14045.5996,4.2016,72.985,1234.72,20.329,4.5124,1.52,52.386,1.5205,38.253,15.23,1,4.0111,71.5,134.3,16.581,1.9458,2.1505,84.2761,0.4091,1808.1,1.0945,1.4988,7.4056,1.0905,11.5158,2.156,716.149,3150.5,594.01,1.067,110.265,189.69,49.915,120.293,9.678,24.1582,2.2255,4.4088,9913.5996,8.0207,24.369,70.307,1250.55,124.9,139.118,0.7662,108.91,4380,0.3298,0.8946,360.44,8669.2998,1613.4,157.227,15.03,1.5081,10.497,21.6553,3482.8201,61.129,1383.88,8.5699,386.45,37.45,16.455,780.706,15.03,343.04,31.437,115.618,0.4192,1.0725,3.6317,3.4005,113.302,6026.8999,3.9752,122.968,872.02,4.0938,13.627,6.6227,594.9,24500,9.363,15.0728,2.4561,7.2032,33.6598,2346.9199,27.8287,3730.3999,30.19,3334.29,10.92,24082,655.957,655.957,119.26,10.7164,,45.9732,217.351,491.431,98.3736,85.5959,2.0358,7405.3398,3.7163,2.9383,272.987,,
2016-10-22,1.093,113.781,1.9484,27.0144,7.4397,0.8917,307.189,4.3166,4.499,9.6888,1.0849,8.9442,7.5053,68.2503,3.3424,1.432,3.4277,1.4456,7.3606,8.4768,14045.5996,4.2016,72.985,1234.72,20.329,4.5124,1.52,52.386,1.5205,38.253,15.23,1,4.0111,71.5,134.3,16.581,1.9458,2.1505,84.2761,0.4091,1808.1,1.0945,1.4988,7.4056,1.0905,11.5158,2.156,716.149,3150.5,594.01,1.067,110.265,189.69,49.915,120.293,9.678,24.1582,2.2255,4.4088,9913.5996,8.0207,24.369,70.307,1250.55,124.9,139.118,0.7662,108.91,4380,0.3298,0.8946,360.44,8669.2998,1613.4,157.227,15.03,1.5081,10.497,21.6553,3482.8201,61.129,1383.88,8.5699,386.45,37.45,16.455,780.706,15.03,343.04,31.437,115.618,0.4192,1.0725,3.6317,3.4005,113.302,6026.8999,3.9752,122.968,872.02,4.0938,13.627,6.6227,594.9,24500,9.363,15.0728,2.4561,7.2032,33.6598,2346.9199,27.8287,3730.3999,30.19,3334.29,10.92,24082,655.957,655.957,119.26,10.7164,,45.9732,217.351,491.431,98.3736,85.5959,2.0358,7405.3398,3.7163,2.9383,272.987,,
2016-10-23,1.093,113.781,1.9484,27.0144,7.4397,0.8917,307.189,4.3166,4.499,9.6888,1.0849,8.9442,7.5053,68.2503,3.3424,1.432,3.4277,1.4456,7.3606,8.4768,14045.5996,4.2016,72.985,1234.72,20.329,4.5124,1.52,52.386,1.5205,38.253,15.23,1,4.0111,71.5,134.3,16.581,1.9458,2.1505,84.2761,0.4091,1808.1,1.0945,1.4988,7.4056,1.0905,11.5158,2.156,716.149,3150.5,594.01,1.067,110.265,189.69,49.915,120.293,9.678,24.1582,2.2255,4.4088,9913.5996,8.0207,24.369,70.307,1250.55,124.9,139.118,0.7662,108.91,4380,0.3298,0.8946,360.44,8669.2998,1613.4,157.227,15.03,1.5081,10.497,21.6553,3482.8201,61.129,1383.88,8.5699,386.45,37.45,16.455,780.706,15.03,343.04,31.437,115.618,0.4192,1.0725,3.6317,3.4005,113.302,6026.8999,3.9752,122.968,872.02,4.0938,13.627,6.6227,594.9,24500,9.363,15.0728,2.4561,7.2032,33.6598,2346.9199,27.8287,3730.3999,30.19,3334.29,10.92,24082,655.957,655.957,119.26,10.7164,,45.9732,217.351,491.431,98.3736,85.5959,2.0358,7405.3398,3.7163,2.9383,272.987,,
2016-10-24,1.0883,113.066,1.9458,27.0145,7.4372,0.8906,308.439,4.323,4.5034,9.6987,1.0817,8.9839,7.358,67.669,3.3508,1.4311,3.4255,1.4528,7.3525,8.441,13977.2998,4.1962,71.8253,1206.74,20.2499,4.479,1.5202,51.3079,1.5165,38.179,15.1524,1,3.994,70.95,133.64,16.4471,1.9458,2.1336,83.6181,0.4071,1793.53,1.0861,1.4929,7.3475,1.0821,11.4881,2.1391,711.983,3137.3,588.54,1.059,110.265,190.23,49.527,119.678,9.637,23.9716,2.2158,4.3002,9837.0996,7.9579,24.168,69.703,1240.4399,124.62,138.04,0.7519,108.33,4345.7002,0.319,0.8876,358.31,8604.4004,1604.4,156.979,15.0441,1.4958,10.4431,21.5174,3462.3501,60.578,1376.95,8.5029,383.46,37.34,16.455,775.796,15.0441,342.08,31.193,114.82,0.4173,1.0641,3.5965,3.3739,112.505,6012.5,3.9597,122.859,865.42,4.0098,13.565,7.0749,590,24500,9.29,15.0704,2.446,7.147,33.5337,2329.6799,27.6368,3706.8999,29.976,3308.54,10.92,23912,655.957,655.957,119.26,10.7321,,45.7721,216.248,489.281,97.9432,85.1562,2.0331,7372.9502,3.7001,2.9255,271.792,,
2016-10-25,1.0875,113.421,1.9484,27.0165,7.4389,0.89,308.358,4.3214,4.503,9.6921,1.0807,8.9802,7.5064,67.174,3.3501,1.4317,3.3946,1.451,7.3563,8.4332,13946.2002,4.1924,72.597,1232.45,20.1613,4.4709,1.5245,52.294,1.5158,38.092,15.1169,1,3.9911,70.97,133.6,16.4811,1.9458,2.1342,83.6409,0.407,1793.98,1.0864,1.4908,7.3495,1.0824,11.4478,2.1397,712.209,3145.3999,588.98,1.059,110.265,190.12,49.563,119.135,9.63,23.978,2.236,4.3627,9839.7998,7.9623,24.153,69.69,1240.66,124.4,138.187,0.7623,108.25,4351.2998,0.3282,0.8878,356.67,8615,1604.9,156.586,14.931,1.4981,10.476,21.5232,3463.28,61.11,1375.14,8.5041,383.57,37.35,16.455,781.156,14.931,351.05,31.201,114.764,0.4171,1.0644,3.5787,3.3749,112.552,6052.2998,3.9553,123.044,889.07,4.0727,13.251,6.884,590.2,24500,9.292,14.8989,2.456,7.1489,33.4841,2328.1399,27.6429,3697.1001,29.974,3309.4299,10.92,23917,655.957,655.957,119.26,10.735,,45.7423,216.422,488.961,97.8793,84.4807,2.0321,7368.1299,3.6977,2.9235,271.615,,
2016-10-26,1.0887,113.385,1.9484,27.0165,7.4363,0.894,308.928,4.3152,4.4903,9.7176,1.0829,9.0171,7.501,67.6239,3.3431,1.4227,3.3837,1.4535,7.3724,8.4432,13919.5996,4.1852,72.626,1228.78,20.1714,4.4431,1.5191,52.334,1.5109,37.937,14.9782,1,3.9961,70.87,133.7,16.5692,1.9458,2.1313,83.3577,0.4075,1794.72,1.0849,1.4888,7.3176,1.0809,11.3957,2.1367,702.511,3147,588.17,1.058,110.265,188,49.495,119.507,9.642,23.7271,2.2338,4.3,9826.5,7.9611,24.109,69.541,1238.74,124.35,138.761,0.7633,108.39,4338.7998,0.3291,0.8866,356.25,8598.7002,1599,157.242,14.7965,1.4958,10.5,21.4967,3456.3999,61.135,1380.34,8.4923,383.04,37.4,16.455,780.724,14.7965,345.14,31.159,114.648,0.4177,1.0629,3.5722,3.3702,112.578,6057.6001,3.9604,123.055,878.73,4.0778,13.531,6.8801,589.4,24500,9.279,14.8383,2.4592,7.1391,33.3688,2323.8601,27.5782,3719.2,29.922,3320.1299,10.92,23902,655.957,655.957,119.26,10.7205,,45.7921,216.266,489.494,97.9858,84.2134,2.0413,7376.1602,3.7017,2.9267,271.911,,
2016-10-27,1.0912,114.075,1.9485,27.0165,7.4375,0.8916,308.818,4.326,4.4995,9.7161,1.0838,9.0207,7.4977,68.464,3.3625,1.4262,3.4221,1.4587,7.3766,8.4606,13975.7998,4.1911,72.876,1240.33,20.3937,4.4654,1.5258,52.59,1.5167,38.202,15.1399,1,4.0043,71.15,134.04,16.5785,1.9458,2.1397,83.8877,0.4084,1801.74,1.0891,1.4924,7.3684,1.0851,11.4213,2.1452,699.471,3156.8,590.49,1.062,110.265,188.74,49.689,119.408,9.662,24.0497,2.2388,4.3203,9864.7002,7.9958,24.182,69.782,1243.52,124.07,139.302,0.7654,108.56,4356.8999,0.3298,0.8901,359.29,8644.2002,1605.6,156.878,14.8351,1.5012,10.507,21.5015,3468.8101,61.115,1387.9301,8.5233,384.56,37.63,16.455,783.839,14.8351,343.75,31.281,115.047,0.4185,1.0671,3.5801,3.3835,112.783,6086.8999,3.9686,123.054,882.18,4.0863,13.519,6.9013,591.8,24500,9.316,14.8794,2.4516,7.1672,33.5072,2335.1899,27.631,3733.7,30.05,3333.1001,10.92,23992,655.957,655.957,119.26,10.6637,,45.896,217.248,490.605,98.2082,84.2299,2.0362,7392.8999,3.7101,2.9334,272.528,,
2016-10-28,1.09,114.644,1.9483,27.0165,7.4364,0.8954,309.258,4.3371,4.4987,9.8924,1.083,9.0119,7.497,68.3662,3.3908,1.4358,3.447,1.4588,7.3841,8.449,14008.7002,4.1983,72.832,1249.0699,20.506,4.4916,1.5292,52.702,1.519,38.271,15.0986,1,4,71.17,133.93,16.5282,1.9458,2.1405,83.9183,0.4079,1801.74,1.0896,1.4965,7.3711,1.0855,11.4687,2.1459,701.261,3195.8999,590.7,1.063,110.265,188.81,49.707,119.393,9.652,24.0584,2.2449,4.3216,9868.2002,8.0206,24.169,69.745,1243.87,123.85,139.352,0.7642,108.56,4359.6001,0.3295,0.8905,361.17,8646.2998,1606.4,158.416,14.9564,1.5009,10.485,21.5912,3452.04,61.121,1387.34,8.5262,384.7,37.62,16.455,783.405,14.9564,344.53,31.292,115.164,0.4181,1.0676,3.6001,3.3848,112.857,6089.1001,3.9644,122.907,882.5,4.0819,13.649,6.9038,592,24500,9.32,14.992,2.4605,7.1698,33.6216,2336.04,27.5754,3740.5,30.05,3333.21,10.92,24001,655.957,655.957,119.26,10.6457,,45.847,217.277,490.081,98.1033,84.9575,2.0454,7385,3.7061,2.9302,272.237,,
2016-10-29,1.09,114.644,1.9483,27.0165,7.4364,0.8954,309.258,4.3371,4.4987,9.8924,1.083,9.0119,7.497,68.3662,3.3908,1.4358,3.447,1.4588,7.3841,8.449,14008.7002,4.1983,72.832,1249.0699,20.506,4.4916,1.5292,52.702,1.519,38.271,15.0986,1,4,71.17,133.93,16.5282,1.9458,2.1405,83.9183,0.4079,1801.74,1.0896,1.4965,7.3711,1.0855,11.4687,2.1459,701.261,3195.8999,590.7,1.063,110.265,188.81,49.707,119.393,9.652,24.0584,2.2449,4.3216,9868.2002,8.0206,24.169,69.745,1243.87,123.85,139.352,0.7642,108.56,4359.6001,0.3295,0.8905,361.17,8646.2998,1606.4,158.416,14.9564,1.5009,10.485,21.5912,3452.04,61.121,1387.34,8.5262,384.7,37.62,16.455,783.405,14.9564,344.53,31.292,115.164,0.4181,1.0676,3.6001,3.3848,112.857,6089.1001,3.9644,122.907,882.5,4.0819,13.649,6.9038,592,24500,9.32,14.992,2.4605,7.1698,33.6216,2336.04,27.5754,3740.5,30.05,3333.21,10.92,24001,655.957,655.957,119.26,10.6457,,45.847,217.277,490.081,98.1033,84.9575,2.0454,7385,3.7061,2.9302,272.237,,
2016-10-30,1.09,114.644,1.9483,27.0165,7.4364,0.8954,309.258,4.3371,4.4987,9.8924,1.083,9.0119,7.497,68.3662,3.3908,1.4358,3.447,1.4588,7.3841,8.449,14008.7002,4.1983,72.832,1249.0699,20.506,4.4916,1.5292,52.702,1.519,38.271,15.0986,1,4,71.17,133.93,16.5282,1.9458,2.1405,83.9183,0.4079,1801.74,1.0896,1.4965,7.3711,1.0855,11.4687,2.1459,701.261,3195.8999,590.7,1.063,110.265,188.81,49.707,119.393,9.652,24.0584,2.2449,4.3216,9868.2002,8.0206,24.169,69.745,1243.87,123.85,139.352,0.7642,108.56,4359.6001,0.3295,0.8905,361.17,8646.2998,1606.4,158.416,14.9564,1.5009,10.485,21.5912,3452.04,61.121,1387.34,8.5262,384.7,37.62,16.455,783.405,14.9564,344.53,31.292,115.164,0.4181,1.0676,3.6001,3.3848,112.857,6089.1001,3.9644,122.907,882.5,4.0819,13.649,6.9038,592,24500,9.32,14.992,2.4605,7.1698,33.6216,2336.04,27.5754,3740.5,30.05,3333.21,10.92,24001,655.957,655.957,119.26,10.6457,,45.847,217.277,490.081,98.1033,84.9575,2.0454,7385,3.7061,2.9302,272.237,,
2016-10-31,1.0985,114.85,1.9482,27.0255,7.4366,0.8993,309.449,4.3327,4.5018,9.893,1.0847,9.0707,7.5057,68.8989,3.4127,1.4457,3.5187,1.4722,7.3562,8.5165,14013.5996,4.221,71.8878,1259.17,20.8782,4.5034,1.5331,53.204,1.527,38.471,15.131,1,4.0322,71.1,134.04,16.4796,1.9458,2.1383,83.811,0.4112,1797.99,1.0885,1.497,7.3635,1.0844,11.4509,2.1438,695.368,3180.8999,586.83,1.061,110.265,188.62,49.656,120.45,9.73,24.0341,2.2208,4.3721,9956.5,8.0211,24.133,69.674,1242.6,123.73,139.211,0.7704,109.48,4361,0.3324,0.8896,361.74,8651.5996,1604.8,158.085,14.8911,1.4991,10.4404,21.6097,3455.6399,61.121,1385.39,8.5164,384.31,37.91,16.387,783.34,14.8911,343.53,31.26,114.92,0.4214,1.0665,3.6014,3.3813,112.743,6096.6001,3.9957,122.912,891.26,4.1144,13.59,6.8969,591.4,24500,9.311,14.938,2.4512,7.1625,33.5287,2333.6599,27.5094,3736.8,30.009,3328.76,10.843,23971,655.957,655.957,119.26,10.6459,,46.2454,216.123,497.056,98.862,84.3842,2.0524,7469.5698,3.7458,2.9529,274.287,,
2016-11-01,1.0973,114.993,1.9485,27.0175,7.4366,0.8965,308.619,4.3033,4.505,9.9131,1.0853,9.0662,7.5084,69.0939,3.3944,1.442,3.5061,1.4721,7.4231,8.5051,14058.0996,4.2046,73.07,1253.84,20.692,4.5137,1.5331,53.005,1.5267,38.399,14.7809,1,4.0267,71.34,134.11,16.633,1.9458,2.1456,84.1716,0.4108,1806.63,1.092,1.4995,7.3886,1.088,11.3425,2.151,702.195,3223.6001,591.01,1.065,110.265,189.26,49.824,120.17,9.716,24.1327,2.2547,4.3387,9989.7998,8.0303,24.193,69.85,1246.8199,123.29,140.008,0.7697,109.46,4365,0.3317,0.8925,364.45,8674.5996,1609.7,158.456,14.5992,1.5081,10.532,21.661,3465.0801,61.125,1389.51,8.5468,385.6,37.84,16.535,785.228,14.5992,342.21,31.399,115.31,0.4209,1.07,3.6049,3.3928,114.95,6142.8999,3.9908,122.756,884.58,4.1091,13.561,6.9199,593.5,24500,9.341,14.6436,2.4621,7.1868,33.5907,2342.6599,27.6399,3749.3,30.264,3362.01,10.843,24045,655.957,655.957,119.26,10.4733,,46.1977,217.821,491.66,99.8573,84.4727,2.0462,7577.0898,3.7419,2.9499,274.059,,
2016-11-02,1.1057,115.077,1.9486,27.0195,7.4382,0.9034,308.139,4.3,4.5009,9.9094,1.0781,9.0832,7.5073,69.9652,3.4427,1.446,3.5749,1.4805,7.4717,8.5718,14151.2998,4.2054,73.641,1266.11,21.2087,4.5311,1.5344,53.294,1.5348,38.713,15.0387,1,4.0587,72.06,133.94,16.6396,1.9458,2.161,84.7753,0.4139,1817.3199,1.0998,1.5065,7.4199,1.0957,11.399,2.1665,705.857,3265.7,595.26,1.073,110.265,192.58,50.179,120.84,9.794,24.2968,2.2726,4.3804,9950.2998,8.0881,24.345,70.289,1254.6801,123.09,141.004,0.7746,110.23,4366,0.3339,0.899,367.86,8730.5996,1623.9,159.594,14.6693,1.5196,10.567,21.8208,3487.5601,61.126,1401.0699,8.6081,388.36,38.23,16.643,784.474,14.6693,346.84,31.623,115.903,0.4242,1.0778,3.6252,3.4577,115.79,6181.5,4.0214,122.989,900.85,4.1419,13.817,6.9689,597.9,24500,9.41,14.6979,2.465,7.2493,33.79,2356.1599,27.9078,3783.7,30.613,3385.8701,10.843,24216,655.957,655.957,119.26,10.7126,,46.6055,218.863,491.818,99.5135,85.4489,2.0627,7630.4702,3.7594,2.9724,276.095,,
2016-11-03,1.1098,114.695,1.9485,27.0185,7.44,0.9016,308.219,4.3231,4.4978,9.899,1.0796,9.0841,7.509,70.4754,3.4554,1.4497,3.6063,1.486,7.4869,8.6029,14260.5996,4.2268,74.011,1270.1,21.455,4.5682,1.5232,53.406,1.5353,38.763,14.926,1,4.0728,72.21,133.93,16.7617,1.9458,2.1753,85.3811,0.4154,1829.52,1.1069,1.5117,7.4915,1.1029,11.3772,2.1809,712.167,3332.1001,600.72,1.08,110.265,192.69,50.51,121.351,9.827,24.4559,2.2645,4.365,10126.4004,8.1319,24.905,70.731,1261.5699,122.78,141.763,0.7779,110.73,4427.2002,0.3349,0.9049,372.43,8792.2002,1635.8,160.846,14.5698,1.5291,10.56,21.8976,3523.8101,61.122,1409.75,8.6649,390.93,38.39,16.752,788.743,14.5698,347.5,31.831,116.72,0.4255,1.0849,3.6554,3.4398,116.27,6228.5,4.0357,122.902,906.81,4.1559,13.573,7.0144,599.8,24500,9.472,14.6946,2.473,7.2973,33.9057,2372.8701,28.0352,3817.3999,30.704,3408.96,11,24375,655.957,655.957,119.26,10.8268,,46.7762,220.586,492.121,100.988,85.551,2.0605,6242.3701,3.7843,2.9832,277.106,,
2016-11-04,1.1102,114.384,1.9484,27.0144,7.4391,0.8903,306.758,4.3144,4.4959,9.9538,1.0815,9.09,7.511,70.4173,3.4602,1.4442,3.6142,1.4862,7.5004,8.6061,14250.0996,4.2277,73.951,1268.62,21.2612,4.5575,1.5138,53.53,1.5365,38.79,14.9093,1,4.0754,71.92,134,16.7254,1.9458,2.1705,85.1914,0.4157,1825.64,1.1044,1.5096,7.4747,1.1005,11.4247,2.176,703.36,3350,597.87,1.077,110.265,192.26,50.453,121.416,16.896,24.4022,2.2596,4.3992,10115.2998,8.1027,24.728,70.547,1256.87,122.96,141.34,0.7791,110.8,4415.1001,0.3346,0.9028,371.83,8764.7998,1628.4,160.765,14.7196,1.52,10.584,21.7718,3488.3501,61.097,1402.75,8.6458,390.06,38.22,16.77,794.904,14.7196,349.17,31.76,116.578,0.4257,1.0824,3.6732,3.4322,116.29,6211.7002,4.037,122.846,882.02,4.1566,14.089,6.999,597.3,24500,9.45,14.7576,2.4715,7.2811,33.8946,2366.49,28.0566,3809,30.592,3398.1399,11.09,24325,655.957,655.957,119.26,10.8918,,46.6859,219.296,491.784,99.9223,85.6223,2.034,6217.3901,3.7859,2.9846,277.229,,
2016-11-05,1.1102,114.384,1.9484,27.0144,7.4391,0.8903,306.758,4.3144,4.4959,9.9538,1.0815,9.09,7.511,70.4173,3.4602,1.4442,3.6142,1.4862,7.5004,8.6061,14250.0996,4.2277,73.951,1268.62,21.2612,4.5575,1.5138,53.53,1.5365,38.79,14.9093,1,4.0754,71.92,134,16.7254,1.9458,2.1705,85.1914,0.4157,1825.64,1.1044,1.5096,7.4747,1.1005,11.4247,2.176,703.36,3350,597.87,1.077,110.265,192.26,50.453,121.416,16.896,24.4022,2.2596,4.3992,10115.2998,8.1027,24.728,70.547,1256.87,122.96,141.34,0.7791,110.8,4415.1001,0.3346,0.9028,371.83,8764.7998,1628.4,160.765,14.7196,1.52,10.584,21.7718,3488.3501,61.097,1402.75,8.6458,390.06,38.22,16.77,794.904,14.7196,349.17,31.76,116.578,0.4257,1.0824,3.6732,3.4322,116.29,6211.7002,4.037,122.846,882.02,4.1566,14.089,6.999,597.3,24500,9.45,14.7576,2.4715,7.2811,33.8946,2366.49,28.0566,3809,30.592,3398.1399,11.09,24325,655.957,655.957,119.26,10.8918,,46.6859,219.296,491.784,99.9223,85.6223,2.034,6217.3901,3.7859,2.9846,277.229,,
2016-11-06,1.1102,114.384,1.9484,27.0144,7.4391,0.8903,306.758,4.3144,4.4959,9.9538,1.0815,9.09,7.511,70.4173,3.4602,1.4442,3.6142,1.4862,7.5004,8.6061,14250.0996,4.2277,73.951,1268.62,21.2612,4.5575,1.5138,53.53,1.5365,38.79,14.9093,1,4.0754,71.92,134,16.7254,1.9458,2.1705,85.1914,0.4157,1825.64,1.1044,1.5096,7.4747,1.1005,11.4247,2.176,703.36,3350,597.87,1.077,110.265,192.26,50.453,121.416,16.896,24.4022,2.2596,4.3992,10115.2998,8.1027,24.728,70.547,1256.87,122.96,141.34,0.7791,110.8,4415.1001,0.3346,0.9028,371.83,8764.7998,1628.4,160.765,14.7196,1.52,10.584,21.7718,3488.3501,61.097,1402.75,8.6458,390.06,38.22,16.77,794.904,14.7196,349.17,31.76,116.578,0.4257,1.0824,3.6732,3.4322,116.29,6211.7002,4.037,122.846,882.02,4.1566,14.089,6.999,597.3,24500,9.45,14.7576,2.4715,7.2811,33.8946,2366.49,28.0566,3809,30.592,3398.1399,11.09,24325,655.957,655.957,119.26,10.8918,,46.6859,219.296,491.784,99.9223,85.6223,2.034,6217.3901,3.7859,2.9846,277.229,,
2016-11-07,1.1101,115.635,1.949,27.0155,7.4388,0.8887,305.593,4.3215,4.4968,9.9443,1.0814,9.0483,7.5171,71.239,3.4974,1.4454,3.601,1.4825,7.5221,8.607,14282,4.2066,73.0964,1270.99,20.6243,4.5828,1.5158,53.968,1.5381,38.84,14.9984,1,4.0922,72.17,133.87,16.6549,1.9458,2.1762,85.3942,0.4174,1830.4399,1.1073,1.5117,7.4724,1.1033,11.4726,2.1818,709.891,3361.7,599.46,1.08,110.265,192.77,50.586,122.019,16.9213,24.466,2.2424,4.4069,10141.7002,8.133,24.682,70.74,1259.54,122.64,141.71,0.7816,111.38,4419,0.3365,0.9053,373.96,8788.0996,1636.6,161.023,14.8395,1.5192,10.4918,21.7623,3491.95,61.171,1399.78,8.6689,391.09,38.47,16.792,796.865,14.8395,349.53,31.844,116.854,0.4275,1.0853,3.6714,3.4413,114.679,6233.8999,3.893,122.91,884.51,4.1761,13.916,7.0173,597.9,24500,9.475,14.8634,2.4651,7.3003,33.9293,2371.6299,28.0967,3835.6001,30.717,3412.5701,11.09,24394,655.957,655.957,119.26,10.8423,,46.6807,220.049,490.952,101.021,84.9689,2.0301,6222.25,3.7744,2.9842,277.254,,
