date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,BMD
2013-11-11,1.3348,132.403,1.9457,26.9738,7.4578,0.8338,296.302,3.4028,0.6926,4.1819,4.3405,8.8115,1.2317,8.2142,7.4704,43.6668,2.7221,1.4242,3.0895,1.3991,7.9738,10.3452,15214,4.8027,84.554,1397.36,17.5896,4.1864,1.6181,56.6564,1.6651,41.3068,13.8013,1,4.8594,75.27,137.34,7.8958,1.9458,2.614,102.444,0.493,2053.52,1.6422,9.0736,1.3351,11.4646,12364,2.6207,679.672,2538.6001,663.13,1.312,107.46,229.96,56.002,107.208,9.0949,25.2698,2.4403,2.9745,50.412,9280.9004,10.3894,26.697,57.245,1530.8,33184.5,163.73,138.478,0.9371,112.29,5140.2002,0.369,1.0872,202.9,10381,1983.1,172.476,13.522,1.6429,10.881,17.0467,3007.8601,60.486,1279.79,10.5149,399.64,39.34,20.309,526.111,13.522,209.71,32.38,132.438,0.5027,1.3169,3.6724,3.4408,143.18,5812.8999,4.7365,114.121,888.2,4.958,16.0313,5.8705,1604,23326,11.5,185.319,13.554,2.2329,8.4525,38.5569,2105.3301,10.8675,3335.3999,28.221,2845.04,8.408,27917,655.957,655.957,119.26,7.4118,1.3389
2013-11-12,1.3409,132.93,1.9485,26.9925,7.4577,0.8386,298.424,3.4027,0.6928,4.2105,4.4525,8.7947,1.2327,8.2408,7.6221,43.8529,2.7381,1.4317,3.1216,1.4035,8.1582,10.393,15464,4.7299,84.729,1436.67,17.7215,4.2874,1.6229,58.322,1.6741,42.359,13.9151,1,4.9228,76.27,137.5,8.0023,1.9458,2.6093,102.315,0.5025,2049.8799,1.6471,9.0573,1.3327,11.5354,12403,2.6294,680.835,2526.2,661.88,1.31,107.65,229.55,55.903,107.231,9.212,25.2251,2.4654,2.9692,50.189,9328.0996,10.3454,26.649,57.143,1526.73,33138,163.49,138.232,0.9422,113.05,5260.1001,0.3798,1.0853,202.24,10371.7998,1976.2,175.6,13.6627,1.6579,10.869,17.0284,2979.0601,60.499,1278.85,10.4975,398.93,39.47,20.34,531.948,13.6627,209.88,32.323,133.864,0.5148,1.3146,3.6819,3.3787,143.68,5802.7002,4.8782,114.011,885.95,5.0241,15.078,7.588,1601.1,23085.0996,11.479,186.413,13.6934,2.2279,8.4375,38.6002,2102.8999,10.8542,3330.3999,28.17,2859.6499,8.4316,27864,655.957,655.957,119.26,7.305,1.3366
2013-11-13,1.344,133.871,1.9484,27.005,7.4579,0.8457,298.56,3.4027,0.6928,4.2014,4.452,8.9348,1.2327,8.3195,7.6218,44.2065,2.7589,1.4443,3.1321,1.4097,8.1782,10.4184,15544,4.7408,85.567,1441.0601,17.7008,4.3118,1.6354,58.675,1.6781,42.459,13.8974,1,4.9344,74.28,137.51,8.0188,1.9458,2.6069,102.155,0.5037,2048.01,1.6501,9.049,1.3315,11.5761,12358,2.6136,684.229,2523.8999,661.27,1.309,107.42,229.34,55.852,107.675,9.234,25.2123,2.4773,2.9665,50.143,9289.5996,10.3253,26.618,55.669,1529.35,33053.1992,164.19,138.107,0.9431,113.79,5272.7002,0.3796,1.0843,202.35,10369,1973.1,176.01,13.7265,1.6577,10.896,17.0269,3008.48,61.298,1282.37,10.4886,398.57,40.03,20.401,531.402,13.7265,209.89,32.963,134.747,0.516,1.3134,3.6671,3.3769,143.68,5797.2998,4.8897,113.305,884.47,5.0359,15.116,7.5812,1599.7,23064.0996,11.469,186.244,13.7585,2.2329,8.4298,38.6009,2102.3101,10.8591,3328.7,28.178,2881,8.4505,27839,655.957,655.957,119.26,7.3653,1.3354
2013-11-14,1.349,133.831,1.9484,27.0637,7.4585,0.8403,298.422,3.4025,0.6928,4.192,4.461,8.9572,1.2321,8.3131,7.6223,44.0179,2.7552,1.4403,3.1405,1.4093,8.2102,10.4566,15619,4.7503,85.319,1443.24,17.5343,4.3167,1.6266,58.842,1.6796,42.429,13.8561,1,4.9496,75.18,137.6,8.0557,1.9458,2.6132,102.453,0.5056,2052.8999,1.6511,9.0708,1.3347,11.5422,12454,2.6199,686.274,2545.5,656.83,1.312,108.28,229.89,55.985,108.016,9.269,25.2722,2.4802,2.9736,50.062,9311.5996,10.3635,26.675,55.789,1531.6801,33131.6016,164.55,137.638,0.9453,114.63,5266.6001,0.3815,1.0869,202.35,10398,1980.9,176.57,13.6664,1.6579,10.899,17.0408,2896.27,61.287,1281.41,10.5144,392.14,39.69,20.443,489.729,13.6664,210.89,33.048,134.196,0.5176,1.3166,3.6739,3.4009,144.54,5809.2002,4.9055,113.857,885.25,5.0522,15.193,7.5992,1596.8,24413.5996,11.496,186.686,13.6975,2.2396,8.45,38.7008,2107.3701,10.8535,3339.3,28.279,2897.8501,8.4819,27905,655.957,655.957,119.26,7.3827,1.3386
2013-11-15,1.3449,134.787,1.9484,27.0881,7.4586,0.8374,297.684,3.4018,0.6928,4.1865,4.451,8.9449,1.2342,8.2784,7.6249,44.0564,2.7361,1.4441,3.1081,1.4078,8.1828,10.4262,15485,4.7329,84.804,1435.63,17.4221,4.2967,1.6247,58.443,1.6765,42.441,13.7168,1,4.937,75.1,137.74,8.0492,1.9458,2.617,102.524,0.504,2055.9199,1.6511,9.0843,1.3366,11.549,12419,2.6238,685.236,2547.8999,663.85,1.314,108.27,230.23,56.068,107.476,9.238,25.3093,2.4737,3.0183,50.404,9355.5,10.3882,27.077,55.872,1532.61,33180.1016,164.64,137.034,0.9416,114.06,5272.3999,0.3803,1.0869,202.95,10417.5,2026,176.17,13.6601,1.6578,10.897,17.066,2979.8201,61.128,1285.3199,10.5285,398.77,40.05,20.556,486.415,13.656,211.04,33.11,133.788,0.5163,1.3182,3.6807,3.352,144.58,5822.2002,4.8922,113.981,889.92,5.0385,15.353,7.6103,1596.5,24150,11.513,186.959,13.6922,2.2425,8.4625,38.7974,2110.51,10.8816,3338.8999,28.119,2903.45,8.4561,27960,655.957,655.957,119.26,7.3935,1.3402
2013-11-16,1.3449,134.787,1.9484,27.0881,7.4586,0.8374,297.684,3.4018,0.6928,4.1865,4.451,8.9449,1.2342,8.2784,7.6249,44.0564,2.7361,1.4441,3.1081,1.4078,8.1828,10.4262,15485,4.7329,84.804,1435.63,17.4221,4.2967,1.6247,58.443,1.6765,42.441,13.7168,1,4.937,75.1,137.74,8.0492,1.9458,2.617,102.524,0.504,2055.9199,1.6511,9.0843,1.3366,11.549,12419,2.6238,685.236,2547.8999,663.85,1.314,108.27,230.23,56.068,107.476,9.238,25.3093,2.4737,3.0183,50.404,9355.5,10.3882,27.077,55.872,1532.61,33180.1016,164.64,137.034,0.9416,114.06,5272.3999,0.3803,1.0869,202.95,10417.5,2026,176.17,13.6601,1.6578,10.897,17.066,2979.8201,61.128,1285.3199,10.5285,398.77,40.05,20.556,486.415,13.656,211.04,33.11,133.788,0.5163,1.3182,3.6807,3.352,144.58,5822.2002,4.8922,113.981,889.92,5.0385,15.353,7.6103,1596.5,24150,11.513,186.959,13.6922,2.2425,8.4625,38.7974,2110.51,10.8816,3338.8999,28.119,2903.45,8.4561,27960,655.957,655.957,119.26,7.3935,1.3402
2013-11-17,1.3449,134.787,1.9484,27.0881,7.4586,0.8374,297.684,3.4018,0.6928,4.1865,4.451,8.9449,1.2342,8.2784,7.6249,44.0564,2.7361,1.4441,3.1081,1.4078,8.1828,10.4262,15485,4.7329,84.804,1435.63,17.4221,4.2967,1.6247,58.443,1.6765,42.441,13.7168,1,4.937,75.1,137.74,8.0492,1.9458,2.617,102.524,0.504,2055.9199,1.6511,9.0843,1.3366,11.549,12419,2.6238,685.236,2547.8999,663.85,1.314,108.27,230.23,56.068,107.476,9.238,25.3093,2.4737,3.0183,50.404,9355.5,10.3882,27.077,55.872,1532.61,33180.1016,164.64,137.034,0.9416,114.06,5272.3999,0.3803,1.0869,202.95,10417.5,2026,176.17,13.6601,1.6578,10.897,17.066,2979.8201,61.128,1285.3199,10.5285,398.77,40.05,20.556,486.415,13.656,211.04,33.11,133.788,0.5163,1.3182,3.6807,3.352,144.58,5822.2002,4.8922,113.981,889.92,5.0385,15.353,7.6103,1596.5,24150,11.513,186.959,13.6922,2.2425,8.4625,38.7974,2110.51,10.8816,3338.8999,28.119,2903.45,8.4561,27960,655.957,655.957,119.26,7.3935,1.3402
2013-11-18,1.3484,135.302,1.9459,27.123,7.4582,0.8366,297.785,3.4027,0.6928,4.1829,4.3507,8.9588,1.2343,8.24,7.4798,43.9522,2.7376,1.4386,3.126,1.4071,7.9937,10.4528,15109.2002,4.7502,84.546,1395,17.4251,4.2306,1.6144,57.3667,1.68,41.72,13.7022,1,4.8693,75.39,137.91,8.087,1.9458,2.6197,102.629,0.4941,2058.02,1.6529,9.0936,1.338,11.4695,12418,2.6265,684.231,2539.2,664.53,1.315,110.265,230.46,56.125,107.973,9.1145,25.335,2.4812,3.0213,50.254,9328,10.4419,27.105,55.929,1534.1801,33213.6992,163.31,137.174,0.9292,114.48,5287.2002,0.3703,1.1008,203.3,10432.2998,1990.9,172.89,13.4917,1.6579,10.917,17.103,3009.76,61.213,1285.96,10.5403,399.18,40.1555,20.556,494.977,13.4917,210.58,33.151,134.186,0.5038,1.3198,3.6845,3.3554,144.58,5828.1001,4.747,113.969,887.46,4.9691,16.0988,7.618,1598.2,24500,11.528,187.149,13.5205,2.2433,8.4711,38.7903,2115.3701,10.8751,3336.2,28.047,2905.0601,8.486,27978,655.957,655.957,119.26,7.4279,1.3418
2013-11-19,1.3504,134.85,1.9484,27.0978,7.4577,0.8379,296.818,3.4527,0.6927,4.1709,4.4432,8.9222,1.2326,8.275,7.635,43.9904,2.7286,1.4412,3.0526,1.4084,8.2176,10.4668,15673,4.7516,84.206,1423.1899,17.3993,4.3021,1.623,58.727,1.683,42.609,13.6758,1,4.9581,75.39,137.91,8.0987,1.9458,2.6197,102.629,0.5062,2058.02,1.6529,9.0936,1.338,11.4695,12418,2.6265,684.231,2539.2,664.53,1.315,110.265,230.46,56.125,107.763,9.277,25.335,2.4752,3.0213,50.254,9328,10.4419,27.105,55.929,1534.1801,33213.6992,163.09,137.174,0.9479,114.62,5287.2002,0.3818,1.1008,203.3,10432.2998,2034,176.92,13.4917,1.6579,10.894,17.103,3009.76,61.047,1285.96,10.5403,399.18,39.76,20.586,494.977,13.4917,210.58,33.151,134.186,0.5185,1.3198,3.6845,3.3554,144.94,5828.1001,4.9111,113.872,887.46,5.058,15.207,7.618,1598.2,24500,11.528,187.149,13.5205,2.2469,8.4711,38.7903,2115.3701,10.8751,3336.2,28.047,2905.0601,8.4907,27978,655.957,655.957,119.26,7.4279,1.3418
2013-11-20,1.3567,135.877,1.9484,27.302,7.4585,0.8405,296.52,3.4504,0.7023,4.1782,4.444,8.9469,1.2325,8.2467,7.6395,44.3262,2.7262,1.4365,3.0776,1.4178,8.2551,10.5133,15695,4.7799,84.522,1430.03,17.5599,4.3,1.6187,58.898,1.6851,42.837,13.7859,1,4.9799,75.39,137.91,8.1827,1.9458,2.6197,102.629,0.5084,2058.02,1.6529,9.0936,1.338,11.4695,12418,2.6265,684.231,2539.2,664.53,1.315,110.265,230.46,56.125,108.026,9.319,25.335,2.4779,3.0213,50.254,9328,10.4419,27.105,55.929,1534.1801,33213.6992,163.48,137.174,0.9519,115.13,5287.2002,0.3836,1.1008,203.3,10432.2998,2034,177.64,13.4917,1.6579,10.891,17.103,3009.76,61.325,1285.96,10.5403,399.18,39.94,20.586,494.977,13.4917,210.58,33.151,134.186,0.5207,1.3198,3.6845,3.3554,144.94,5828.1001,4.9348,113.939,887.46,5.0824,15.265,7.618,1598.2,24500,11.528,187.149,13.5205,2.2599,8.4711,38.7903,2115.3701,10.8751,3336.2,28.047,2905.0601,8.5294,27978,655.957,655.957,119.26,7.4279,1.3418
2013-11-21,1.3434,134.59,1.9484,27.247,7.4589,0.8343,297.184,3.4527,0.7022,4.1898,4.444,8.9386,1.2316,8.2266,7.6462,44.2035,2.7075,1.4399,3.048,1.4044,8.1753,10.4107,15624,4.7903,83.984,1418.3,17.5756,4.2828,1.6238,58.445,1.6738,42.573,13.6334,1,4.932,75.13,137.76,8.116,1.9458,2.6315,103.091,0.5035,2067.25,1.6576,9.1347,1.3439,11.4507,12486,2.6383,685.226,2539.7,658.61,1.321,110.265,231.5,56.377,106.906,9.227,25.4678,2.4703,3.0078,50.749,9406.9004,10.493,27.22,56.181,1539.75,33263.1016,163.65,137.518,0.9431,113.74,5245.6001,0.3793,1.1057,204.12,10484.2998,2022,175.93,13.4163,1.6589,10.871,17.2059,3013.1699,60.617,1290.4,10.5875,400.97,39.48,20.463,536.362,13.4163,211.66,32.597,133.084,0.5157,1.3258,3.7018,3.4405,145.55,5857,4.8873,113.894,894.83,5.0335,15.122,7.6522,1605.4,24500,11.58,188.05,13.4527,2.257,8.5093,38.8016,2115.6001,10.9482,3356.6001,27.938,2888.8501,8.4464,28111,655.957,655.957,119.26,7.461,1.3478
2013-11-22,1.3472,136.486,1.9483,27.2161,7.4584,0.8325,297.54,3.4527,0.6927,4.1902,4.4498,8.9413,1.2313,8.2107,7.6465,44.4598,2.7156,1.4598,3.1026,1.4167,8.2008,10.4414,15733,4.7999,84.71,1429.29,17.5392,4.3148,1.6372,58.868,1.6839,42.852,13.6491,1,4.9472,75.13,137.76,8.1574,1.9458,2.6315,103.091,0.505,2067.25,1.6576,9.1347,1.3439,11.4507,12486,2.6383,685.226,2539.7,658.61,1.321,110.265,231.5,56.377,107.452,9.257,25.4678,2.494,3.0078,50.749,9406.9004,10.493,27.22,56.181,1539.75,33263.1016,163.58,137.518,0.9469,114.23,5245.6001,0.3805,1.1057,204.12,10484.2998,2027,176.47,13.4163,1.6589,10.897,17.2059,3013.1699,61.196,1290.4,10.5875,400.97,39.6,20.497,536.362,13.4163,211.66,32.597,133.084,0.5173,1.3258,3.7018,3.4405,144.87,5857,4.9,113.97,894.83,5.0466,15.185,7.6522,1605.4,24500,11.58,188.05,13.4527,2.2572,8.5093,38.8016,2115.6001,10.9482,3356.6001,27.938,2888.8501,8.4709,28111,655.957,655.957,119.26,7.461,1.3478
2013-11-23,1.3472,136.486,1.9483,27.2161,7.4584,0.8325,297.54,3.4527,0.6927,4.1902,4.4498,8.9413,1.2313,8.2107,7.6465,44.4598,2.7156,1.4598,3.1026,1.4167,8.2008,10.4414,15733,4.7999,84.71,1429.29,17.5392,4.3148,1.6372,58.868,1.6839,42.852,13.6491,1,4.9472,75.13,137.76,8.1574,1.9458,2.6315,103.091,0.505,2067.25,1.6576,9.1347,1.3439,11.4507,12486,2.6383,685.226,2539.7,658.61,1.321,110.265,231.5,56.377,107.452,9.257,25.4678,2.494,3.0078,50.749,9406.9004,10.493,27.22,56.181,1539.75,33263.1016,163.58,137.518,0.9469,114.23,5245.6001,0.3805,1.1057,204.12,10484.2998,2027,176.47,13.4163,1.6589,10.897,17.2059,3013.1699,61.196,1290.4,10.5875,400.97,39.6,20.497,536.362,13.4163,211.66,32.597,133.084,0.5173,1.3258,3.7018,3.4405,144.87,5857,4.9,113.97,894.83,5.0466,15.185,7.6522,1605.4,24500,11.58,188.05,13.4527,2.2572,8.5093,38.8016,2115.6001,10.9482,3356.6001,27.938,2888.8501,8.4709,28111,655.957,655.957,119.26,7.461,1.3478
2013-11-24,1.3472,136.486,1.9483,27.2161,7.4584,0.8325,297.54,3.4527,0.6927,4.1902,4.4498,8.9413,1.2313,8.2107,7.6465,44.4598,2.7156,1.4598,3.1026,1.4167,8.2008,10.4414,15733,4.7999,84.71,1429.29,17.5392,4.3148,1.6372,58.868,1.6839,42.852,13.6491,1,4.9472,75.13,137.76,8.1574,1.9458,2.6315,103.091,0.505,2067.25,1.6576,9.1347,1.3439,11.4507,12486,2.6383,685.226,2539.7,658.61,1.321,110.265,231.5,56.377,107.452,9.257,25.4678,2.494,3.0078,50.749,9406.9004,10.493,27.22,56.181,1539.75,33263.1016,163.58,137.518,0.9469,114.23,5245.6001,0.3805,1.1057,204.12,10484.2998,2027,176.47,13.4163,1.6589,10.897,17.2059,3013.1699,61.196,1290.4,10.5875,400.97,39.6,20.497,536.362,13.4163,211.66,32.597,133.084,0.5173,1.3258,3.7018,3.4405,144.87,5857,4.9,113.97,894.83,5.0466,15.185,7.6522,1605.4,24500,11.58,188.05,13.4527,2.2572,8.5093,38.8016,2115.6001,10.9482,3356.6001,27.938,2888.8501,8.4709,28111,655.957,655.957,119.26,7.461,1.3478
2013-11-25,1.3552,137.271,1.9455,27.284,7.4582,0.8348,298.06,3.4029,0.6925,4.1943,4.4481,8.9188,1.2291,8.22,7.6228,44.3856,2.7201,1.4783,3.0852,1.4291,8.2509,10.504,15817,4.8223,84.343,1437.4399,17.6054,4.3524,1.6537,59.37,1.6939,43.095,13.6391,1,4.9767,75.8,137.71,8.2389,1.9458,2.6326,103.16,0.5081,2068.1001,1.667,9.1385,1.3445,11.4654,12518,2.6394,690.903,2558.5,659.83,1.321,110.265,231.6,56.4,108.223,9.312,25.4978,2.5087,3.036,50.635,9343.0996,10.5042,27.232,53.758,1542.01,33310.6016,163.96,137.305,0.9526,115.6,5320.7002,0.3824,1.1062,203.66,10522.4004,1997.3,177.59,13.4629,1.6582,10.915,17.3918,3015.0901,61.185,1302.42,10.5916,390.33,39.85,20.65,541.987,13.4629,211.43,32.611,134.092,0.5204,1.3264,3.7088,3.4125,145.66,5850.6001,4.9317,113.946,894.53,5.0793,15.268,7.6621,1598,24500,11.585,188.127,13.4999,2.2576,8.5128,39.0205,2131.24,10.9655,3388.3999,28.355,2875.1201,8.5244,28116,655.957,655.957,119.26,7.3559,1.3484
2013-11-26,1.3528,137.144,1.9483,27.273,7.458,0.8368,297.83,3.4527,0.6927,4.1916,4.4427,8.8827,1.2323,8.2449,7.641,44.5476,2.7153,1.4718,3.0852,1.4241,8.2315,10.4884,15853,4.7952,84.49,1432.53,17.6395,4.3505,1.6433,59.2,1.6904,43.312,13.6581,1,4.966,74.65,137.54,8.2218,1.9458,2.6348,103.246,0.507,2069.8101,1.6681,9.1461,1.3456,11.425,12596,2.6416,686.689,2559.1001,660.25,1.323,110.265,231.79,56.832,107.5,9.292,25.5188,2.5091,3.0385,50.635,9418.5,10.4912,27.254,52.983,1543.08,33310.6016,164.13,137.418,0.9496,115.35,5320.2998,0.3818,1.107,203.85,10541.2998,2029,177.21,13.3455,1.6495,10.922,17.3765,2920.2,61.078,1305.53,10.601,386.45,39.69,20.627,550.4,13.3455,211.58,33.551,133.336,0.5193,1.3274,3.7105,3.4126,145.5,5856.8999,4.921,113.871,894.59,5.0681,15.246,7.6704,1596.6,24500,11.594,188.127,13.3816,2.2598,8.5199,39.0422,2127.6101,10.957,3390.5,28.074,2878.22,8.5071,28139,655.957,655.957,119.26,7.389,1.3494
2013-11-27,1.3568,137.348,1.9483,27.3226,7.4584,0.8368,298.335,3.4527,0.6924,4.2024,4.4398,8.9112,1.2304,8.2637,7.642,44.705,2.7288,1.4876,3.1121,1.4301,8.2563,10.5174,15950,4.8035,84.734,1437.36,17.7122,4.3505,1.6559,59.228,1.6974,43.442,13.725,1,4.9808,74.65,137.54,8.2632,1.9458,2.6348,103.246,0.5085,2069.8101,1.6681,9.1461,1.3456,11.425,12596,2.6416,686.689,2559.1001,660.25,1.323,110.265,231.79,56.832,107.979,9.32,25.5188,2.5223,3.0385,50.635,9418.5,10.4912,27.254,52.983,1543.08,33310.6016,163.78,137.418,0.9519,115.97,5320.2998,0.3825,1.107,203.85,10541.2998,2038,177.81,13.3455,1.6495,10.912,17.3765,2920.2,61.282,1305.53,10.601,386.45,39.81,20.671,550.4,13.3455,211.58,33.551,133.336,0.5209,1.3274,3.7105,3.4126,146.98,5856.8999,4.9357,114.025,894.59,5.0833,15.43,7.6704,1596.6,24500,11.594,188.127,13.3816,2.2629,8.5199,39.0422,2127.6101,10.957,3390.5,28.074,2878.22,8.5313,28139,655.957,655.957,119.26,7.389,1.3494
2013-11-28,1.3574,138.72,1.9484,27.3194,7.4582,0.8334,299.149,3.4513,0.7025,4.2046,4.4372,8.9323,1.2328,8.2859,7.6363,45.0724,2.7494,1.4943,3.1585,1.4378,8.2592,10.522,15950,4.8058,84.883,1438.66,17.7999,4.3583,1.6653,59.117,1.7035,43.582,13.8704,1,4.983,74.65,137.68,8.2859,1.9458,2.6392,103.43,0.5087,2073.22,1.6717,9.1613,1.3478,11.4838,12576,2.646,692.773,2558,661.21,1.325,110.265,232.17,56.54,107.909,9.323,25.5702,2.5343,3.0435,50.635,9433.9004,10.4829,27.299,52.983,1545.5699,33310.6016,163.84,137.644,0.9531,116.09,5325.7998,0.3829,1.1088,204.5,10568.4004,2040,177.98,13.4614,1.6512,10.913,17.4662,3013.75,61.307,1307.6899,10.6177,387.09,39.83,20.671,551.448,13.4614,211.99,33.551,133.676,0.5211,1.3295,3.7201,3.414,146.98,5861.3999,4.9381,113.88,897.42,5.0855,15.437,7.6789,1595.2,24500,11.612,188.127,13.4931,2.2641,8.5339,39.1236,2133.1799,10.975,3378.5,28.121,2885.8101,8.5348,28185,655.957,655.957,119.26,7.3876,1.3515
2013-11-29,1.3604,139.145,1.9483,27.3487,7.4584,0.8324,299.445,3.4527,0.7025,4.1947,4.4346,8.9009,1.2323,8.2779,7.631,45.118,2.7392,1.4974,3.1485,1.4401,8.2757,10.5436,15869.0996,4.7937,84.83,1442,17.7672,4.3135,1.6761,59.309,1.7078,43.655,13.8618,1,4.9928,76.38,138,8.3242,1.9458,2.6445,103.772,0.5097,2080.04,1.6803,9.1917,1.3522,11.5619,12672,2.6547,702.204,2569.8,650.56,1.329,110.265,232.94,56.726,108.207,9.337,25.6595,2.5348,3.0671,50.635,9464.7998,10.5176,27.39,58.123,1549.2,33310.6016,162.52,138.097,0.9555,116.32,5350.8999,0.3834,1.1126,205.87,10623.9004,2004.8,178.23,13.6199,1.6553,10.929,17.5573,3019.74,61.43,1315.4,10.6523,388.37,39.92,20.671,553.252,13.6365,212.63,33.832,133.82,0.5221,1.3341,3.727,3.4299,146.98,5867.1001,4.9476,113.867,901.75,5.0955,15.419,7.7046,1592.3,24500,11.652,188.127,13.6518,2.2664,8.5622,39.2852,2138.23,11.0145,3393,28.146,2945.6201,8.553,28292,655.957,655.957,119.26,7.4389,1.3561
2013-11-30,1.3604,139.145,1.9483,27.3487,7.4584,0.8324,299.445,3.4527,0.7025,4.1947,4.4346,8.9009,1.2323,8.2779,7.631,45.118,2.7392,1.4974,3.1485,1.4401,8.2757,10.5436,15869.0996,4.7937,84.83,1442,17.7672,4.3135,1.6761,59.309,1.7078,43.655,13.8618,1,4.9928,76.38,138,8.3242,1.9458,2.6445,103.772,0.5097,2080.04,1.6803,9.1917,1.3522,11.5619,12672,2.6547,702.204,2569.8,650.56,1.329,110.265,232.94,56.726,108.207,9.337,25.6595,2.5348,3.0671,50.635,9464.7998,10.5176,27.39,58.123,1549.2,33310.6016,162.52,138.097,0.9555,116.32,5350.8999,0.3834,1.1126,205.87,10623.9004,2004.8,178.23,13.6199,1.6553,10.929,17.5573,3019.74,61.43,1315.4,10.6523,388.37,39.92,20.671,553.252,13.6365,212.63,33.832,133.82,0.5221,1.3341,3.727,3.4299,146.98,5867.1001,4.9476,113.867,901.75,5.0955,15.419,7.7046,1592.3,24500,11.652,188.127,13.6518,2.2664,8.5622,39.2852,2138.23,11.0145,3393,28.146,2945.6201,8.553,28292,655.957,655.957,119.26,7.4389,1.3561
2013-12-01,1.3604,139.145,1.9483,27.3487,7.4584,0.8324,299.445,3.4527,0.7025,4.1947,4.4346,8.9009,1.2323,8.2779,7.631,45.118,2.7392,1.4974,3.1485,1.4401,8.2757,10.5436,15869.0996,4.7937,84.83,1442,17.7672,4.3135,1.6761,59.309,1.7078,43.655,13.8618,1,4.9928,76.38,138,8.3242,1.9458,2.6445,103.772,0.5097,2080.04,1.6803,9.1917,1.3522,11.5619,12672,2.6547,702.204,2569.8,650.56,1.329,110.265,232.94,56.726,108.207,9.337,25.6595,2.5348,3.0671,50.635,9464.7998,10.5176,27.39,58.123,1549.2,33310.6016,162.52,138.097,0.9555,116.32,5350.8999,0.3834,1.1126,205.87,10623.9004,2004.8,178.23,13.6199,1.6553,10.929,17.5573,3019.74,61.43,1315.4,10.6523,388.37,39.92,20.671,553.252,13.6365,212.63,33.832,133.82,0.5221,1.3341,3.727,3.4299,146.98,5867.1001,4.9476,113.867,901.75,5.0955,15.419,7.7046,1592.3,24500,11.652,188.127,13.6518,2.2664,8.5622,39.2852,2138.23,11.0145,3393,28.146,2945.6201,8.553,28292,655.957,655.957,119.26,7.4389,1.3561
2013-12-02,1.3585,139.2,1.9489,27.3282,7.4588,0.8294,301.22,3.402,0.6929,4.2008,4.4309,8.8958,1.2313,8.3227,7.6342,45.0464,2.743,1.4892,3.1341,1.4428,8.27,10.5309,15802,4.7681,84.888,1436.87,17.8352,4.3084,1.6633,59.193,1.704,43.525,13.8303,1,4.9887,76.48,138.19,8.2524,1.9458,2.6481,103.912,0.5093,2082.8301,1.6839,9.2042,1.354,11.6079,12661,2.6583,707.508,2573.2,665.14,1.331,110.265,233.26,56.802,108.225,9.329,25.6938,2.5294,3.0712,50.635,9477.5,10.5318,27.427,58.201,1551.29,33310.6016,162.25,138.283,0.9543,115.75,5358.7998,0.3832,1.1141,206.98,10642.4004,2011.6,178.16,13.6857,1.6576,10.926,17.581,3027.9199,60.923,1320.58,10.6679,388.89,39.81,20.702,553.99,13.67,212.62,33.824,134.356,0.5217,1.3359,3.732,3.3949,146.98,5876.8999,4.9436,114.001,901.6,5.0914,16.2335,7.7149,1594.5,24500,11.668,188.127,13.7178,2.2581,8.5737,39.2814,2142.49,11.0504,3389.3999,28.239,2949.5601,8.5458,28343,655.957,655.957,119.26,7.4761,1.3579
