date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,JOD,KES,MUR,BOB,COP,HRK,LBP
2002-07-02,0.9838,118.51,1.9509,0.5793,29.318,7.4283,15.6466,0.6418,244.32,3.4525,0.5942,0.4159,4.0206,32782,9.0623,226.1952,44.023,1.4663,85.43,7.3625,1582000,1.7563,1.5032,7.6736,1186.22,2.0218,1.7444,9.939,1,,,,,,,
2002-07-03,0.978,117.44,1.9512,0.5794,29.378,7.4283,15.6466,0.6416,245.15,3.4527,0.5919,0.4151,4.0283,32586,9.104,226.1949,44.201,1.462,84.66,7.3265,1599000,1.7526,1.4943,7.6284,1171.45,2.008,1.7322,9.9946,1,0.6913,77.3242,29.4195,,,,
2002-07-04,0.979,117.46,1.9485,0.5793,29.407,7.4279,15.6466,0.6407,248.55,3.4532,0.5922,0.4151,4.0283,32499,9.0902,226.1842,44.414,1.4646,84.76,7.3235,1591000,1.7608,1.4995,7.6362,1175.29,2.0152,1.7308,9.9723,1,,,,,,,
2002-07-05,0.9725,116.98,1.9473,0.5793,29.257,7.4278,15.6466,0.64,250.05,3.4531,0.5898,0.4144,4.0609,32312,9.1195,226.1348,44.426,1.4659,84.57,7.297,1559000,1.745,1.4875,7.5853,1171.72,2.0053,1.7228,9.7875,1,0.686,76.8302,29.2724,,,,
2002-07-06,0.9725,116.98,1.9473,0.5793,29.257,7.4278,15.6466,0.64,250.05,3.4531,0.5898,0.4144,4.0609,32312,9.1195,226.1348,44.426,1.4659,84.57,7.297,1559000,1.745,1.4875,7.5853,1171.72,2.0053,1.7228,9.7875,1,0.686,76.8302,29.2724,,,,
2002-07-07,0.9725,116.98,1.9473,0.5793,29.257,7.4278,15.6466,0.64,250.05,3.4531,0.5898,0.4144,4.0609,32312,9.1195,226.1348,44.426,1.4659,84.57,7.297,1559000,1.745,1.4875,7.5853,1171.72,2.0053,1.7228,9.7875,1,0.686,76.8302,29.2724,,,,
2002-07-08,0.9828,116.8,1.947,0.5793,29.333,7.4283,15.6466,0.6416,251.18,3.4533,0.5926,0.4156,4.1405,32597,9.1707,226.2177,44.424,1.4688,84.96,7.303,1630000,1.7445,1.497,7.6657,1169.53,2.0059,1.7327,10.0061,1,0.6984,78.4595,29.7195,,,,
2002-07-09,0.993,117.32,1.9461,0.5785,29.13,7.4278,15.6466,0.6417,253.6,3.4533,0.5965,0.4167,4.1903,32853,9.2386,226.6885,44.341,1.4721,85.37,7.306,1653000,1.7536,1.511,7.7451,1174.02,2.0185,1.7446,9.9126,1,0.7043,78.4042,29.7474,,,,
2002-07-10,0.9898,116.7,1.9461,0.5782,28.959,7.428,15.6466,0.6386,252.23,3.4533,0.5948,0.4159,4.1125,32660,9.2953,226.1465,44.476,1.4719,85.18,7.2915,1650000,1.7405,1.5034,7.7203,1157.47,2.0114,1.7333,9.8835,1,0.697,77.7534,29.6383,,,,
2002-07-11,0.9836,115.43,1.9461,0.5781,29.275,7.4279,15.6466,0.6363,249.1,3.4527,0.5918,0.4151,4.1479,32537,9.2725,226.161,44.651,1.4673,85.17,7.2975,1649000,1.766,1.5001,7.6719,1160.11,2.047,1.724,10.0178,1,0.6973,77.9905,29.6632,,,,
2002-07-12,0.9873,115.62,1.9462,0.5777,29.337,7.4282,15.6466,0.6384,246.53,3.453,0.5925,0.4155,4.1303,32665,9.2275,226.1963,44.599,1.4681,85.18,7.3345,1637000,1.7647,1.5063,7.7008,1157.91,2.042,1.7259,9.8579,1,0.6988,78.3148,29.5874,,,,
2002-07-13,0.9873,115.62,1.9462,0.5777,29.337,7.4282,15.6466,0.6384,246.53,3.453,0.5925,0.4155,4.1303,32665,9.2275,226.1963,44.599,1.4681,85.18,7.3345,1637000,1.7647,1.5063,7.7008,1157.91,2.042,1.7259,9.8579,1,0.6988,78.3148,29.5874,,,,
2002-07-14,0.9873,115.62,1.9462,0.5777,29.337,7.4282,15.6466,0.6384,246.53,3.453,0.5925,0.4155,4.1303,32665,9.2275,226.1963,44.599,1.4681,85.18,7.3345,1637000,1.7647,1.5063,7.7008,1157.91,2.042,1.7259,9.8579,1,0.6988,78.3148,29.5874,,,,
2002-07-15,1.0024,116.22,1.9466,0.5775,29.36,7.4289,15.6466,0.6397,246.55,3.4532,0.5975,0.4175,4.1998,33073,9.2505,226.7767,44.563,1.4694,85.24,7.3722,1697000,1.7839,1.5371,7.8186,1169.4,2.0518,1.7432,10.0568,1,0.7075,79.0546,30.0564,,,,
2002-07-16,1.0127,117.18,1.9463,0.5774,29.505,7.4288,15.6466,0.642,247.55,3.4533,0.6012,0.4189,4.153,33447,9.33,226.7795,44.715,1.4675,84.98,7.381,1718000,1.8054,1.5574,7.8989,1176.55,2.0805,1.7568,10.196,1,0.7174,79.5528,30.2528,,,,
2002-07-17,1.0064,117.39,1.9462,0.5772,29.713,7.4298,15.6466,0.6407,246.37,3.4533,0.5994,0.4181,4.1195,33070,9.2974,226.5522,44.775,1.466,84.19,7.389,1672000,1.8143,1.5512,7.8499,1179.3,2.085,1.7512,10.1859,1,0.71,79.1793,30.0807,,,,
2002-07-18,1.0058,117.7,1.9485,0.5765,29.727,7.4322,15.6466,0.6425,244.85,3.4533,0.5996,0.418,4.0685,33167,9.319,226.9361,44.694,1.4642,84.27,7.4015,1677000,1.8225,1.5502,7.8452,1171.56,2.09,1.7532,10.0168,1,0.7165,79.5174,30.1889,,,,
2002-07-19,1.0146,117.74,1.9494,0.5766,29.997,7.4315,15.6466,0.6406,244.8,3.4525,0.6026,0.4189,4.0902,33200,9.365,226.4019,44.754,1.4635,84.65,7.431,1694000,1.8271,1.5563,7.9138,1177.54,2.0926,1.757,10.0911,1,0.7132,79.7433,30.0966,,,,
2002-07-20,1.0146,117.74,1.9494,0.5766,29.997,7.4315,15.6466,0.6406,244.8,3.4525,0.6026,0.4189,4.0902,33200,9.365,226.4019,44.754,1.4635,84.65,7.431,1694000,1.8271,1.5563,7.9138,1177.54,2.0926,1.757,10.0911,1,0.7132,79.7433,30.0966,,,,
2002-07-21,1.0146,117.74,1.9494,0.5766,29.997,7.4315,15.6466,0.6406,244.8,3.4525,0.6026,0.4189,4.0902,33200,9.365,226.4019,44.754,1.4635,84.65,7.431,1694000,1.8271,1.5563,7.9138,1177.54,2.0926,1.757,10.0911,1,0.7132,79.7433,30.0966,,,,
2002-07-22,1.0086,117.33,1.9499,0.5766,30.31,7.4322,15.6466,0.6379,244.9,3.453,0.6005,0.418,4.0988,32990,9.5317,227.0215,44.86,1.4559,85.4,7.4822,1691000,1.8243,1.5596,7.867,1165.54,2.082,1.7488,10.0778,1,0.7111,79.4604,30.1097,,,,
2002-07-23,0.991,116.37,1.9477,0.5749,30.18,7.4331,15.6466,0.6324,244.74,3.4524,0.5932,0.4151,4.0609,32943,9.5072,226.684,44.565,1.4549,85.39,7.565,1665000,1.823,1.5625,7.7297,1152.63,2.0763,1.729,9.997,1,0.6971,77.868,29.5158,,,,
2002-07-24,0.9915,115.72,1.9464,0.575,30.265,7.4344,15.6466,0.6328,246.35,3.4526,0.5929,0.4151,4.0417,32487,9.4443,227.0066,44.634,1.4517,84.72,7.614,1677000,1.8494,1.5742,7.7336,1155.2,2.1401,1.731,10.2851,1,0.7017,78.4008,29.7083,,,,
2002-07-25,1.0014,116.8,1.9463,0.5752,30.34,7.4337,15.6466,0.634,244.45,3.4525,0.5977,0.4166,4.083,32843,9.444,226.856,44.724,1.4494,85.39,7.5835,1684000,1.8495,1.5713,7.8108,1162.53,2.1451,1.7469,10.1685,1,0.7082,79.1535,29.9608,,,,
2002-07-26,1.0008,117.55,1.9466,0.5752,30.672,7.4339,15.6466,0.6302,245.05,3.4525,0.5978,0.4161,4.0875,32715,9.2892,227.0791,44.501,1.4502,85.33,7.5402,1682000,1.8548,1.5722,7.8061,1181.34,2.1555,1.7587,10.1428,1,0.6959,77.816,29.468,,,,
2002-07-27,1.0008,117.55,1.9466,0.5752,30.672,7.4339,15.6466,0.6302,245.05,3.4525,0.5978,0.4161,4.0875,32715,9.2892,227.0791,44.501,1.4502,85.33,7.5402,1682000,1.8548,1.5722,7.8061,1181.34,2.1555,1.7587,10.1428,1,0.6959,77.816,29.468,,,,
2002-07-28,1.0008,117.55,1.9466,0.5752,30.672,7.4339,15.6466,0.6302,245.05,3.4525,0.5978,0.4161,4.0875,32715,9.2892,227.0791,44.501,1.4502,85.33,7.5402,1682000,1.8548,1.5722,7.8061,1181.34,2.1555,1.7587,10.1428,1,0.6959,77.816,29.468,,,,
2002-07-29,0.9821,117.42,1.9462,0.5752,30.425,7.4328,15.6466,0.6271,244.45,3.4525,0.5915,0.4135,4.0545,32227,9.273,226.8919,44.42,1.4529,83.77,7.5305,1667000,1.8213,1.5527,7.6602,1168.7,2.107,1.7324,9.8497,1,0.6915,77.3155,29.2785,,,,
2002-07-30,0.9835,117.64,1.9464,0.575,30.243,7.4315,15.6466,0.6243,244.4,3.4522,0.5921,0.4138,4.1111,32335,9.2499,226.9728,44.39,1.4579,84.07,7.4355,1662000,1.8055,1.5456,7.6712,1163.58,2.0863,1.7341,9.9733,1,0.6933,77.4673,29.3152,,,,
2002-07-31,0.9783,117.42,1.947,0.5746,30.33,7.4291,15.6466,0.6247,245.2,3.4522,0.5906,0.4128,4.0931,32110,9.2628,227.0066,44.3,1.4546,83.58,7.462,1660000,1.7885,1.5425,7.6306,1152.44,2.0788,1.7254,9.9727,1,0.6892,76.8844,29.1409,,,,
2002-08-01,0.976,116.94,1.9468,0.5745,30.277,7.4291,15.6466,0.6302,244.95,3.4524,0.5895,0.4127,4.1274,32130,9.4379,226.8914,44.23,1.4505,82.9,7.5205,1646000,1.8121,1.5461,7.6127,1149.53,2.1074,1.7216,10.1084,1,0.6941,77.3325,29.3479,,,,
2002-08-02,0.9873,117.62,1.947,0.5742,30.52,7.4295,15.6466,0.6279,245.97,3.4527,0.5929,0.4142,4.1323,32525,9.4781,226.9765,44.465,1.4504,84.12,7.519,1627000,1.8277,1.5688,7.7008,1164.32,2.1216,1.7297,10.1118,1,0.6956,77.4482,29.1886,,,,
2002-08-03,0.9873,117.62,1.947,0.5742,30.52,7.4295,15.6466,0.6279,245.97,3.4527,0.5929,0.4142,4.1323,32525,9.4781,226.9765,44.465,1.4504,84.12,7.519,1627000,1.8277,1.5688,7.7008,1164.32,2.1216,1.7297,10.1118,1,0.6956,77.4482,29.1886,,,,
2002-08-04,0.9873,117.62,1.947,0.5742,30.52,7.4295,15.6466,0.6279,245.97,3.4527,0.5929,0.4142,4.1323,32525,9.4781,226.9765,44.465,1.4504,84.12,7.519,1627000,1.8277,1.5688,7.7008,1164.32,2.1216,1.7297,10.1118,1,0.6956,77.4482,29.1886,,,,
2002-08-05,0.9836,117.1,1.9462,0.5739,30.493,7.4297,15.6466,0.6282,245.05,3.4522,0.5918,0.4139,4.093,32435,9.4439,227.0077,44.424,1.4543,84.01,7.5255,1608000,1.8327,1.5606,7.672,1172.94,2.1295,1.727,10.2749,1,0.691,76.8928,29.1889,,,,
2002-08-06,0.9689,117.12,1.9461,0.5737,30.333,7.4275,15.6466,0.6276,244.08,3.4523,0.588,0.4121,4.0736,32126,9.3311,227.1978,44.244,1.4546,83.14,7.5248,1597000,1.8391,1.5486,7.5574,1166.56,2.1505,1.7172,10.2498,1,0.6812,75.8024,28.775,,,,
2002-08-07,0.9698,116.89,1.9461,0.5737,30.707,7.4276,15.6466,0.633,244.5,3.4525,0.5884,0.4126,4.0812,32100,9.2938,227.2338,44.214,1.459,83.1,7.507,1587000,1.8206,1.5313,7.5644,1167.15,2.1415,1.7168,10.1411,1,0.6874,76.4156,29.055,,,,
2002-08-08,0.9687,116.92,1.9461,0.5741,30.723,7.4276,15.6466,0.6307,244.65,3.4523,0.5882,0.4129,4.0714,32036,9.2815,227.2814,43.926,1.4621,83.24,7.4745,1583000,1.8113,1.5228,7.5557,1164.09,2.1292,1.7125,10.066,1,0.6819,75.905,28.8144,,,,
2002-08-09,0.9729,117.17,1.9461,0.5741,30.973,7.4277,15.6466,0.636,244.16,3.4523,0.5893,0.4136,4.0734,32166,9.2803,227.2312,44.122,1.4588,83.24,7.4575,1595000,1.8153,1.529,7.5885,1166.02,2.1256,1.7188,10.1477,1,0.6842,76.2571,28.6929,,,,
2002-08-10,0.9729,117.17,1.9461,0.5741,30.973,7.4277,15.6466,0.636,244.16,3.4523,0.5893,0.4136,4.0734,32166,9.2803,227.2312,44.122,1.4588,83.24,7.4575,1595000,1.8153,1.529,7.5885,1166.02,2.1256,1.7188,10.1477,1,0.6842,76.2571,28.6929,,,,
2002-08-11,0.9729,117.17,1.9461,0.5741,30.973,7.4277,15.6466,0.636,244.16,3.4523,0.5893,0.4136,4.0734,32166,9.2803,227.2312,44.122,1.4588,83.24,7.4575,1595000,1.8153,1.529,7.5885,1166.02,2.1256,1.7188,10.1477,1,0.6842,76.2571,28.6929,,,,
2002-08-12,0.978,116.53,1.9462,0.5738,31.036,7.4278,15.6466,0.6385,244.69,3.4527,0.5907,0.4146,4.095,32182,9.25,227.2786,44.115,1.4618,83.77,7.4545,1606000,1.8083,1.5368,7.6285,1173.6,2.1108,1.7191,10.2151,1,0.6902,76.9289,29.166,,,,
2002-08-13,0.9799,116.54,1.9461,0.5733,31.293,7.4277,15.6466,0.64,245.11,3.4532,0.5913,0.4148,4.1086,32308,9.2649,227.3154,44.193,1.4644,84.38,7.439,1602000,1.8217,1.5435,7.6431,1175.39,2.1243,1.7243,10.3808,1,0.6936,77.3021,29.2976,,,,
2002-08-14,0.9857,114.9,1.9461,0.5734,31.388,7.4278,15.6466,0.6368,246.67,3.4531,0.5918,0.4155,4.0855,32584,9.2084,227.1859,44.356,1.4596,84.81,7.4485,1611000,1.8312,1.5426,7.6883,1169.04,2.133,1.72,10.3465,1,0.6907,76.9839,29.177,,,,
2002-08-15,0.9777,114.82,1.9461,0.5729,31.307,7.4276,15.6466,0.6389,245.78,3.4531,0.5886,0.414,4.0926,32366,9.2468,227.3593,44.3,1.4626,83.94,7.4325,1622000,1.8069,1.5252,7.6268,1159.55,2.105,1.7085,10.411,1,0.6923,77.1607,29.0672,,,,
2002-08-16,0.9825,115.37,1.9463,0.5733,31.163,7.4264,15.6466,0.6388,246.45,3.453,0.589,0.4153,4.1028,32417,9.2097,227.2656,43.695,1.4645,84.09,7.391,1607000,1.802,1.5315,7.6634,1163.18,2.1138,1.7161,10.4041,1,0.6945,77.4043,29.3363,,,,
2002-08-17,0.9825,115.37,1.9463,0.5733,31.163,7.4264,15.6466,0.6388,246.45,3.453,0.589,0.4153,4.1028,32417,9.2097,227.2656,43.695,1.4645,84.09,7.391,1607000,1.802,1.5315,7.6634,1163.18,2.1138,1.7161,10.4041,1,0.6945,77.4043,29.3363,,,,
2002-08-18,0.9825,115.37,1.9463,0.5733,31.163,7.4264,15.6466,0.6388,246.45,3.453,0.589,0.4153,4.1028,32417,9.2097,227.2656,43.695,1.4645,84.09,7.391,1607000,1.802,1.5315,7.6634,1163.18,2.1138,1.7161,10.4041,1,0.6945,77.4043,29.3363,,,,
2002-08-19,0.9799,116.15,1.9465,0.5733,30.96,7.4266,15.6466,0.6396,246.44,3.4525,0.5884,0.4145,4.067,32212,9.221,227.4495,43.57,1.4673,83.79,7.3705,1609000,1.8018,1.5249,7.6431,1169.02,2.099,1.7142,10.3641,1,,76.7089,29.0728,,,,
2002-08-20,0.9792,116.3,1.9464,0.5734,30.675,7.4268,15.6466,0.6399,245.64,3.4525,0.5888,0.4151,4.0696,32406,9.174,227.3318,43.63,1.4694,83.83,7.348,1598000,1.794,1.5387,7.6377,1165.25,2.0876,1.7124,10.5187,1,0.6903,76.9328,29.1576,,,,
2002-08-21,0.9762,115.81,1.9469,0.5735,30.818,7.4268,15.6466,0.6399,244.65,3.452,0.5883,0.4147,4.0807,32247,9.1325,226.9818,43.65,1.4692,83.66,7.3805,1589000,1.79,1.5308,7.6142,1163.63,2.0845,1.7083,10.648,1,0.6913,77.0664,29.2008,,,,
