date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW
2019-01-26,1.1313,123.969,1.9487,25.711,7.4656,0.8621,318.456,4.2857,4.7739,10.2575,1.1262,135.73,9.7032,7.432,74.382,5.9515,1.5955,4.2645,1.5101,7.6681,8.8748,15998,4.1672,80.232,1274,21.5186,4.6797,1.6732,59.598,1.5388,35.808,15.51,1,4.152,85.11,122.05,42.278,1.9458,2.221,93.419,0.4234,2009,1.1316,0.7426,7.6399,1.1276,11.77,2.237,750.19,3526.1001,668.9,1.105,110.27,197.48,56.575,133.75,20.209,31.856,2.404,5.5503,10255.0996,8.5663,27.177,88.104,1323.8,149.02,0.7951,112.86,4445.3999,0.3422,0.9255,424.83,9464.2002,1703,202.71,15.453,1.5451,10.559,19.081,4061.7,60.779,1716.7,8.97,37.3,17.362,809.05,15.453,407.15,36.442,127.01,0.434,1.1096,3.7885,3.7426,156.71,6729.8999,3.981,118.32,1001.4,4.2369,14.439,53.977,616.4,9.688,15.482,3.4241,7.5454,34.056,2609.5,31.216,4143.8999,36.438,9467.7998,71.67,25919,655.96,655.96,119.26,13.531
2019-01-27,1.1313,123.969,1.9487,25.711,7.4656,0.8621,318.456,4.2857,4.7739,10.2575,1.1262,135.73,9.7032,7.432,74.382,5.9515,1.5955,4.2645,1.5101,7.6681,8.8748,15998,4.1672,80.232,1274,21.5186,4.6797,1.6732,59.598,1.5388,35.808,15.51,1,4.152,85.11,122.05,42.278,1.9458,2.221,93.419,0.4234,2009,1.1316,0.7426,7.6399,1.1276,11.77,2.237,750.19,3526.1001,668.9,1.105,110.27,197.48,56.575,133.75,20.209,31.856,2.404,5.5503,10255.0996,8.5663,27.177,88.104,1323.8,149.02,0.7951,112.86,4445.3999,0.3422,0.9255,424.83,9464.2002,1703,202.71,15.453,1.5451,10.559,19.081,4061.7,60.779,1716.7,8.97,37.3,17.362,809.05,15.453,407.15,36.442,127.01,0.434,1.1096,3.7885,3.7426,156.71,6729.8999,3.981,118.32,1001.4,4.2369,14.439,53.977,616.4,9.688,15.482,3.4241,7.5454,34.056,2609.5,31.216,4143.8999,36.438,9467.7998,71.67,25919,655.96,655.96,119.26,13.531
2019-01-28,1.1413,124.854,1.9498,25.646,7.4658,0.8639,317.305,4.2853,4.7623,10.3185,1.1326,136.04,9.7115,7.2795,75.2306,6.0101,1.5896,4.3001,1.5089,7.69,8.9531,15751.2998,4.1767,79.511,1240,21.6708,4.6004,1.6686,59.82,1.544,35.949,15.5259,1,4.0777,85.12,121.86,42.333,1.9458,2.2211,93.243,0.4148,2009.1,1.1317,1.5139,7.6403,1.1276,11.715,2.2371,745.87,3547.8999,671.32,1.105,110.27,197.49,56.578,134.86,20.396,31.962,2.4144,5.5508,10255.5996,8.5668,27.178,88.14,1323.9,148.16,0.8023,112.87,4454.3999,0.3332,0.9256,427.57,9468.0996,1671,202.61,15.297,1.5433,10.593,19.125,3975,60.503,1708.9,8.9696,37.975,17.498,823.45,15.297,407.74,36.455,127.12,0.4228,1.1097,3.7178,3.7428,157.11,6725.6001,3.9812,118.34,1001.6,4.1804,14.581,53.96,616.4,9.689,15.325,3.4298,7.5543,33.94,2574.3999,31.221,4124.7998,36.417,9458.9004,71.67,25917,655.96,655.96,119.26,13.515
2019-01-29,1.143,124.85,1.9481,25.7431,7.4649,0.8685,317.028,4.2913,4.7607,10.3437,1.1334,136.43,9.7237,7.424,75.716,6.0807,1.5946,4.2957,1.5156,7.6975,8.967,16070,4.2022,81.187,1279.4,21.758,4.6939,1.6719,59.873,1.5464,35.993,15.61,1,4.1946,85.29,122.06,42.422,1.9458,2.2332,93.956,0.4278,2020.2,1.1377,0.7503,7.6822,1.1337,11.747,2.2428,749.18,3545.5,675.72,1.111,110.27,198.57,56.611,134.78,20.154,31.952,2.4147,5.6944,10307.4004,8.6164,27.326,88.638,1331.1,148.72,0.8033,113.06,4479.8999,0.3453,0.9306,429.99,9518.2998,1722,203.62,15.338,1.5486,10.587,19.217,4065.1001,61.396,1719.8,9.0185,37.81,17.493,816.52,15.338,409.93,36.652,127.92,0.4384,1.1157,3.8356,3.7632,158.15,6763.7998,4.0033,118.38,1007.2,4.2805,14.62,54.269,619.9,9.741,15.368,3.4304,7.5974,34.11,2636,31.4,4150.5,36.604,9522.9004,71.67,26058,655.96,655.96,119.26,13.576
2019-01-30,1.1435,125.11,1.9483,25.7494,7.4643,0.8744,316.921,4.2937,4.7509,10.364,1.1373,136.63,9.7114,7.4233,75.442,6.0665,1.5972,4.2504,1.517,7.6897,8.9712,16100,4.1941,81.607,1278,21.8294,4.6857,1.6761,59.848,1.5453,35.961,15.5654,1,4.1981,85.63,122.12,43.027,1.9458,2.239,94.176,0.4281,2026.5,1.1406,0.7495,7.7022,1.1366,11.753,2.2551,752.32,3561.5,680.16,1.114,110.27,199.09,56.86,134.8,20.125,31.976,2.416,5.6452,10334.4004,8.6388,27.397,88.931,1334.5,148.77,0.804,113.22,4484.1001,0.3457,0.933,431.66,9543.0996,1721,203.32,15.34,1.552,10.596,19.273,3953.6001,61.447,1705.4,9.042,37.78,17.493,815.96,15.34,411.27,36.747,128.27,0.4388,1.1186,3.837,3.7729,158.16,6804.6001,4.0138,118.36,1010,4.284,14.633,54.406,621.6,9.767,15.369,3.4427,7.6042,34.25,2636.3999,31.479,4146.2998,36.71,9534,71.67,26128,655.96,655.96,119.26,13.616
2019-01-31,1.1488,125.165,1.9482,25.7618,7.4649,0.8754,315.278,4.284,4.743,10.3765,1.1412,136.82,9.6686,7.4214,75.154,6.0067,1.5831,4.2277,1.5089,7.7029,9.0035,16215,4.1814,81.719,1273.3,21.935,4.6863,1.6645,59.748,1.5459,35.874,15.316,1,4.2156,85.61,122.18,43.057,1.9458,2.2385,94.156,0.4299,2026.3,1.1404,0.749,7.7006,1.1364,11.75,2.2547,748.97,3556.7,682.3,1.113,110.27,199.05,56.871,135.41,20.266,32.146,2.4116,5.6306,10332.2998,8.637,27.391,88.756,1334.3,149.31,0.8074,113.7,4484.2998,0.3471,0.9328,432.82,9540,1730,201.62,15.309,1.5507,10.613,19.24,3920.3,61.704,1715.3,9.0382,37.95,17.514,815.39,15.309,411.75,36.733,128.48,0.4406,1.1184,3.8266,3.7721,158.84,6835.2002,4.0138,118.32,1010,4.3018,14.698,54.395,621.4,9.765,15.335,3.4338,7.6017,34.195,2637.1001,31.428,4160.2998,36.691,9549.0996,71.67,26130,655.96,655.96,119.26,13.596
2019-02-01,1.145,124.58,1.9488,25.739,7.465,0.8732,315.547,4.2618,4.7308,10.3488,1.1379,137.23,9.6513,7.4184,74.861,5.9259,1.5742,4.1678,1.5026,7.6614,8.9797,15820.5996,3.9857,81.152,1272.2,21.865,4.6252,1.6548,59.542,1.5401,35.719,15.1723,1,4.2027,85.84,122.28,42.694,1.9458,2.2493,94.607,0.4286,2036.2,1.1458,1.5207,7.7377,1.1417,11.671,2.2655,744.45,3583.6001,685.57,1.119,110.27,200,57.142,134.91,20.216,31.983,2.4015,5.6689,10383.5,8.6911,27.522,89.026,1340.7,151.79,0.8049,113.34,4507.5,0.346,0.9373,433.72,9584.2002,1692.5,201.43,15.036,1.5578,10.616,19.314,3957.8999,61.126,1722.9,9.0832,37.69,17.403,834.3,15.036,412.84,37.195,129,0.4393,1.1238,3.7694,3.7902,158.42,6859.5,4.0325,118.28,1015.1,4.2889,14.65,54.651,624.5,9.812,15.068,3.4529,7.6526,34.255,2609.3,31.517,4170.7998,36.785,9594,71.67,26249,655.96,655.96,119.26,13.671
2019-02-02,1.145,124.58,1.9488,25.739,7.465,0.8732,315.547,4.2618,4.7308,10.3488,1.1379,137.23,9.6513,7.4184,74.861,5.9259,1.5742,4.1678,1.5026,7.6614,8.9797,15820.5996,3.9857,81.152,1272.2,21.865,4.6252,1.6548,59.542,1.5401,35.719,15.1723,1,4.2027,85.84,122.28,42.694,1.9458,2.2493,94.607,0.4286,2036.2,1.1458,1.5207,7.7377,1.1417,11.671,2.2655,744.45,3583.6001,685.57,1.119,110.27,200,57.142,134.91,20.216,31.983,2.4015,5.6689,10383.5,8.6911,27.522,89.026,1340.7,151.79,0.8049,113.34,4507.5,0.346,0.9373,433.72,9584.2002,1692.5,201.43,15.036,1.5578,10.616,19.314,3957.8999,61.126,1722.9,9.0832,37.69,17.403,834.3,15.036,412.84,37.195,129,0.4393,1.1238,3.7694,3.7902,158.42,6859.5,4.0325,118.28,1015.1,4.2889,14.65,54.651,624.5,9.812,15.068,3.4529,7.6526,34.255,2609.3,31.517,4170.7998,36.785,9594,71.67,26249,655.96,655.96,119.26,13.671
2019-02-03,1.145,124.58,1.9488,25.739,7.465,0.8732,315.547,4.2618,4.7308,10.3488,1.1379,137.23,9.6513,7.4184,74.861,5.9259,1.5742,4.1678,1.5026,7.6614,8.9797,15820.5996,3.9857,81.152,1272.2,21.865,4.6252,1.6548,59.542,1.5401,35.719,15.1723,1,4.2027,85.84,122.28,42.694,1.9458,2.2493,94.607,0.4286,2036.2,1.1458,1.5207,7.7377,1.1417,11.671,2.2655,744.45,3583.6001,685.57,1.119,110.27,200,57.142,134.91,20.216,31.983,2.4015,5.6689,10383.5,8.6911,27.522,89.026,1340.7,151.79,0.8049,113.34,4507.5,0.346,0.9373,433.72,9584.2002,1692.5,201.43,15.036,1.5578,10.616,19.314,3957.8999,61.126,1722.9,9.0832,37.69,17.403,834.3,15.036,412.84,37.195,129,0.4393,1.1238,3.7694,3.7902,158.42,6859.5,4.0325,118.28,1015.1,4.2889,14.65,54.651,624.5,9.812,15.068,3.4529,7.6526,34.255,2609.3,31.517,4170.7998,36.785,9594,71.67,26249,655.96,655.96,119.26,13.671
2019-02-04,1.1455,125.34,1.9487,25.6773,7.4653,0.8759,316.997,4.2829,4.7522,10.373,1.1403,136.84,9.6612,7.4103,74.9658,5.97,1.5802,4.188,1.5,7.7158,8.9847,15979,4.1678,81.763,1280.7,21.8763,4.6938,1.6604,59.785,1.5468,35.827,15.2582,1,4.2076,85.71,122.08,42.563,1.9458,2.2457,94.192,0.4288,2033.2,1.144,0.7527,7.7253,1.1399,11.658,2.2619,739.59,3512.8999,684.68,1.117,110.27,199.68,57.022,134.94,20.192,32.036,2.3947,5.6544,10367.7002,8.7133,27.478,88.501,1338.5,151.43,0.8045,113.1,4500.2998,0.3461,0.9358,436.31,9571.0996,1728,199.1,15.012,1.5517,10.613,19.269,3922.7,61.024,1712.7,9.0705,37.33,17.427,820.01,15.012,412.19,37.142,128.78,0.4395,1.122,3.8136,3.7842,157.77,6808.6001,4.0247,118.3,1013.5,4.2911,14.696,54.551,623.5,9.796,15.048,3.4505,7.6374,34.252,2645.7,31.275,4164.2002,36.773,9579,71.67,26217,655.96,655.96,119.26,13.593
2019-02-05,1.1436,125.753,1.9484,25.6633,7.4644,0.8776,316.996,4.2848,4.7461,10.4147,1.1412,136.65,9.676,7.413,74.993,5.9623,1.5852,4.1913,1.4999,7.703,8.9718,15949,4.1211,81.928,1281.7,21.849,4.6719,1.6626,59.734,1.5468,35.747,15.3417,1,4.1979,85.57,122.18,42.482,1.9458,2.2422,94.308,0.4281,2030.6,1.1421,1.5442,7.7131,1.1382,11.683,2.2583,735.68,3490.3,683.61,1.115,110.27,199.37,56.934,134.44,20.193,31.871,2.4034,5.8325,10351.7002,8.6997,27.438,88.285,1336.4,150.68,0.804,112.47,4499,0.3457,0.9343,434.15,9556.0996,1724,198.79,15.098,1.5535,10.606,19.234,3952.3999,61.176,1718.1,9.0559,37.67,17.375,816.78,15.098,411.27,37.084,129.7,0.4388,1.1201,3.8089,3.779,159.61,6760,4.0193,118.26,1012.1,4.2838,14.61,54.482,622.5,9.78,15.119,3.4475,7.6184,34.283,2644.5,31.078,4171.5,36.612,9564.2998,71.67,26177,655.96,655.96,119.26,13.583
2019-02-06,1.141,125.432,1.9482,25.6974,7.4643,0.8805,317.424,4.2856,4.7346,10.3942,1.1406,136.64,9.6753,7.4116,74.879,5.9288,1.575,4.1822,1.4975,7.6838,8.9504,15708.5996,3.9214,81.519,1275.8,21.7175,4.5954,1.653,59.503,1.5407,35.612,15.257,1,4.1875,85.35,121.94,42.447,1.9458,2.2247,94.077,0.427,2025.2,1.1391,1.5199,7.6922,1.1351,11.651,2.2522,730.38,3476.5,686.11,1.112,110.27,198.83,56.855,134.48,20.051,31.833,2.4002,5.935,10323.5,8.6733,27.367,88.049,1332.8,154.27,0.8019,112.18,4493.2002,0.3448,0.9318,428.14,9530.2002,1682.4,200.09,15.026,1.5502,10.586,19.202,3941.8,61.114,1714.6,9.0289,37.57,17.279,829.52,15.026,411.6,36.985,128.87,0.4377,1.1171,3.7216,3.7688,157.51,6756.8999,4.0088,118.25,1009.5,4.273,14.571,54.329,620.7,9.753,15.058,3.4525,7.5828,34.169,2599.8,30.748,4152.3999,36.514,9560.7998,71.67,26106,655.96,655.96,119.26,13.553
2019-02-07,1.1366,124.98,1.9486,25.781,7.4634,0.8786,318.437,4.2944,4.7329,10.4548,1.1391,136.6,9.7074,7.4157,74.806,5.9412,1.5986,4.1999,1.5016,7.6568,8.9168,15815,4.1155,81.237,1274.5,21.7192,4.6472,1.6787,59.324,1.5404,35.476,15.3739,1,4.1728,85.07,121.85,42.64,1.9458,2.2288,93.746,0.4255,2018.7,1.1354,1.5361,7.6668,1.1315,11.675,2.2448,732.24,3490.6001,684.11,1.108,110.27,198.18,56.75,134.18,19.981,32.032,2.4076,5.945,10288.2998,8.6402,27.281,88.36,1328.4,153.36,0.799,111.73,4484.6001,0.3439,0.9287,426.41,9501.5996,1713,198.69,15.119,1.5461,10.552,19.174,3951.7,61.017,1710.8,9.0003,37.52,17.268,813.17,15.119,409.7,36.865,128.69,0.4361,1.1134,3.7855,3.7557,157.08,6733,3.9955,118.33,1006.3,4.258,14.539,54.163,618.6,9.721,15.148,3.4383,7.5619,34.045,2630.6001,30.412,4136.6001,36.395,9506.2998,71.67,26021,655.96,655.96,119.26,13.486
2019-02-08,1.1339,124.454,1.9483,25.769,7.4626,0.8756,318.441,4.3053,4.7366,10.499,1.1365,136.07,9.7434,7.405,74.737,5.9758,1.5979,4.2109,1.5091,7.6389,8.8969,15855,4.1207,80.764,1273.9,21.6263,4.624,1.6804,59.059,1.5386,35.393,15.4345,1,4.163,84.56,121.77,42.879,1.9458,2.2175,93.272,0.4245,2008.6,1.1298,1.5333,7.6278,1.1258,11.69,2.227,729.13,3468.6001,679.26,1.103,110.27,197.17,56.566,134.09,19.934,31.934,2.3987,5.915,10236.7998,8.5964,27.146,91.766,1321.7,152.53,0.7967,111.63,4442.6001,0.343,0.924,426.32,9455.5,1710,197.86,15.217,1.5407,10.536,19.094,3994.2,61.055,1712.4,8.9552,37.45,17.185,811.72,15.217,407.65,36.685,127.53,0.4351,1.1078,3.7705,3.7367,158.46,6716,3.9746,118.23,1001.3,4.2481,14.503,53.894,615.3,9.672,15.247,3.4442,7.5189,33.904,2631.3999,30.25,4106.7998,36.222,9479.5996,71.67,25890,655.96,655.96,119.26,13.374
2019-02-09,1.1339,124.454,1.9483,25.769,7.4626,0.8756,318.441,4.3053,4.7366,10.499,1.1365,136.07,9.7434,7.405,74.737,5.9758,1.5979,4.2109,1.5091,7.6389,8.8969,15855,4.1207,80.764,1273.9,21.6263,4.624,1.6804,59.059,1.5386,35.393,15.4345,1,4.163,84.56,121.77,42.879,1.9458,2.2175,93.272,0.4245,2008.6,1.1298,1.5333,7.6278,1.1258,11.69,2.227,729.13,3468.6001,679.26,1.103,110.27,197.17,56.566,134.09,19.934,31.934,2.3987,5.915,10236.7998,8.5964,27.146,91.766,1321.7,152.53,0.7967,111.63,4442.6001,0.343,0.924,426.32,9455.5,1710,197.86,15.217,1.5407,10.536,19.094,3994.2,61.055,1712.4,8.9552,37.45,17.185,811.72,15.217,407.65,36.685,127.53,0.4351,1.1078,3.7705,3.7367,158.46,6716,3.9746,118.23,1001.3,4.2481,14.503,53.894,615.3,9.672,15.247,3.4442,7.5189,33.904,2631.3999,30.25,4106.7998,36.222,9479.5996,71.67,25890,655.96,655.96,119.26,13.374
2019-02-10,1.1339,124.454,1.9483,25.769,7.4626,0.8756,318.441,4.3053,4.7366,10.499,1.1365,136.07,9.7434,7.405,74.737,5.9758,1.5979,4.2109,1.5091,7.6389,8.8969,15855,4.1207,80.764,1273.9,21.6263,4.624,1.6804,59.059,1.5386,35.393,15.4345,1,4.163,84.56,121.77,42.879,1.9458,2.2175,93.272,0.4245,2008.6,1.1298,1.5333,7.6278,1.1258,11.69,2.227,729.13,3468.6001,679.26,1.103,110.27,197.17,56.566,134.09,19.934,31.934,2.3987,5.915,10236.7998,8.5964,27.146,91.766,1321.7,152.53,0.7967,111.63,4442.6001,0.343,0.924,426.32,9455.5,1710,197.86,15.217,1.5407,10.536,19.094,3994.2,61.055,1712.4,8.9552,37.45,17.185,811.72,15.217,407.65,36.685,127.53,0.4351,1.1078,3.7705,3.7367,158.46,6716,3.9746,118.23,1001.3,4.2481,14.503,53.894,615.3,9.672,15.247,3.4442,7.5189,33.904,2631.3999,30.25,4106.7998,36.222,9479.5996,71.67,25890,655.96,655.96,119.26,13.374
2019-02-11,1.1324,124.348,1.9486,25.7949,7.4627,0.8753,318.706,4.3105,4.7461,10.4977,1.1315,136.25,9.7839,7.4008,74.4081,5.9441,1.5947,4.2211,1.5032,7.5565,8.8851,15605.4004,4.1246,80.551,1272.5,21.5974,4.5345,1.675,58.912,1.5352,34.85,15.4197,1,4.1583,84.64,121.82,42.846,1.9458,2.2197,93.269,0.4145,2010.6,1.131,1.5126,7.6355,1.1269,11.701,2.2357,731.05,3485.3,680.22,1.104,110.27,197.37,56.554,134.12,19.915,31.926,2.3709,5.95,10247,8.5937,27.176,92.786,1323,151.56,0.7837,111.73,4447.1001,0.3334,0.925,425.04,9466.0996,1670,198.06,15.24,1.544,10.471,19.107,3977.7,60.544,1723.1,8.9642,37.52,17.177,823.53,15.24,406.07,36.75,127.39,0.4346,1.109,3.6894,3.7404,156.7,6707.8999,3.9799,118.19,1002.3,4.244,14.485,53.938,616,9.683,15.264,3.4435,7.5258,33.95,2583,30.407,4122.2002,36.327,9491.7998,71.67,25916,655.96,655.96,119.26,13.336
2019-02-12,1.1279,124.52,1.9481,25.8634,7.462,0.8768,319.551,4.3225,4.7352,10.493,1.1324,136.26,9.8237,7.403,74.227,5.9476,1.5968,4.2337,1.5003,7.6501,8.8495,15822,4.1068,80.155,1268.4,21.7667,4.5901,1.6731,58.752,1.5337,35.399,15.5532,1,4.1399,84.19,121.53,42.782,1.9458,2.2146,93.151,0.4222,2008.5,1.1284,1.5226,7.6179,1.1244,11.725,2.2241,731.42,3475.8,678.26,1.101,110.27,196.94,56.505,133.74,19.823,31.893,2.4034,5.8865,10236.7002,8.5739,27.117,92.39,1320,150.69,0.7926,111.62,4442.5,0.3409,0.9228,421.47,9444.2998,1700,197.6,15.321,1.5418,10.472,19.086,3996,61.091,1719.8,8.945,37.35,17.177,805.33,15.321,406,36.666,127.09,0.4327,1.1064,3.7567,3.7318,156.16,6700.2002,3.9694,117.99,1000.2,4.2243,14.416,53.825,614.5,9.66,15.35,3.4401,7.5117,33.91,2616.5,30.267,4107.2002,36.289,9462.7002,71.67,25862,655.96,655.96,119.26,13.317
2019-02-13,1.1335,125.256,1.9482,25.8379,7.4618,0.8791,317.81,4.3268,4.7416,10.4863,1.1403,136.45,9.7927,7.404,74.638,5.9515,1.5952,4.2009,1.4993,7.668,8.8941,15940,4.1063,79.89,1269.3,21.8102,4.6105,1.6813,58.914,1.5367,35.397,15.5902,1,4.1607,84.04,121.8,43.018,1.9458,2.2083,93,0.4243,2001,1.1253,1.5275,7.5961,1.1212,11.716,2.2242,731.77,3491.3999,674.79,1.098,110.27,196.35,56.345,134.2,19.924,31.916,2.4105,5.955,10197.9004,8.5495,27.043,92.6,1316.2,151.03,0.7968,111.63,4418.6001,0.3426,0.9203,419.05,9417.2998,1708,197.67,15.331,1.5383,10.468,19.049,4038.2,61.317,1714.9,8.9203,37.6,17.161,807.92,15.331,405.14,36.574,125.66,0.4349,1.1033,3.7721,3.7212,156.79,6682.7998,3.9582,118.02,997.48,4.2462,14.496,53.675,612.7,9.633,15.367,3.4488,7.4922,33.801,2624.8,30.246,4093.3999,36.175,9433.9004,71.67,25785,655.96,655.96,119.26,13.348
2019-02-14,1.1265,124.951,1.9483,25.7804,7.4611,0.8762,318.581,4.3367,4.7381,10.4378,1.1364,135.18,9.7529,7.4023,74.953,5.9545,1.5879,4.2255,1.4935,7.6032,8.84,15848,4.1134,79.747,1265.5,21.875,4.5888,1.6545,59.119,1.5312,35.315,15.821,1,4.134,84.4,121.84,42.996,1.9458,2.2178,93.399,0.4216,2009.6,1.13,1.5243,7.6289,1.126,11.779,2.2337,734.78,3492,675.42,1.103,110.27,197.2,56.563,133.64,19.778,31.927,2.3939,5.9231,10240.7998,8.5863,27.158,92.788,1321.9,150.48,0.7915,110.84,4419.5,0.3411,0.9242,421.84,9455.7002,1699,198.74,15.482,1.5485,10.458,19.091,4057.1001,60.925,1734.1,8.9589,37.26,17.098,806.66,15.482,408.27,36.73,126.37,0.4321,1.108,3.7663,3.7372,157.88,6721.8999,3.9752,118.01,1001.9,4.2185,14.395,53.901,615.4,9.674,15.512,3.4472,7.5203,33.933,2616.7,30.426,4110.7998,36.352,9477.7002,71.67,25882,655.96,655.96,119.26,13.506
2019-02-15,1.1295,124.85,1.9484,25.7684,7.4595,0.8825,318.138,4.3282,4.7328,10.4927,1.1351,133.93,9.7714,7.403,75.291,5.9559,1.59,4.2018,1.5014,7.6398,8.8629,15906,4.1172,80.159,1274.2,21.7515,4.5969,1.6532,58.894,1.5336,35.321,15.9487,1,4.1466,83.94,121.89,43.132,1.9458,2.1944,92.993,0.4229,1999,1.124,1.523,7.5872,1.1199,11.822,2.2152,735.02,3489.7,672.31,1.097,110.27,196.12,56.257,133.82,19.788,31.759,2.384,5.8351,10183.7002,8.5395,27.011,92.559,1314.7,150.36,0.794,111.19,4414.5,0.3422,0.9192,423.19,9427.0996,1702,197.72,15.694,1.5365,10.478,18.976,4021.1001,61.237,1705,8.9093,37.41,17.108,806.17,15.694,404.11,36.543,126.25,0.4334,1.102,3.7724,3.7169,156.42,6683.5,3.9532,117.92,996.43,4.2314,14.517,53.614,611.9,9.621,15.718,3.4467,7.486,33.743,2622.8,30.431,4090.8999,36.122,9423.0996,71.67,25747,655.96,655.96,119.26,13.304
2019-02-16,1.1295,124.85,1.9484,25.7684,7.4595,0.8825,318.138,4.3282,4.7328,10.4927,1.1351,133.93,9.7714,7.403,75.291,5.9559,1.59,4.2018,1.5014,7.6398,8.8629,15906,4.1172,80.159,1274.2,21.7515,4.5969,1.6532,58.894,1.5336,35.321,15.9487,1,4.1466,83.94,121.89,43.132,1.9458,2.1944,92.993,0.4229,1999,1.124,1.523,7.5872,1.1199,11.822,2.2152,735.02,3489.7,672.31,1.097,110.27,196.12,56.257,133.82,19.788,31.759,2.384,5.8351,10183.7002,8.5395,27.011,92.559,1314.7,150.36,0.794,111.19,4414.5,0.3422,0.9192,423.19,9427.0996,1702,197.72,15.694,1.5365,10.478,18.976,4021.1001,61.237,1705,8.9093,37.41,17.108,806.17,15.694,404.11,36.543,126.25,0.4334,1.102,3.7724,3.7169,156.42,6683.5,3.9532,117.92,996.43,4.2314,14.517,53.614,611.9,9.621,15.718,3.4467,7.486,33.743,2622.8,30.431,4090.8999,36.122,9423.0996,71.67,25747,655.96,655.96,119.26,13.304
2019-02-17,1.1295,124.85,1.9484,25.7684,7.4595,0.8825,318.138,4.3282,4.7328,10.4927,1.1351,133.93,9.7714,7.403,75.291,5.9559,1.59,4.2018,1.5014,7.6398,8.8629,15906,4.1172,80.159,1274.2,21.7515,4.5969,1.6532,58.894,1.5336,35.321,15.9487,1,4.1466,83.94,121.89,43.132,1.9458,2.1944,92.993,0.4229,1999,1.124,1.523,7.5872,1.1199,11.822,2.2152,735.02,3489.7,672.31,1.097,110.27,196.12,56.257,133.82,19.788,31.759,2.384,5.8351,10183.7002,8.5395,27.011,92.559,1314.7,150.36,0.794,111.19,4414.5,0.3422,0.9192,423.19,9427.0996,1702,197.72,15.694,1.5365,10.478,18.976,4021.1001,61.237,1705,8.9093,37.41,17.108,806.17,15.694,404.11,36.543,126.25,0.4334,1.102,3.7724,3.7169,156.42,6683.5,3.9532,117.92,996.43,4.2314,14.517,53.614,611.9,9.621,15.718,3.4467,7.486,33.743,2622.8,30.431,4090.8999,36.122,9423.0996,71.67,25747,655.96,655.96,119.26,13.304
2019-02-18,1.1298,124.9,1.9484,25.6559,7.4614,0.8751,317.683,4.3291,4.7375,10.4745,1.1346,133.95,9.7534,7.4079,75.1234,5.9655,1.5803,4.1757,1.4952,7.6445,8.8641,15940,4.0704,80.48,1270.7,21.756,4.5982,1.6448,58.994,1.5319,35.282,15.9038,1,4.1487,83.97,121.87,43.602,1.9458,2.1951,92.808,0.4227,1999.6,1.1243,1.5213,7.5896,1.1203,11.833,2.2223,734.1,3502.2,672.49,1.097,110.27,196.19,56.275,133.91,19.785,31.709,2.3853,5.9209,10188.5,8.541,27.019,92.242,1315.1,149.85,0.7937,111.05,4418.2002,0.3423,0.9194,422.25,9428.9004,1698,197.89,15.684,1.5409,10.482,18.982,3997,61.365,1704.4,8.9128,37.29,17.108,806.42,15.684,404.18,36.554,126.45,0.4336,1.1023,3.75,3.718,156.4,6697.5,3.9545,117.91,996.94,4.2306,14.433,53.616,612.1,9.624,15.714,3.4391,7.4909,33.759,2619.8,30.411,4092.2,36.167,9428.0996,71.67,25755,655.96,655.96,119.26,13.337
2019-02-19,1.1312,125.093,1.9484,25.7002,7.4604,0.8752,317.627,4.3288,4.7399,10.4636,1.1363,135.56,9.7348,7.412,74.908,5.9899,1.5857,4.2188,1.497,7.6441,8.8764,15753.0996,4.0873,80.658,1271.3,21.7788,4.6098,1.6497,59.032,1.5343,35.28,15.9517,1,4.1524,84.43,121.96,43.794,1.9458,2.2179,93.499,0.4234,2009.9,1.13,1.5264,7.6292,1.126,11.868,2.2338,736.01,3500.8999,675.65,1.103,110.27,197.21,56.407,134,19.815,31.947,2.394,5.9886,10247.2002,8.5866,27.16,92.717,1322,150.35,0.7951,111.28,4429.2998,0.3428,0.9242,423.56,9478.2002,1668.6,199.99,15.719,1.5489,10.488,19.114,3992.1001,61.469,1710.4,8.9585,37.36,17.109,807.92,15.719,406.87,36.743,127.46,0.434,1.108,3.7547,3.738,157.83,6726.2002,3.9754,117.79,1002.2,4.2372,14.457,53.904,615.5,9.674,15.747,3.4434,7.5314,33.928,2630.8999,30.484,4111,36.342,9474.0996,71.67,25886,655.96,655.96,119.26,13.49
