date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,EGP,FJD,ILS,INR,JMD,JOD,KES,KWD,LBP,MUR,MXN,PKR,SAR,TTD,UGX,UZS,LKR,TND,TWD,AFN,ALL,ARS,BDT,BHD,BIF,BOB,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,ETB,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,KHR,KZT,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PYG,QAR,RWF,SCR,SOS,STD,SVC,SYP,SZL,TZS,UAH,UYU,VND,XAF,XOF,XPF,LAK,KYD,RSD
2006-02-08,1.1965,141.765,1.9558,0.5742,28.404,7.4668,15.6466,0.687,251,3.4528,0.6962,0.4293,3.8247,3.5815,9.2686,239.49,37.65,1.5539,74.97,8.0216,7.3473,33.752,1.593,1.6172,1.3757,9.5973,9.2833,11070,1145.1,4.4558,1.7695,61.681,1.9519,47.491,7.3766,1,4.3839,2.0296,1.9281,2.2708,1.9243,2.614,1.1894,2465,6.797,2.0656,5.6292,52.765,74.033,0.83,85.44,0.3478,1794.5,36.62,12.535,71.566,4.4844,7.1808,2149.6001,1372.5,,1.6195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-09,1.1994,142.475,1.9556,0.5743,28.325,7.4655,15.6466,0.6873,250.34,3.4528,0.6961,0.4293,3.7853,3.5514,9.2683,239.47,37.558,1.5572,75.26,8.0256,7.378,33.809,1.5895,1.6176,1.3753,9.6151,9.3103,11050,1150.6,4.459,1.7602,61.697,1.9548,47.379,7.3281,1,4.391,2.0339,1.932,2.2756,1.9226,2.6012,1.1918,2469,6.817,2.0411,5.6178,52.882,74.188,0.8093,85.47,0.3482,,36.73,12.503,71.715,4.4942,7.1958,2162.8999,1375.36,,1.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-10,1.1907,140.31,1.9558,0.5743,28.3,7.4636,15.6466,0.6914,250.64,3.4526,0.6959,0.4293,3.774,3.5403,9.3047,239.5,37.465,1.5769,75.74,8.0802,7.3512,33.65,1.583,1.6204,1.4055,9.5741,9.3585,10975,1145.2,4.4357,1.7762,61.335,1.9616,46.904,7.3141,1,4.377,2.0314,1.9333,2.2728,1.9155,2.5755,1.1904,2466,6.788,2.0609,5.6567,52.442,74.253,0.8287,85.04,0.3473,1807.5,36.62,12.477,71.177,4.4636,7.1558,2168.8,1373.6899,,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-11,1.1907,140.31,1.9558,0.5743,28.3,7.4636,15.6466,0.6914,250.64,3.4526,0.6959,0.4293,3.774,3.5403,9.3047,239.5,37.465,1.5769,75.74,8.0802,7.3512,33.65,1.583,1.6204,1.4055,9.5741,9.3585,10975,1145.2,4.4357,1.7762,61.335,1.9616,46.904,7.3141,1,4.377,2.0314,1.9333,2.2728,1.9155,2.5755,1.1904,2466,6.788,2.0609,5.6567,52.442,74.253,0.8287,85.04,0.3473,1807.5,36.62,12.477,71.177,4.4636,7.1558,2168.8,1373.6899,,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-12,1.1907,140.31,1.9558,0.5743,28.3,7.4636,15.6466,0.6914,250.64,3.4526,0.6959,0.4293,3.774,3.5403,9.3047,239.5,37.465,1.5769,75.74,8.0802,7.3512,33.65,1.583,1.6204,1.4055,9.5741,9.3585,10975,1145.2,4.4357,1.7762,61.335,1.9616,46.904,7.3141,1,4.377,2.0314,1.9333,2.2728,1.9155,2.5755,1.1904,2466,6.788,2.0609,5.6567,52.442,74.253,0.8287,85.04,0.3473,1807.5,36.62,12.477,71.177,4.4636,7.1558,2168.8,1373.6899,,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-13,1.1912,139.98,1.9558,0.5743,28.459,7.4651,15.6466,0.6831,251.28,3.4531,0.6959,0.4293,3.7981,3.5408,9.3442,239.5,37.545,1.5565,76.02,8.1076,7.2949,33.566,1.579,1.6144,1.3754,9.5599,9.2425,10980,1147.9,4.431,1.7633,61.425,1.9388,46.754,7.3,1,4.3734,2.0159,1.9309,2.2555,1.9089,2.5651,1.1817,2447,6.775,2.0488,5.5929,52.646,73.795,0.8275,85.01,0.3466,1791.5,36.56,12.473,71.207,4.4641,7.123,2152.3999,1363.3101,,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-14,1.1916,140.1,1.956,0.5744,28.55,7.465,15.6466,0.6862,251.44,3.4528,0.696,0.4293,3.7884,3.5294,9.3137,239.51,37.553,1.5583,76.04,8.134,7.3102,33.598,1.5714,1.6074,1.3746,9.5525,9.2458,10857,1141,4.4255,1.7591,61.174,1.9398,46.793,7.272,1,4.3698,2.0175,1.9324,2.2573,1.9063,2.5461,1.1826,2449,6.765,2.0578,5.6118,52.531,73.854,0.8245,85.24,0.3465,1786.5,36.51,12.464,71.308,4.4563,7.1287,2158.8,1367.08,,1.6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-15,1.1886,140.14,1.9558,0.5745,28.359,7.4662,15.6466,0.6828,250.5,3.453,0.6961,0.4293,3.77,3.5292,9.3286,239.49,37.395,1.5576,75.92,8.1299,7.3024,33.526,1.584,1.6072,1.3757,9.5518,9.2226,10950,1144.7,4.4208,1.7597,61.294,1.9354,46.865,7.1948,1,4.3622,2.0195,1.9343,2.2596,1.9079,2.5372,1.1838,2452,6.754,2.0548,5.5942,52.384,73.929,0.8276,85.21,0.3457,,36.46,12.448,71.149,4.4589,7.1359,2162.1001,1368.46,,1.6179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-16,1.1907,139.86,1.9559,0.5745,28.33,7.4659,15.6466,0.6844,250.95,3.4528,0.6962,0.4293,3.7649,3.5287,9.3843,239.47,37.37,1.5592,75.66,8.0684,7.3012,33.562,1.5775,1.6057,1.3771,9.5427,9.2392,10935,1143.5,4.4181,1.772,60.973,1.9444,46.738,7.2063,1,4.3648,2.0114,1.9315,2.2505,1.9116,2.5183,1.1792,2443,6.761,2.0504,5.5692,52.677,73.633,0.8262,85.38,0.3462,1785.5,36.47,12.448,71.24,4.4542,7.1074,2159.2,1363.02,,1.6187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-17,1.1942,141.07,1.9556,0.5745,28.28,7.4659,15.6466,0.6858,251.37,3.4528,0.696,0.4293,3.757,3.516,9.3634,239.46,37.345,1.5621,75.42,8.0628,7.3007,33.536,1.575,1.6133,1.3709,9.5619,9.2594,10990,1140.1,4.4274,1.7819,61.716,1.9434,46.663,7.1727,1,4.3734,2.0131,1.9331,2.2524,1.9119,2.5272,1.1802,2445,6.786,2.0684,5.5803,52.878,73.694,0.8293,85.49,0.347,,36.55,12.422,71.44,4.4749,7.1133,2159.7,1364.16,,1.6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-18,1.1942,141.07,1.9556,0.5745,28.28,7.4659,15.6466,0.6858,251.37,3.4528,0.696,0.4293,3.757,3.516,9.3634,239.46,37.345,1.5621,75.42,8.0628,7.3007,33.536,1.575,1.6133,1.3709,9.5619,9.2594,10990,1140.1,4.4274,1.7819,61.716,1.9434,46.663,7.1727,1,4.3734,2.0131,1.9331,2.2524,1.9119,2.5272,1.1802,2445,6.786,2.0684,5.5803,52.878,73.694,0.8293,85.49,0.347,,36.55,12.422,71.44,4.4749,7.1133,2159.7,1364.16,,1.6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19,1.1942,141.07,1.9556,0.5745,28.28,7.4659,15.6466,0.6858,251.37,3.4528,0.696,0.4293,3.757,3.516,9.3634,239.46,37.345,1.5621,75.42,8.0628,7.3007,33.536,1.575,1.6133,1.3709,9.5619,9.2594,10990,1140.1,4.4274,1.7819,61.716,1.9434,46.663,7.1727,1,4.3734,2.0131,1.9331,2.2524,1.9119,2.5272,1.1802,2445,6.786,2.0684,5.5803,52.878,73.694,0.8293,85.49,0.347,,36.55,12.422,71.44,4.4749,7.1133,2159.7,1364.16,,1.6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-20,1.1934,141.23,1.9559,0.5746,28.39,7.462,15.6466,0.6839,251.37,3.4528,0.6959,0.4293,3.769,3.5067,9.3628,239.48,37.298,1.5607,75.42,8.0417,7.304,33.622,1.5628,1.6115,1.3688,9.5933,9.2587,10519.9004,1140.7,4.4405,1.7803,62.096,1.9437,46.958,7.1724,1,4.3866,2.0246,1.9312,2.2653,1.9129,2.5255,1.1866,2459,6.5008,1.9867,5.6003,52.938,74.15,0.8301,85.9,0.3479,1795.5,36.66,12.173,71.237,4.4751,7.1276,2171.5,1375.11,,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-21,1.192,141.56,1.956,0.5746,28.501,7.4624,15.6466,0.6825,252.12,3.4531,0.696,0.4293,3.7898,3.4976,9.387,239.47,37.263,1.558,77.02,8.0376,7.3096,33.584,1.5608,1.6124,1.3675,9.57,9.2489,10880,1138.4,4.4279,1.799,61.706,1.9424,46.916,7.2178,1,4.374,2.0191,1.9306,2.2591,1.9125,2.5802,1.1835,2452,6.776,2.0604,5.6035,52.805,73.948,0.8277,85.8,0.3469,,36.56,12.403,71.508,4.4618,7.1082,2172.1001,1371.4,,1.6195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-22,1.1916,141.03,1.956,0.5746,28.501,7.4621,15.6466,0.683,253.45,3.4528,0.696,0.4293,3.7932,3.4963,9.3652,239.49,37.445,1.5619,80.48,8.059,7.3331,33.612,1.5653,1.6194,1.368,9.5595,9.2452,10960,1147.4,4.4269,1.8092,61.711,1.9417,46.926,7.2122,1,4.374,2.0146,1.9265,2.254,1.9085,2.5491,1.181,2445,6.778,2.0685,5.6151,52.989,73.782,0.8289,86.03,0.3468,,36.53,12.444,71.463,4.4597,7.0923,2171.8999,1368.34,,1.6196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-23,1.1922,139.55,1.9557,0.5747,28.364,7.4612,15.6466,0.6804,252.87,3.4523,0.6961,0.4293,3.7925,3.4985,9.3955,239.5,37.32,1.5602,79.32,8.0352,7.3358,33.606,1.5657,1.6139,1.3739,9.5754,9.2498,10578.5996,1139.7,4.428,1.8015,61.652,1.937,47.017,7.265,1,4.3795,2.0284,1.9411,2.2695,1.9119,2.5411,1.1888,2462,6.793,2.0816,5.6072,52.972,74.29,0.8279,86.62,0.3471,,36.6,12.478,71.335,4.468,7.141,2169.3999,1377.6899,,1.6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-24,1.1878,138.76,1.9558,0.5747,28.3,7.4598,15.6466,0.6801,251.48,3.4534,0.696,0.4293,3.774,3.5076,9.411,239.49,37.285,1.5638,78.82,8.0477,7.3077,33.501,1.5575,1.6046,1.3632,9.5355,9.2095,10930,1137.2,4.4114,1.7901,62.003,1.9275,46.852,7.2668,1,4.3641,2.0184,1.9319,2.2583,1.9034,2.5398,1.1831,2451,6.774,2.0558,5.5912,52.724,73.922,0.8256,86.71,0.3458,,36.48,12.402,71.081,4.4509,7.1057,2172.2,1370.92,,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-25,1.1878,138.76,1.9558,0.5747,28.3,7.4598,15.6466,0.6801,251.48,3.4534,0.696,0.4293,3.774,3.5076,9.411,239.49,37.285,1.5638,78.82,8.0477,7.3077,33.501,1.5575,1.6046,1.3632,9.5355,9.2095,10930,1137.2,4.4114,1.7901,62.003,1.9275,46.852,7.2668,1,4.3641,2.0184,1.9319,2.2583,1.9034,2.5398,1.1831,2451,6.774,2.0558,5.5912,52.724,73.922,0.8256,86.71,0.3458,,36.48,12.402,71.081,4.4509,7.1057,2172.2,1370.92,,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-26,1.1878,138.76,1.9558,0.5747,28.3,7.4598,15.6466,0.6801,251.48,3.4534,0.696,0.4293,3.774,3.5076,9.411,239.49,37.285,1.5638,78.82,8.0477,7.3077,33.501,1.5575,1.6046,1.3632,9.5355,9.2095,10930,1137.2,4.4114,1.7901,62.003,1.9275,46.852,7.2668,1,4.3641,2.0184,1.9319,2.2583,1.9034,2.5398,1.1831,2451,6.774,2.0558,5.5912,52.724,73.922,0.8256,86.71,0.3458,,36.48,12.402,71.081,4.4509,7.1057,2172.2,1370.92,,1.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-27,1.185,137.67,1.9558,0.5747,28.301,7.4601,15.6466,0.6809,252.09,3.4529,0.6962,0.4293,3.7725,3.5065,9.4454,239.51,37.271,1.567,78.62,8.0301,7.308,33.358,1.547,1.6051,1.35,9.5167,9.1901,10446.7002,1134.2,4.402,1.7926,61.458,1.9222,46.517,7.298,1,4.3578,2.0099,1.9355,2.2488,1.8939,2.5344,1.1784,2441,6.4536,1.9723,5.5653,52.552,73.696,0.8251,86.89,0.3453,,36.41,12.369,70.735,4.4442,7.1044,2160.6001,1365.23,,1.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,1.193,138.135,1.9559,0.5747,28.305,7.4608,15.6466,0.68,252.91,77.58,0.6946,0.4293,3.782,3.4985,9.4218,239.49,37.108,1.5638,77.78,8.0442,7.328,33.409,1.5579,1.6052,1.3561,9.5662,9.2545,10794,1136.6,4.4272,1.799,61.676,1.9321,46.526,7.3295,1,4.3773,2.0142,1.9391,2.2536,1.8984,2.5322,1.1808,2447,6.783,2.0757,5.5991,52.741,73.852,0.8289,86.71,0.3471,,36.59,12.413,71.24,4.4664,7.1194,2169.1001,1370.75,,1.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-01,1.192,138.33,1.9559,0.5747,28.305,7.4605,15.6466,0.681,253.02,3.4527,0.6961,0.4293,3.7649,3.4725,9.4476,239.5,36.975,1.5647,77.33,8.0121,7.3077,33.386,1.5494,1.6,1.3528,9.5404,9.2452,10794,1140.9,4.4121,1.791,61.147,1.9283,46.587,7.3332,1,4.3694,2.0245,1.9486,2.2652,1.9028,2.5196,1.1866,2460,6.771,2.0586,5.5884,52.79,74.23,0.8303,86.06,0.3467,,36.56,12.42,71.32,4.459,7.1558,2177.3,1377.71,,1.6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-02,1.2039,139.42,1.9559,0.5747,28.4675,7.4615,15.6466,0.6864,253.97,3.4528,0.6964,0.4293,3.7838,3.4791,9.4586,239.5,36.95,1.5628,78.78,8.0283,7.3167,33.634,1.5544,1.6094,1.3623,9.6247,9.3357,10816,1142.2,4.4471,1.8043,61.496,1.941,46.011,7.3338,1,4.4085,2.0253,1.9494,2.2661,1.9017,2.5309,1.187,2461,6.833,2.0778,5.6392,53.25,74.259,0.8347,86.8,0.3496,1796.5,36.84,12.593,72.045,4.4968,7.1586,2178.2,1378.25,,1.6214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-03,1.2046,140.15,1.9562,0.5747,28.52,7.4619,15.6466,0.6859,254.12,3.4532,0.6962,0.4293,3.817,3.4778,9.4585,239.5,37.16,1.5616,79.11,7.9955,7.3122,33.578,1.573,1.6168,1.3656,9.6467,9.3454,11045,1153,4.4544,1.8087,61.509,1.9513,46.658,7.4541,1,4.4201,2.0397,1.9627,2.2822,1.9158,2.5391,1.1951,2478,6.845,2.0713,5.6529,53.235,74.739,0.8366,86.81,0.3501,1810.5,36.92,12.685,72.035,4.5152,7.2361,2191.7,1387.98,,1.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-04,1.2046,140.15,1.9562,0.5747,28.52,7.4619,15.6466,0.6859,254.12,3.4532,0.6962,0.4293,3.817,3.4778,9.4585,239.5,37.16,1.5616,79.11,7.9955,7.3122,33.578,1.573,1.6168,1.3656,9.6467,9.3454,11045,1153,4.4544,1.8087,61.509,1.9513,46.658,7.4541,1,4.4201,2.0397,1.9627,2.2822,1.9158,2.5391,1.1951,2478,6.845,2.0713,5.6529,53.235,74.739,0.8366,86.81,0.3501,1810.5,36.92,12.685,72.035,4.5152,7.2361,2191.7,1387.98,,1.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-05,1.2046,140.15,1.9562,0.5747,28.52,7.4619,15.6466,0.6859,254.12,3.4532,0.6962,0.4293,3.817,3.4778,9.4585,239.5,37.16,1.5616,79.11,7.9955,7.3122,33.578,1.573,1.6168,1.3656,9.6467,9.3454,11045,1153,4.4544,1.8087,61.509,1.9513,46.658,7.4541,1,4.4201,2.0397,1.9627,2.2822,1.9158,2.5391,1.1951,2478,6.845,2.0713,5.6529,53.235,74.739,0.8366,86.81,0.3501,1810.5,36.92,12.685,72.035,4.5152,7.2361,2191.7,1387.98,,1.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-06,1.2016,141.28,1.9558,0.5747,28.525,7.4586,15.6466,0.6866,254.23,3.4528,0.6961,0.4293,3.825,3.4803,9.4343,239.51,37.178,1.56,79.51,7.9708,7.3107,33.552,1.5639,1.6244,1.3689,9.2721,9.3218,10945,1161.6,4.2612,1.8297,61.239,1.9553,46.606,7.4686,1,4.4089,2.0421,1.965,2.2849,1.9266,2.5679,1.1965,2479,6.5648,1.9948,5.6432,53.143,72.317,0.8126,86.46,0.3495,1808.5,36.88,12.426,71.738,4.5077,7.2446,2192.3999,1389.6,,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-07,1.189,139.98,1.9559,0.5747,28.734,7.4589,15.6466,0.6845,254.82,3.4525,0.6962,0.4293,3.8461,3.4802,9.4581,239.52,37.439,1.561,79.53,7.9894,7.3259,33.371,1.5855,1.6235,1.366,9.5404,9.225,10985,1153.8,4.4122,1.834,60.672,1.9385,46.58,7.4158,1,4.3648,2.0188,1.9238,2.2588,1.9146,2.5699,1.1834,2450,6.758,2.064,5.5908,52.535,71.492,0.8284,85.4,0.3464,1789.5,36.48,12.682,70.974,4.4571,7.1622,2162,1376.88,,1.6238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-08,1.1927,140.48,1.9557,0.5747,28.807,7.4583,15.6466,0.6865,258.59,3.4522,0.696,0.4293,3.8913,3.4879,9.45,239.54,37.584,1.5595,82.13,8.0141,7.3269,33.454,1.618,1.6235,1.379,9.5681,9.2533,11095,1153.7,4.4286,1.8314,61.116,1.9447,46.705,7.507,1,4.3762,2.0207,1.9256,2.2609,1.9142,2.598,1.1844,2453,6.4986,2.0012,5.6094,52.899,71.558,0.8273,85.59,0.3471,1790.5,36.76,12.452,71.303,4.4732,7.1688,2167.3999,1378.15,,1.6206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-09,1.1904,140.665,1.9558,0.5747,28.721,7.4597,15.6466,0.6856,257.01,3.4524,0.6961,0.4293,3.874,3.4971,9.4193,239.54,37.527,1.5644,82.67,8.026,7.3341,33.399,1.6105,1.6215,1.3812,9.5724,9.2353,11080,1156,4.4322,1.8409,61.236,1.9388,46.568,7.4343,1,4.3771,2.0235,1.9281,2.264,1.9101,2.5715,1.186,2456,6.784,2.0782,5.591,52.904,71.656,0.8305,86.14,0.3472,1793.5,36.58,12.725,71.296,4.4674,7.1785,2166.7,1380.01,,1.6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-10,1.1911,141.72,1.9562,0.575,28.73,7.4599,15.6466,0.6897,259.03,3.453,0.6959,0.4293,3.888,3.5063,9.3684,239.56,37.605,1.5688,83.97,7.9718,7.3266,33.358,1.5971,1.6267,1.3821,9.548,9.2222,10841,1150.9,4.4151,1.851,60.885,1.9332,46.562,7.4317,1,4.3646,2.0219,1.9359,2.2623,1.91,2.5528,1.1851,2454,6.773,2.0848,5.6023,52.943,71.602,0.8267,86.1,0.3464,1785.5,36.51,12.678,71.131,4.4537,7.1732,2168.7,1378.99,,1.6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-11,1.1911,141.72,1.9562,0.575,28.73,7.4599,15.6466,0.6897,259.03,3.453,0.6959,0.4293,3.888,3.5063,9.3684,239.56,37.605,1.5688,83.97,7.9718,7.3266,33.358,1.5971,1.6267,1.3821,9.548,9.2222,10841,1150.9,4.4151,1.851,60.885,1.9332,46.562,7.4317,1,4.3646,2.0219,1.9359,2.2623,1.91,2.5528,1.1851,2454,6.773,2.0848,5.6023,52.943,71.602,0.8267,86.1,0.3464,1785.5,36.51,12.678,71.131,4.4537,7.1732,2168.7,1378.99,,1.6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-12,1.1911,141.72,1.9562,0.575,28.73,7.4599,15.6466,0.6897,259.03,3.453,0.6959,0.4293,3.888,3.5063,9.3684,239.56,37.605,1.5688,83.97,7.9718,7.3266,33.358,1.5971,1.6267,1.3821,9.548,9.2222,10841,1150.9,4.4151,1.851,60.885,1.9332,46.562,7.4317,1,4.3646,2.0219,1.9359,2.2623,1.91,2.5528,1.1851,2454,6.773,2.0848,5.6023,52.943,71.602,0.8267,86.1,0.3464,1785.5,36.51,12.678,71.131,4.4537,7.1732,2168.7,1378.99,,1.6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-13,1.1967,141.99,1.9559,0.5752,28.829,7.4603,15.6466,0.689,263.04,3.4527,0.6961,0.4293,3.9234,3.5032,9.3735,239.56,37.63,1.5684,85.82,7.964,7.315,33.467,1.5979,1.6283,1.3847,9.5939,9.2817,10527.4004,1156.5,4.4389,1.8765,61.193,1.9432,46.707,7.4643,1,4.3845,2.0232,1.937,2.2637,1.9112,2.5499,1.1858,2456,6.5037,2.0037,5.6342,53.152,74.133,0.8309,86.61,0.3478,,36.65,12.457,71.65,4.4742,7.1636,2169.8,1379.83,,1.6234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-14,1.2019,141.4,1.9559,0.5752,28.698,7.4612,15.6466,0.6878,262.31,3.4528,0.696,0.4293,3.8888,3.5343,9.3673,239.56,37.6,1.565,84.08,7.9548,7.3237,33.598,1.5944,1.6295,1.3901,9.6563,9.3221,10965,1153.7,4.4638,1.8703,61.694,1.9493,46.836,7.4662,1,4.4153,2.0267,1.9376,2.2676,1.9119,2.5505,1.1878,2460,6.5125,2.0071,5.65,53.334,74.26,0.8355,87.07,0.35,,36.89,12.522,71.738,4.5081,7.1759,2173.5,1382.1801,,1.6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-15,1.2071,141.84,1.9565,0.5753,28.676,7.4612,15.6466,0.6906,261.39,3.4528,0.6963,0.4293,3.8638,3.5408,9.3735,239.55,37.508,1.5634,84.25,7.9798,7.3241,33.493,1.5959,1.6333,1.3931,9.662,9.3631,10500.5,1157.4,4.4605,1.8695,61.417,1.9534,47.102,7.4525,1,4.4219,2.0412,1.951,2.2838,1.9186,2.5519,1.1959,2477,6.5689,2.0122,5.6569,53.243,74.791,0.8364,87.23,0.3506,1818.5,36.95,12.518,72.06,4.5134,7.2271,2190.2,1394.98,,1.6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-16,1.2175,142.26,1.956,0.5753,28.47,7.4615,15.6466,0.6929,259.4,3.4529,0.6959,0.4293,3.8447,3.5174,9.3465,239.53,37.495,1.5695,83.83,7.9953,7.3352,33.698,1.5985,1.6492,1.4034,9.747,9.4416,10567.2998,1170.5,4.4986,1.8999,62.148,1.968,47.176,7.5114,1,4.4617,2.0483,1.9575,2.2917,1.9247,2.5643,1.1999,2486,6.59,2.0192,5.6811,53.995,75.401,0.8429,87.96,0.3538,1830.5,37.33,12.562,73.041,4.5656,7.2822,2195.7,1399.8,,1.6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-17,1.2192,141.24,1.9558,0.5753,28.59,7.4609,15.6466,0.6937,260.73,3.4525,0.696,0.4293,3.853,3.5141,9.3279,239.53,37.33,1.5719,83.98,7.9736,7.3449,33.711,1.6066,1.672,1.412,9.7761,9.4583,10643.5996,1166.8,4.5162,1.9213,62.249,1.9708,47.491,7.5684,1,4.4784,2.068,1.9756,2.3137,1.937,2.588,1.211,2510,6.6663,2.0401,5.6711,53.771,76.123,0.8465,88.12,0.355,1835.5,37.41,12.653,73.228,4.5707,7.3519,2219.3999,1413.12,,1.6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
