date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,VEF,MAD
2008-04-13,1.5822,159.9,1.9361,,24.919,7.4588,15.6466,0.7995,251.94,3.413,0.6865,,3.4293,3.5804,9.413,32.414,1.5781,114.831,7.945,7.2569,37.0731,2.0489,1.7033,1.6172,11.0471,12.3129,14296.0996,1539.84,4.9777,1.9918,65.43,2.1448,49.21,12.3316,1,5.7105,72.45,120.11,2.7182,4.9757,1.9358,3.0979,106.754,0.5865,1826.72,2.125,11.5531,2.6587,1.5749,10.1385,3346,3.0346,672.6,2786.7,767.92,1.552,108.65,273.86,53.299,101.223,8.4711,14.8867,2.3139,1.5211,30.917,6799,11.7612,29.761,59.506,5.6871,62.928,1876.21,14073.7002,110.298,1.1052,96.676,6108.7998,0.4181,187.57,13569,2344.6001,167.682,12.2159,1.8342,16.1275,2583.78,61.358,10.025,12.4727,378.97,40.17,218.244,16.3648,12.2175,182.61,29.811,99.459,0.6061,1.5569,4.1839,4.222,98.302,6664,5.6541,79.585,845.49,5.8917,12.539,3.1605,2174.6001,22555.1992,13.604,79.433,12.1959,1.7994,9.7563,46.952,1921.21,7.717,2622,31.037,2024.27,25093,642.957,642.957,116.86,3.3874,
2008-04-14,1.5825,160.08,1.9358,,24.67,7.4586,15.6466,0.8008,251.35,3.4149,0.687,,3.4039,3.5868,9.399,32.302,1.5825,116.361,7.9228,7.2548,37.155,2.0781,1.7079,1.6131,11.0555,12.3304,14314.5,1549.14,5.0019,2,65.962,2.1463,49.7,12.4458,1,5.7134,76.15,119.89,2.7196,4.9842,1.9358,3.0995,106.809,0.5868,1827.66,2.1252,11.5591,2.6613,1.5757,10.1571,3348,3.0362,693.52,2791,768.22,1.553,108.47,274,53.327,101.268,8.4517,14.8943,2.3183,1.5489,29.944,6881.6001,11.7593,29.776,59.536,5.5555,63.071,1873.9301,13970.9004,110.354,1.1075,95.57,6115.1001,0.4193,187.6,13569.7002,2353,167.768,12.2815,1.8352,16.1516,2593.03,61.351,10.0302,12.5017,379.17,40.428,218.354,16.3734,12.267,182.88,29.827,99.479,0.6074,1.5577,4.2462,4.2137,98.906,6683.2998,5.6586,79.982,845.93,5.916,12.489,3.1621,2175.7,22566.8008,13.611,79.473,12.2615,1.7937,9.7613,46.981,1911.91,7.6957,2621.8,30.816,2025.3101,25103,642.957,642.957,116.86,3.3931,
2008-04-15,1.5786,160.72,1.936,,24.733,7.4598,15.6466,0.8045,251.62,3.4128,0.687,,3.402,3.58,9.3804,32.334,1.5915,117.005,7.912,7.2496,37.058,2.0725,1.7051,1.6058,11.0292,12.3013,14325.7002,1557.4,5.0047,2.0106,66.176,2.1429,49.658,12.5187,1,5.7145,76.12,119.8,2.7203,4.9825,1.9358,3.1002,106.754,0.5868,1820.15,2.1225,11.5617,2.6613,1.576,10.1864,3349,3.0369,698.19,2794.2,768.4,1.553,108.49,273.9,53.339,101.304,8.4496,14.8977,2.3245,1.5521,31.019,6946.3999,11.754,29.783,59.55,5.5158,62.927,1874.35,13975.5996,110.379,1.1021,95.592,6129.1001,0.4183,187.47,13561.7002,2346.3999,167.727,12.323,1.8308,16.1513,2600.73,60.903,10.0324,12.5045,374.5,39.804,218.402,16.2515,12.315,182.88,29.849,99.462,0.6064,1.558,4.2155,4.2146,99.324,6669,5.6618,81.119,846.52,5.9035,12.478,3.1636,2176.2,22571.8008,13.614,79.491,12.303,1.7974,9.8544,46.898,1924.21,7.7117,2616,30.664,2027.66,25108,642.957,642.957,116.86,3.3874,
2008-04-16,1.5958,162.4,1.936,,24.848,7.46,15.6466,0.8091,252.74,3.4146,0.6867,,3.4151,3.5887,9.3847,32.355,1.5941,117.158,7.9162,7.2538,37.247,2.0948,1.6976,1.5953,11.1458,12.4293,14422.7998,1579.21,5.0362,2.0121,66.663,2.1556,50.043,12.5261,1,5.7555,76.72,120,2.7399,5.0462,1.9358,3.1226,107.605,0.591,1833.29,2.1312,11.6453,2.6662,1.5873,10.3354,3373,3.0588,712.5,2819.7,770.69,1.564,109.28,275.88,53.803,101.766,8.5009,15.021,2.3187,1.561,31.125,6924.7002,11.823,29.998,59.98,5.5281,63.53,1891.15,14188.2998,111.177,1.113,96.206,6179.7998,0.4235,188.9,13651.9004,2370.5,168.94,12.5761,1.8361,16.3161,2598.05,61.181,10.1049,12.5983,378.81,40.332,219.986,16.3926,12.5655,184.29,30.476,100.292,0.6131,1.5693,4.2572,4.2451,99.707,6717.2998,5.7008,79.796,852.27,5.9637,12.61,3.1873,2192,22733.0996,13.713,80.066,12.5561,1.8008,9.8978,47.224,1940.49,7.6615,2641.3,30.966,2042.3199,25295,642.957,642.957,116.86,3.4251,
2008-04-17,1.5902,162.94,1.9358,,24.961,7.4611,15.6466,0.7988,253.09,3.413,0.6871,,3.42,3.5794,9.4201,32.442,1.6001,116.85,7.9178,7.2512,37.197,2.1074,1.6963,1.6063,11.1013,12.3896,14410.5996,1577.75,5.0094,2.0097,66.754,2.149,50.02,12.3647,1,5.7507,71.22,120.3,2.7379,5.0417,1.9358,3.1203,107.526,0.5908,1827.16,2.1266,11.6049,2.642,1.5861,10.232,3370,3.0565,713.49,2810.3999,770.04,1.563,109.2,275.68,53.684,101.747,8.4926,15.01,2.3282,1.5601,31.102,6971.3999,11.8144,29.976,59.936,5.5026,63.384,1889.84,14180.2998,111.095,1.112,96.294,6178.3999,0.4214,189.03,13645,2368.8,168.895,12.3615,1.8354,16.1926,2584.1899,61.242,10.0975,12.5891,378.53,40.382,219.824,16.3715,12.365,184.27,30.454,100.043,0.6109,1.5681,4.2254,4.242,99.88,6720.2998,5.6989,79.403,851.25,5.945,12.572,3.1842,2198.3,22718.0996,13.703,80.007,12.3415,1.7989,9.8905,47.204,1932.7,7.7498,2634.6001,30.784,2040.83,25262,642.957,642.957,116.86,3.4134,
2008-04-18,1.5734,163.07,1.9482,,25.07,7.4622,15.6466,0.7914,252.36,3.4132,0.6871,,3.428,3.5232,9.4019,32.431,1.6097,118.72,7.9573,7.2511,37.102,2.0652,1.6851,1.5864,10.9929,12.3271,14316,1573.59,4.9438,1.9994,65.722,2.1379,49.4,12.2076,1,5.7784,74.84,119.74,2.7221,4.9839,1.9358,3.1023,106.905,0.5908,1824.55,2.1193,11.5378,2.6173,1.5771,10.106,3346,3.0389,709.2,2792.6001,768.58,1.554,108.25,274.09,53.295,102.243,8.508,14.9235,2.3308,1.5527,31.001,7240.2002,11.7303,29.803,59.59,5.4156,62.672,1878.9399,13958.0996,110.454,1.0999,92.1,6149.1001,0.4172,188.05,13561.2998,2377,169.67,12.1087,1.8218,16.0653,2562.1001,60.674,10.0392,12.5164,392.18,39.79,218.554,16.455,12.102,183.28,29.882,99.481,0.6042,1.5591,4.231,4.1989,101.02,6689.2998,5.7262,80.195,847.12,5.9096,12.43,3.1558,2177.7,22587,13.624,79.545,12.0887,1.8156,9.8416,46.965,1921.55,7.6456,2617.8,30.527,2029.03,25125,642.957,642.957,116.86,3.375,
2008-04-19,1.5734,163.07,1.9482,,25.07,7.4622,15.6466,0.7914,252.36,3.4132,0.6871,,3.428,3.5232,9.4019,32.431,1.6097,118.72,7.9573,7.2511,37.102,2.0652,1.6851,1.5864,10.9929,12.3271,14316,1573.59,4.9438,1.9994,65.722,2.1379,49.4,12.2076,1,5.7784,74.84,119.74,2.7221,4.9839,1.9358,3.1023,106.905,0.5908,1824.55,2.1193,11.5378,2.6173,1.5771,10.106,3346,3.0389,709.2,2792.6001,768.58,1.554,108.25,274.09,53.295,102.243,8.508,14.9235,2.3308,1.5527,31.001,7240.2002,11.7303,29.803,59.59,5.4156,62.672,1878.9399,13958.0996,110.454,1.0999,92.1,6149.1001,0.4172,188.05,13561.2998,2377,169.67,12.1087,1.8218,16.0653,2562.1001,60.674,10.0392,12.5164,392.18,39.79,218.554,16.455,12.102,183.28,29.882,99.481,0.6042,1.5591,4.231,4.1989,101.02,6689.2998,5.7262,80.195,847.12,5.9096,12.43,3.1558,2177.7,22587,13.624,79.545,12.0887,1.8156,9.8416,46.965,1921.55,7.6456,2617.8,30.527,2029.03,25125,642.957,642.957,116.86,3.375,
2008-04-20,1.5734,163.07,1.9482,,25.07,7.4622,15.6466,0.7914,252.36,3.4132,0.6871,,3.428,3.5232,9.4019,32.431,1.6097,118.72,7.9573,7.2511,37.102,2.0652,1.6851,1.5864,10.9929,12.3271,14316,1573.59,4.9438,1.9994,65.722,2.1379,49.4,12.2076,1,5.7784,74.84,119.74,2.7221,4.9839,1.9358,3.1023,106.905,0.5908,1824.55,2.1193,11.5378,2.6173,1.5771,10.106,3346,3.0389,709.2,2792.6001,768.58,1.554,108.25,274.09,53.295,102.243,8.508,14.9235,2.3308,1.5527,31.001,7240.2002,11.7303,29.803,59.59,5.4156,62.672,1878.9399,13958.0996,110.454,1.0999,92.1,6149.1001,0.4172,188.05,13561.2998,2377,169.67,12.1087,1.8218,16.0653,2562.1001,60.674,10.0392,12.5164,392.18,39.79,218.554,16.455,12.102,183.28,29.882,99.481,0.6042,1.5591,4.231,4.1989,101.02,6689.2998,5.7262,80.195,847.12,5.9096,12.43,3.1558,2177.7,22587,13.624,79.545,12.0887,1.8156,9.8416,46.965,1921.55,7.6456,2617.8,30.527,2029.03,25125,642.957,642.957,116.86,3.375,
2008-04-21,1.5912,164.35,1.9485,,25.056,7.4611,15.6466,0.8032,251.9,3.4131,0.6869,,3.4135,3.5116,9.3696,32.445,1.6047,118.33,7.949,7.2473,37.204,2.0878,1.6863,1.6002,11.0992,12.3995,14580,1583.37,4.9876,2.0019,66.403,2.1518,49.96,12.35,1,5.8321,75.51,119.82,2.7321,5.0369,1.9358,3.1136,107.297,0.5964,1823.26,2.1264,11.58,2.6439,1.5828,10.143,3358,3.05,712.28,2786.8999,769.67,1.56,109.28,275.41,53.569,102.838,8.537,14.9903,2.3423,1.5361,30.479,6976.3999,11.7732,29.912,59.649,5.4854,63.362,1879.29,14009.2998,110.858,1.1088,92.96,6171.6001,0.4212,188.68,13599.9004,2398,171.17,12.2173,1.8284,16.0903,2565.1399,61.233,10.0759,12.5622,376.92,40.5,219.357,16.703,12.207,184.08,30.278,99.877,0.6094,1.5648,4.2465,4.1878,101.67,6702,5.7785,80.165,850.7,5.9515,12.483,3.1673,2187.2,22669.5996,13.673,79.836,12.1973,1.8249,9.805,47.136,1944.47,7.6641,2624.8,30.678,2036.46,25217,642.957,642.957,116.86,3.406,
2008-04-22,1.5988,164.46,1.9359,,24.994,7.4617,15.6466,0.8006,251.12,3.413,0.6874,,3.4076,3.5191,9.3339,32.341,1.6032,117.45,7.9274,7.2563,37.281,2.0808,1.6899,1.6093,11.1683,12.4573,14445,1594.61,5.0216,2.0036,66.951,2.1581,49.325,12.1981,1,5.7519,75.73,120.1,2.7383,5.0916,1.9358,3.1207,107.54,0.5907,1842.63,2.129,11.5586,2.6471,1.5863,10.0797,3364,3.0569,712.31,2786.1001,773.12,1.563,109.05,275.87,53.611,101.788,8.4339,15.0279,2.3204,1.5699,31.146,6992.2002,11.792,29.98,59.784,5.5273,63.692,1883.55,14068.2002,111.157,1.1187,96.131,6144.1001,0.4239,188.98,13642,2369.1001,168.758,12.053,1.8394,16.1508,2559.03,61.649,10.0988,12.5907,380.17,40.227,219.855,16.4583,12.062,184.5,30.075,100,0.6145,1.5683,4.3773,4.2216,100.475,6673.3999,5.6977,79.445,851.76,5.9772,12.69,3.1686,2185.8,22721,13.705,80.018,12.033,1.801,9.828,47.245,1953.66,7.6273,2639.7,30.708,2042.54,25279,642.957,642.957,116.86,3.432,
2008-04-23,1.5874,164.23,1.9484,,25.023,7.4623,15.6466,0.8022,250.87,3.4147,0.6874,,3.4099,3.5218,9.3331,32.355,1.6125,116.97,7.9435,7.2599,37.161,2.0492,1.6753,1.6133,11.0748,12.3713,14610,1573.45,4.9768,1.9984,66.289,2.144,49.94,12.1531,1,5.833,75.85,120.11,2.7427,5.0521,1.9358,3.1256,107.632,0.5968,1844.67,2.1275,11.577,2.631,1.5888,10.076,3370,3.0618,702.99,2786.5,774.33,1.566,109.23,276.31,53.697,102.925,8.5,15.0518,2.3414,1.5665,33.885,7003.2998,11.7869,30.028,59.64,5.4568,63.345,1886.5601,14080.2998,111.462,1.1082,93.21,6153.8999,0.421,189.13,13628.7002,2398,171.08,12.0304,1.8424,16.1846,2551.1499,60.694,10.1149,12.6108,380.78,40.16,220.207,16.669,12.028,185.07,30.123,100.559,0.6099,1.5708,4.4162,4.2283,101.92,6564.3999,5.7818,79.315,852.88,5.9418,12.576,3.1737,2189.3,22757.1992,13.726,80.145,12.0104,1.823,9.8437,47.337,1952.78,7.6435,2640.7,30.757,2045.8,25316,642.957,642.957,116.86,3.4065,
2008-04-24,1.5684,163.49,1.9359,,25.12,7.4626,15.6466,0.7948,251.77,3.4128,0.6887,,3.4289,3.5563,9.3117,32.406,1.623,115.882,7.9743,7.2568,36.962,2.0171,1.6713,1.5903,10.928,12.2139,14288.7002,1559.76,4.9228,1.9935,65.356,2.132,49.236,12.0613,1,5.6832,74.59,120.11,2.7057,4.9812,1.9358,3.0837,106.343,0.5837,1819.91,2.1128,11.4213,2.6141,1.5677,10.0521,3325,3.0207,686.66,2726.7,760.99,1.545,107.6,272.6,52.819,100.996,8.3455,14.8499,2.2977,1.5223,30.774,6948.8999,11.6284,29.624,58.839,5.4005,62.795,1864.4399,13890.7998,109.964,1.0913,95.395,6049.2002,0.4153,186.69,13456.2002,2340.8999,166.831,12.0727,1.8126,15.9352,2529.3601,60.812,9.9789,12.4414,393.19,39.749,217.277,16.2036,12.0765,182.37,30.128,99.545,0.601,1.5497,4.3225,4.1713,100.126,6349.8999,5.6316,78.559,841.64,5.8648,12.399,3.1311,2158.3,22451.6992,13.542,79.067,12.0527,1.7952,9.7116,46.699,1909.24,7.4107,2603.6001,30.185,2018.28,24981,642.957,642.957,116.86,3.3584,
2008-04-25,1.5637,163.22,1.936,,25.17,7.4617,15.6466,0.7877,252.25,3.4129,0.694,,3.431,3.5655,9.3492,32.415,1.6175,113.923,8.002,7.2546,36.9041,2.0034,1.6757,1.5834,10.9359,12.1765,14148.0996,1555.59,4.9307,1.9961,65.286,2.1301,49.281,11.8828,1,5.6243,74.02,119.77,2.6776,4.9683,1.9358,3.0516,105.237,0.5776,1779.2,2.1002,11.3025,2.6052,1.5516,9.889,3290,2.9893,690.72,2702.8,755.95,1.529,108.04,269.92,52.037,97.397,8.2466,14.6958,2.288,1.5076,30.452,6838,11.4763,29.316,58.227,5.4431,62.627,1845.3101,13746.2002,108.822,1.0942,95.023,6011.2998,0.4145,184.92,13342.5996,2316.6001,165.095,11.7603,1.7937,15.8315,2486.6201,60.659,9.8752,12.3121,373.3,39.412,216.932,15.9844,11.753,180.42,29.422,98.315,0.5997,1.5336,4.2638,4.1279,99,6221.2998,5.5714,78.583,832.88,5.8444,12.368,3.1141,2135.8,22218.5,13.401,78.244,11.7403,1.7881,9.6614,46.285,1865.26,7.4504,2574.2,29.949,1997.29,24723,642.957,642.957,116.86,3.3511,
2008-04-26,1.5637,163.22,1.936,,25.17,7.4617,15.6466,0.7877,252.25,3.4129,0.694,,3.431,3.5655,9.3492,32.415,1.6175,113.923,8.002,7.2546,36.9041,2.0034,1.6757,1.5834,10.9359,12.1765,14148.0996,1555.59,4.9307,1.9961,65.286,2.1301,49.281,11.8828,1,5.6243,74.02,119.77,2.6776,4.9683,1.9358,3.0516,105.237,0.5776,1779.2,2.1002,11.3025,2.6052,1.5516,9.889,3290,2.9893,690.72,2702.8,755.95,1.529,108.04,269.92,52.037,97.397,8.2466,14.6958,2.288,1.5076,30.452,6838,11.4763,29.316,58.227,5.4431,62.627,1845.3101,13746.2002,108.822,1.0942,95.023,6011.2998,0.4145,184.92,13342.5996,2316.6001,165.095,11.7603,1.7937,15.8315,2486.6201,60.659,9.8752,12.3121,373.3,39.412,216.932,15.9844,11.753,180.42,29.422,98.315,0.5997,1.5336,4.2638,4.1279,99,6221.2998,5.5714,78.583,832.88,5.8444,12.368,3.1141,2135.8,22218.5,13.401,78.244,11.7403,1.7881,9.6614,46.285,1865.26,7.4504,2574.2,29.949,1997.29,24723,642.957,642.957,116.86,3.3511,
2008-04-27,1.5637,163.22,1.936,,25.17,7.4617,15.6466,0.7877,252.25,3.4129,0.694,,3.431,3.5655,9.3492,32.415,1.6175,113.923,8.002,7.2546,36.9041,2.0034,1.6757,1.5834,10.9359,12.1765,14148.0996,1555.59,4.9307,1.9961,65.286,2.1301,49.281,11.8828,1,5.6243,74.02,119.77,2.6776,4.9683,1.9358,3.0516,105.237,0.5776,1779.2,2.1002,11.3025,2.6052,1.5516,9.889,3290,2.9893,690.72,2702.8,755.95,1.529,108.04,269.92,52.037,97.397,8.2466,14.6958,2.288,1.5076,30.452,6838,11.4763,29.316,58.227,5.4431,62.627,1845.3101,13746.2002,108.822,1.0942,95.023,6011.2998,0.4145,184.92,13342.5996,2316.6001,165.095,11.7603,1.7937,15.8315,2486.6201,60.659,9.8752,12.3121,373.3,39.412,216.932,15.9844,11.753,180.42,29.422,98.315,0.5997,1.5336,4.2638,4.1279,99,6221.2998,5.5714,78.583,832.88,5.8444,12.368,3.1141,2135.8,22218.5,13.401,78.244,11.7403,1.7881,9.6614,46.285,1865.26,7.4504,2574.2,29.949,1997.29,24723,642.957,642.957,116.86,3.3511,
2008-04-28,1.5653,163.08,1.9359,,25.153,7.4623,15.6466,0.7859,251.85,3.4131,0.6947,,3.4343,3.5819,9.356,32.252,1.6188,113.6,7.9633,7.2559,36.891,1.9883,1.6674,1.5846,10.9321,12.19,14204.7998,1557.3,4.9412,1.9983,65.728,2.1288,49.36,11.7781,1,5.6536,74.19,119.95,2.6913,4.9564,1.9358,3.0672,105.776,0.5806,1785.17,2.109,11.3604,2.6219,1.5595,9.8301,3307,3.0046,697.25,2739.1001,758.57,1.536,108.98,271.15,52.381,97.748,8.2889,14.7709,2.2952,1.5451,30.687,6950.6001,11.4959,29.466,58.525,5.4286,62.66,1851.3101,13816.7002,109.379,1.0932,95.433,6042.1001,0.4153,185.73,13411,2328.5,165.981,11.6331,1.8029,15.9284,2511.1499,60.689,9.9258,12.3747,375.21,39.536,216.124,16.0835,11.625,181.48,29.573,99.078,0.6005,1.5415,4.3014,4.1491,99.303,6280.7002,5.6,78.581,837.15,5.8522,12.373,3.1301,2146.8,22332.1992,13.47,78.646,11.6131,1.7913,9.6709,46.637,1857.5699,7.4181,2588.7,30.102,2007.53,24854,642.957,642.957,116.86,3.3541,
2008-04-29,1.5567,161.69,1.946,,25.204,7.4614,15.6466,0.791,253.01,3.4136,0.6944,,3.4567,3.6127,9.3639,32.238,1.6147,114.215,8.0123,7.2625,36.859,2.0005,1.6685,1.5755,10.8768,12.1272,14160,1562.8,4.9159,2.011,65.478,2.1182,49.189,11.8078,1,5.6214,73.77,119.76,2.676,4.9405,1.9458,3.0498,105.097,0.5773,1793.73,2.0944,11.2491,2.6591,1.5507,9.8253,3285,2.9875,693.74,2703.7,755.64,1.528,108.52,269.76,52.084,97.644,8.2382,14.6956,2.2996,1.5417,30.278,6833.3999,11.4306,29.299,58.193,5.3777,62.742,1840.8,14048.0996,108.758,1.0897,95.278,6007.7002,0.4146,184.69,13334.7002,2315.2,165.052,11.6243,1.7927,15.8533,2494.5,61.406,9.8694,12.3044,371.52,40.09,214.891,16.0263,11.62,180.51,29.42,99.06,0.5986,1.5327,4.3246,4.1255,99.02,6217.6001,5.5702,78.975,831.77,5.8219,12.335,3.1123,2134.5,22205.5,13.393,78.198,11.6043,1.791,9.6701,46.36,1839.24,7.4538,2574.8999,30.32,1996.12,24713,642.957,642.957,116.86,3.3455,
2008-04-30,1.5622,162.349,1.9459,,25.187,7.4616,15.6466,0.7859,252.07,3.4129,0.6943,,3.448,3.6384,9.3371,32.229,1.617,116.67,7.9367,7.2568,36.917,1.9763,1.6552,1.5744,10.9009,12.1731,14170,1565.89,4.9346,1.9963,65.769,2.1196,49.231,11.8089,1,5.737,73.26,120.21,2.67,4.9391,1.9458,3.0431,104.864,0.5866,1786.65,2.0912,11.2241,2.5935,1.5473,9.8291,3278,2.9809,700.74,2719.6001,754.26,1.524,108.36,269.17,52.124,97.419,8.377,14.663,2.3128,1.5352,30.288,6884.8999,11.4052,29.234,58.063,5.3733,63.103,1836.71,14076,108.516,1.0912,92.12,6000.6001,0.4152,184.17,13325.2998,2310.1001,168.38,11.6335,1.8126,15.7948,2488.95,61.425,9.8475,12.2771,367.59,40,214.412,16.374,11.642,180.25,29.358,99.407,0.5996,1.5293,4.3491,4.087,98.839,6203.7998,5.6852,80.596,829.92,5.8419,12.356,3.1054,2125.1001,22156.3008,13.363,78.025,11.6135,1.814,9.6461,46.325,1861.58,7.4077,2570.8999,30.23,1992.97,24658,642.957,642.957,116.86,3.3501,
2008-05-01,1.554,162.62,1.9558,,25.205,7.462,15.6466,0.7902,253.32,3.4528,0.6983,,3.4515,3.679,9.3575,32.229,1.6147,115.88,7.974,7.2681,36.832,2.003,1.6614,1.5689,10.8069,12.1127,14330.99,1562.55,4.9091,1.9992,65.61,2.1149,49.215,11.8205,1,,,,,,,,,,,,,2.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-02,1.5434,162.49,1.9457,,25.27,7.462,15.6466,0.7831,251.59,3.4126,0.6885,,3.436,3.5964,9.366,32.237,1.6296,114.903,7.9052,7.252,36.7034,1.9466,1.6469,1.5702,10.7615,12.0262,14032.7998,1556.01,4.8804,1.9696,65.063,2.1034,48.667,11.6543,1,5.5785,73.23,119.67,2.6711,4.8851,1.9458,3.0267,104.301,0.573,1777.0699,2.0826,11.1638,2.5367,1.5391,9.6503,3260,2.9958,700.53,2672.7,750.08,1.516,107.93,267.57,51.845,96.965,8.1487,14.5845,2.2822,1.5002,30.202,6736,11.344,29.077,57.752,5.3255,62.473,1830.42,13937,107.934,1.0773,93.704,5968.3999,0.4101,183.18,13253.5996,2290.7,163.824,11.5317,1.7955,15.7021,2479.4199,60.9,9.7946,12.2113,365.83,39.399,213.243,15.8993,11.531,179.27,29.201,99.175,0.592,1.5211,4.2761,4.0562,99.136,6170.3999,5.5286,79.035,826.08,5.769,12.2,3.1042,2116.8,22037.5,13.291,77.606,11.5117,1.7929,9.5325,46.076,1870.9301,7.3586,2544.7,30.09,1982.27,24537,642.957,642.957,116.86,3.3075,
2008-05-03,1.5434,162.49,1.9457,,25.27,7.462,15.6466,0.7831,251.59,3.4126,0.6885,,3.436,3.5964,9.366,32.237,1.6296,114.903,7.9052,7.252,36.7034,1.9466,1.6469,1.5702,10.7615,12.0262,14032.7998,1556.01,4.8804,1.9696,65.063,2.1034,48.667,11.6543,1,5.5785,73.23,119.67,2.6711,4.8851,1.9458,3.0267,104.301,0.573,1777.0699,2.0826,11.1638,2.5367,1.5391,9.6503,3260,2.9958,700.53,2672.7,750.08,1.516,107.93,267.57,51.845,96.965,8.1487,14.5845,2.2822,1.5002,30.202,6736,11.344,29.077,57.752,5.3255,62.473,1830.42,13937,107.934,1.0773,93.704,5968.3999,0.4101,183.18,13253.5996,2290.7,163.824,11.5317,1.7955,15.7021,2479.4199,60.9,9.7946,12.2113,365.83,39.399,213.243,15.8993,11.531,179.27,29.201,99.175,0.592,1.5211,4.2761,4.0562,99.136,6170.3999,5.5286,79.035,826.08,5.769,12.2,3.1042,2116.8,22037.5,13.291,77.606,11.5117,1.7929,9.5325,46.076,1870.9301,7.3586,2544.7,30.09,1982.27,24537,642.957,642.957,116.86,3.3075,
2008-05-04,1.5434,162.49,1.9457,,25.27,7.462,15.6466,0.7831,251.59,3.4126,0.6885,,3.436,3.5964,9.366,32.237,1.6296,114.903,7.9052,7.252,36.7034,1.9466,1.6469,1.5702,10.7615,12.0262,14032.7998,1556.01,4.8804,1.9696,65.063,2.1034,48.667,11.6543,1,5.5785,73.23,119.67,2.6711,4.8851,1.9458,3.0267,104.301,0.573,1777.0699,2.0826,11.1638,2.5367,1.5391,9.6503,3260,2.9958,700.53,2672.7,750.08,1.516,107.93,267.57,51.845,96.965,8.1487,14.5845,2.2822,1.5002,30.202,6736,11.344,29.077,57.752,5.3255,62.473,1830.42,13937,107.934,1.0773,93.704,5968.3999,0.4101,183.18,13253.5996,2290.7,163.824,11.5317,1.7955,15.7021,2479.4199,60.9,9.7946,12.2113,365.83,39.399,213.243,15.8993,11.531,179.27,29.201,99.175,0.592,1.5211,4.2761,4.0562,99.136,6170.3999,5.5286,79.035,826.08,5.769,12.2,3.1042,2116.8,22037.5,13.291,77.606,11.5117,1.7929,9.5325,46.076,1870.9301,7.3586,2544.7,30.09,1982.27,24537,642.957,642.957,116.86,3.3075,
2008-05-05,1.5498,162.573,1.9463,,25.104,7.462,15.6466,0.7854,251.84,3.4124,0.6884,,3.438,3.5918,9.3638,32.243,1.6323,117.284,7.861,7.252,36.778,1.9535,1.6379,1.5694,10.8045,12.0753,14014.2002,1559.84,4.888,1.974,64.983,2.1048,48.799,11.7098,1,5.5787,69.98,119.64,2.7021,4.9134,1.9458,3.0267,104.301,0.5729,1766.25,2.0788,11.1638,2.5685,1.5391,9.7892,3260,2.9804,703.39,2658,750.08,1.516,108.86,267.57,51.922,96.888,8.1371,14.5845,2.2735,1.5285,30.163,6781.7998,11.344,29.077,57.752,5.3222,62.806,1828.49,14079.2998,107.934,1.0809,93.549,5970,0.4128,183.17,13261.4004,2297.7,163.67,11.5793,1.8001,15.7021,2475.55,61.163,9.7946,12.2113,367.16,39.631,213.212,15.8793,11.5825,179.12,29.572,98.549,0.5945,1.5211,4.2336,4.0773,100.288,6162.6001,5.529,79.653,825.92,5.7957,12.245,3.1042,2119.8999,22037.5,13.291,77.606,11.5593,1.7929,9.5325,46.155,1857.79,7.2735,2544.7,30.09,1982.27,24542,642.957,642.957,116.86,3.3214,
