date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,IDR,ILS,INR,KWD,MXN,MYR,RUB,SAR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,CNY,EGP,FJD,JMD,JOD,PHP,SVC,SZL,TND,TTD,UGX,BOB,COP,HRK,KES,LBP,MUR
2004-02-21,1.2542,136.65,1.9518,0.5858,32.53,7.45,15.6466,0.6727,261.1,3.4533,0.6703,0.428,4.887,40539,9.1913,237.61,40.555,1.5797,86.71,8.79,1680000,1.6265,1.6739,9.745,1451.7,1.8328,2.1277,8.4073,1,10598.5996,5.5742,56.658,0.3692,13.7014,4.7725,,4.7076,4.6124,2.1709,1.9427,2.4265,2.11,3.6637,1.2196,2673,10.3795,7.715,2.0667,74.752,0.8803,70.639,10.747,8.0766,1.5249,7.577,2336.3999,,,,,,
2004-02-22,1.2542,136.65,1.9518,0.5858,32.53,7.45,15.6466,0.6727,261.1,3.4533,0.6703,0.428,4.887,40539,9.1913,237.61,40.555,1.5797,86.71,8.79,1680000,1.6265,1.6739,9.745,1451.7,1.8328,2.1277,8.4073,1,10598.5996,5.5742,56.658,0.3692,13.7014,4.7725,,4.7076,4.6124,2.1709,1.9427,2.4265,2.11,3.6637,1.2196,2673,10.3795,7.715,2.0667,74.752,0.8803,70.639,10.747,8.0766,1.5249,7.577,2336.3999,,,,,,
2004-02-23,1.2572,136.1,1.9503,0.5859,32.56,7.4512,15.6466,0.6724,259.44,3.4532,0.669,0.4287,4.8685,40468,9.196,237.645,40.615,1.5777,86.71,8.7894,1670000,1.6238,1.6782,9.7733,1482.5,1.8364,2.1294,8.3218,1,10606.2002,5.604,56.773,0.3705,13.86,4.7757,,4.7156,4.6149,2.1549,1.9382,2.4085,2.101,3.6364,1.2106,2658,10.3857,7.74,2.1084,74.247,0.8806,70.573,10.669,8.1943,1.521,7.5216,2331.7,,,,,,
2004-02-24,1.2678,137.17,1.947,0.5858,32.56,7.451,15.6466,0.6704,258.42,3.4532,0.6693,0.4276,4.8839,40315,9.2126,237.7,40.605,1.5745,86.75,8.8139,1670300,1.6258,1.6838,9.8573,1495.8,1.8352,2.14,8.3303,1,10719.2002,5.6593,57.338,0.3738,14.0645,4.8225,,4.7564,4.6603,2.1631,1.9453,2.4177,2.11,3.6507,1.2152,2666,10.4857,7.789,2.125,74.449,0.8895,71.238,10.709,8.0806,1.5234,7.5499,2339.3999,,,,,,
2004-02-25,1.2497,136.19,1.9472,0.5858,32.37,7.4509,15.6466,0.6672,257.48,3.4524,0.6699,0.4272,4.8257,40279,9.2318,237.72,40.685,1.5739,87.18,8.8206,1671500,1.6181,1.6697,9.7265,1448.6,1.8175,2.117,8.2834,1,10407,5.5775,56.465,0.3677,13.8332,4.7509,,4.6858,4.5916,2.1707,1.9626,2.4263,2.114,3.6628,1.2195,2674,10.3325,7.691,2.0774,74.658,0.8762,70.123,10.746,7.984,1.5247,7.5764,2329.5,,,,,,
2004-02-26,1.2448,136.28,1.9469,0.5859,32.35,7.4524,15.6466,0.6678,255.95,3.4527,0.6654,0.4267,4.8633,40095,9.2289,237.91,40.535,1.576,86.85,8.7735,1659000,1.6137,1.6718,9.6871,1450.9,1.8099,2.1171,8.2434,1,10392,5.5219,56.207,0.3658,13.639,4.7277,,4.6634,4.5689,2.1313,1.9282,2.3822,2.088,3.5724,1.1973,2628,10.282,7.654,2.0815,73.411,0.8719,69.843,10.553,7.9492,1.5178,7.4401,2312.8999,,,,,,
2004-02-27,1.2494,136.49,1.9484,0.5859,32.486,7.4517,15.6466,0.6677,256.18,3.4527,0.6648,0.4269,4.8808,39932,9.2407,237.98,40.542,1.5748,86.78,8.7605,1644000,1.6139,1.6664,9.7248,1465,1.8147,2.1165,8.2838,1,10508.4004,5.5975,56.387,0.3664,13.8011,4.7246,,4.6633,4.5689,2.1276,1.925,2.3781,2.079,3.5564,1.1953,2620,10.2794,7.653,2.0845,73.287,0.8718,69.868,10.535,7.9234,1.5225,7.4275,2334.2,,,,,,
2004-02-28,1.2494,136.49,1.9484,0.5859,32.486,7.4517,15.6466,0.6677,256.18,3.4527,0.6648,0.4269,4.8808,39932,9.2407,237.98,40.542,1.5748,86.78,8.7605,1644000,1.6139,1.6664,9.7248,1465,1.8147,2.1165,8.2838,1,10508.4004,5.5975,56.387,0.3664,13.8011,4.7246,,4.6633,4.5689,2.1276,1.925,2.3781,2.079,3.5564,1.1953,2620,10.2794,7.653,2.0845,73.287,0.8718,69.868,10.535,7.9234,1.5225,7.4275,2334.2,,,,,,
2004-02-29,1.2494,136.49,1.9484,0.5859,32.486,7.4517,15.6466,0.6677,256.18,3.4527,0.6648,0.4269,4.8808,39932,9.2407,237.98,40.542,1.5748,86.78,8.7605,1644000,1.6139,1.6664,9.7248,1465,1.8147,2.1165,8.2838,1,10508.4004,5.5975,56.387,0.3664,13.8011,4.7246,,4.6633,4.5689,2.1276,1.925,2.3781,2.079,3.5564,1.1953,2620,10.2794,7.653,2.0845,73.287,0.8718,69.868,10.535,7.9234,1.5225,7.4275,2334.2,,,,,,
2004-03-01,1.2448,135.57,1.9477,0.5859,32.47,7.4518,15.6466,0.668,255.48,3.4525,0.6658,0.4268,4.899,39733,9.2336,237.96,40.468,1.579,86.8,8.7139,1646706,1.6102,1.6643,9.6854,1464.7,1.8012,2.1174,8.2346,1,10519.2002,5.5933,56.217,0.3661,13.6635,4.7229,,4.6628,4.5632,2.1418,1.9373,2.3939,2.095,3.5473,1.2032,2641,10.271,7.649,2.0793,73.766,0.8714,69.803,10.604,7.9261,1.5225,7.4764,2363.5,,,,,,
2004-03-02,1.2204,134.39,1.9477,0.5859,32.86,7.4522,15.6466,0.6638,255.23,3.4525,0.6639,0.4265,4.847,39767,9.2473,237.99,40.458,1.5831,87.24,8.7078,1636775,1.6064,1.6394,9.4994,1418.9,1.8029,2.0852,8.3919,1,10252,5.4859,55.125,0.3591,13.394,4.6395,,4.5721,4.4856,2.126,1.9235,2.3762,2.09,3.5121,1.1943,2623,10.0934,7.513,2.0529,73.23,0.8558,68.624,10.526,7.8675,1.5163,7.4217,2340,,,,,,
2004-03-03,1.2191,134.24,1.9478,0.5859,32.88,7.4519,15.6466,0.6669,254.68,3.4529,0.6569,0.4253,4.831,39775,9.2349,237.98,40.575,1.5771,86.89,8.6437,1619737,1.6268,1.6346,9.4971,1409.8,1.8242,2.0848,8.2517,1,10356.7002,5.498,55.051,0.3556,13.4829,4.5949,,4.5316,4.4421,2.0806,1.8839,2.3255,2.052,3.4291,1.1688,2569,9.9904,7.44,2.0472,71.716,0.8474,67.89,10.303,8.0758,1.5112,7.2649,2280.3999,,,,,,
2004-03-04,1.2207,135.72,1.9473,0.5859,33.08,7.4522,15.6466,0.6692,255.305,3.4529,0.6578,0.4257,4.831,39899,9.2157,237.93,40.685,1.5762,86.88,8.6566,1613577,1.6251,1.6272,9.5099,1415.5,1.8293,2.0955,8.2832,1,10307,5.484,55.177,0.3591,13.3363,4.6435,,4.5792,4.491,2.0943,1.9665,2.3408,2.071,3.4465,1.1765,2586,10.1015,7.497,2.091,72.242,0.856,68.558,10.371,8.002,1.5173,7.3122,2292.5,,,,,,
2004-03-05,1.2368,138.51,1.9469,0.5859,32.898,7.4516,15.6466,0.6697,255.2,3.4529,0.6594,0.4263,4.8437,39881,9.172,237.96,40.645,1.5791,87.21,8.6755,1615109,1.6265,1.6333,9.6216,1453.7,1.8314,2.1173,8.1138,1,10661.2002,5.5512,56.091,0.3653,13.5111,4.6992,,4.6512,4.5515,2.092,1.9645,2.3383,2.066,3.4453,1.1753,2585,10.2434,7.608,2.1175,72.081,0.8689,69.587,10.36,7.9982,1.5264,7.3045,2278.8,,,,,,
2004-03-06,1.2368,138.51,1.9469,0.5859,32.898,7.4516,15.6466,0.6697,255.2,3.4529,0.6594,0.4263,4.8437,39881,9.172,237.96,40.645,1.5791,87.21,8.6755,1615109,1.6265,1.6333,9.6216,1453.7,1.8314,2.1173,8.1138,1,10661.2002,5.5512,56.091,0.3653,13.5111,4.6992,,4.6512,4.5515,2.092,1.9645,2.3383,2.066,3.4453,1.1753,2585,10.2434,7.608,2.1175,72.081,0.8689,69.587,10.36,7.9982,1.5264,7.3045,2278.8,,,,,,
2004-03-07,1.2368,138.51,1.9469,0.5859,32.898,7.4516,15.6466,0.6697,255.2,3.4529,0.6594,0.4263,4.8437,39881,9.172,237.96,40.645,1.5791,87.21,8.6755,1615109,1.6265,1.6333,9.6216,1453.7,1.8314,2.1173,8.1138,1,10661.2002,5.5512,56.091,0.3653,13.5111,4.6992,,4.6512,4.5515,2.092,1.9645,2.3383,2.066,3.4453,1.1753,2585,10.2434,7.608,2.1175,72.081,0.8689,69.587,10.36,7.9982,1.5264,7.3045,2278.8,,,,,,
2004-03-08,1.2426,138.26,1.9463,0.5859,32.91,7.4521,15.6466,0.6704,252.79,3.4528,0.6646,0.4264,4.8059,39850,9.154,238.07,40.565,1.5807,87.05,8.6544,1632846,1.6323,1.6369,9.6773,1436.7,1.827,2.1155,8.0919,1,10613.4004,5.5782,56.11,0.3637,13.5968,4.699,,4.6352,4.5413,2.123,1.9925,2.3729,2.088,3.4696,1.1927,2622,10.219,7.607,2.0936,73.167,0.8665,69.418,10.512,7.8909,1.5283,7.4115,2318.3,,,,,,
2004-03-09,1.2319,137.25,1.9461,0.5859,33,7.452,15.6466,0.6745,254.21,3.4526,0.6645,0.4271,4.7394,39952,9.159,238,40.555,1.5781,86.62,8.6006,1627564,1.6233,1.6317,9.5961,1454.9,1.8199,2.1041,8.0454,1,10616.2998,5.5247,55.573,0.3661,13.555,4.7216,,4.6586,4.5627,2.1233,1.9927,2.3732,2.086,3.4762,1.1928,2620,10.2687,7.639,2.1001,73.176,0.869,69.713,10.513,7.7835,1.5319,7.4125,2309.3,,,,,,
2004-03-10,1.2232,135.59,1.9461,0.5859,33.1,7.4529,15.6466,0.6781,253.15,3.4524,0.6628,0.4273,4.7604,39867,9.1788,238.04,40.55,1.575,86.56,8.6725,1620987,1.6295,1.6194,9.5272,1417.1,1.8495,2.0939,8.1107,1,10348,5.4875,55.154,0.3594,13.4173,4.6448,,4.5821,4.4885,2.1085,1.9452,2.3567,2.078,3.4622,1.1845,2602,10.1003,7.518,2.0744,72.713,0.8563,68.583,10.441,7.8062,1.5239,7.3614,2311.2,,,,,,
2004-03-11,1.2351,136.85,1.9462,0.5858,33.05,7.4521,15.6466,0.682,252.35,3.4524,0.6622,0.4276,4.7816,39881,9.2013,238.05,40.535,1.564,86.55,8.5576,1624301,1.6791,1.6256,9.6252,1434.9,1.9113,2.1092,8.187,1,10579.4004,5.5516,55.79,0.3613,13.6198,4.6595,,4.5961,4.5032,2.0979,1.9358,2.3449,2.07,3.4683,1.1786,2587,10.1349,7.543,2.0993,72.439,0.8592,68.79,10.389,7.8616,1.522,7.3248,2317.3,,,,,,
2004-03-12,1.2224,135.24,1.9461,0.5858,33.05,7.4498,15.6466,0.6772,253.8,3.4524,0.6625,0.4278,4.731,39919,9.2532,238,40.494,1.5683,86.72,8.4901,1614822,1.6643,1.6292,9.5201,1438.4,1.8969,2.0908,8.2649,1,10550.4004,5.5019,55.205,0.3592,13.3853,4.6315,,4.5677,4.4751,2.0967,1.9346,2.3435,2.072,3.4913,1.1779,2583,10.0714,7.497,2.1009,72.409,0.8529,68.531,10.382,7.7953,1.5203,7.3205,2308.2,,,,,,
2004-03-13,1.2224,135.24,1.9461,0.5858,33.05,7.4498,15.6466,0.6772,253.8,3.4524,0.6625,0.4278,4.731,39919,9.2532,238,40.494,1.5683,86.72,8.4901,1614822,1.6643,1.6292,9.5201,1438.4,1.8969,2.0908,8.2649,1,10550.4004,5.5019,55.205,0.3592,13.3853,4.6315,,4.5677,4.4751,2.0967,1.9346,2.3435,2.072,3.4913,1.1779,2583,10.0714,7.497,2.1009,72.409,0.8529,68.531,10.382,7.7953,1.5203,7.3205,2308.2,,,,,,
2004-03-14,1.2224,135.24,1.9461,0.5858,33.05,7.4498,15.6466,0.6772,253.8,3.4524,0.6625,0.4278,4.731,39919,9.2532,238,40.494,1.5683,86.72,8.4901,1614822,1.6643,1.6292,9.5201,1438.4,1.8969,2.0908,8.2649,1,10550.4004,5.5019,55.205,0.3592,13.3853,4.6315,,4.5677,4.4751,2.0967,1.9346,2.3435,2.072,3.4913,1.1779,2583,10.0714,7.497,2.1009,72.409,0.8529,68.531,10.382,7.7953,1.5203,7.3205,2308.2,,,,,,
2004-03-15,1.2272,135.35,1.9463,0.5859,33.085,7.452,15.6466,0.6797,253.33,3.452,0.6632,0.4279,4.7093,39895,9.2393,238.02,40.456,1.564,86.6,8.4726,1615435,1.6643,1.6357,9.5601,1435.8,1.8964,2.0935,8.1866,1,10569.2002,5.4997,55.427,0.3607,13.5106,4.6498,,4.5897,4.4952,2.1066,1.9435,2.3546,2.074,3.4856,1.1835,2597,10.1118,7.53,2.1157,72.809,0.8577,68.773,10.431,7.9188,1.5207,7.355,2314.1001,,,,,,
2004-03-16,1.2261,133.25,1.9462,0.5859,33.085,7.4484,15.6466,0.6762,253.33,3.4529,0.6635,0.4278,4.7301,39955,9.2424,238.06,40.46,1.5672,86.6,8.4583,1628084,1.652,1.6343,9.5489,1435.8,1.8838,2.0854,8.2186,1,10569.2002,5.4839,55.341,0.3607,13.5366,4.6498,,4.5897,4.5051,2.1185,1.954,2.3678,2.076,3.5067,1.1901,2610,10.1284,7.531,2.1163,73.186,0.8611,68.805,10.49,7.9633,1.5231,7.3959,2315.6001,,,,,,
2004-03-17,1.2227,132.38,1.9462,0.586,33.085,7.4472,15.6466,0.6731,253.33,3.4533,0.6596,0.4271,4.7181,39927,9.2444,237.98,40.455,1.5626,86.69,8.4627,1620129,1.6506,1.637,9.5238,1435.8,1.8773,2.0762,8.1606,1,10569.2002,5.4675,55.209,0.3607,13.4063,4.6498,,4.5897,4.4777,2.1009,1.9384,2.3482,2.0578,3.4708,1.1803,2590,10.0755,7.501,2.097,72.591,0.8563,68.38,10.403,7.8974,1.523,7.3353,2296.7,,,,,,
2004-03-18,1.2389,132.28,1.9464,0.586,33.085,7.4473,15.6466,0.6746,253.33,3.4533,0.6584,0.4268,4.7451,39955,9.2507,238.02,40.41,1.5571,86.97,8.509,1627981,1.6473,1.6434,9.6505,1435.8,1.8797,2.0903,8.2299,1,10569.2002,5.5407,55.923,0.3607,13.5887,4.6498,,4.5897,4.549,2.104,1.9411,2.3516,2.0467,3.4917,1.182,2593,10.2379,7.62,2.1325,72.632,0.868,69.484,10.418,7.9088,1.5239,7.3457,2319.8,,,,,,
2004-03-19,1.2269,130.86,1.9466,0.586,33.085,7.4511,15.6466,0.6695,253.33,3.4533,0.6608,0.4271,4.6952,40030,9.2375,238.04,40.375,1.5594,87.24,8.4576,1623482,1.6373,1.6359,9.5564,1435.8,1.8684,2.0903,8.1579,1,10569.2002,5.4918,55.383,0.3607,13.46,4.6498,,4.5897,4.5059,2.1175,1.9532,2.3668,2.0615,3.5088,1.1896,2607,10.1448,7.557,2.0924,73.092,0.8614,69.071,10.485,7.8854,1.5229,7.3925,2334.6001,,,,,,
2004-03-20,1.2269,130.86,1.9466,0.586,33.085,7.4511,15.6466,0.6695,253.33,3.4533,0.6608,0.4271,4.6952,40030,9.2375,238.04,40.375,1.5594,87.24,8.4576,1623482,1.6373,1.6359,9.5564,1435.8,1.8684,2.0903,8.1579,1,10569.2002,5.4918,55.383,0.3607,13.46,4.6498,,4.5897,4.5059,2.1175,1.9532,2.3668,2.0615,3.5088,1.1896,2607,10.1448,7.557,2.0924,73.092,0.8614,69.071,10.485,7.8854,1.5229,7.3925,2334.6001,,,,,,
2004-03-21,1.2269,130.86,1.9466,0.586,33.085,7.4511,15.6466,0.6695,253.33,3.4533,0.6608,0.4271,4.6952,40030,9.2375,238.04,40.375,1.5594,87.24,8.4576,1623482,1.6373,1.6359,9.5564,1435.8,1.8684,2.0903,8.1579,1,10569.2002,5.4918,55.383,0.3607,13.46,4.6498,,4.5897,4.5059,2.1175,1.9532,2.3668,2.0615,3.5088,1.1896,2607,10.1448,7.557,2.0924,73.092,0.8614,69.071,10.485,7.8854,1.5229,7.3925,2334.6001,,,,,,
2004-03-22,1.2346,131.76,1.9465,0.5861,33.085,7.4475,15.6466,0.6677,253.33,3.4529,0.6606,0.4266,4.7063,40083,9.2143,238.03,40.255,1.5512,87.6,8.4306,1630333,1.6381,1.6455,9.6204,1435.8,1.8638,2.0839,8.0066,1,10569.2002,5.5398,55.645,0.3607,13.5442,4.6498,,4.5897,4.5412,2.1163,1.9539,2.3654,2.0607,3.4994,1.1889,2604,10.2227,7.608,2.1143,72.963,0.8666,69.649,10.479,7.8438,1.521,7.3882,2324.6001,,,,,,
2004-03-23,1.2345,131.76,1.9463,0.5861,33.085,7.4476,15.6466,0.6664,253.33,3.4527,0.6579,0.426,4.7072,39977,9.2267,238.08,40.165,1.5506,88.46,8.4422,1623143,1.6391,1.6439,9.6207,1435.8,1.8671,2.0903,8.031,1,10569.2002,5.5436,55.314,0.3607,13.616,4.6498,,4.5897,4.518,2.1077,1.945,2.3558,2.051,3.4892,1.1841,2594,10.1703,7.576,2.0944,72.673,0.8608,69.234,10.437,7.781,1.5175,7.3587,2315.3,,,,,,
2004-03-24,1.2139,129.14,1.9461,0.5862,32.65,7.4464,15.6466,0.6648,253.33,3.453,0.6552,0.4257,4.6895,40074,9.2799,238.1,40.145,1.5496,87.99,8.4137,1609822,1.6307,1.6244,9.459,1435.8,1.8618,2.0542,7.981,1,10569.2002,5.4606,54.204,0.3607,13.3872,4.6498,,4.5897,4.4828,2.0996,1.9378,2.3468,2.041,3.4894,1.1795,2586,10.0902,7.53,2.0877,72.374,0.8553,68.616,10.397,7.6596,1.5118,7.3613,2296.7,,,,,,
2004-03-25,1.2137,128.76,1.9462,0.5862,32.71,7.4467,15.6466,0.6711,251.61,3.4527,0.6542,0.4264,4.7304,40093,9.2679,238.16,40.235,1.5529,87.52,8.4269,1607766,1.6357,1.6135,9.4574,1435.8,1.8719,2.0494,7.9367,1,10569.2002,5.465,54.188,0.3607,13.3885,4.6498,,4.5897,4.4702,2.0782,1.9434,2.3228,2.028,3.4676,1.1675,2560,10.0557,7.512,2.0903,71.683,0.8533,68.454,10.291,7.6871,1.5082,7.2566,2257.8,,,,,,
2004-03-26,1.2127,128.73,1.9462,0.5862,32.72,7.4511,15.6466,0.6671,253.33,3.4526,0.6546,0.4262,4.6952,40281,9.2621,238.17,40.23,1.556,87.51,8.4415,1607394,1.6229,1.599,9.4523,1435.8,1.86,2.0437,7.9289,1,10569.2002,5.4694,53.979,0.3607,13.4839,4.6498,,4.5897,4.4359,2.0863,1.9508,2.3319,2.029,3.5036,1.1721,2568,9.984,7.454,2.0815,71.998,0.8468,67.966,10.332,7.7174,1.5063,7.2849,2267.8,,,,,,
2004-03-27,1.2127,128.73,1.9462,0.5862,32.72,7.4511,15.6466,0.6671,253.33,3.4526,0.6546,0.4262,4.6952,40281,9.2621,238.17,40.23,1.556,87.51,8.4415,1607394,1.6229,1.599,9.4523,1435.8,1.86,2.0437,7.9289,1,10569.2002,5.4694,53.979,0.3607,13.4839,4.6498,,4.5897,4.4359,2.0863,1.9508,2.3319,2.029,3.5036,1.1721,2568,9.984,7.454,2.0815,71.998,0.8468,67.966,10.332,7.7174,1.5063,7.2849,2267.8,,,,,,
2004-03-28,1.2127,128.73,1.9462,0.5862,32.72,7.4511,15.6466,0.6671,253.33,3.4526,0.6546,0.4262,4.6952,40281,9.2621,238.17,40.23,1.556,87.51,8.4415,1607394,1.6229,1.599,9.4523,1435.8,1.86,2.0437,7.9289,1,10569.2002,5.4694,53.979,0.3607,13.4839,4.6498,,4.5897,4.4359,2.0863,1.9508,2.3319,2.029,3.5036,1.1721,2568,9.984,7.454,2.0815,71.998,0.8468,67.966,10.332,7.7174,1.5063,7.2849,2267.8,,,,,,
2004-03-29,1.2166,128.29,1.9461,0.5862,32.9,7.4452,15.6466,0.6682,253.33,3.4529,0.6526,0.4258,4.7322,40478,9.264,238.15,40.195,1.5612,87.92,8.4248,1600513,1.6261,1.5916,9.4804,1435.8,1.868,2.0532,7.7255,1,10569.2002,5.4932,53.498,0.3607,13.6157,4.6498,,4.5897,4.4619,2.0774,1.9428,2.322,2.021,3.4828,1.1671,2557,10.0404,7.474,2.0835,71.756,0.8518,68.297,10.288,7.5183,1.5116,7.2541,2273.3999,,,,,,
2004-03-30,1.2185,128.79,1.9462,0.5862,33.085,7.4445,15.6466,0.6664,253.33,3.4529,0.6549,0.4261,4.7179,40442,9.2625,238.4,40.18,1.5603,88.45,8.406,1609898,1.6144,1.5904,9.4948,1435.8,1.8519,2.0499,7.6818,1,10569.2002,5.5107,53.367,0.3607,13.6123,4.6498,,4.5897,4.4746,2.0943,1.9579,2.3408,2.032,3.5088,1.1765,2577,10.0636,7.493,2.0876,72.279,0.8546,68.366,10.371,7.5182,1.5144,7.3122,2290.8999,,,,,,
2004-03-31,1.2313,128.31,1.9464,0.5862,32.84,7.4457,15.6466,0.6678,253.33,3.4529,0.654,0.4258,4.7517,40963,9.2824,238.38,40.115,1.5575,88.27,8.4279,1612187,1.6083,1.6119,9.5899,1435.8,1.8418,2.0624,7.706,1,10569.2002,5.5587,53.331,0.3607,13.6965,4.6498,,4.5897,4.512,2.0957,1.9607,2.3424,2.022,3.4744,1.1773,2579,10.1541,7.559,2.0905,72.266,0.8615,68.85,10.378,7.396,1.519,7.3171,2287.3,,,,,,
2004-04-01,1.2365,128.25,1.9466,0.5862,33.085,7.4446,15.6466,0.6661,253.33,3.4545,0.6568,0.4262,4.7578,41125,9.2298,238.43,40.085,1.5612,88.44,8.4325,1614628,1.612,1.6162,9.6249,1435.8,1.8497,2.0643,7.7826,1,10569.2002,5.5706,53.606,0.3607,13.8379,4.6498,34.99,4.5897,4.5232,2.1146,1.9716,2.3635,2.033,3.4905,1.1879,2606,10.1792,7.578,2.0758,72.967,0.8637,69.028,10.47,7.4627,1.514,7.3823,2320.6001,,,,,,
2004-04-02,1.2129,126.85,1.9468,0.5862,32.77,7.4472,15.6466,0.6631,253.33,3.4524,0.6569,0.4261,4.6946,40843,9.2262,238.48,40.115,1.565,88.11,8.3919,1609898,1.5794,1.5928,9.4392,1435.8,1.8393,2.0315,7.7164,1,10569.2002,5.4645,52.984,0.3607,13.51,4.6498,,4.5897,4.4548,2.1119,1.9692,2.3605,2.033,3.4787,1.1864,2602,10.0211,7.462,2.0382,72.877,0.8504,68.093,10.457,7.4779,1.5108,7.3731,2322.7,,,,,,
2004-04-03,1.2129,126.85,1.9468,0.5862,32.77,7.4472,15.6466,0.6631,253.33,3.4524,0.6569,0.4261,4.6946,40843,9.2262,238.48,40.115,1.565,88.11,8.3919,1609898,1.5794,1.5928,9.4392,1435.8,1.8393,2.0315,7.7164,1,10569.2002,5.4645,52.984,0.3607,13.51,4.6498,,4.5897,4.4548,2.1119,1.9692,2.3605,2.033,3.4787,1.1864,2602,10.0211,7.462,2.0382,72.877,0.8504,68.093,10.457,7.4779,1.5108,7.3731,2322.7,,,,,,
2004-04-04,1.2129,126.85,1.9468,0.5862,32.77,7.4472,15.6466,0.6631,253.33,3.4524,0.6569,0.4261,4.6946,40843,9.2262,238.48,40.115,1.565,88.11,8.3919,1609898,1.5794,1.5928,9.4392,1435.8,1.8393,2.0315,7.7164,1,10569.2002,5.4645,52.984,0.3607,13.51,4.6498,,4.5897,4.4548,2.1119,1.9692,2.3605,2.033,3.4787,1.1864,2602,10.0211,7.462,2.0382,72.877,0.8504,68.093,10.457,7.4779,1.5108,7.3731,2322.7,,,,,,
2004-04-05,1.2013,126.22,1.9463,0.5862,32.61,7.4477,15.6466,0.6583,253.33,3.4528,0.6497,0.4251,4.7131,40730,9.1919,238.5,40.22,1.5663,87.56,8.361,1586279,1.5938,1.5784,9.3546,1435.8,1.8434,2.0171,7.6894,1,10569.2002,5.4214,52.34,0.3607,13.3916,4.6498,,4.5897,4.4089,2.0716,1.933,2.3154,2,3.4181,1.1638,2556,9.9185,7.35,2.0424,71.472,0.835,67.404,10.259,7.4215,1.5061,7.2338,2279.5,,,,,,
2004-04-06,1.2131,128.25,1.946,0.5862,32.66,7.4468,15.6466,0.6576,253.33,3.4527,0.6512,0.4245,4.7318,40922,9.2095,238.52,40.2,1.5594,87.61,8.3846,1586279,1.5909,1.5899,9.4545,1435.8,1.8477,2.0406,7.649,1,10569.2002,5.4777,52.932,0.3607,13.5376,4.6498,,4.5897,4.4384,2.0728,1.9607,2.3168,2.008,3.3984,1.1645,2558,9.9872,7.449,2.0664,71.43,0.8412,67.839,10.265,7.4286,1.5107,7.2381,2273.8,,,,,,
2004-04-07,1.2166,127.99,1.9461,0.5862,32.72,7.4453,15.6466,0.6609,248.02,3.4527,0.6513,0.4246,4.7407,40865,9.1725,238.38,40.16,1.5537,87.53,8.3562,1604377,1.588,1.5941,9.4806,1377,1.844,2.0367,7.6659,1,10442,5.4873,52.802,0.3588,13.6929,4.6252,,4.5647,4.4691,2.0696,1.9526,2.3132,2.001,3.398,1.1627,2555,10.0551,7.456,2.0663,71.261,0.8472,68.287,10.249,7.3692,1.5103,7.227,2261.8999,,,,,,
2004-04-08,1.2077,128.51,1.9461,0.5863,32.546,7.4445,15.6466,0.6594,247.93,3.4526,0.6514,0.4247,4.7379,40823,9.1627,238.41,40.075,1.5496,87.5,8.3681,1624273,1.584,1.6019,9.4141,1370,1.8332,2.0256,7.5462,1,10244,5.443,52.568,0.3555,13.5154,4.592,,4.5279,4.4349,2.0829,1.9647,2.328,2.011,3.4183,1.1701,2570,9.9859,7.405,2.047,71.722,0.842,67.788,10.315,7.3554,1.5109,7.2729,2279,,,,,,
2004-04-09,1.2086,128.54,1.9461,0.5863,32.52,7.4442,15.6466,0.6589,247.93,3.4526,0.6514,0.4247,4.732,40823,9.154,238.41,40.075,1.5496,87.5,8.3925,1624273,1.5822,1.6073,9.417,1379.37,1.831,2.0256,7.6254,1,,5.4557,52.592,,13.5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-10,1.2086,128.54,1.9461,0.5863,32.52,7.4442,15.6466,0.6589,247.93,3.4526,0.6514,0.4247,4.732,40823,9.154,238.41,40.075,1.5496,87.5,8.3925,1624273,1.5822,1.6073,9.417,1379.37,1.831,2.0256,7.6254,1,,5.4557,52.592,,13.5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-11,1.2086,128.54,1.9461,0.5863,32.52,7.4442,15.6466,0.6589,247.93,3.4526,0.6514,0.4247,4.732,40823,9.154,238.41,40.075,1.5496,87.5,8.3925,1624273,1.5822,1.6073,9.417,1379.37,1.831,2.0256,7.6254,1,,5.4557,52.592,,13.5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-12,1.2073,127.14,1.9461,0.5863,32.52,7.4453,15.6466,0.6566,247.93,3.4526,0.6514,0.4247,4.732,40823,9.169,238.41,40.075,1.5481,87.5,8.41,1624273,1.5748,1.6016,9.417,1379.37,1.831,2.0256,7.6254,1,,5.4358,,,13.5594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
