date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SHP,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,ANG,AWG,CDF,BYN
2017-10-14,1.1832,132.78,1.9483,25.8696,7.4429,0.892,308.358,4.2689,4.5861,9.609,1.1534,9.3515,7.5067,68.2894,4.3281,1.5114,3.7472,1.476,7.7847,9.2357,15777.7998,4.13,76.893,1338.97,22.3374,4.9246,1.6595,60.706,1.5993,39.149,15.9407,1,4.3431,79.87,131.36,20.5995,1.9458,2.3226,95.9338,0.4434,2050.5,1.1823,1.5798,7.9909,1.1784,12.0352,2.3394,728.694,3450.8,666.44,1.155,110.265,207.55,55.428,133.833,20.828,31.2197,2.4102,5.1669,55.3137,10503.7002,8.5071,235.512,27.238,74.075,1354.51,39233.1016,124.032,150.206,0.8314,120.22,4688.8999,491.67,0.3566,0.9678,393.42,9595.0996,1747.7,178.632,139.142,15.7691,1.5898,10.828,20.3551,3565.3799,61.127,1596.03,9.3334,425.66,38.73,18.009,856.78,71.8072,15.7691,423.73,35.423,121.746,0.454,1.1603,3.7819,3.716,122.923,6557.5,4.1664,119.327,973.57,4.4321,15.1,7.8644,,8992.1699,645.7,24500,10.131,608.154,15.8043,4.0346,2.9277,7.8216,34.7982,2611.1599,31.2486,4257.8999,34.185,9509.6602,11.829,26532,655.957,3.1806,655.957,119.26,295.499,11.3829,2.0661,2.1061,1845.76,
2017-10-15,1.1832,132.78,1.9483,25.8696,7.4429,0.892,308.358,4.2689,4.5861,9.609,1.1534,9.3515,7.5067,68.2894,4.3281,1.5114,3.7472,1.476,7.7847,9.2357,15777.7998,4.13,76.893,1338.97,22.3374,4.9246,1.6595,60.706,1.5993,39.149,15.9407,1,4.3431,79.87,131.36,20.5995,1.9458,2.3226,95.9338,0.4434,2050.5,1.1823,1.5798,7.9909,1.1784,12.0352,2.3394,728.694,3450.8,666.44,1.155,110.265,207.55,55.428,133.833,20.828,31.2197,2.4102,5.1669,55.3137,10503.7002,8.5071,235.512,27.238,74.075,1354.51,39233.1016,124.032,150.206,0.8314,120.22,4688.8999,491.67,0.3566,0.9678,393.42,9595.0996,1747.7,178.632,139.142,15.7691,1.5898,10.828,20.3551,3565.3799,61.127,1596.03,9.3334,425.66,38.73,18.009,856.78,71.8072,15.7691,423.73,35.423,121.746,0.454,1.1603,3.7819,3.716,122.923,6557.5,4.1664,119.327,973.57,4.4321,15.1,7.8644,,8992.1699,645.7,24500,10.131,608.154,15.8043,4.0346,2.9277,7.8216,34.7982,2611.1599,31.2486,4257.8999,34.185,9509.6602,11.829,26532,655.957,3.1806,655.957,119.26,295.499,11.3829,2.0661,2.1061,1845.76,
2017-10-16,1.1814,132.17,1.9481,25.7934,7.4436,0.8889,307.816,4.2526,4.5851,9.5893,1.1513,9.3191,7.5062,67.5361,4.2924,1.4981,3.7146,1.4741,7.7684,9.2212,15734,4.1228,75.7613,1330.36,22.3581,4.913,1.646,60.319,1.5948,39.049,15.6791,1,4.3398,79.64,131.19,20.5145,1.9458,2.3177,93.8668,0.443,2043.83,1.1796,1.5766,7.9718,1.1756,11.9571,2.3338,724.501,3427.7,663.16,1.153,110.265,207.06,55.226,133.973,20.811,31.772,2.3918,5.1595,55.526,10478.9004,8.4868,235.336,27.223,73.928,1351.28,39174.1992,123.984,149.568,0.8316,120.12,4675.3999,490.933,0.3559,0.9655,392.37,9560.2998,1743.6,178.326,138.933,15.5634,1.5838,10.7856,20.2596,3560.49,60.572,1582.8,9.3109,424.65,38.64,18.009,854.772,71.7113,15.5634,422.74,35.339,121.118,0.4538,1.1576,3.7658,3.6979,122.958,6542.7998,4.2699,119.138,971.41,4.4287,14.743,7.8459,,8978.6797,644.1,24500,10.108,607.242,15.5966,4.0286,2.9146,7.779,34.6502,2604.95,31.0686,4259.7002,34.08,9487.3398,11.829,26468,655.957,3.1758,655.957,119.26,295.056,11.4035,2.0599,2.1029,1842.99,
2017-10-17,1.1795,132.32,1.9483,25.7704,7.4436,0.8899,307.416,4.2327,4.5783,9.5556,1.1503,9.3155,7.5027,67.4973,4.2991,1.5034,3.7365,1.4771,7.7614,9.2085,15681.7002,4.1175,76.227,1328.9301,22.4583,4.8968,1.6414,60.289,1.5951,39.009,15.7163,1,4.3291,79.49,131.37,20.4303,1.9458,2.3128,93.5522,0.4419,2041.78,1.1772,1.5706,7.955,1.1732,11.9198,2.3289,721.627,3411.8,659.83,1.15,110.265,206.44,55.099,133.821,20.766,31.9216,2.3972,5.1589,55.6938,10458.4004,8.4654,234.346,27.166,73.255,1347.26,40311.3984,124.088,149.251,0.8286,119.82,4674.8999,490.653,0.3553,0.9635,390.74,9539,1739.6,177.775,138.881,15.508,1.5818,10.814,20.2232,3555.4299,61.121,1588.35,9.2925,423.76,38.42,17.985,845.726,71.5811,15.508,421.86,35.242,120.554,0.4525,1.1552,3.7539,3.6901,122.613,6517.8999,4.1457,118.94,969.53,4.4179,14.528,7.8297,,8969.75,642.7,24500,10.087,606.239,15.5347,4.0101,2.9338,7.7621,34.5799,2599.49,30.9982,4254.3999,34.091,9475.7598,11.835,26411,655.957,3.1706,655.957,119.26,294.687,11.3977,2.0559,2.1,1839.95,
2017-10-18,1.1772,132.084,1.9483,25.7383,7.4441,0.8922,308.085,4.2364,4.5776,9.5924,1.1511,9.34,7.505,67.4437,4.3152,1.4991,3.7127,1.4708,7.7859,9.1902,15653.9004,4.1291,76.467,1329.71,22.1192,4.8869,1.6402,60.272,1.5946,38.939,15.7615,1,4.3206,79.19,131.15,20.4014,1.9458,2.3039,95.1335,0.4411,2034.83,1.173,1.5708,7.9263,1.169,11.9328,2.3205,714.192,3400.1001,657.45,1.146,110.265,205.88,54.89,134.029,20.749,31.5937,2.3932,5.1495,55.3868,10420.0996,8.4349,233.672,27.073,73.051,1343.59,40269.3008,123.792,148.495,0.827,119.58,4649.8999,492.066,0.3546,0.96,389.61,9509.7998,1733.7,177.259,138.791,15.543,1.5774,10.807,20.1451,3547.45,61.125,1582.97,9.2562,422.25,38.4,17.894,847.674,71.4437,15.543,420.37,35.104,120.471,0.4516,1.151,3.7331,3.653,122.323,6499.2002,4.1328,118.992,966.26,4.4093,15.194,7.8019,,8952.54,640.3,24500,10.05,605.076,15.5757,4.0142,2.9108,7.734,34.5087,2584.22,30.8116,4259.2002,33.981,9442.2695,11.74,26317,655.957,3.1645,655.957,119.26,294.121,11.3398,2.0501,2.096,1837.59,
2017-10-19,1.1795,133.292,1.9484,25.7066,7.4434,0.8926,308.059,4.2337,4.5818,9.5958,1.1571,9.3814,7.506,67.6949,4.3322,1.5039,3.7373,1.4702,7.8081,9.2087,15654.4004,4.1143,76.643,1334.21,22.2676,4.8836,1.6486,60.455,1.6001,39.069,15.9997,1,4.3305,79.5,130.98,20.4433,1.9458,2.3023,95.086,0.4421,2028.65,1.1722,1.5709,7.9208,1.1682,11.9496,2.3122,717.052,3416.8999,655.79,1.145,110.265,203.45,55.141,134.244,20.79,31.4423,2.4022,5.1401,55.4966,10513.5,8.4409,233.451,27.221,73.059,1341.49,40390.3984,124.376,148.03,0.8289,119.86,4642.1001,492.31,0.3555,0.9593,388.97,9503.7998,1741.6,177.045,139.125,15.6088,1.5794,10.816,20.0726,3545.6201,61.128,1585.13,9.2503,411.04,38.55,17.917,856.856,71.5263,15.6088,420.08,35.638,120.718,0.4524,1.1502,3.7317,3.6829,122.158,6493.6001,4.1295,118.93,988.09,4.419,14.512,7.7967,,8970.2803,639.9,24500,10.043,606.275,15.6427,4.0104,2.9258,7.7593,34.5108,2588.3899,30.7555,4250.5,33.958,9435.9102,11.76,26301,655.957,3.1708,655.957,119.26,294.586,11.4379,2.048,2.0996,1841.24,
2017-10-20,1.1848,133.493,1.9484,25.7056,7.4427,0.9009,307.215,4.2321,4.5915,9.6263,1.1567,9.3922,7.507,67.8668,4.3265,1.5038,3.7473,1.4786,7.8266,9.2411,15759.7002,4.1295,76.923,1335.84,22.2844,4.9139,1.6851,60.871,1.6074,39.209,16.0111,1,4.3488,79.99,131.1,20.6617,1.9458,2.3167,95.8075,0.4439,2041.2,1.1794,1.5799,7.9704,1.1754,12.03,2.3266,725.21,3408.8,660.02,1.152,110.265,204.71,55.808,134.599,20.878,31.6594,2.414,5.1551,55.8044,10577.0996,8.4936,235.729,27.399,74.105,1349.87,40605.6992,124.22,148.886,0.8324,120.37,4672.2002,492.583,0.357,0.9653,392.65,9593.5,1752.5,178.176,139.629,15.7765,1.5898,10.833,20.181,3594.76,61.128,1594.9399,9.3025,413.59,38.72,17.987,862.112,71.7282,15.7765,422.67,35.859,121.28,0.4543,1.1574,3.7471,3.7059,122.848,6538.7998,4.3052,119.156,994.21,4.4377,14.575,7.8446,,9010.4502,644,24500,10.106,608.99,15.8039,4.0283,2.9333,7.8076,34.7494,2604.5,31.0456,4279.1001,33.838,9493.71,11.82,26464,655.957,3.185,655.957,119.26,296.024,11.4784,2.055,2.1095,1848.3,
2017-10-21,1.1848,133.493,1.9484,25.7056,7.4427,0.9009,307.215,4.2321,4.5915,9.6263,1.1567,9.3922,7.507,67.8668,4.3265,1.5038,3.7473,1.4786,7.8266,9.2411,15759.7002,4.1295,76.923,1335.84,22.2844,4.9139,1.6851,60.871,1.6074,39.209,16.0111,1,4.3488,79.99,131.1,20.6617,1.9458,2.3167,95.8075,0.4439,2041.2,1.1794,1.5799,7.9704,1.1754,12.03,2.3266,725.21,3408.8,660.02,1.152,110.265,204.71,55.808,134.599,20.878,31.6594,2.414,5.1551,55.8044,10577.0996,8.4936,235.729,27.399,74.105,1349.87,40605.6992,124.22,148.886,0.8324,120.37,4672.2002,492.583,0.357,0.9653,392.65,9593.5,1752.5,178.176,139.629,15.7765,1.5898,10.833,20.181,3594.76,61.128,1594.9399,9.3025,413.59,38.72,17.987,862.112,71.7282,15.7765,422.67,35.859,121.28,0.4543,1.1574,3.7471,3.7059,122.848,6538.7998,4.3052,119.156,994.21,4.4377,14.575,7.8446,,9010.4502,644,24500,10.106,608.99,15.8039,4.0283,2.9333,7.8076,34.7494,2604.5,31.0456,4279.1001,33.838,9493.71,11.82,26464,655.957,3.185,655.957,119.26,296.024,11.4784,2.055,2.1095,1848.3,
2017-10-22,1.1848,133.493,1.9484,25.7056,7.4427,0.9009,307.215,4.2321,4.5915,9.6263,1.1567,9.3922,7.507,67.8668,4.3265,1.5038,3.7473,1.4786,7.8266,9.2411,15759.7002,4.1295,76.923,1335.84,22.2844,4.9139,1.6851,60.871,1.6074,39.209,16.0111,1,4.3488,79.99,131.1,20.6617,1.9458,2.3167,95.8075,0.4439,2041.2,1.1794,1.5799,7.9704,1.1754,12.03,2.3266,725.21,3408.8,660.02,1.152,110.265,204.71,55.808,134.599,20.878,31.6594,2.414,5.1551,55.8044,10577.0996,8.4936,235.729,27.399,74.105,1349.87,40605.6992,124.22,148.886,0.8324,120.37,4672.2002,492.583,0.357,0.9653,392.65,9593.5,1752.5,178.176,139.629,15.7765,1.5898,10.833,20.181,3594.76,61.128,1594.9399,9.3025,413.59,38.72,17.987,862.112,71.7282,15.7765,422.67,35.859,121.28,0.4543,1.1574,3.7471,3.7059,122.848,6538.7998,4.3052,119.156,994.21,4.4377,14.575,7.8446,,9010.4502,644,24500,10.106,608.99,15.8039,4.0283,2.9333,7.8076,34.7494,2604.5,31.0456,4279.1001,33.838,9493.71,11.82,26464,655.957,3.185,655.957,119.26,296.024,11.4784,2.055,2.1095,1848.3,
2017-10-23,1.1754,134.041,1.9458,25.6517,7.4427,0.8911,307.501,4.2311,4.5966,9.6118,1.159,9.3992,7.5041,67.6791,4.3352,1.5055,3.7148,1.4852,7.7536,9.1692,15731.5996,4.1044,76.544,1332.37,22.3344,4.9085,1.6931,60.535,1.6019,39.009,16.0884,1,4.3242,79.88,130.98,20.5177,1.9458,2.3133,95.6684,0.4413,2044.03,1.1777,1.5799,7.9588,1.1737,12.0755,2.3232,725.426,3396.8,658.85,1.151,110.265,206.72,55.727,134.141,20.761,31.7652,2.3838,5.1584,55.3009,10563,8.4812,234.967,27.365,74.359,1347.9,40282.1016,124.229,148.624,0.8277,119.92,4668.2998,491.008,0.3552,0.9639,393.54,9546.4004,1750,177.947,138.987,15.9315,1.5874,10.7766,20.1737,3592.52,60.575,1586.14,9.2898,412.34,38.56,17.915,852.613,71.1095,15.9315,422.06,35.807,120.958,0.4518,1.1557,3.7376,3.6919,123.96,6538.1001,4.313,119.053,992.77,4.4129,15.081,7.8333,,8932.7695,643,24500,10.091,604.137,15.9576,4.008,2.9002,7.7962,34.7156,2600.72,31.0481,4274.1001,34.261,9472.25,11.82,26424,655.957,3.1596,655.957,119.26,293.665,11.4443,2.0521,2.0921,1834.74,
2017-10-24,1.1759,133.232,1.9484,25.6441,7.4435,0.89,307.719,4.2271,4.5905,9.6362,1.1574,9.4027,7.503,67.6449,4.3656,1.5046,3.8022,1.4854,7.7957,9.1674,15675.2002,4.1012,76.357,1326.9,22.4206,4.8968,1.6834,60.406,1.5999,38.958,16.1016,1,4.3154,79.45,130.98,20.4648,1.9458,2.3008,95.7981,0.4405,2028.28,1.1714,1.5751,7.9332,1.1675,12.0488,2.3107,724.21,3400.8999,653.6,1.144,110.265,203.31,55.604,134.173,20.718,31.7613,2.4086,5.125,55.3269,10507.2002,8.4353,234.443,27.223,73.727,1340.6,40301,123.711,148.426,0.826,119.9,4647.1001,492.651,0.3543,0.9587,390.79,9528.5996,1740.5,177.015,139.111,15.8899,1.5784,10.798,20.0476,3577.3401,60.978,1567.55,9.2401,410.12,38.35,17.852,845.902,71.0724,15.8899,419.81,35.615,120.437,0.4509,1.1494,3.7212,3.6805,122.195,6488.1001,4.301,119.124,987.59,4.4036,14.97,7.7916,,8966.3701,639.4,24500,10.036,604.421,15.9154,3.9981,2.9065,7.7542,34.5405,2586.6699,30.9232,4253.5,34.17,9429.7402,11.73,26288,655.957,3.1611,655.957,119.26,293.685,11.4891,2.0479,2.0937,1834.4301,
2017-10-25,1.1759,133.981,1.9483,25.5884,7.4436,0.8954,309.603,4.2444,4.5927,9.6697,1.1651,9.4164,7.5115,67.7752,4.3945,1.512,3.8118,1.4896,7.7954,9.1745,15683.4004,4.116,76.459,1328.29,22.615,4.8983,1.7033,60.768,1.6027,39.039,16.1655,1,4.3179,79.55,131.05,20.5767,1.9458,2.3038,95.9206,0.4408,2030.95,1.1729,1.5767,7.9257,1.1689,12.0576,2.3136,731.017,3423,656.12,1.146,110.265,203.57,55.675,134.133,20.736,31.8015,2.4171,5.1256,55.2675,10521.7002,8.4461,233.993,27.263,73.277,1342.3199,40300.6016,124.121,147.874,0.8265,120.04,4654.8999,492.468,0.3545,0.9599,389.79,9512.7002,1742.7,177.36,139.168,15.9064,1.5757,10.803,20.0555,3582.1101,61.127,1570.17,9.2529,410.65,38.43,17.883,849.145,71.0363,15.9064,420.34,35.654,120.688,0.4511,1.1509,3.7285,3.6858,123.72,6491.1001,4.3096,119.424,988.92,4.4062,15.27,7.8014,,8936.8701,640.3,24500,10.049,604.414,15.9404,4.0098,2.9336,7.7641,34.5969,2589.99,31.0858,4264.7998,34.273,9453.1904,11.76,26317,655.957,3.1611,655.957,119.26,293.741,11.5448,2.0484,2.0931,1834.41,
2017-10-26,1.1821,134.224,1.9482,25.5667,7.4433,0.8905,309.612,4.242,4.5914,9.7015,1.1689,9.4679,7.5126,68.2548,4.4427,1.5335,3.8169,1.512,7.8364,9.2222,15759.7998,4.1427,76.658,1331.08,22.5708,4.908,1.7146,60.981,1.6066,39.179,16.6456,1,4.3384,79.67,131.11,20.6625,1.9458,2.3072,96.0644,0.4429,2034.47,1.1746,1.5795,7.9377,1.1707,12.0756,2.3171,730.788,3456.8,656.15,1.148,110.265,206.17,55.758,134.568,20.836,31.8559,2.4291,5.1344,55.5575,10537.9004,8.4588,234.583,27.31,73.417,1344.34,40512.1016,124.452,147.894,0.8304,120.62,4659,492.452,0.3562,0.9613,389.64,9555.2998,1745.3,177.684,139.839,15.9537,1.578,10.823,20.0707,3619.03,61.124,1573.0601,9.2681,411.26,38.74,17.971,848.945,71.3028,15.9537,420.96,35.707,120.68,0.4533,1.1526,3.7265,3.6974,122.467,6512.1001,4.3036,119.428,990.45,4.4272,15.357,7.8129,,8983.7695,641.3,24500,10.064,607.587,15.9947,4.0309,2.9335,7.7757,34.6269,2595.05,31.2321,4257,34.324,9468.3398,11.79,26361,655.957,3.1776,655.957,119.26,295.282,11.6384,2.0534,2.1041,1844.04,
2017-10-27,1.1637,132.803,1.9486,25.669,7.4418,0.8863,310.2,4.253,4.5924,9.7335,1.1614,9.5226,7.5129,67.3494,4.4435,1.5192,3.8244,1.4954,7.7197,9.0771,15813.2998,4.1003,75.378,1312.8101,22.3308,4.9215,1.702,60.36,1.5921,38.689,16.5654,1,4.2716,79.95,131.05,20.5397,1.9458,2.315,96.4222,0.436,2040.89,1.1782,1.5818,7.9803,1.1743,12.3006,2.3243,729.689,3493.6001,658.87,1.151,110.265,204.51,55.93,133.437,20.519,31.6491,2.4015,5.1489,54.8812,10569.0996,8.4853,235.352,27.402,73.846,1348.54,39883.1992,123.564,148.315,0.8175,118.73,4684.7002,484.808,0.3507,0.9643,391.37,9582.9004,1750.8,177.942,138.018,16.5709,1.5815,10.758,20.0739,3639.8,61.125,1579.88,9.2915,412.54,37.89,17.719,853.191,70.0911,16.5709,422.26,35.806,120.813,0.4463,1.1562,3.7396,3.7089,122.793,6536,4.3267,119.247,993.58,4.359,15.098,7.837,,8873.4004,643.4,24500,10.096,598.154,16.5946,3.9567,2.9337,7.7999,34.7037,2601.9399,31.3933,4270.2002,34.478,9497.3398,11.66,26437,655.957,3.1283,655.957,119.26,290.757,11.7922,2.0559,2.072,1816.5699,
2017-10-28,1.1637,132.803,1.9486,25.669,7.4418,0.8863,310.2,4.253,4.5924,9.7335,1.1614,9.5226,7.5129,67.3494,4.4435,1.5192,3.8244,1.4954,7.7197,9.0771,15813.2998,4.1003,75.378,1312.8101,22.3308,4.9215,1.702,60.36,1.5921,38.689,16.5654,1,4.2716,79.95,131.05,20.5397,1.9458,2.315,96.4222,0.436,2040.89,1.1782,1.5818,7.9803,1.1743,12.3006,2.3243,729.689,3493.6001,658.87,1.151,110.265,204.51,55.93,133.437,20.519,31.6491,2.4015,5.1489,54.8812,10569.0996,8.4853,235.352,27.402,73.846,1348.54,39883.1992,123.564,148.315,0.8175,118.73,4684.7002,484.808,0.3507,0.9643,391.37,9582.9004,1750.8,177.942,138.018,16.5709,1.5815,10.758,20.0739,3639.8,61.125,1579.88,9.2915,412.54,37.89,17.719,853.191,70.0911,16.5709,422.26,35.806,120.813,0.4463,1.1562,3.7396,3.7089,122.793,6536,4.3267,119.247,993.58,4.359,15.098,7.837,,8873.4004,643.4,24500,10.096,598.154,16.5946,3.9567,2.9337,7.7999,34.7037,2601.9399,31.3933,4270.2002,34.478,9497.3398,11.66,26437,655.957,3.1283,655.957,119.26,290.757,11.7922,2.0559,2.072,1816.5699,
2017-10-29,1.1637,132.803,1.9486,25.669,7.4418,0.8863,310.2,4.253,4.5924,9.7335,1.1614,9.5226,7.5129,67.3494,4.4435,1.5192,3.8244,1.4954,7.7197,9.0771,15813.2998,4.1003,75.378,1312.8101,22.3308,4.9215,1.702,60.36,1.5921,38.689,16.5654,1,4.2716,79.95,131.05,20.5397,1.9458,2.315,96.4222,0.436,2040.89,1.1782,1.5818,7.9803,1.1743,12.3006,2.3243,729.689,3493.6001,658.87,1.151,110.265,204.51,55.93,133.437,20.519,31.6491,2.4015,5.1489,54.8812,10569.0996,8.4853,235.352,27.402,73.846,1348.54,39883.1992,123.564,148.315,0.8175,118.73,4684.7002,484.808,0.3507,0.9643,391.37,9582.9004,1750.8,177.942,138.018,16.5709,1.5815,10.758,20.0739,3639.8,61.125,1579.88,9.2915,412.54,37.89,17.719,853.191,70.0911,16.5709,422.26,35.806,120.813,0.4463,1.1562,3.7396,3.7089,122.793,6536,4.3267,119.247,993.58,4.359,15.098,7.837,,8873.4004,643.4,24500,10.096,598.154,16.5946,3.9567,2.9337,7.7999,34.7037,2601.9399,31.3933,4270.2002,34.478,9497.3398,11.66,26437,655.957,3.1283,655.957,119.26,290.757,11.7922,2.0559,2.072,1816.5699,
2017-10-30,1.1605,131.985,1.9483,25.6261,7.4403,0.8836,310.039,4.2437,4.5974,9.7097,1.1581,9.4684,7.51,67.3812,4.3939,1.5139,3.7526,1.4889,7.6783,9.0543,15600.9004,4.0956,75.425,1305.6899,22.2278,4.8519,1.6912,59.747,1.5849,38.539,16.3627,1,4.2609,78.67,131.1,20.4314,1.9458,2.2771,94.8723,0.4347,2008.24,1.1596,1.5665,7.8512,1.1556,12.1301,2.2869,724.098,3455.6001,648.49,1.133,110.265,201.21,55.035,133.343,20.469,31.453,2.3864,5.1007,54.6575,10400.9004,8.3482,230.722,26.963,72.194,1326.78,39771.1992,122.4,145.9,0.8155,118.49,4597,492.324,0.3503,0.9488,386.25,9429.4004,1722.5,175.021,137.514,16.2586,1.5612,10.7123,19.796,3620.99,60.578,1560.3,9.145,405.92,38.5284,17.624,840.264,69.9059,16.2586,415.55,35.233,119.257,0.4452,1.1376,3.6869,3.64,120.888,6434.2002,4.2272,119.127,977.72,4.3484,15.4192,7.7125,,8825.2695,632.6,24500,9.933,596.475,16.2953,3.9572,2.8904,7.6745,34.181,2558.9299,30.8874,4200.8999,33.703,9346.9199,11.57,26011,655.957,3.1195,655.957,119.26,289.94,11.6053,2.0247,2.0662,1810.3101,
2017-10-31,1.1653,131.667,1.9484,25.6391,7.4407,0.8819,310.695,4.249,4.5921,9.7276,1.159,9.4952,7.5206,67.4926,4.4034,1.5137,3.8279,1.4944,7.7308,9.0858,15571.4004,4.1031,75.492,1308.72,22.4067,4.8492,1.693,60.015,1.5848,38.689,16.368,1,4.2753,78.77,131.06,20.6128,1.9458,2.2783,94.9346,0.4364,2009.6,1.1602,1.5606,7.8554,1.1562,12.0975,2.2881,723.27,3451.3,648.86,1.133,110.265,201.32,55.064,133.796,20.543,31.4732,2.4075,5.0758,54.8842,10407,8.3527,231.994,26.979,72.638,1327.5,39936.1016,122.001,146.082,0.8182,118.77,4599.3999,492.327,0.351,0.9493,385.11,9434.5,1723.5,175.173,138.551,16.1713,1.5733,10.762,19.853,3593.9399,61.125,1552.39,9.1454,406.13,38.39,17.701,840.707,70.1376,16.1713,415.76,35.252,118.995,0.4469,1.1382,3.6964,3.6565,120.999,6440,4.2585,119.197,978.29,4.3652,15.153,7.7166,,8861.8799,632.9,24500,9.938,598.949,16.206,3.9736,2.9042,7.6786,34.1122,2561.46,30.9154,4204.2998,33.605,9351.7402,11.6,26026,655.957,3.1325,655.957,119.26,291.026,11.6114,2.0278,2.0748,1817.8199,
2017-11-01,1.1652,132.42,1.9484,25.6347,7.4411,0.8765,310.932,4.2387,4.5971,9.753,1.1624,9.5119,7.519,67.8855,4.4135,1.5213,3.8079,1.502,7.722,9.0872,15556.0996,4.0967,75.364,1302.1,22.3384,4.8459,1.6875,60.012,1.5864,38.679,16.4607,1,4.2775,78.82,130.9,20.5438,1.9458,2.2798,94.8374,0.4364,2011.09,1.1609,1.5606,7.8604,1.157,12.0986,2.2895,728.277,3469.2,649.27,1.134,110.265,201.45,55.099,133.63,20.543,31.4965,2.412,5.1022,54.8798,10413.5,8.358,232.15,26.998,72.506,1329.38,39932.8984,122.76,146.139,0.8187,118.84,4612.2998,492.053,0.3512,0.9499,386.87,9439.9004,1757,175.313,138.539,16.1785,1.5594,10.765,19.9237,3596.2,61.121,1562.0699,9.1513,406.39,38.38,17.707,840.45,70.1202,16.1785,416.02,35.321,118.874,0.4471,1.1389,3.7029,3.6594,121.005,6442.8999,4.2728,118.989,978.99,4.3654,15.202,7.7214,,8861.1602,633.3,24500,9.944,598.9,16.2176,3.9732,2.9288,7.6834,34.1095,2563.0801,30.9638,4209.2998,33.649,9367.5498,11.64,26036,655.957,3.1322,655.957,119.26,291.003,11.6419,2.0282,2.0746,1817.67,
2017-11-02,1.1629,132.743,1.9486,25.549,7.4411,0.8772,310.452,4.2316,4.5972,9.7641,1.1658,9.4685,7.5202,67.7202,4.4353,1.5147,3.7955,1.497,7.6649,9.0704,15574.5996,4.0784,74.996,1290.1,22.2257,4.8447,1.6872,59.749,1.582,38.489,16.3515,1,4.2667,78.84,130.97,20.4672,1.9458,2.2795,95.0003,0.4353,2010.84,1.1608,1.559,7.8594,1.1568,12.1231,2.2893,726.058,3490.3999,649.08,1.134,110.265,201.43,54.889,133.351,20.49,31.4966,2.4028,5.0958,54.8294,10413.4004,8.357,232.063,26.995,72.746,1328.17,39853.8984,123.55,146.109,0.8166,118.54,4600.6001,491.895,0.3503,0.9498,387.29,9409.7002,1724.3,175.378,138.324,16.2267,1.5616,10.756,20.0086,3642.2,61.126,1554.37,9.153,406.34,38.31,17.686,841.128,70.0049,16.2267,415.97,35.316,118.571,0.4459,1.1388,3.703,3.6652,120.95,6430.1001,4.2841,118.771,978.95,4.3562,15.161,7.7204,,8837.8301,633.3,24500,9.943,597.716,16.254,3.9538,2.9011,7.6825,34.1007,2562.76,30.9833,4205.2998,33.436,9366.4102,11.61,26033,655.957,3.126,655.957,119.26,290.544,11.6172,2.0294,2.0705,1808.27,
2017-11-03,1.1662,132.91,1.9483,25.6655,7.4416,0.8929,310.5,4.2345,4.5935,9.7844,1.165,9.4831,7.5264,67.9168,4.424,1.511,3.8062,1.4928,7.6953,9.0956,15560.5,4.0868,75.205,1295.77,22.1317,4.8497,1.6866,59.759,1.5843,38.569,16.302,1,4.2797,78.94,130.96,20.4194,1.9458,2.2824,95.1209,0.4374,2013.54,1.1622,1.5594,7.8695,1.1583,12.0804,2.2922,725.302,3522.7,649.33,1.135,110.265,201.68,55.162,133.704,20.553,31.2545,2.409,5.108,55.3353,10424.2002,8.3676,231.417,27.035,72.625,1329.86,39967.3008,123.301,145.991,0.8191,118.96,4608.1001,492.128,0.3518,0.951,387.49,9422.9004,1726.5,175.423,138.659,16.0717,1.563,10.768,20.0339,3646.8,61.127,1556.26,9.1641,406.72,38.43,17.713,841.377,70.2741,16.0717,416.5,35.314,118.777,0.4478,1.1402,3.724,3.6544,120.986,6451.6001,4.3127,118.582,980.25,4.3674,15.256,7.7301,,8868.7998,634.1,24500,9.956,599.417,16.0613,3.965,2.9069,7.6922,34.1677,2560.1399,31.0922,4214,33.397,9378.1299,11.65,26066,655.957,3.1349,655.957,119.26,291.254,11.6667,2.0306,2.0764,1815.74,
