date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,ILS,ISK,MVR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ANG,KYD,XCD
2010-01-25,1.415,127.92,1.9458,25.995,7.4446,15.6466,0.8706,272.28,3.4027,0.7052,4.0698,4.0207,10.239,1.4714,8.218,7.1445,41.5262,2.1028,1.5632,2.5242,1.4954,9.4762,10.9898,12979.7002,64.3753,1599.8101,17.9399,4.7383,1.9805,64.2383,1.9795,45.9229,10.6888,1,5.2616,,,5.1359,63.25,136.02,5.3144,1.9458,2.7847,96.0042,0.5213,1730.22,1.9586,9.7498,1.4104,9.4557,4022,2.7493,701.407,2759.8999,763.42,1.387,102.88,218.02,50.437,100.469,7.5679,17.7433,2.6752,1.9983,37.194,7025.1001,11.6427,26.281,55.34,1604.2,13788.7998,124.309,0.9839,106.289,5839.3999,0.3954,206.95,11760.5996,2088.2,158.645,10.5564,1.7227,10.9527,17.5711,2929.98,60.619,8.9506,11.1466,363.64,41.0953,202.311,10.2561,210.24,29.125,102.9,0.5317,1.3922,3.963,3.6158,118.336,6524.5,5.0103,96.3137,795.02,5.2403,14.144,3.238,2078.8999,21704,12.159,63.444,10.5364,1.8783,8.8643,44.3056,1880.59,11.3122,2724.5,27.109,2120.45,6.0695,25784,642.957,642.957,116.86,,,
2010-01-26,1.4082,126.2,1.9483,26.063,7.4452,15.6466,0.872,271.29,3.4522,0.7053,4.0759,4.1096,10.2439,1.4728,8.2277,7.291,42.7026,2.0989,1.5643,2.5829,1.4954,9.5956,10.9479,13037,64.502,1632.95,17.929,4.8152,1.9893,65.431,1.9745,46.47,10.6397,1,5.2378,,,5.1711,62.84,135.96,5.3663,1.9458,2.7662,95.725,0.5287,1718.75,1.9537,9.6849,1.4011,9.4516,4010,2.731,703.497,2710.7,758.48,1.378,102.2,216.57,50.103,99.775,7.634,17.6822,2.6998,1.9897,36.876,6985.7002,11.5654,26.106,54.972,1593.54,13698.5996,123.486,0.9734,102.43,5797.7998,0.403,205.46,11682.2002,2075.7,161.11,10.5752,1.7129,11.152,17.4385,2931.6499,61.201,8.8911,11.0648,361.22,40.78,200.964,10.2737,209.3,28.932,100.838,0.5402,1.3828,3.9352,3.5927,117.567,6516.2002,5.1228,97.493,790.43,5.2727,14.123,3.2165,2066.5,21560,12.078,63.021,10.5552,1.8792,8.8055,44.1296,1856.85,11.2403,2716.3,26.858,2110.99,6.0446,25613,642.957,642.957,116.86,,,
2010-01-27,1.4031,126.208,1.9483,26.162,7.4448,15.6466,0.867,272.5,3.4522,0.7053,4.0929,4.12,10.2272,1.4727,8.1977,7.3182,42.5585,2.1026,1.5652,2.5991,1.4921,9.5741,10.9071,13061,65.084,1632.6899,18.015,4.8188,1.9857,65.196,1.9706,46.142,10.6394,1,5.2411,,,5.158,62.82,136.01,5.3547,1.9458,2.7656,95.5634,0.5275,1718.38,1.9499,9.6828,1.4008,9.4104,4009,2.7304,708.976,2724.8,758.46,1.378,102.18,216.52,49.986,99.595,7.624,17.6783,2.7074,1.9893,36.164,6984.2002,11.5713,26.1,54.96,1593.26,13694.2998,123.677,0.9785,102.17,5800.7998,0.4028,205.57,11679.7002,2073.8,160.72,10.507,1.7133,11.153,17.4376,2931.02,61.136,8.8892,11.0751,361.14,40.66,199.429,10.195,208.61,28.941,102.871,0.5389,1.3825,3.9379,3.5587,117.479,6550,5.1126,98.026,790.26,5.2581,14.092,3.2158,2064.7,21555.4004,12.075,63.077,10.4824,1.8779,8.8036,44.1481,1862.79,11.2209,2710.1001,26.922,2110.53,6.0298,25608,642.957,642.957,116.86,,,
2010-01-28,1.3968,125.387,1.9484,26.254,7.4438,15.6466,0.865,272.03,3.4028,0.7053,4.0798,4.1277,10.2658,1.4689,8.2198,7.309,42.4228,2.0911,1.5624,2.6119,1.4888,9.5246,10.8472,12877,64.708,1610.51,18.068,4.7677,1.981,64.32,1.9606,46.19,10.6065,1,5.2082,,,5.1327,62.44,136.45,5.3358,1.9458,2.7491,94.9999,0.5246,1699.74,1.9384,9.6248,1.3926,9.3672,3991,2.7141,730.001,2733.7,763.87,1.37,101.57,215.23,49.724,99.223,7.591,17.5733,2.6895,1.9771,35.528,6942.7002,11.5023,25.944,54.632,1583.75,13612.5,122.942,0.9726,100.91,5717.8999,0.4003,204.43,11609.7998,2063.5,160.09,10.4496,1.7092,11.143,17.4117,2913.55,61.024,8.8361,11.009,358.98,40.28,200.334,10.1472,208.19,28.773,102.105,0.5362,1.3747,3.9255,3.5837,116.942,6510.8999,5.0817,98.218,787.64,5.2315,14.393,3.1967,2055.1001,21427,12.003,62.769,10.4268,1.8746,8.7511,43.7639,1854.49,11.0564,2668.7,26.691,2097.96,5.9989,25450,642.957,642.957,116.86,,,
2010-01-29,1.3867,125.16,1.9483,26.065,7.4443,15.6466,0.867,269.86,3.4522,0.7053,4.0354,4.0931,10.2327,1.4699,8.208,7.307,42.1089,2.0747,1.5684,2.5976,1.483,9.4482,10.7627,12839,63.863,1605.78,17.923,4.7291,1.9768,64.564,1.9472,45.764,10.561,1,5.149,,,5.0922,62.31,136.62,5.2992,1.9458,2.7432,94.5305,0.5206,1682.14,1.9364,9.6041,1.3896,9.3342,3988,2.7083,714.327,2732.7,765.86,1.367,101.35,237.11,49.582,98.723,7.537,17.5357,2.6782,1.9733,36.639,6920.8999,11.4428,25.889,54.515,1580.35,13583.2998,122.672,0.9683,100.32,5751.7998,0.3987,203.74,11609.9004,2065.3999,158.81,10.3685,1.7067,11.116,17.4107,2935.23,60.719,8.8171,10.9798,358.21,39.84,200.219,10.0902,207.5,28.715,101.467,0.5321,1.3712,3.915,3.577,116.929,6496.8999,5.04,98.377,786.3,5.1929,13.944,3.1898,2047.9,21381.0996,11.977,62.634,10.3611,1.878,8.7324,43.6703,1840.75,11.0468,2678.8,26.704,2093.46,5.9508,25401,642.957,642.957,116.86,,,
2010-01-30,1.3867,125.16,1.9483,26.065,7.4443,15.6466,0.867,269.86,3.4522,0.7053,4.0354,4.0931,10.2327,1.4699,8.208,7.307,42.1089,2.0747,1.5684,2.5976,1.483,9.4482,10.7627,12839,63.863,1605.78,17.923,4.7291,1.9768,64.564,1.9472,45.764,10.561,1,5.149,,,5.0922,62.31,136.62,5.2992,1.9458,2.7432,94.5305,0.5206,1682.14,1.9364,9.6041,1.3896,9.3342,3988,2.7083,714.327,2732.7,765.86,1.367,101.35,237.11,49.582,98.723,7.537,17.5357,2.6782,1.9733,36.639,6920.8999,11.4428,25.889,54.515,1580.35,13583.2998,122.672,0.9683,100.32,5751.7998,0.3987,203.74,11609.9004,2065.3999,158.81,10.3685,1.7067,11.116,17.4107,2935.23,60.719,8.8171,10.9798,358.21,39.84,200.219,10.0902,207.5,28.715,101.467,0.5321,1.3712,3.915,3.577,116.929,6496.8999,5.04,98.377,786.3,5.1929,13.944,3.1898,2047.9,21381.0996,11.977,62.634,10.3611,1.878,8.7324,43.6703,1840.75,11.0468,2678.8,26.704,2093.46,5.9508,25401,642.957,642.957,116.86,,,
2010-01-31,1.3867,125.16,1.9483,26.065,7.4443,15.6466,0.867,269.86,3.4522,0.7053,4.0354,4.0931,10.2327,1.4699,8.208,7.307,42.1089,2.0747,1.5684,2.5976,1.483,9.4482,10.7627,12839,63.863,1605.78,17.923,4.7291,1.9768,64.564,1.9472,45.764,10.561,1,5.149,,,5.0922,62.31,136.62,5.2992,1.9458,2.7432,94.5305,0.5206,1682.14,1.9364,9.6041,1.3896,9.3342,3988,2.7083,714.327,2732.7,765.86,1.367,101.35,237.11,49.582,98.723,7.537,17.5357,2.6782,1.9733,36.639,6920.8999,11.4428,25.889,54.515,1580.35,13583.2998,122.672,0.9683,100.32,5751.7998,0.3987,203.74,11609.9004,2065.3999,158.81,10.3685,1.7067,11.116,17.4107,2935.23,60.719,8.8171,10.9798,358.21,39.84,200.219,10.0902,207.5,28.715,101.467,0.5321,1.3712,3.915,3.577,116.929,6496.8999,5.04,98.377,786.3,5.1929,13.944,3.1898,2047.9,21381.0996,11.977,62.634,10.3611,1.878,8.7324,43.6703,1840.75,11.0468,2678.8,26.704,2093.46,5.9508,25401,642.957,642.957,116.86,,,
2010-02-01,1.3927,126.373,1.9485,25.917,7.4453,15.6466,0.8729,269.39,3.4522,0.7052,3.9824,4.0686,10.093,1.4712,8.1466,7.314,42.2562,2.0646,1.561,2.5895,1.4786,9.4712,10.8156,12901,64.286,1619.88,17.846,4.744,1.9634,64.66,1.962,45.878,10.4328,1,5.1686,,17.588,5.1054,62.07,136.42,5.3362,1.9458,2.7297,94.0649,0.5217,1678.04,1.9384,9.5567,1.3829,9.327,3975,2.695,714.976,2708.3999,760.01,1.36,100.85,238.72,49.443,98.968,7.559,17.4497,2.6854,1.966,36.528,6894,11.3573,25.761,54.247,1572.5699,13509.5,122.216,0.9679,100.58,5677.6001,0.3997,202.73,11527.5996,2084,159.19,10.3763,1.7022,11.128,17.4449,2927.75,61.082,8.7737,10.9195,356.45,39.88,199.613,10.077,207.62,28.578,101.191,0.5334,1.3646,3.8957,3.6511,117.97,6464.7998,5.0584,98.284,782.08,5.2036,13.98,3.1742,2037.8,21276.0996,11.918,62.255,10.3563,1.8772,8.6894,43.5377,1835.87,11.0295,2661,26.572,2083.1699,5.9656,25276,642.957,642.957,116.86,,,
2010-02-02,1.3976,126.35,1.9483,25.965,7.4447,15.6466,0.8736,270.06,3.4025,0.7052,3.9739,4.0756,10.0827,1.4738,8.1441,7.314,42.0253,2.0774,1.5742,2.5543,1.477,9.5082,10.8521,12911,64.389,1617.38,17.799,4.7716,1.9578,64.516,1.9661,45.946,10.4258,1,5.1855,,17.637,5.1236,62.28,136.76,5.3412,1.9458,2.7396,94.8038,0.5235,1685.51,1.9397,9.5915,1.3878,9.258,3977,2.7047,719.316,2697.1001,761.51,1.365,101.22,239.59,49.622,100.405,7.577,18.4124,2.6943,1.971,35.405,6918.8999,11.3985,25.855,54.443,1578.27,13558.5,122.651,0.9682,101.15,5752.6001,0.4002,203.33,11569.5,2088,159.86,10.2392,1.7075,11.133,17.5657,2946.03,61.134,8.8055,10.9584,357.74,40.48,201.036,9.9372,208.73,28.693,101.432,0.5353,1.3697,3.8973,3.609,118.41,6516.2002,5.0772,98.572,784.92,5.2244,14,3.1857,2045.2,21353.0996,11.962,62.552,10.2164,1.882,8.7209,43.7103,1846.01,11.1272,2681.8,26.668,2090.72,5.9875,25369,642.957,642.957,116.86,,,
2010-02-03,1.3901,126.247,1.9483,26.023,7.4438,15.6466,0.8731,271.32,3.4522,0.7052,4.0076,4.0937,10.0926,1.4709,8.1502,7.314,41.712,2.0754,1.5752,2.5712,1.4756,9.474,10.7921,12794,63.818,1596.11,17.891,4.7239,1.9884,63.675,1.9621,45.91,10.4585,1,5.1492,,17.527,5.1062,62.48,136.78,5.3273,1.9458,2.7516,95.2194,0.5221,1691.48,1.9458,9.6336,1.3938,9.2794,3979,2.7166,726.113,2692.8,763.16,1.371,101.66,240.29,49.734,99.104,7.538,18.4927,2.6864,1.9851,36.856,6949,11.4077,25.968,54.682,1604.73,13617.9004,123.186,0.9679,100.64,5770.1001,0.3991,204.11,11620.4004,2088,159.17,10.256,1.713,11.14,17.7932,2954.72,60.913,8.8441,11.0057,358.61,40.09,200.797,9.9571,209.04,28.823,101.259,0.5334,1.3755,3.9131,3.6199,118.24,6544.7998,5.059,98.076,788.02,5.2057,14.067,3.1996,2057,21446.4004,12.014,62.827,10.2374,1.8815,8.7591,43.8186,1861.78,11.1631,2704.8,26.786,2104.53,5.9679,25478,642.957,642.957,116.86,,,
2010-02-04,1.3745,122.87,1.9481,26.27,7.4439,15.6466,0.8714,274.06,3.4527,0.7082,4.0735,4.1194,10.1985,1.4645,8.1809,7.3195,41.5213,2.089,1.5812,2.5917,1.4731,9.3753,10.6774,12900,63.605,1576.29,17.859,4.7038,1.9946,63.743,1.9516,45.54,10.5302,1,5.1384,,17.33,5.0516,61.73,136.35,5.2799,1.9458,2.7176,94.0282,0.5162,1670.61,1.9335,9.5143,1.3768,9.2857,3948,2.683,741.901,2669.2,751.93,1.354,100.4,237.67,49.363,98.418,7.479,18.2652,2.6685,1.9577,36.366,6856.7002,11.2669,25.647,54.006,1584.89,13449.5996,121.67,0.9571,99.98,5649.7002,0.395,201.57,11476.2998,2063,157.48,10.3161,1.701,11.105,17.5095,2921.71,60.79,8.7348,10.8697,355.56,39.88,201.15,10.012,206.69,28.47,100.715,0.5276,1.3588,3.8673,3.5925,116.59,6491.5,5.0046,98.57,778.61,5.1583,13.955,3.1601,2030.2,21181.9004,11.865,62.255,10.2961,1.8797,8.651,43.3003,1831.21,10.9823,2688,26.453,2078.5601,5.918,25164,642.957,642.957,116.86,,,
2010-02-05,1.368,121.97,1.9483,26.143,7.4445,15.6466,0.8735,272.61,3.4528,0.7056,4.0811,4.1315,10.1741,1.4667,8.176,7.3185,41.3057,2.0906,1.5748,2.5593,1.463,9.2756,10.6262,12635,63.417,1590.51,17.811,4.6826,1.9822,63.248,1.9447,45.1,10.62,1,5.1171,,17.261,4.996,61.15,136.09,5.2263,1.9458,2.6913,92.7406,0.5107,1654.47,1.9245,9.422,1.3637,9.2928,3924,2.657,737.459,2678.8,744.93,1.341,99.43,235.36,48.955,97.718,7.399,18.0893,2.6665,1.9398,36.013,6797.5,11.1236,25.398,53.483,1568.1801,13319.4004,120.496,0.9488,99.41,5595.1001,0.3926,199.75,11375.9004,2047,155.94,10.3703,1.6877,11.073,17.271,2883.8799,60.698,8.6501,10.7714,352.11,39.76,202.694,10.08,204.61,28.199,100.838,0.5218,1.3455,3.8407,3.5576,115.35,6428.6001,4.9457,98.339,771.07,5.0925,13.743,3.1296,2009.1,20977.3008,11.75,61.513,10.3503,1.8723,8.5673,43.0287,1821.0601,10.8629,2666.8,26.196,2058.48,5.8382,24921,642.957,642.957,116.86,,,
2010-02-06,1.368,121.97,1.9483,26.143,7.4445,15.6466,0.8735,272.61,3.4528,0.7056,4.0811,4.1315,10.1741,1.4667,8.176,7.3185,41.3057,2.0906,1.5748,2.5593,1.463,9.2756,10.6262,12635,63.417,1590.51,17.811,4.6826,1.9822,63.248,1.9447,45.1,10.62,1,5.1171,,17.261,4.996,61.15,136.09,5.2263,1.9458,2.6913,92.7406,0.5107,1654.47,1.9245,9.422,1.3637,9.2928,3924,2.657,737.459,2678.8,744.93,1.341,99.43,235.36,48.955,97.718,7.399,18.0893,2.6665,1.9398,36.013,6797.5,11.1236,25.398,53.483,1568.1801,13319.4004,120.496,0.9488,99.41,5595.1001,0.3926,199.75,11375.9004,2047,155.94,10.3703,1.6877,11.073,17.271,2883.8799,60.698,8.6501,10.7714,352.11,39.76,202.694,10.08,204.61,28.199,100.838,0.5218,1.3455,3.8407,3.5576,115.35,6428.6001,4.9457,98.339,771.07,5.0925,13.743,3.1296,2009.1,20977.3008,11.75,61.513,10.3503,1.8723,8.5673,43.0287,1821.0601,10.8629,2666.8,26.196,2058.48,5.8382,24921,642.957,642.957,116.86,,,
2010-02-07,1.368,121.97,1.9483,26.143,7.4445,15.6466,0.8735,272.61,3.4528,0.7056,4.0811,4.1315,10.1741,1.4667,8.176,7.3185,41.3057,2.0906,1.5748,2.5593,1.463,9.2756,10.6262,12635,63.417,1590.51,17.811,4.6826,1.9822,63.248,1.9447,45.1,10.62,1,5.1171,,17.261,4.996,61.15,136.09,5.2263,1.9458,2.6913,92.7406,0.5107,1654.47,1.9245,9.422,1.3637,9.2928,3924,2.657,737.459,2678.8,744.93,1.341,99.43,235.36,48.955,97.718,7.399,18.0893,2.6665,1.9398,36.013,6797.5,11.1236,25.398,53.483,1568.1801,13319.4004,120.496,0.9488,99.41,5595.1001,0.3926,199.75,11375.9004,2047,155.94,10.3703,1.6877,11.073,17.271,2883.8799,60.698,8.6501,10.7714,352.11,39.76,202.694,10.08,204.61,28.199,100.838,0.5218,1.3455,3.8407,3.5576,115.35,6428.6001,4.9457,98.339,771.07,5.0925,13.743,3.1296,2009.1,20977.3008,11.75,61.513,10.3503,1.8723,8.5673,43.0287,1821.0601,10.8629,2666.8,26.196,2058.48,5.8382,24921,642.957,642.957,116.86,,,
2010-02-08,1.3655,121.811,1.9484,26.186,7.4441,15.6466,0.8766,273.76,3.4522,0.7052,4.1116,4.1276,10.1598,1.4647,8.1561,7.3185,41.8176,2.0769,1.5809,2.5514,1.4674,9.3355,10.6102,12950,63.881,1602.14,17.864,4.7114,1.9989,63.531,1.9434,45.197,10.5542,1,5.1002,,17.236,5.0312,60.92,136.04,5.2583,1.9458,2.6821,92.8126,0.5139,1650.1899,1.9185,9.3897,1.3591,9.3199,3910,2.6479,722.301,2689.5,741.7,1.336,99.09,234.22,48.617,98.541,7.471,18.0277,2.6376,1.9312,35.89,6774.3999,11.0583,25.312,53.3,1561.58,13267.0996,119.956,0.9529,100.62,5625.1001,0.394,199.27,11325.9004,2055,156.99,10.4346,1.6844,11.105,17.1531,2876.76,61.267,8.6205,10.7345,350.22,40.01,202,10.1328,203.96,28.106,100.276,0.5256,1.3408,3.8378,3.5406,115.74,6269.8999,4.9801,98.25,767.75,5.1267,13.902,3.119,2009.1,20905.6992,11.71,61.438,10.4128,1.8764,8.5381,42.8605,1810.75,10.884,2662.5,26.038,2051.45,5.8769,24836,642.957,642.957,116.86,,,
2010-02-09,1.3782,123.71,1.9482,26.075,7.4446,15.6466,0.878,270.34,3.4522,0.7051,4.0593,4.1182,10.0884,1.4678,8.1305,7.3215,41.9289,2.0769,1.5704,2.5427,1.4706,9.3978,10.706,12870,63.93,1596.48,17.881,4.7306,1.9817,63.809,1.9523,45.7,10.5778,1,5.1278,,17.39,5.0643,61.19,136.41,5.2974,1.9458,2.6926,93.1762,0.5176,1651.16,1.9213,9.4265,1.3643,9.3103,3925,2.6583,731.302,2697.3,744.6,1.341,99.48,235.13,48.841,98.543,7.524,18.098,2.7082,1.9414,36.099,6793.8999,11.1016,25.411,53.509,1567.7,13312.2002,120.417,0.9614,100.74,5615.6001,0.3962,200.21,11370.4004,2055,158.1,10.379,1.6888,11.121,17.2352,2896.9199,61.389,8.6543,10.7745,351.59,40.44,196.52,10.0822,204.27,28.227,100.544,0.5292,1.3464,3.8556,3.5622,117.08,6267.1001,5.0164,98.229,771.44,5.1628,14.005,3.1311,2010.1,20987.4004,11.756,61.611,10.3618,1.8841,8.5372,42.9982,1819.88,10.9401,2673.6001,26.14,2059.47,5.9196,24933,642.957,642.957,116.86,,,
2010-02-10,1.3753,123.631,1.9487,26.084,7.4448,15.6466,0.8807,271.25,3.4522,0.7051,4.0645,4.1062,10.028,1.4664,8.1155,7.3214,41.507,2.0856,1.5677,2.5461,1.4605,9.3511,10.6799,12805,63.546,1592.47,17.753,4.7042,1.9787,63.52,1.9484,45.44,10.5986,1,5.1526,,17.341,5.0383,61.48,136.5,5.2748,1.9458,2.7065,93.6714,0.5145,1659.67,1.9266,9.4753,1.3713,9.319,3946,2.672,726.189,2662.3999,746.93,1.348,99.99,236.69,49.093,98.108,7.471,18.2048,2.6525,1.9487,36.286,6828.7998,11.1175,25.542,53.785,1575.8,13374,121.037,0.9542,99.74,5633.5,0.3945,201.26,11441.7002,2058,157.28,10.3873,1.6938,11.094,17.3485,2923.5701,61.007,8.699,10.8301,359.61,40.32,203.841,10.0855,204.88,28.377,100.821,0.5262,1.3534,3.8618,3.5924,116.41,6340.8999,4.9857,98.475,775.43,5.1348,13.936,3.1473,2022.6,21095.5996,11.817,61.931,10.3657,1.8773,8.5812,43.1922,1830.64,10.9825,2688.8,26.827,2074.74,5.9,25062,642.957,642.957,116.86,,,
2010-02-11,1.3682,122.882,1.9476,25.918,7.4446,15.6466,0.8716,269.83,3.4522,0.7051,4.0116,4.1031,9.8912,1.4652,8.0536,7.3176,41.2049,2.0676,1.5364,2.525,1.4369,9.3051,10.6274,12765,63.398,1577.04,17.638,4.6747,1.96,62.926,1.9297,44.969,10.4445,1,5.1091,175.039,17.265,5.0075,61.3,136.54,5.2466,1.9458,2.6975,93.1605,0.5116,1654.84,1.9151,9.4437,1.3668,9.3011,3933,2.6632,721.574,2638,744.86,1.344,99.66,235.91,48.93,97.633,7.443,18.1445,2.6387,1.9401,36.097,6813.1001,11.0531,25.457,53.607,1570.5601,13336.4004,120.635,0.9483,99.53,5612.1001,0.3927,200.14,11404.2002,2040,156.38,10.3671,1.6912,11.091,17.2744,2924.1699,61.027,8.6701,10.7927,352.92,39.99,203.101,10.0626,204.64,28.287,100.48,0.5231,1.3486,3.8427,3.5882,115.88,6319.7998,4.9616,98.441,772.85,5.1039,14.004,3.1368,2013.8,21025.5996,11.778,61.724,10.3422,1.8776,8.5527,43.0143,1828,10.8912,2688.8,26.394,2067.8501,5.853,25502,642.957,642.957,116.86,,,
2010-02-12,1.3635,122.63,1.9484,25.939,7.4438,15.6466,0.866,270.56,3.4522,0.705,4.0105,4.1157,9.8813,1.4655,8.0451,7.3214,41.1402,2.0645,1.5333,2.5337,1.4308,9.2898,10.5905,12710,63.183,1568.78,17.538,4.6557,1.9524,63.063,1.9231,44.928,10.4635,1,5.0987,176.412,17.204,5.0015,59.64,135.82,5.2464,1.9458,2.6601,91.8678,0.5109,1632.61,1.8929,9.3125,1.3481,9.211,3878,2.6262,708.445,2575.3999,732.9,1.325,98.27,232.57,48.016,97.504,7.423,17.8941,2.623,1.9138,34.891,6719.1001,10.8701,25.104,52.863,1548.77,13144.7002,119.111,0.9489,99.87,5579.7002,0.3917,197.6,11232.7002,2041,156.07,10.2512,1.6786,11.092,17.0379,2897.23,60.854,8.5497,10.6431,348.02,40.3,200.282,9.9512,202.06,27.899,99.028,0.5225,1.3299,3.7853,3.5431,115.29,6218.3999,4.9542,98.071,762.46,5.0997,13.912,3.0934,1979,20734.5996,11.614,60.865,10.2312,1.8786,8.4139,42.4937,1800,10.7207,2675.8999,26.094,2039.23,5.8449,25346,642.957,642.957,116.86,,,
2010-02-13,1.3635,122.63,1.9484,25.939,7.4438,15.6466,0.866,270.56,3.4522,0.705,4.0105,4.1157,9.8813,1.4655,8.0451,7.3214,41.1402,2.0645,1.5333,2.5337,1.4308,9.2898,10.5905,12710,63.183,1568.78,17.538,4.6557,1.9524,63.063,1.9231,44.928,10.4635,1,5.0987,176.412,17.204,5.0015,59.64,135.82,5.2464,1.9458,2.6601,91.8678,0.5109,1632.61,1.8929,9.3125,1.3481,9.211,3878,2.6262,708.445,2575.3999,732.9,1.325,98.27,232.57,48.016,97.504,7.423,17.8941,2.623,1.9138,34.891,6719.1001,10.8701,25.104,52.863,1548.77,13144.7002,119.111,0.9489,99.87,5579.7002,0.3917,197.6,11232.7002,2041,156.07,10.2512,1.6786,11.092,17.0379,2897.23,60.854,8.5497,10.6431,348.02,40.3,200.282,9.9512,202.06,27.899,99.028,0.5225,1.3299,3.7853,3.5431,115.29,6218.3999,4.9542,98.071,762.46,5.0997,13.912,3.0934,1979,20734.5996,11.614,60.865,10.2312,1.8786,8.4139,42.4937,1800,10.7207,2675.8999,26.094,2039.23,5.8449,25346,642.957,642.957,116.86,,,
2010-02-14,1.3635,122.63,1.9484,25.939,7.4438,15.6466,0.866,270.56,3.4522,0.705,4.0105,4.1157,9.8813,1.4655,8.0451,7.3214,41.1402,2.0645,1.5333,2.5337,1.4308,9.2898,10.5905,12710,63.183,1568.78,17.538,4.6557,1.9524,63.063,1.9231,44.928,10.4635,1,5.0987,176.412,17.204,5.0015,59.64,135.82,5.2464,1.9458,2.6601,91.8678,0.5109,1632.61,1.8929,9.3125,1.3481,9.211,3878,2.6262,708.445,2575.3999,732.9,1.325,98.27,232.57,48.016,97.504,7.423,17.8941,2.623,1.9138,34.891,6719.1001,10.8701,25.104,52.863,1548.77,13144.7002,119.111,0.9489,99.87,5579.7002,0.3917,197.6,11232.7002,2041,156.07,10.2512,1.6786,11.092,17.0379,2897.23,60.854,8.5497,10.6431,348.02,40.3,200.282,9.9512,202.06,27.899,99.028,0.5225,1.3299,3.7853,3.5431,115.29,6218.3999,4.9542,98.071,762.46,5.0997,13.912,3.0934,1979,20734.5996,11.614,60.865,10.2312,1.8786,8.4139,42.4937,1800,10.7207,2675.8999,26.094,2039.23,5.8449,25346,642.957,642.957,116.86,,,
2010-02-15,1.3603,122.464,1.9483,26.095,7.4423,15.6466,0.8679,272.33,3.4522,0.7051,4.0291,4.11,9.846,1.4652,8.0415,7.3135,41.116,2.0613,1.529,2.5191,1.4267,9.2798,10.5682,12583,63.041,1559.34,17.451,4.656,1.9499,62.845,1.9198,44.885,10.497,1,5.1034,175.26,17.164,4.9964,60.02,136.35,5.241,1.9458,2.6753,92.5771,0.5106,1642.61,1.8974,9.3658,1.3557,9.2506,3903,2.6412,700.846,2590.8,730.01,1.333,98.84,233.62,48.664,97.479,7.421,17.9959,2.6268,1.9254,35.799,6760,10.9254,25.247,53.165,1557.62,13226.5996,119.782,0.9464,100.14,5611.5,0.3914,198.79,11313.4004,2005.3,155.48,10.3056,1.6841,11.092,17.1416,2917.1699,61.126,8.5987,10.7046,349.33,40.01,201.489,10.01,202.96,28.063,99.3,0.522,1.338,3.8097,3.5557,114.157,6254,4.9478,98.049,766.48,5.0918,13.898,3.1111,1997.2,20852.8008,11.68,61.282,10.2829,1.8775,8.4619,42.7615,1810.26,10.7885,2698,26.449,2050.8601,5.8372,25354,642.957,642.957,116.86,,,
2010-02-16,1.3767,124.222,1.9484,25.971,7.4423,15.6466,0.8716,270.88,3.4528,0.7051,3.9801,4.109,9.8795,1.4674,8.0515,7.2924,41.2716,2.0717,1.5267,2.525,1.436,9.3748,10.6936,12790,63.305,1576.25,17.513,4.7035,1.9473,63.043,1.9323,45.289,10.5315,1,5.1357,176.018,17.345,5.0383,60.13,136.45,5.3013,1.9458,2.6665,92.7332,0.5157,1645.61,1.8969,9.383,1.3581,9.274,3917,2.6256,706.432,2592.6001,745.61,1.335,99.02,234.05,48.378,98.236,7.496,18.3768,2.6472,1.9282,35.865,6772.3999,11.0143,25.294,53.263,1560.34,13250.7998,119.865,0.9571,101.31,5621.7998,0.395,199.24,11317.9004,2064,157.12,10.3354,1.6859,11.094,17.1835,2923.1899,61.453,8.6144,10.7269,349.97,40.54,202.193,10.0355,202.99,28.125,99.058,0.527,1.3406,3.8153,3.5333,116.5,6279.1001,4.9986,98.291,767.88,5.158,14.01,3.1168,2000.8,20891,11.705,61.395,10.3167,1.8841,8.4774,42.7515,1812.2,10.8218,2702.8999,26.292,2054.6101,5.914,25400,642.957,642.957,116.86,,,
