date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2012-01-24,1.3027,100.257,1.9558,25.271,7.4352,0.836,299.64,3.4521,0.6962,4.2756,4.3423,8.7798,1.2076,7.6313,7.5703,40.334,2.3653,1.2364,2.2825,1.3117,8.2179,10.103,11644.4004,4.9191,64.937,1471.3101,17.0627,4.013,1.6041,56.344,1.65,40.86,10.3253,1,4.785,56.44,135.55,2.2227,5.6355,1.9458,2.5503,107.803,0.4884,1655.6899,1.6224,8.784,1.2932,9.4494,10780,2.4833,620.538,2322.8,645.31,1.27,109.36,222.9,49.646,98.561,7.85,22.2348,2.3442,2.1719,38.545,9306.7998,9.9197,24.281,51.461,1483.63,14470.9004,160,110.377,0.9154,110.42,5196.7998,0.3619,1.0526,189.88,10166.7998,1959,148.17,10.0867,1.5628,10.7912,15.0288,2829.1799,62.163,8.1965,10.1934,371.34,36.65,19.87,211.721,10.097,206.91,29.453,102.52,0.5003,1.2747,3.42,2.609,116.56,5883.2002,4.7426,104.991,768.34,4.8875,17.182,3.4304,2072.7,24372.4004,11.134,73.294,10.1154,1.9584,8.1645,37.9525,2042.4399,10.284,3059.8,24.688,2310.8701,5.5919,26734,642.957,3.8784,642.957,116.86
2012-01-25,1.3041,101.261,1.9459,25.3,7.4343,0.8342,298.63,3.4521,0.6961,4.2703,4.3428,8.8013,1.209,7.6686,7.5669,39.1425,2.3717,1.2435,2.2888,1.3155,8.2255,10.1135,11647,4.9265,65.08,1469.53,17.117,4.0373,1.6064,55.959,1.6514,40.88,10.3643,1,4.7718,56.43,135.67,2.2227,5.6306,1.9458,2.5367,107.901,0.4874,1661.16,1.6276,8.756,1.2929,9.4971,10804,2.4977,624.161,2308.3,648.21,1.27,108.23,222.84,49.706,98.49,7.823,22.2296,2.3156,2.1912,38.548,9301.4004,9.9193,24.275,51.449,1483.29,14496.7998,160.31,110.345,0.9022,109.75,5195.6001,0.3611,1.0459,190.17,10157.9004,1952,147.78,10.1636,1.5624,10.814,15.048,2799.9199,61.276,8.1945,10.1904,371.11,36.63,19.888,212.378,10.1636,206.15,29.458,102.561,0.4992,1.2749,3.4179,2.5929,117.4,5907.7998,4.7311,104.711,768.81,4.8719,17.231,3.4296,2072.3,24366.5996,11.131,73.276,10.1936,1.9596,8.156,37.9435,2043.26,10.2965,3048.6001,24.877,2315.3501,5.5784,26728,642.957,3.8784,642.957,116.86
2012-01-26,1.3107,101.916,1.9459,25.224,7.4342,0.837,295.94,3.4521,0.6952,4.2534,4.345,8.8281,1.208,7.658,7.5503,38.78,2.3667,1.237,2.2821,1.3164,8.2072,10.1687,11745,4.931,65.553,1464.84,17.067,3.9886,1.6027,55.786,1.6514,40.91,10.318,1,4.7619,56.39,136.14,2.2227,5.6222,1.9458,2.5291,107.587,0.4863,1649.74,1.6215,8.7298,1.2891,9.4976,10785,2.4903,627.091,2301,652.1,1.266,108.55,222.18,49.558,98.272,7.816,22.241,2.2911,2.1789,38.434,9500.7998,9.9157,24.203,51.296,1478.86,14415.5,160.48,110.017,0.9135,109.08,5180.1001,0.3601,1.0428,189.57,10124.9004,1949,147.57,10.1656,1.5578,10.809,14.9415,2791.5901,61.337,8.1701,10.16,370.15,36.59,19.994,211.715,10.15,204.17,29.374,102.178,0.4979,1.2709,3.4083,2.5972,117.13,5929,4.7202,105.239,764.57,4.8617,17.12,3.4194,2066.1001,24190.6992,11.098,73.058,10.1956,1.9614,8.1318,37.8297,2041.09,10.2744,3020.2,24.803,2308.48,5.5675,26687,642.957,3.8784,642.957,116.86
2012-01-27,1.3093,101.422,1.9454,25.154,7.4339,0.8349,293.95,3.4521,0.6962,4.2352,4.3343,8.881,1.2078,7.6408,7.5108,40.5081,2.3477,1.2336,2.4135,1.3124,8.265,10.157,11830,4.9091,68.304,1507.7,18.081,4.1352,1.5953,56.962,1.648,40.72,10.2341,1,4.7832,54.93,135.6,2.2704,5.5835,1.9458,2.5557,98.5846,0.4881,1703.49,1.6713,8.8027,1.2959,9.7401,10959,2.5368,659.639,2471.7,642.9,1.273,108.61,223.37,49.275,96.54,7.82,22.2646,2.4113,2.1127,37.102,9323.0996,9.9381,24.202,51.57,1493.03,14094.4004,257,110.675,0.918,107.1,5153.1001,0.3618,1.0549,190.12,10189.7002,4,147.98,10.6306,1.5661,10.821,15.1528,2757.6399,60.373,8.2138,10.2417,368.22,36.79,19.821,209.49,10.619,207.54,29.372,108.169,0.5002,1.2784,3.4338,2.7009,116.84,5680.7002,4.7402,101.74,769.97,4.8808,16.513,3.4376,2077.1001,23889.5,11.157,69.149,10.6619,1.9374,8.1817,38.5552,2061.0701,10.2945,3057.1001,25.327,2293.8999,5.5893,26987,642.957,3.8654,642.957,116.86
2012-01-28,1.3093,101.422,1.9454,25.154,7.4339,0.8349,293.95,3.4521,0.6962,4.2352,4.3343,8.881,1.2078,7.6408,7.5108,40.5081,2.3477,1.2336,2.4135,1.3124,8.265,10.157,11830,4.9091,68.304,1507.7,18.081,4.1352,1.5953,56.962,1.648,40.72,10.2341,1,4.7832,54.93,135.6,2.2704,5.5835,1.9458,2.5557,98.5846,0.4881,1703.49,1.6713,8.8027,1.2959,9.7401,10959,2.5368,659.639,2471.7,642.9,1.273,108.61,223.37,49.275,96.54,7.82,22.2646,2.4113,2.1127,37.102,9323.0996,9.9381,24.202,51.57,1493.03,14094.4004,257,110.675,0.918,107.1,5153.1001,0.3618,1.0549,190.12,10189.7002,4,147.98,10.6306,1.5661,10.821,15.1528,2757.6399,60.373,8.2138,10.2417,368.22,36.79,19.821,209.49,10.619,207.54,29.372,108.169,0.5002,1.2784,3.4338,2.7009,116.84,5680.7002,4.7402,101.74,769.97,4.8808,16.513,3.4376,2077.1001,23889.5,11.157,69.149,10.6619,1.9374,8.1817,38.5552,2061.0701,10.2945,3057.1001,25.327,2293.8999,5.5893,26987,642.957,3.8654,642.957,116.86
2012-01-29,1.3093,101.422,1.9454,25.154,7.4339,0.8349,293.95,3.4521,0.6962,4.2352,4.3343,8.881,1.2078,7.6408,7.5108,40.5081,2.3477,1.2336,2.4135,1.3124,8.265,10.157,11830,4.9091,68.304,1507.7,18.081,4.1352,1.5953,56.962,1.648,40.72,10.2341,1,4.7832,54.93,135.6,2.2704,5.5835,1.9458,2.5557,98.5846,0.4881,1703.49,1.6713,8.8027,1.2959,9.7401,10959,2.5368,659.639,2471.7,642.9,1.273,108.61,223.37,49.275,96.54,7.82,22.2646,2.4113,2.1127,37.102,9323.0996,9.9381,24.202,51.57,1493.03,14094.4004,257,110.675,0.918,107.1,5153.1001,0.3618,1.0549,190.12,10189.7002,4,147.98,10.6306,1.5661,10.821,15.1528,2757.6399,60.373,8.2138,10.2417,368.22,36.79,19.821,209.49,10.619,207.54,29.372,108.169,0.5002,1.2784,3.4338,2.7009,116.84,5680.7002,4.7402,101.74,769.97,4.8808,16.513,3.4376,2077.1001,23889.5,11.157,69.149,10.6619,1.9374,8.1817,38.5552,2061.0701,10.2945,3057.1001,25.327,2293.8999,5.5893,26987,642.957,3.8654,642.957,116.86
2012-01-30,1.3208,101.34,1.9484,25.124,7.4335,0.8399,292.95,3.4516,0.6967,4.2239,4.2435,8.9207,1.2061,7.655,7.4153,38.8045,2.3461,1.2414,2.2625,1.3224,8.3459,10.241,11585,4.9615,65.291,1477.1801,16.704,4.0093,1.6039,56.342,1.6526,40.0692,10.2328,1,4.751,57.1,136.45,2.2704,5.7148,1.9458,2.5774,109.175,0.4823,1679.15,1.6219,8.8777,1.3067,9.4221,10946,2.5097,626.429,2330.2,655.46,1.284,108.35,224.74,50.172,98.798,7.7782,22.5552,2.2587,2.186,38.967,9404.7998,10.0659,24.533,52.008,1499.15,14594.7998,161.3,111.546,0.9252,110.24,5252,0.3541,1.0638,191.99,10259.5996,1937.8,146.045,9.9814,1.5794,10.849,15.1622,2833.5701,60.422,8.2837,10.2978,375.29,37.4257,20.183,212.366,9.9814,208.64,29.789,101.938,0.4918,1.2883,3.4558,2.6376,116.84,6057.5,4.6334,104.704,775.19,4.9416,17.756,3.4666,2094.8,24538,11.252,74.072,10.0114,1.9603,8.2511,38.2731,2074.55,10.4143,3035.6001,24.951,2340.3899,5.6595,27056,642.957,3.8654,642.957,116.86
2012-01-31,1.314,100.33,1.9454,25.228,7.4337,0.8365,293.91,3.452,0.6962,4.2499,4.3343,8.865,1.2048,7.6429,7.5108,38.9194,2.347,1.2411,2.4135,1.317,8.265,10.189,11830,4.9276,65.095,1507.7,17.027,4.1352,1.6026,56.962,1.6519,40.72,10.291,1,4.7832,54.93,135.6,2.2704,5.5835,1.9458,2.5557,98.5846,0.4881,1703.49,1.6713,8.8027,1.2959,9.7401,10959,2.5368,659.639,2471.7,642.9,1.273,108.61,223.37,49.275,96.54,7.82,22.2646,2.4113,2.1127,37.102,9323.0996,9.9381,24.202,51.57,1493.03,14094.4004,257,110.675,0.918,107.1,5153.1001,0.3618,1.0549,190.12,10189.7002,4,147.98,10.6306,1.5661,10.821,15.1528,2757.6399,60.373,8.2138,10.2417,368.22,36.79,19.821,209.49,10.619,207.54,29.372,108.169,0.5002,1.2784,3.4338,2.7009,116.84,5680.7002,4.7402,101.74,769.97,4.8808,16.513,3.4376,2077.1001,23889.5,11.157,69.149,10.6619,1.9374,8.1817,38.5552,2061.0701,10.2945,3057.1001,25.327,2293.8999,,26987,642.957,3.8654,642.957,116.86
2012-02-01,1.3077,99.72,1.9457,25.302,7.4338,0.8295,294.39,3.452,0.6972,4.2191,4.3481,8.8971,1.2035,7.6716,7.5778,38.9193,2.3202,1.2322,2.2839,1.3112,8.2341,10.1381,11720,4.8939,64.781,1467.8199,17.013,3.966,1.5846,55.763,1.6451,40.36,10.1913,1,4.7903,57.22,136.65,2.2549,5.6519,1.9458,2.5855,109.504,0.4889,1685.73,1.6247,8.9057,1.3108,9.4376,10953,2.5176,629.391,2339.2,652.91,1.288,109.28,225.45,50.329,97.62,7.841,22.6321,2.3022,2.1838,38.43,9443.9004,10.0883,24.61,52.171,1505.1801,14666.9004,161.56,111.895,0.9166,107.49,5268.5,0.3611,1.0671,192.86,10292.7002,1959,148.45,10.0043,1.5717,10.832,15.2538,2827.3101,60.501,8.3097,10.3275,377.78,36.76,19.949,212.111,10.0043,209.49,29.899,102.547,0.5081,1.2926,3.4654,2.6653,118.14,6086.5,4.7474,105.712,778.94,4.8887,17.598,3.4775,2101.3,24357.8008,11.288,74.305,10.035,1.9737,8.277,38.0054,2067.8601,10.4422,3018.8,25.162,2347.72,5.5997,27296,642.957,3.8654,642.957,116.86
2012-02-02,1.317,100.327,1.9459,25.162,7.4334,0.831,290.62,3.452,0.6972,4.1871,4.3449,8.8667,1.2044,7.6428,7.576,38.9192,2.3125,1.2284,2.2841,1.3138,8.3203,10.2119,11835,4.9107,64.48,1481.15,16.976,4.0126,1.5796,56.547,1.6463,40.83,10.088,1,4.8483,57.06,136.51,2.2704,5.7207,1.9458,2.5624,109.081,0.495,1684.48,1.6201,8.8711,1.3058,9.3803,10951,2.5079,628.263,2326.3,650.45,1.283,108.21,224.57,50.135,98.519,7.931,22.5452,2.3104,2.1816,39.056,9407.7002,10.0191,24.514,51.969,1499.35,14616.9004,161.28,111.464,0.9297,108.48,5194.2998,0.3652,1.063,192.15,10255.2998,1977,150.01,9.9294,1.565,10.849,15.2659,2815.0801,61.286,8.2775,10.2876,375.67,36.77,19.821,210.635,9.9294,208.92,29.784,101.797,0.507,1.2876,3.45,2.6549,116.84,6079.2998,4.8034,105.319,776.59,4.947,17.833,3.4641,2093.2,24316.5996,11.244,74.017,9.9594,1.9708,8.245,37.9591,2062.52,10.4136,3026.8,25.064,2343.52,5.6653,27178,642.957,3.8654,642.957,116.86
2012-02-03,1.3137,100.05,1.9484,25.031,7.4328,0.8313,290.77,3.452,0.6976,4.1864,4.3464,8.8572,1.2052,7.658,7.5828,39.6941,2.3082,1.2271,2.2658,1.313,8.2856,10.1862,11775,4.8823,64.401,1467.39,16.849,3.9706,1.5786,56.03,1.6386,40.62,10.0351,1,4.8332,57.02,136.62,2.2704,5.7004,1.9458,2.5635,108.997,0.4933,1678.63,1.6126,8.8486,1.3063,9.3636,10995,2.5241,625.643,2316,661.63,1.283,108.25,224.67,50.268,98.306,7.919,22.5587,2.3175,2.1878,39.073,9415,9.9321,24.531,51.992,1499.99,14623.0996,161.33,111.505,0.9279,108.24,5255,0.3642,1.0569,192.33,10255.7002,1971,149.57,9.8916,1.5624,10.845,15.3497,2809.05,61.339,8.2811,10.29,375.83,36.68,20.084,210.79,9.8916,207.99,29.804,101.591,0.5053,1.2883,3.4521,2.6424,118.79,6049.1001,4.7897,105.696,776.92,4.9295,17.461,3.4656,2094.1001,24326.9004,11.249,74.049,9.9216,1.9686,8.242,37.7949,2059.46,10.4196,2996.6001,25.141,2344.52,5.6535,27160,642.957,3.8654,642.957,116.86
2012-02-04,1.3137,100.05,1.9484,25.031,7.4328,0.8313,290.77,3.452,0.6976,4.1864,4.3464,8.8572,1.2052,7.658,7.5828,39.6941,2.3082,1.2271,2.2658,1.313,8.2856,10.1862,11775,4.8823,64.401,1467.39,16.849,3.9706,1.5786,56.03,1.6386,40.62,10.0351,1,4.8332,57.02,136.62,2.2704,5.7004,1.9458,2.5635,108.997,0.4933,1678.63,1.6126,8.8486,1.3063,9.3636,10995,2.5241,625.643,2316,661.63,1.283,108.25,224.67,50.268,98.306,7.919,22.5587,2.3175,2.1878,39.073,9415,9.9321,24.531,51.992,1499.99,14623.0996,161.33,111.505,0.9279,108.24,5255,0.3642,1.0569,192.33,10255.7002,1971,149.57,9.8916,1.5624,10.845,15.3497,2809.05,61.339,8.2811,10.29,375.83,36.68,20.084,210.79,9.8916,207.99,29.804,101.591,0.5053,1.2883,3.4521,2.6424,118.79,6049.1001,4.7897,105.696,776.92,4.9295,17.461,3.4656,2094.1001,24326.9004,11.249,74.049,9.9216,1.9686,8.242,37.7949,2059.46,10.4196,2996.6001,25.141,2344.52,5.6535,27160,642.957,3.8654,642.957,116.86
2012-02-05,1.3137,100.05,1.9484,25.031,7.4328,0.8313,290.77,3.452,0.6976,4.1864,4.3464,8.8572,1.2052,7.658,7.5828,39.6941,2.3082,1.2271,2.2658,1.313,8.2856,10.1862,11775,4.8823,64.401,1467.39,16.849,3.9706,1.5786,56.03,1.6386,40.62,10.0351,1,4.8332,57.02,136.62,2.2704,5.7004,1.9458,2.5635,108.997,0.4933,1678.63,1.6126,8.8486,1.3063,9.3636,10995,2.5241,625.643,2316,661.63,1.283,108.25,224.67,50.268,98.306,7.919,22.5587,2.3175,2.1878,39.073,9415,9.9321,24.531,51.992,1499.99,14623.0996,161.33,111.505,0.9279,108.24,5255,0.3642,1.0569,192.33,10255.7002,1971,149.57,9.8916,1.5624,10.845,15.3497,2809.05,61.339,8.2811,10.29,375.83,36.68,20.084,210.79,9.8916,207.99,29.804,101.591,0.5053,1.2883,3.4521,2.6424,118.79,6049.1001,4.7897,105.696,776.92,4.9295,17.461,3.4656,2094.1001,24326.9004,11.249,74.049,9.9216,1.9686,8.242,37.7949,2059.46,10.4196,2996.6001,25.141,2344.52,5.6535,27160,642.957,3.8654,642.957,116.86
2012-02-06,1.3127,100.47,1.9473,24.951,7.4335,0.8305,289.99,3.4516,0.6971,4.1647,4.3352,8.7835,1.2064,7.6226,7.5827,38.7605,2.3008,1.2204,2.2541,1.3038,8.2584,10.1758,11703,4.8659,63.695,1462.27,16.666,3.9428,1.5728,55.703,1.6318,40.483,9.902,1,4.8107,57.23,136.6,2.2704,5.6762,1.9458,2.5697,109.275,0.4915,1683.39,1.6145,8.8703,1.3095,9.3177,11048,2.5302,617.04,2311.3999,658.64,1.286,108.52,225.22,50.39,97.477,7.882,22.6213,2.2795,2.1933,38.379,9437.7998,10.042,24.592,52.119,1503.66,14652.2002,161.31,111.777,0.9203,107.61,5261.2002,0.3627,1.0595,192.78,10283.5996,1941.9,149.14,9.8067,1.5761,10.835,15.4546,2824.47,60.623,8.3014,10.3171,376.75,36.73,20.07,210.924,9.8067,208.03,29.881,100.851,0.5032,1.2907,3.4599,2.6377,118.69,6024.3999,4.7689,105.544,778.82,4.9154,17.613,3.474,2099.2,24274.1992,11.276,74.23,9.8366,1.9716,8.2621,37.8767,2063.1599,10.442,3009.2,25.071,2350.22,5.6237,27213,642.957,3.8654,642.957,116.86
2012-02-07,1.3122,100.421,1.9484,24.933,7.4327,0.8295,291.74,3.452,0.6981,4.1687,4.3403,8.8216,1.2061,7.6317,7.5805,39.4569,2.3051,1.2231,2.2614,1.3066,8.2724,10.1694,11740,4.8743,64.287,1469.79,16.618,3.9462,1.5734,55.689,1.638,40.578,9.9006,1,4.8174,56.69,136.35,2.2704,5.6798,1.9458,2.5486,108.381,0.4915,1670.26,1.6038,8.8234,1.2989,9.2685,10880,2.4944,613.396,2280.6001,652.05,1.276,107.63,223.37,49.867,97.996,7.896,22.4411,2.2871,2.1752,38.788,9361.0996,9.9484,24.383,51.691,1491.3199,14538.7998,161.16,110.934,0.9211,107.74,5180.8999,0.3634,1.0573,191.17,10198.7998,1971,149.65,9.7441,1.5697,10.83,15.4159,2800.6699,61.509,8.2331,10.2305,373.66,36.91,20.07,209.206,9.726,206.78,29.64,100.803,0.5034,1.2807,3.4325,2.6097,118.71,5863.8999,4.7721,106.683,772.43,4.9181,17.469,3.4456,2082,24389.3008,11.184,73.621,9.7741,1.9629,8.2009,37.6388,2046.3,10.3492,2975.3999,24.799,2331.02,5.6291,26964,642.957,3.8654,642.957,116.86
2012-02-08,1.3249,101.709,1.9484,24.784,7.4329,0.8335,289.72,3.452,0.6973,4.1552,4.3519,8.8276,1.2087,7.639,7.5503,39.4353,2.3147,1.227,2.2835,1.3184,8.3454,10.2712,11818,4.9156,64.973,1478.8,16.809,3.9858,1.586,56.146,1.6501,40.885,10.0183,1,4.8651,57.09,136.36,2.2704,5.7425,1.9458,2.5606,108.658,0.4968,1691.1801,1.6126,8.8649,1.3049,9.2642,11009,2.5061,618.115,2294.1001,652.55,1.282,108.13,224.42,50.1,98.513,7.972,22.548,2.297,2.1853,38.242,9391.4004,10.0134,24.497,51.933,1498.3101,14606.7002,161.25,111.452,0.9339,108.41,5195.8999,0.3668,1.0623,192.09,10257.9004,1984,151.14,9.7112,1.5737,10.859,15.4488,2806.55,61.511,8.2718,10.2777,375.4,37.35,20.116,212.455,9.7112,206.96,29.791,101.582,0.5086,1.2865,3.4463,2.6428,118.62,5891.3999,4.8191,107.19,776.05,4.9669,17.585,3.4617,2091.8,24503,11.236,73.966,9.7422,1.9777,8.2393,37.7763,2065.6799,10.3942,2982.7,24.915,2348.3201,5.6834,27083,642.957,3.8654,642.957,116.86
2012-02-09,1.3249,102.091,1.9484,24.805,7.4319,0.8378,291.43,3.4521,0.6967,4.1814,4.2526,8.8153,1.21,7.6365,7.5592,39.4157,2.3198,1.228,2.2765,1.3197,8.321,10.2721,11699,4.9162,65.046,1479.11,16.848,3.9836,1.5883,55.885,1.6512,40.658,10.009,1,4.865,57.75,136.38,2.2704,5.7403,1.9458,2.6064,109.968,0.4963,1711.28,1.6274,8.9779,1.3212,9.3271,10961,2.538,618.821,2318.2,660.79,1.298,109.44,227.27,50.767,98.328,7.973,22.8321,2.2979,2.2169,38.728,9506.2002,10.1394,24.809,52.593,1517.35,16063.5996,161.51,112.864,0.9308,107.43,5252.6001,0.3666,1.0758,194.29,10375.5996,1959.6,150.6,9.7699,1.597,10.856,15.5939,2832.8601,61.492,8.377,10.4077,380.17,36.93,20.114,214.887,9.793,209.1,30.172,102.763,0.5085,1.303,3.4909,2.6813,119.89,6145.7002,4.8213,108.53,785.9,4.965,18.012,3.5055,2118.3,24494,11.379,74.905,9.8,1.9783,8.3438,38.2118,2091.8,10.5254,3029.8,25.233,2378.02,5.6838,27406,642.957,3.8654,642.957,116.86
2012-02-10,1.3278,103.063,1.9483,25.066,7.4312,0.8395,291.31,3.4521,0.6966,4.1907,4.3487,8.8052,1.211,7.6329,7.5856,39.4621,2.3247,1.2324,2.2759,1.3214,8.3495,10.2942,11850,4.9184,65.659,1485.37,16.844,3.9903,1.5935,55.825,1.657,40.83,10.0727,1,4.8756,59.11,136.67,2.2704,5.7621,1.9458,2.6008,109.501,0.498,1700.98,1.6296,8.9585,1.3184,9.4028,10898,2.5325,619.607,2306.7,664.21,1.295,109.2,226.78,50.659,98.504,7.993,22.7914,2.3048,2.2257,40.367,9519.2002,10.0924,24.755,52.48,1511.4399,16029.2002,161.58,112.622,0.934,109.05,5259.2998,0.3679,1.0735,193.76,10353.2002,1996,152.27,9.9049,1.5936,10.868,15.4921,2829.4299,61.227,8.3589,10.3873,379.35,37.17,20.216,214.956,9.9049,207.94,30.111,103.325,0.5098,1.3,3.4827,2.65,120.16,5834.2998,4.8336,108.688,782.23,4.977,17.973,3.498,2115.1001,24282.5996,11.355,74.744,9.934,1.9807,8.3259,38.0827,2074.74,10.501,3026,25.179,2372.9299,5.7002,27314,642.957,3.8654,642.957,116.86
2012-02-11,1.3278,103.063,1.9483,25.066,7.4312,0.8395,291.31,3.4521,0.6966,4.1907,4.3487,8.8052,1.211,7.6329,7.5856,39.4621,2.3247,1.2324,2.2759,1.3214,8.3495,10.2942,11850,4.9184,65.659,1485.37,16.844,3.9903,1.5935,55.825,1.657,40.83,10.0727,1,4.8756,59.11,136.67,2.2704,5.7621,1.9458,2.6008,109.501,0.498,1700.98,1.6296,8.9585,1.3184,9.4028,10898,2.5325,619.607,2306.7,664.21,1.295,109.2,226.78,50.659,98.504,7.993,22.7914,2.3048,2.2257,40.367,9519.2002,10.0924,24.755,52.48,1511.4399,16029.2002,161.58,112.622,0.934,109.05,5259.2998,0.3679,1.0735,193.76,10353.2002,1996,152.27,9.9049,1.5936,10.868,15.4921,2829.4299,61.227,8.3589,10.3873,379.35,37.17,20.216,214.956,9.9049,207.94,30.111,103.325,0.5098,1.3,3.4827,2.65,120.16,5834.2998,4.8336,108.688,782.23,4.977,17.973,3.498,2115.1001,24282.5996,11.355,74.744,9.934,1.9807,8.3259,38.0827,2074.74,10.501,3026,25.179,2372.9299,5.7002,27314,642.957,3.8654,642.957,116.86
2012-02-12,1.3278,103.063,1.9483,25.066,7.4312,0.8395,291.31,3.4521,0.6966,4.1907,4.3487,8.8052,1.211,7.6329,7.5856,39.4621,2.3247,1.2324,2.2759,1.3214,8.3495,10.2942,11850,4.9184,65.659,1485.37,16.844,3.9903,1.5935,55.825,1.657,40.83,10.0727,1,4.8756,59.11,136.67,2.2704,5.7621,1.9458,2.6008,109.501,0.498,1700.98,1.6296,8.9585,1.3184,9.4028,10898,2.5325,619.607,2306.7,664.21,1.295,109.2,226.78,50.659,98.504,7.993,22.7914,2.3048,2.2257,40.367,9519.2002,10.0924,24.755,52.48,1511.4399,16029.2002,161.58,112.622,0.934,109.05,5259.2998,0.3679,1.0735,193.76,10353.2002,1996,152.27,9.9049,1.5936,10.868,15.4921,2829.4299,61.227,8.3589,10.3873,379.35,37.17,20.216,214.956,9.9049,207.94,30.111,103.325,0.5098,1.3,3.4827,2.65,120.16,5834.2998,4.8336,108.688,782.23,4.977,17.973,3.498,2115.1001,24282.5996,11.355,74.744,9.934,1.9807,8.3259,38.0827,2074.74,10.501,3026,25.179,2372.9299,5.7002,27314,642.957,3.8654,642.957,116.86
2012-02-13,1.3237,102.84,1.9528,25.142,7.4324,0.8386,293.85,3.4517,0.6964,4.1987,4.2535,8.7936,1.2096,7.5878,7.5978,39.651,2.3281,1.2357,2.2575,1.3235,8.3069,10.2643,11668.4004,4.9142,65.06,1481.41,16.885,3.9923,1.594,55.943,1.6619,40.0796,10.1451,1,4.794,59.25,136.78,2.2704,5.7296,1.9458,2.5853,109.205,0.4862,1708.75,1.6408,8.9241,1.3173,9.443,10981,2.5455,618.263,2299.3999,661.96,1.294,109.06,226.58,50.693,98.13,7.8412,22.7754,2.2853,2.2372,39.67,9481,10.0762,24.74,52.433,1511.29,16015.0996,161.55,112.516,0.9196,107.3,5255.2998,0.3562,1.0659,193.47,10337.4004,1953.7,148.537,9.9687,1.6194,10.855,15.3692,2826.9299,60.71,8.3515,10.3794,379.02,36.84,20.04,219.083,9.951,207.29,30.09,102.916,0.5066,1.299,3.4783,2.6392,120.53,5875.5,4.672,106.839,782.86,4.9442,17.705,3.4949,2111.8999,24108.9004,11.345,74.678,9.9994,1.9764,8.312,38.1011,2075.5601,10.4898,3017.3,25.09,2370.8401,5.6615,27270,642.957,3.8654,642.957,116.86
2012-02-14,1.3158,101.956,1.9483,25.059,7.4326,0.8365,290.62,3.4522,0.6962,4.1788,4.344,8.7827,1.2082,7.5375,7.5583,39.4249,2.3247,1.2286,2.2542,1.3168,8.273,10.1979,11828,4.8976,64.626,1472.5601,16.757,3.9812,1.5811,55.724,1.6552,40.468,10.1235,1,4.8297,59.28,136.64,2.2704,5.7085,1.9458,2.5875,109.235,0.493,1700.98,1.6367,8.932,1.3184,9.4304,10924,2.5478,617.487,2315.2,662.55,1.295,109.13,226.78,50.738,97.674,7.912,22.7954,2.3006,2.239,39.718,9519.2002,10.0851,24.762,52.48,1512.63,16029.2002,161.54,112.668,0.9257,107,5248,0.3638,1.0668,193.6,10353.2002,1988,153.48,9.9375,1.6204,10.84,15.3381,2849.3101,60.857,8.3589,10.388,379.35,36.68,20.04,215.751,9.9375,207.8,30.121,102.622,0.5062,1.3007,3.4747,2.6416,119.37,5880.7002,4.7866,108.94,782.23,4.9281,17.616,3.498,2113.8,24328.9004,11.355,74.744,9.9671,1.9741,8.3193,38.1311,2082.02,10.505,3016.7,25.179,2372.9299,5.6433,27241,642.957,3.8654,642.957,116.86
2012-02-15,1.3134,102.91,1.9483,25.042,7.433,0.8367,291.33,3.4522,0.6966,4.1749,4.3448,8.772,1.2074,7.5287,7.5597,39.4867,2.3211,1.2267,2.2556,1.3113,8.2456,10.1789,11782,4.9084,64.734,1477.5,16.744,4.0015,1.571,56.088,1.659,40.444,10.1369,1,4.8222,59.73,136.68,2.2704,5.7022,1.9458,2.5888,108.535,0.4922,1701.0699,1.6411,8.9171,1.3124,9.4287,11020,2.5209,619.642,2296.2,658.5,1.289,108.63,225.74,50.426,97.745,7.893,22.6977,2.2957,2.2408,39.522,9442.7002,10.0432,24.641,52.238,1507.1,15955.5,161.36,112.157,0.9237,107.04,5219.7998,0.3638,1.0685,192.73,10302.5996,1946.4,157.75,9.9481,1.617,10.843,15.2524,2817.0601,61.015,8.3203,10.3374,378.26,36.63,19.887,216.34,9.9481,206.09,29.994,102.519,0.504,1.2943,3.4613,2.6348,119.29,5853.5,4.7785,108.3,780.6,4.9188,17.456,3.4819,2104,24098.5,11.302,74.4,9.9765,1.9741,8.2876,38.0285,2066.53,10.4568,3011.3999,24.996,2367.05,5.6336,27123,642.957,3.8654,642.957,116.86
