date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2011-01-23,1.3468,111.684,1.946,24.267,7.4513,,0.8464,274.99,3.4035,0.7007,3.8903,4.1701,8.9666,1.302,7.9081,7.2434,39.3814,2.1288,1.366,2.2015,1.3421,8.6882,10.48,11997.4004,60.481,1481.6899,16.0411,4.0397,1.783,58.7774,1.7335,40.41,9.5206,1,4.8869,57.03,136.24,2.3744,5.2934,1.9458,2.6492,93.9879,0.4958,1631.33,1.7107,9.2607,1.3426,8.8674,4020,2.6155,652.905,2434.5,659.86,1.32,108.28,232.62,49.675,97.1349,7.6898,22.2289,2.4138,2.0061,37.406,9964.5,10.5421,25.001,52.647,4.8714,1561.1801,13740,253,113.294,0.9362,107.953,5352.3999,0.3674,1.0934,195.32,10633.2002,1985.1,146.238,9.2966,1.6481,10.8722,15.9964,2753.79,60.947,8.5147,10.613,370.89,39.8929,17.057,200.127,9.2715,203.02,29.108,96.618,0.5057,1.3243,3.6604,3.4576,114.061,6118.6001,4.765,103.88,794.95,4.9864,16.71,3.3341,2126.1001,24950.0996,11.566,61.613,9.3282,1.9182,8.42,38.2869,1992.38,10.5792,3113.1001,26.19,2188.3401,5.7676,25910,642.957,3.8784,642.957,116.86
2011-01-24,1.362,112.48,1.9456,24.28,7.4528,,0.8512,273.73,3.4517,0.7,3.8771,4.26,8.963,1.3051,7.9198,7.3695,40.6191,2.1385,1.3759,2.2647,1.3528,8.6977,10.6067,12150,61.904,1484.49,16.224,4.1537,1.7943,60.136,1.7474,41.384,9.6031,1,4.9859,57.17,136.23,2.3744,5.405,1.9458,2.653,94.2579,0.4965,1626.91,1.71,9.274,1.3445,8.9227,4029,2.6192,650.6,2445.3999,660.74,1.322,108.27,233.03,49.746,97.2336,7.834,22.2755,2.4173,2.0108,37.46,9978.7002,10.5586,25.037,52.722,4.9126,1562.0699,13792.0996,253,113.456,0.9446,107.9,5360.1001,0.3681,1.095,195.58,10648.5,1997.4,150.48,9.3778,1.6525,10.8752,15.9788,2750.98,61.85,8.5269,10.6397,371.42,39.15,17.171,200.752,9.3778,203.31,29.153,96.865,0.5066,1.3263,3.6697,3.405,114.426,6127.3999,4.942,103.453,796.76,4.9935,16.388,3.3389,2129.2,24746.3008,11.583,61.647,9.4105,1.9158,8.432,38.3489,2007.39,10.601,3083,26.227,2191.47,5.8262,25952,642.957,3.8784,642.957,116.86
2011-01-25,1.3644,112.59,1.9484,24.179,7.4529,,0.8534,274.43,3.4522,0.7007,3.8742,4.2585,8.968,1.295,7.8853,7.3984,40.7231,2.1288,1.3675,2.2753,1.3554,8.9689,10.6366,12251,62.016,1528.03,16.293,4.1675,1.7844,60.607,1.7467,42.19,9.5344,1,5.0142,57.34,136.48,2.3744,5.4339,1.9458,2.6475,94.5457,0.5126,1631.87,1.7153,9.3024,1.3486,8.9133,4040,2.6069,656.184,2449.1001,668.45,1.326,108.27,233.53,50.135,97.743,7.901,22.3389,2.5067,2.0253,37.574,10008.7998,10.5834,25.113,52.883,4.9193,1568.1899,13796.2002,253,113.795,0.953,105.44,5369.6001,0.3812,1.078,196.06,10673,2049,151.23,9.3433,1.6555,11.09,16.2164,2752.6001,62.233,8.553,10.6763,373.91,39.33,17.233,201.705,9.333,203.69,29.246,97.377,0.5239,1.3303,3.6769,3.4227,117.07,6146.2002,4.9676,104.322,795.62,5.1271,14.97,3.3489,2132.3,24232.9004,11.618,61.789,9.3733,1.9289,8.4984,38.4702,2022.98,10.6183,3086.3,26.24,2198.1499,5.8785,26032,642.957,3.8784,642.957,116.86
2011-01-26,1.3686,112.579,1.9487,24.16,7.4529,,0.865,275.28,3.4522,0.7009,3.8778,4.2533,8.9161,1.2892,7.8788,7.4055,40.5839,2.1429,1.3748,2.2749,1.3641,8.9554,10.6584,12162,62.399,1528.95,16.337,4.1588,1.7827,60.469,1.7513,41.941,9.6379,1,5.0077,57.62,136.44,2.3744,5.4372,1.9458,2.677,95.1108,0.5117,1645.7,1.7237,9.3581,1.3565,8.9361,4058,2.6429,657.728,2470.3999,666.52,1.334,108.28,233.7,50.195,97,7.883,22.483,2.4838,2.0489,37.799,10068.0996,10.6337,25.263,53.199,4.9234,1577.5699,13913.4004,253,114.343,0.9496,105.36,5408.5,0.3806,1.1049,197.19,10737.0996,2051,151.01,9.3534,1.662,11.111,16.3108,2758.8101,62.128,8.6041,10.751,373.42,38.86,17.233,201.582,9.3534,204.25,29.433,98.163,0.5232,1.3383,3.6989,3.5271,117.26,6176.2002,4.9624,104.124,796.96,5.1056,15.303,3.3688,2148.3999,24124.8008,11.688,62.248,9.384,1.9226,8.5082,38.6506,2035.02,10.6801,3087,26.329,2215.9199,5.8528,26187,642.957,3.8784,642.957,116.86
2011-01-27,1.371,112.652,1.9458,24.147,7.452,,0.8606,274.81,3.4032,0.7007,3.8818,4.2569,8.8687,1.2922,7.8929,7.4085,40.6863,2.1594,1.3716,2.2801,1.3636,8.8127,10.672,12199,62.281,1495,16.2311,4.1723,1.7717,60.424,1.7523,41.868,9.6898,1,5.0233,57.93,136.69,2.3744,5.4528,1.9458,2.6886,95.3861,0.5032,1659.66,1.7283,9.3988,1.3623,9.0115,4074,2.6544,658.874,2491.6001,671.47,1.339,108.26,234.72,50.412,98.1321,7.8371,22.5831,2.4496,2.0906,37.997,10114.7002,10.6606,25.373,53.43,4.9461,1584.4,13939.4004,258,114.837,0.9529,109.413,5432,0.372,1.1097,198.01,10800.2998,2014.6,151.41,9.479,1.6652,10.8854,16.0974,2767.3301,62.293,8.6414,10.7845,376.4,39.39,17.279,203.107,9.479,205.31,29.56,98.464,0.5135,1.3445,3.7164,3.4401,115.948,6257.7998,4.9786,103.223,804.53,5.1215,15.008,3.3841,2150.8999,24525.6992,11.739,62.444,9.5097,1.9291,8.5451,38.7658,2019.84,10.7295,3097.5,26.444,2225.5,5.8715,26299,642.957,3.8784,642.957,116.86
2011-01-28,1.3723,113.734,1.9484,24.17,7.4529,,0.8616,271.38,3.4027,0.7006,3.9004,4.2546,8.8257,1.2984,7.9477,7.4103,40.5694,2.166,1.3861,2.2892,1.3654,8.9863,10.689,12216,62.463,1524.24,16.332,4.1747,1.7764,60.285,1.7556,42.056,9.6704,1,5.0238,58.06,136.75,2.3744,5.4595,1.9458,2.6969,95.4746,0.5135,1663.4,1.7316,9.4279,1.3665,9.0086,4088,2.6626,655.488,2510,672.73,1.343,108.27,235.37,50.567,97.895,7.964,22.6523,2.4961,2.0919,38.08,10142.2002,10.6839,25.451,54.419,5.0053,1589.3,13961.7998,258,115.19,0.9548,105.78,5441.8999,0.382,1.1131,198.59,10817.2998,2020.9,151.82,9.4569,1.6696,11.094,16.1059,2765.5701,60.963,8.6682,10.8219,376.88,38.87,17.279,204.284,9.4569,205.7,29.66,98.452,0.5251,1.3478,3.7276,3.4653,116.379,6208.5,4.9815,104.077,808.38,5.124,15.426,3.3953,2161,24860.8008,11.775,62.548,9.4869,1.9284,8.5714,38.8905,2028.8,10.748,3093.3,26.526,2232.3501,5.8726,26380,642.957,3.8784,642.957,116.86
2011-01-29,1.3723,113.734,1.9484,24.17,7.4529,,0.8616,271.38,3.4027,0.7006,3.9004,4.2546,8.8257,1.2984,7.9477,7.4103,40.5694,2.166,1.3861,2.2892,1.3654,8.9863,10.689,12216,62.463,1524.24,16.332,4.1747,1.7764,60.285,1.7556,42.056,9.6704,1,5.0238,58.06,136.75,2.3744,5.4595,1.9458,2.6969,95.4746,0.5135,1663.4,1.7316,9.4279,1.3665,9.0086,4088,2.6626,655.488,2510,672.73,1.343,108.27,235.37,50.567,97.895,7.964,22.6523,2.4961,2.0919,38.08,10142.2002,10.6839,25.451,54.419,5.0053,1589.3,13961.7998,258,115.19,0.9548,105.78,5441.8999,0.382,1.1131,198.59,10817.2998,2020.9,151.82,9.4569,1.6696,11.094,16.1059,2765.5701,60.963,8.6682,10.8219,376.88,38.87,17.279,204.284,9.4569,205.7,29.66,98.452,0.5251,1.3478,3.7276,3.4653,116.379,6208.5,4.9815,104.077,808.38,5.124,15.426,3.3953,2161,24860.8008,11.775,62.548,9.4869,1.9284,8.5714,38.8905,2028.8,10.748,3093.3,26.526,2232.3501,5.8726,26380,642.957,3.8784,642.957,116.86
2011-01-30,1.3723,113.734,1.9484,24.17,7.4529,,0.8616,271.38,3.4027,0.7006,3.9004,4.2546,8.8257,1.2984,7.9477,7.4103,40.5694,2.166,1.3861,2.2892,1.3654,8.9863,10.689,12216,62.463,1524.24,16.332,4.1747,1.7764,60.285,1.7556,42.056,9.6704,1,5.0238,58.06,136.75,2.3744,5.4595,1.9458,2.6969,95.4746,0.5135,1663.4,1.7316,9.4279,1.3665,9.0086,4088,2.6626,655.488,2510,672.73,1.343,108.27,235.37,50.567,97.895,7.964,22.6523,2.4961,2.0919,38.08,10142.2002,10.6839,25.451,54.419,5.0053,1589.3,13961.7998,258,115.19,0.9548,105.78,5441.8999,0.382,1.1131,198.59,10817.2998,2020.9,151.82,9.4569,1.6696,11.094,16.1059,2765.5701,60.963,8.6682,10.8219,376.88,38.87,17.279,204.284,9.4569,205.7,29.66,98.452,0.5251,1.3478,3.7276,3.4653,116.379,6208.5,4.9815,104.077,808.38,5.124,15.426,3.3953,2161,24860.8008,11.775,62.548,9.4869,1.9284,8.5714,38.8905,2028.8,10.748,3093.3,26.526,2232.3501,5.8726,26380,642.957,3.8784,642.957,116.86
2011-01-31,1.3573,111.412,1.9461,24.234,7.453,,0.8572,272.56,3.4517,0.7,3.939,4.1592,8.8697,1.2783,7.914,7.3992,39.7206,2.1475,1.3749,2.2875,1.3602,8.934,10.5712,12157.7998,62.411,1516.47,16.2175,4.1524,1.7633,59.776,1.7473,41.7847,9.7238,1,4.9698,58,137.02,2.3744,5.4372,1.9458,2.6943,95.3825,0.5043,1665.23,1.7304,9.4188,1.3652,9.0367,4083,2.66,650.875,2502.8999,671.73,1.342,108.27,235.15,50.518,98.1259,7.8874,22.6347,2.4548,2.0899,35.985,10544.2002,10.6667,25.427,54.366,5.0494,1586.39,13948.2998,268,115.08,0.9488,109.85,5436.6001,0.3725,1.112,198.47,10806.7998,2028.5,148.946,9.5081,1.6668,10.89,16.2001,2764.97,60.75,8.6598,10.8115,376.52,39.7529,17.279,203.881,9.5081,205.73,29.635,98.769,0.522,1.3467,3.7243,3.5309,115.767,6216.2002,4.847,103.166,807.6,5.0919,15.326,3.392,2158.8999,24170.3008,11.764,62.474,9.5376,1.9187,8.5632,38.804,2028.23,10.761,3108.2,26.5,2230.2,5.8378,26354,642.957,3.8784,642.957,116.86
2011-02-01,1.3714,112.56,1.9483,24.167,7.4526,,0.8557,272.35,3.4522,0.7021,3.9297,4.2472,8.8254,1.2936,7.9086,7.4137,40.8275,2.2009,1.3747,2.2907,1.3712,9.039,10.6896,12235,62.718,1533.77,16.52,4.1947,1.7739,60.479,1.7533,42.27,9.844,1,5.0347,57.79,137.06,2.3744,5.483,1.9458,2.6706,95.0284,0.5142,1659.0601,1.727,9.3837,1.3602,9.0713,4073,2.6296,648.726,2505.8,677.03,1.337,108.26,234.27,50.639,97.896,7.983,22.5588,2.5018,2.1129,35.851,10505.4004,10.6073,25.332,54.165,5.0887,1581.87,13926.7002,268,114.647,0.955,106.29,5416.5,0.383,1.0874,197.93,10769.2002,2055,151.85,9.5906,1.6631,11.109,16.1263,2766.3301,61.456,8.6276,10.7734,375.8,38.62,17.292,203.465,9.578,205.15,29.529,98.649,0.526,1.3424,3.7118,3.4481,117.22,6193.1001,4.9899,104.276,804.95,5.1338,15.393,3.3807,2150.8999,24135.6992,11.72,62.425,9.6175,1.9224,8.5724,38.702,2026.88,10.7357,3126.8,26.333,2221.95,5.8848,26257,642.957,3.8784,642.957,116.86
2011-02-02,1.383,112.55,1.9489,24.003,7.4543,,0.8569,270.12,3.4522,0.7006,3.8959,4.2463,8.8016,1.2933,7.8833,7.4153,40.7852,2.1814,1.3673,2.2884,1.3694,9.0787,10.7685,12310,62.788,1534.8,16.406,4.2189,1.7669,60.696,1.7565,42.52,9.8367,1,5.0642,58.22,136.98,2.3744,5.528,1.9458,2.7017,95.851,0.5173,1666.36,1.7295,9.4447,1.3689,9.0801,4094,2.6673,648.472,2518.3999,676.47,1.346,108.25,235.93,50.726,98.226,8.03,22.7088,2.495,2.1144,38.148,10160.0996,10.6383,25.497,54.516,5.0998,1592.13,13992.0996,273,115.395,0.9602,106.9,5458.3999,0.3847,1.1151,199.08,10836.5996,2070,152.59,9.5839,1.6659,11.114,16.2308,2760.1699,61.372,8.6836,10.8488,378.24,39.31,17.294,204.613,9.5839,206.47,29.732,98.998,0.5292,1.3508,3.7311,3.4388,118.29,6233.2998,5.0168,104.427,809.82,5.1796,15.14,3.4126,2161.3999,24298.4004,11.796,62.955,9.6153,1.9318,8.5866,38.9423,2042.72,10.798,3128.3999,26.435,2241,5.932,26422,642.957,3.8784,642.957,116.86
2011-02-03,1.3818,112.59,1.9484,24.094,7.4543,,0.8525,268.53,3.4522,0.7006,3.9025,4.2459,8.859,1.2982,7.8825,7.3953,40.6055,2.1785,1.3652,2.2909,1.3646,9.0212,10.7552,12287,62.752,1533.52,16.429,4.1889,1.7842,60.283,1.7576,42.279,9.8865,1,5.0597,58.34,137,2.3744,5.5161,1.9458,2.7102,96.2906,0.5172,1672.28,1.731,9.4745,1.3731,9.1086,4100,2.6757,647.62,2507.3,676.05,1.35,108.09,236.6,50.885,97.377,8.023,22.7839,2.4836,2.15,38.302,10209,10.6428,25.577,54.687,5.083,1595.76,14068.5,283,115.757,0.9616,106.66,5475.6001,0.3845,1.1186,199.68,10863.9004,2069,152.75,9.6236,1.6681,11.11,16.1922,2756.4299,61.378,8.7109,10.8767,378.05,39.04,17.438,206.12,9.6236,207.26,29.829,99.185,0.5284,1.3547,3.738,3.5518,117.91,6253,5.0124,103.733,813.61,5.1569,15.134,3.4325,2168.2,24277.9004,11.833,62.982,9.6536,1.9321,8.6136,39.0643,2050.5,10.8366,3137.5,26.519,2248.03,5.9115,26505,642.957,3.8784,642.957,116.86
2011-02-04,1.3625,111.24,1.9484,23.972,7.4551,,0.8443,269.25,3.4522,0.7003,3.8999,4.2533,8.8227,1.2892,7.8241,7.3947,40.1643,2.1724,1.342,2.274,1.3498,8.9333,10.6069,12169,62.084,1519.8199,16.29,4.1514,1.7623,59.585,1.7354,42.13,9.8818,1,5.0142,58.22,137.04,2.3744,5.4716,1.9458,2.6881,95.9956,0.5122,1667.17,1.7275,9.4454,1.369,9.1182,4087,2.6469,648.933,2506.5,681.47,1.346,108.24,235.95,51.039,97.679,7.948,22.7167,2.466,2.1421,38.151,10697.4004,10.5943,25.499,54.52,5.0513,1592.25,13984.2002,258,115.403,0.9485,105.75,5454.7002,0.3809,1.0945,198.95,10830.5,2047,151.13,9.6523,1.665,11.095,16.1169,2750.0601,61.153,8.6842,10.8434,378.27,38.37,17.438,204.112,9.6523,206.83,29.742,98.614,0.5239,1.3507,3.7266,3.4571,116.35,6233.7998,4.9695,103.329,809.88,5.1102,14.973,3.4353,2168.3999,24196.9004,11.797,62.939,9.6818,1.919,8.6286,38.9438,2040.12,10.8036,3126.6001,26.506,2241.1699,5.8582,26424,642.957,3.8784,642.957,116.86
2011-02-05,1.3625,111.24,1.9484,23.972,7.4551,,0.8443,269.25,3.4522,0.7003,3.8999,4.2533,8.8227,1.2892,7.8241,7.3947,40.1643,2.1724,1.342,2.274,1.3498,8.9333,10.6069,12169,62.084,1519.8199,16.29,4.1514,1.7623,59.585,1.7354,42.13,9.8818,1,5.0142,58.22,137.04,2.3744,5.4716,1.9458,2.6881,95.9956,0.5122,1667.17,1.7275,9.4454,1.369,9.1182,4087,2.6469,648.933,2506.5,681.47,1.346,108.24,235.95,51.039,97.679,7.948,22.7167,2.466,2.1421,38.151,10697.4004,10.5943,25.499,54.52,5.0513,1592.25,13984.2002,258,115.403,0.9485,105.75,5454.7002,0.3809,1.0945,198.95,10830.5,2047,151.13,9.6523,1.665,11.095,16.1169,2750.0601,61.153,8.6842,10.8434,378.27,38.37,17.438,204.112,9.6523,206.83,29.742,98.614,0.5239,1.3507,3.7266,3.4571,116.35,6233.7998,4.9695,103.329,809.88,5.1102,14.973,3.4353,2168.3999,24196.9004,11.797,62.939,9.6818,1.919,8.6286,38.9438,2040.12,10.8036,3126.6001,26.506,2241.1699,5.8582,26424,642.957,3.8784,642.957,116.86
2011-02-06,1.3625,111.24,1.9484,23.972,7.4551,,0.8443,269.25,3.4522,0.7003,3.8999,4.2533,8.8227,1.2892,7.8241,7.3947,40.1643,2.1724,1.342,2.274,1.3498,8.9333,10.6069,12169,62.084,1519.8199,16.29,4.1514,1.7623,59.585,1.7354,42.13,9.8818,1,5.0142,58.22,137.04,2.3744,5.4716,1.9458,2.6881,95.9956,0.5122,1667.17,1.7275,9.4454,1.369,9.1182,4087,2.6469,648.933,2506.5,681.47,1.346,108.24,235.95,51.039,97.679,7.948,22.7167,2.466,2.1421,38.151,10697.4004,10.5943,25.499,54.52,5.0513,1592.25,13984.2002,258,115.403,0.9485,105.75,5454.7002,0.3809,1.0945,198.95,10830.5,2047,151.13,9.6523,1.665,11.095,16.1169,2750.0601,61.153,8.6842,10.8434,378.27,38.37,17.438,204.112,9.6523,206.83,29.742,98.614,0.5239,1.3507,3.7266,3.4571,116.35,6233.7998,4.9695,103.329,809.88,5.1102,14.973,3.4353,2168.3999,24196.9004,11.797,62.939,9.6818,1.919,8.6286,38.9438,2040.12,10.8036,3126.6001,26.506,2241.1699,5.8582,26424,642.957,3.8784,642.957,116.86
2011-02-07,1.3575,111.6,1.9481,23.981,7.4547,,0.843,268.73,3.4517,0.7005,3.8824,4.1641,8.7948,1.2959,7.8166,7.4131,39.1043,2.1525,1.34,2.2714,1.3402,8.8855,10.5655,12023.2002,61.945,1511.24,16.0699,4.1297,1.762,59.153,1.7309,41.2021,9.8362,1,4.9347,57.65,137.81,2.3744,5.4496,1.9458,2.6752,95.2512,0.5007,1647.3199,1.7115,9.3518,1.3556,9.1347,4054,2.6411,638.004,2513.1001,667.03,1.333,108.28,233.48,50.229,97.7757,7.8314,22.4986,2.4375,2.1197,37.773,10061.4004,10.4876,25.246,53.981,5.0221,1575.14,13887,260,114.266,0.9435,109.143,5402.2002,0.3704,1.1041,196.95,10725.7002,2014.1,147.544,9.7223,1.6554,10.8904,15.9644,2726.3,60.76,8.5983,10.7274,374.53,39.1286,17.138,202.434,9.7223,204.73,29.453,97.892,0.5207,1.3373,3.691,3.487,114.977,6172,4.8123,102.344,801.88,5.0821,14.818,3.4015,2140.2,24190.4004,11.68,62.165,9.7524,1.9098,8.5025,38.5563,2021.39,10.7008,3108.1001,26.175,2219.0801,5.8279,26164,642.957,3.8784,642.957,116.86
2011-02-08,1.3592,111.84,1.9459,24.057,7.4541,,0.8426,268.45,3.4028,0.6996,3.8728,4.2485,8.7684,1.298,7.8388,7.3952,38.796,2.1426,1.3411,2.2713,1.3457,8.6874,10.5773,11989,61.536,1466.51,16.084,4.1145,1.7587,58.957,1.7308,41.371,9.8296,1,4.9772,57.29,137.81,2.3744,5.4464,1.9458,2.6585,94.6565,0.4976,1641.11,1.704,9.2933,1.3473,9.0714,4029,2.6246,634.009,2505.5,662.58,1.324,108.25,232.02,49.951,97.4751,8.018,22.3626,2.425,2.0768,37.538,9999.2002,10.4302,25.089,53.644,5.0046,1566.66,13766.5,278,113.555,0.9448,108.465,5368.5,0.3686,1.0769,195.7,10658.5,1992.1,149.93,9.6289,1.6508,10.8708,15.9273,2712.6699,61.16,8.5446,10.6584,372.19,38.35,17.138,201.846,9.6289,203.39,29.273,96.795,0.5074,1.329,3.6692,3.4745,116.02,6133.3999,4.9341,102.299,796.87,5.0949,16.4217,3.4257,2126.8,24182.1992,11.607,61.776,9.6589,1.9177,8.4495,38.3139,2007.47,10.6324,3099.6001,26.011,2205.27,5.841,26001,642.957,3.8784,642.957,116.86
2011-02-09,1.3627,112.129,1.9482,23.9109,7.4545,,0.8481,268.93,3.4522,0.6996,3.8868,4.2443,8.7599,1.3124,7.8575,7.3914,39.9604,2.1461,1.3423,2.2777,1.3554,8.9498,10.6029,12043,61.51,1505.04,16.254,4.1476,1.7561,59.152,1.7335,41.92,9.7856,1,5.0244,57.81,138.06,2.3744,5.4921,1.9458,2.6826,95.5147,0.5135,1654.6,1.7125,9.3778,1.3593,9.1156,4061,2.6484,640.526,2524.3999,667.65,1.336,108.26,234.19,50.402,97.816,7.986,22.5645,2.4721,2.0798,37.878,10088.9004,10.5261,25.316,54.13,4.9813,1580.87,13891.2002,278,114.513,0.9525,106.11,5419.8999,0.3822,1.1072,197.18,10752.7998,2052,151.66,9.6736,1.6582,11.109,16.1571,2723.5901,61.484,8.6221,10.7557,376.93,38.55,17.273,202.004,9.6736,205.5,29.55,97.316,0.5249,1.3412,3.7026,3.4468,116.52,6168.6001,4.9788,103.301,804.1,5.0949,14.942,3.4669,2146.1001,24414.1992,11.712,62.802,9.7036,1.9239,8.526,38.5113,2029.7,10.7276,3137.8,26.248,2229.22,5.841,26241,642.957,3.8784,642.957,116.86
2011-02-10,1.3721,113.055,1.9483,24.17,7.4551,,0.8521,271.44,3.4522,0.6995,3.9052,4.2458,8.8315,1.3147,7.8981,7.384,40.1146,2.1807,1.3571,2.2731,1.3638,9.0073,10.6807,12190,62.267,1514.62,16.354,4.1553,1.7776,59.46,1.7463,41.96,9.8872,1,5.0252,57.68,137.94,2.3744,5.4927,1.9458,2.6767,95.1751,0.5137,1648.24,1.7144,9.3571,1.3564,9.0831,4052,2.6426,638.022,2521,664.68,1.333,108.25,233.68,50.292,97.847,8.001,22.5227,2.4706,2.0459,37.829,10067,10.5016,25.26,54.011,5.0308,1576.03,13854.5,278,114.194,0.9535,106.27,5402.5,0.3823,1.1048,196.66,10729.0996,2054,151.72,9.6092,1.6586,11.102,16.1297,2722.3701,61.49,8.6032,10.7347,377.46,38.68,17.327,203.911,9.6092,204.71,29.49,97.511,0.5252,1.3382,3.6917,3.4392,116.5,6127.7998,4.9804,102.796,802.33,5.1365,15.011,3.4734,2141.3999,24183.5,11.687,62.664,9.6401,1.9159,8.5073,38.2454,2015.71,10.7054,3141.1001,26.19,2224.3301,5.894,26183,642.957,3.8784,642.957,116.86
2011-02-11,1.3602,113.361,1.9485,24.23,7.4559,,0.8449,272.59,3.4522,0.7016,3.9193,4.255,8.7823,1.3179,7.9237,7.4125,39.9722,2.1669,1.3576,2.2693,1.3542,8.9573,10.5954,12022,62.05,1527.1899,16.319,4.1488,1.7849,59.244,1.7392,41.92,9.8915,1,5.0058,57.72,137.6,2.3744,5.4753,1.9458,2.665,95.0312,0.5115,1649.41,1.7203,9.3637,1.3573,9.1336,4058,2.624,636.771,2526.2,676.27,1.334,108.58,233.91,50.805,97.695,7.968,22.5434,2.4616,2.0487,35.775,10381,10.5029,25.278,54.05,5.003,1577.15,13863.7002,278,114.268,0.9473,105.89,5407.7002,0.3808,1.0851,196.72,10735.2998,2043,151.14,9.6994,1.66,11.105,16.1412,2714.0701,60.819,8.6093,10.7437,377.73,38.58,17.327,201.702,9.6994,204.65,29.515,98.133,0.5229,1.3389,3.6971,3.4066,115.39,6111.7002,4.9613,103.023,802.9,5.1047,14.888,3.4882,2149.7,24200.5996,11.695,62.708,9.7277,1.918,8.5542,38.4637,2023.27,10.711,3151.6001,26.14,2225.8999,5.8515,26190,642.957,3.8784,642.957,116.86
2011-02-12,1.3602,113.361,1.9485,24.23,7.4559,,0.8449,272.59,3.4522,0.7016,3.9193,4.255,8.7823,1.3179,7.9237,7.4125,39.9722,2.1669,1.3576,2.2693,1.3542,8.9573,10.5954,12022,62.05,1527.1899,16.319,4.1488,1.7849,59.244,1.7392,41.92,9.8915,1,5.0058,57.72,137.6,2.3744,5.4753,1.9458,2.665,95.0312,0.5115,1649.41,1.7203,9.3637,1.3573,9.1336,4058,2.624,636.771,2526.2,676.27,1.334,108.58,233.91,50.805,97.695,7.968,22.5434,2.4616,2.0487,35.775,10381,10.5029,25.278,54.05,5.003,1577.15,13863.7002,278,114.268,0.9473,105.89,5407.7002,0.3808,1.0851,196.72,10735.2998,2043,151.14,9.6994,1.66,11.105,16.1412,2714.0701,60.819,8.6093,10.7437,377.73,38.58,17.327,201.702,9.6994,204.65,29.515,98.133,0.5229,1.3389,3.6971,3.4066,115.39,6111.7002,4.9613,103.023,802.9,5.1047,14.888,3.4882,2149.7,24200.5996,11.695,62.708,9.7277,1.918,8.5542,38.4637,2023.27,10.711,3151.6001,26.14,2225.8999,5.8515,26190,642.957,3.8784,642.957,116.86
2011-02-13,1.3602,113.361,1.9485,24.23,7.4559,,0.8449,272.59,3.4522,0.7016,3.9193,4.255,8.7823,1.3179,7.9237,7.4125,39.9722,2.1669,1.3576,2.2693,1.3542,8.9573,10.5954,12022,62.05,1527.1899,16.319,4.1488,1.7849,59.244,1.7392,41.92,9.8915,1,5.0058,57.72,137.6,2.3744,5.4753,1.9458,2.665,95.0312,0.5115,1649.41,1.7203,9.3637,1.3573,9.1336,4058,2.624,636.771,2526.2,676.27,1.334,108.58,233.91,50.805,97.695,7.968,22.5434,2.4616,2.0487,35.775,10381,10.5029,25.278,54.05,5.003,1577.15,13863.7002,278,114.268,0.9473,105.89,5407.7002,0.3808,1.0851,196.72,10735.2998,2043,151.14,9.6994,1.66,11.105,16.1412,2714.0701,60.819,8.6093,10.7437,377.73,38.58,17.327,201.702,9.6994,204.65,29.515,98.133,0.5229,1.3389,3.6971,3.4066,115.39,6111.7002,4.9613,103.023,802.9,5.1047,14.888,3.4882,2149.7,24200.5996,11.695,62.708,9.7277,1.918,8.5542,38.4637,2023.27,10.711,3151.6001,26.14,2225.8999,5.8515,26190,642.957,3.8784,642.957,116.86
