date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,AED,ANG,BAM,BBD,BND,BOB,BRL,BSD,BYR,CNY,COP,EGP,FJD,HRK,IDR,ILS,INR,JMD,JOD,KES,LBP,MUR,MXN,MYR,SAR,TTD,UGX,TRY,KWD,MGA,RUB,UZS,PHP,THB,PKR,RON,BDT,BMD,BWP,BZD,KZT,PEN,UYU,XAF
2005-04-05,1.2858,139.2,1.9555,0.5846,29.971,7.4494,15.6466,0.6836,246.46,3.4527,0.6961,0.4299,4.1344,36449,9.175,239.7,38.935,1.5506,78.32,8.1613,,1.6743,1.5666,10.025,1307.3,1.8119,2.1349,7.9332,1,4.7265,2.1804,1.9325,2.4394,2.102,10.4054,3.234,1.2741,2655,10.6074,3053.05,7.401,2.1358,7.4101,12185.5996,5.5964,56.185,74.481,0.8919,98.1867,1948.29,37.2415,14.353,4.8839,4.8204,7.7127,2240.3999,1.748,0.3747,,35.79,1330.65,70.231,50.79,,,,,,,,,,
2005-04-06,1.2867,139.86,1.9559,0.5842,29.947,7.4499,15.6466,0.6845,246.56,3.4529,0.6961,0.4298,4.1142,36492,9.1543,239.68,38.915,1.5511,78.76,8.1678,,1.6854,1.5731,10.034,1307.2,1.8098,2.1363,7.8654,1,4.7274,2.1947,1.9448,2.4554,2.114,10.4075,3.232,1.2822,2672,10.6277,3038.2,7.407,2.1313,7.4149,12186.7002,5.6015,56.16,74.971,0.8968,97.9483,1948.67,37.1843,14.398,4.8884,4.8248,7.7633,2256.3999,1.7375,0.3755,,35.845,1339.36,70.376,50.872,,,,,,,,,,
2005-04-07,1.285,139.54,1.9559,0.5833,29.969,7.4502,15.6466,0.6867,245.78,3.4527,0.6962,0.4304,4.0959,36447,9.1553,239.7,38.9,1.5517,78.94,8.1681,,1.6752,1.5708,10.02,1300,1.8045,2.1306,7.8463,1,4.7222,2.1968,1.9344,2.4578,2.1095,10.3958,3.1969,1.2834,2675,10.6604,3028.99,7.44,2.1503,7.4137,12197.2998,5.5947,56.047,75.044,0.8973,97.4523,1946.47,37.181,14.396,4.8808,4.8181,7.7708,2260.3999,1.722,0.3767,,35.963,1340.66,70.398,51.196,,,,,,,,,,
2005-04-08,1.2935,139.88,1.9558,0.583,29.89,7.4495,15.6466,0.6849,246.18,3.4527,0.6963,0.43,4.102,36447,9.165,239.72,38.825,1.5484,78.72,8.196,,1.674,1.5893,10.0877,1295.8,1.7992,2.1341,7.9492,1,4.7503,2.1845,1.9225,2.4441,2.102,10.4576,3.1857,1.2765,2660,10.6629,3033.4399,7.431,2.1417,7.4013,12260,5.6258,56.474,74.624,0.8965,98.4202,1957.41,37.4152,14.343,4.9029,4.8477,7.7275,2245.1001,1.74,0.3757,,35.725,1333.1899,69.985,50.896,,,,,,,,,,
2005-04-09,1.2935,139.88,1.9558,0.583,29.89,7.4495,15.6466,0.6849,246.18,3.4527,0.6963,0.43,4.102,36447,9.165,239.72,38.825,1.5484,78.72,8.196,,1.674,1.5893,10.0877,1295.8,1.7992,2.1341,7.9492,1,4.7503,2.1845,1.9225,2.4441,2.102,10.4576,3.1857,1.2765,2660,10.6629,3033.4399,7.431,2.1417,7.4013,12260,5.6258,56.474,74.624,0.8965,98.4202,1957.41,37.4152,14.343,4.9029,4.8477,7.7275,2245.1001,1.74,0.3757,,35.725,1333.1899,69.985,50.896,,,,,,,,,,
2005-04-10,1.2935,139.88,1.9558,0.583,29.89,7.4495,15.6466,0.6849,246.18,3.4527,0.6963,0.43,4.102,36447,9.165,239.72,38.825,1.5484,78.72,8.196,,1.674,1.5893,10.0877,1295.8,1.7992,2.1341,7.9492,1,4.7503,2.1845,1.9225,2.4441,2.102,10.4576,3.1857,1.2765,2660,10.6629,3033.4399,7.431,2.1417,7.4013,12260,5.6258,56.474,74.624,0.8965,98.4202,1957.41,37.4152,14.343,4.9029,4.8477,7.7275,2245.1001,1.74,0.3757,,35.725,1333.1899,69.985,50.896,,,,,,,,,,
2005-04-11,1.2971,139.72,1.9557,0.5829,29.894,7.4492,15.6466,0.6859,245.74,3.4529,0.6961,0.4304,4.0875,36359,9.1546,239.72,38.72,1.5483,79.51,8.1876,,1.6729,1.5997,10.114,1313.6,1.799,2.1395,7.9708,1,4.7645,2.2065,1.9447,2.4686,2.114,10.4892,3.2016,1.2888,2688,10.7159,3025.0701,7.468,2.1387,7.3948,12299.2002,5.6504,56.549,75.453,0.9035,98.6521,1963.96,37.541,14.33,4.9268,4.8624,7.7909,2289.3999,1.7435,0.3785,,36.03,1349.05,70.4,51.365,,,,,,,,,,
2005-04-12,1.2915,139.19,1.9557,0.5829,29.939,7.4494,15.6466,0.6823,245.97,3.4529,0.696,0.4303,4.0867,36176,9.1455,239.71,38.66,1.5488,80.47,8.1808,,1.6665,1.5976,10.0692,1310.5,1.788,2.1264,7.8951,1,4.7456,2.2104,1.9367,2.4729,2.112,10.4475,3.2058,1.291,2691,10.6348,3024.04,7.418,2.128,7.3964,12239.5996,5.6397,56.318,75.584,0.8963,98.3896,1956.16,37.3791,14.266,4.9055,4.8416,7.8044,2283.5,1.74,0.3758,,36.063,1351.38,70.346,51.511,,,,,,,,,,
2005-04-13,1.2912,138.54,1.9556,0.5829,29.881,7.4519,15.6466,0.6815,245.63,3.4527,0.696,0.4299,4.0854,36085,9.1514,239.69,38.686,1.5491,81.6,8.2191,,1.6583,1.5978,10.0691,1305.2,1.7767,2.1214,7.8721,1,4.7437,2.2009,1.9344,2.4624,2.099,10.4431,3.1773,1.2857,2678,10.6712,3020.8201,7.44,2.1274,7.3829,12238.7002,5.6417,56.417,75.558,0.8969,98.0248,1955.33,37.376,14.254,4.9052,4.8405,7.7723,2280.6001,1.729,0.377,,35.915,1345.64,69.876,51.042,77.45,,,,,,,,,
2005-04-14,1.2795,138.54,1.956,0.5829,30.008,7.4521,15.6466,0.6802,246.74,3.4527,0.6959,0.4294,4.1202,36252,9.1819,239.7,38.89,1.555,81.17,8.2313,,1.6632,1.5896,9.9775,1302.1,1.7866,2.1197,8.0105,1,4.7059,2.1837,1.9237,2.4431,2.0975,10.3597,3.1318,1.276,2656,10.5872,3013.3799,7.375,2.1064,7.3826,12170.5996,5.5945,55.897,75.068,0.8885,97.4994,1939.74,37.0523,14.173,4.8599,4.7968,7.7115,2286,1.749,0.3742,,35.695,1335.13,69.773,50.943,76.8,,,,,,,,,
2005-04-15,1.287,138.64,1.9552,0.5828,30.085,7.4529,15.6466,0.6792,246.63,3.4527,0.6959,0.4296,4.1264,36248,9.1756,239.67,39.246,1.5492,80.97,8.2291,,1.6721,1.6035,10.033,1309,1.7938,2.1295,8.0406,1,4.7463,2.1835,1.9371,2.4429,2.103,10.4487,3.1623,1.2759,2655,10.679,3054.3401,7.449,2.1351,7.3826,12257.7998,5.638,56.22,75.075,0.899,97.8755,1956.88,37.4092,14.302,4.8881,4.8244,7.7005,2279.3999,1.7625,0.3774,,35.865,1335.02,70.291,51.075,77.2,,,,,,,,,
2005-04-16,1.287,138.64,1.9552,0.5828,30.085,7.4529,15.6466,0.6792,246.63,3.4527,0.6959,0.4296,4.1264,36248,9.1756,239.67,39.246,1.5492,80.97,8.2291,,1.6721,1.6035,10.033,1309,1.7938,2.1295,8.0406,1,4.7463,2.1835,1.9371,2.4429,2.103,10.4487,3.1623,1.2759,2655,10.679,3054.3401,7.449,2.1351,7.3826,12257.7998,5.638,56.22,75.075,0.899,97.8755,1956.88,37.4092,14.302,4.8881,4.8244,7.7005,2279.3999,1.7625,0.3774,,35.865,1335.02,70.291,51.075,77.2,,,,,,,,,
2005-04-17,1.287,138.64,1.9552,0.5828,30.085,7.4529,15.6466,0.6792,246.63,3.4527,0.6959,0.4296,4.1264,36248,9.1756,239.67,39.246,1.5492,80.97,8.2291,,1.6721,1.6035,10.033,1309,1.7938,2.1295,8.0406,1,4.7463,2.1835,1.9371,2.4429,2.103,10.4487,3.1623,1.2759,2655,10.679,3054.3401,7.449,2.1351,7.3826,12257.7998,5.638,56.22,75.075,0.899,97.8755,1956.88,37.4092,14.302,4.8881,4.8244,7.7005,2279.3999,1.7625,0.3774,,35.865,1335.02,70.291,51.075,77.2,,,,,,,,,
2005-04-18,1.3018,139.81,1.9559,0.5825,30.224,7.4535,15.6466,0.6834,247.23,3.4529,0.6959,0.43,4.1825,36138,9.2003,239.61,39.595,1.546,81.78,8.214,,1.6945,1.6228,10.1484,1323.4,1.814,2.1499,8.137,1,4.7835,2.2119,1.954,2.4746,2.124,10.5308,3.2522,1.2918,2689,10.7697,3080.0601,7.505,2.1528,7.3703,12443,5.6843,56.763,75.961,0.9056,98.9787,1972.41,37.7161,14.468,4.9443,4.8804,7.815,2311,1.7815,0.38,,36.06,1354.24,70.897,51.317,77.55,,,,,,,,,
2005-04-19,1.3065,139.59,1.9555,0.5822,30.345,7.4526,15.6466,0.6811,249.32,3.4527,0.696,0.4298,4.1813,36305,9.1857,239.63,39.825,1.5424,81.88,8.1953,,1.6935,1.6156,10.187,1319.3,1.8027,2.1524,8.0495,1,4.7973,2.212,1.9311,2.4747,2.121,10.5611,3.2426,1.2919,2688,10.7659,3072.6001,7.511,2.1617,7.3656,12489.9004,5.6971,57.029,75.964,0.9068,99.5248,1978.09,37.7724,14.396,4.9629,4.898,7.8065,2338.3,1.778,0.3804,,36.1,1354.29,70.731,51.395,77.75,,,,,,,,,
2005-04-20,1.3087,139.86,1.9557,0.5822,30.145,7.4508,15.6466,0.6821,247.53,3.4529,0.6959,0.43,4.1561,36330,9.1822,239.61,39.5,1.5408,81.62,8.1697,,1.6886,1.6228,10.204,1315,1.7984,2.1296,7.9518,1,4.8067,2.2221,1.9323,2.4861,2.126,10.5817,3.2099,1.2976,2700,10.8044,3064.8601,7.2199,2.0674,7.3922,12514.5,5.7017,57.181,76.312,0.9099,99.7846,1981.95,37.82,14.131,4.9716,4.907,7.8422,2354.5,1.774,0.3818,,36.186,1360.48,70.954,51.402,74.323,,,,,,,,,
2005-04-21,1.3047,139.31,1.9557,0.5822,30.206,7.4495,15.6466,0.6833,248.7,3.4529,0.6961,0.4304,4.1884,36129,9.1816,239.61,39.535,1.5432,81.75,8.1521,,1.6836,1.6165,10.173,1314.8,1.7957,2.1498,7.9132,1,4.7927,2.2298,1.9418,2.4947,2.135,10.551,3.2027,1.3019,2707,10.816,3047.48,7.536,2.1477,7.3801,12620.0996,5.682,56.969,76.579,0.9112,100.017,1976.2,37.7102,14.404,4.9561,4.8916,7.8695,2363,1.778,0.3822,,36.194,1365.2,71.238,51.716,78.1,,,,,,,,,
2005-04-22,1.3062,138.36,1.9561,0.5822,30.28,7.4492,15.6466,0.6817,249.47,3.4529,0.6959,0.4302,4.1775,36000,9.1643,239.61,39.59,1.5435,81.46,8.1646,,1.6712,1.6145,10.1755,1305.5,1.7844,2.1495,7.8722,1,4.7988,2.226,1.9375,2.4904,2.1255,10.5644,3.2,1.2998,2701,10.7953,3063.0901,7.525,2.1447,7.3848,12630.7002,5.6754,56.933,76.447,0.9106,100.078,1978.6899,37.771,14.39,4.9602,4.8958,7.856,2369.3,1.7665,0.3814,,36.25,1362.86,70.845,51.595,74.512,,,,,,,,,
2005-04-23,1.3062,138.36,1.9561,0.5822,30.28,7.4492,15.6466,0.6817,249.47,3.4529,0.6959,0.4302,4.1775,36000,9.1643,239.61,39.59,1.5435,81.46,8.1646,,1.6712,1.6145,10.1755,1305.5,1.7844,2.1495,7.8722,1,4.7988,2.226,1.9375,2.4904,2.1255,10.5644,3.2,1.2998,2701,10.7953,3063.0901,7.525,2.1447,7.3848,12630.7002,5.6754,56.933,76.447,0.9106,100.078,1978.6899,37.771,14.39,4.9602,4.8958,7.856,2369.3,1.7665,0.3814,,36.25,1362.86,70.845,51.595,74.512,,,,,,,,,
2005-04-24,1.3062,138.36,1.9561,0.5822,30.28,7.4492,15.6466,0.6817,249.47,3.4529,0.6959,0.4302,4.1775,36000,9.1643,239.61,39.59,1.5435,81.46,8.1646,,1.6712,1.6145,10.1755,1305.5,1.7844,2.1495,7.8722,1,4.7988,2.226,1.9375,2.4904,2.1255,10.5644,3.2,1.2998,2701,10.7953,3063.0901,7.525,2.1447,7.3848,12630.7002,5.6754,56.933,76.447,0.9106,100.078,1978.6899,37.771,14.39,4.9602,4.8958,7.856,2369.3,1.7665,0.3814,,36.25,1362.86,70.845,51.595,74.512,,,,,,,,,
2005-04-25,1.2994,137.36,1.956,0.5821,30.23,7.4488,15.6466,0.6795,249.09,3.4529,0.6962,0.4294,4.1843,36148,9.1367,239.61,39.8,1.544,82.09,8.138,,1.667,1.6085,10.1296,1297.6,1.7839,2.1386,7.8493,1,4.7769,2.2082,1.9225,2.4705,2.1075,10.5162,3.1405,1.2898,2681,10.7266,3040.6899,7.482,2.1228,7.3942,12652.2998,5.6504,56.675,75.628,0.9025,99.7522,1969.03,37.5989,14.3,4.9363,4.8713,7.7893,2353.3,1.771,0.3791,,36.005,1352.01,70.114,51.093,77.7,,,,,,,,,
2005-04-26,1.2985,137.77,1.9559,0.5821,30.19,7.4494,15.6466,0.6809,248.68,3.4529,0.6962,0.4298,4.1959,36183,9.1459,239.61,39.695,1.5406,82.46,8.1291,,1.6691,1.615,10.1244,1296.2,1.7942,2.1374,7.8735,1,4.7695,2.2114,1.9322,2.4741,2.112,10.5001,3.1247,1.2916,2686,10.7088,3036.6599,7.467,2.1194,7.3904,12563.7002,5.6502,56.653,75.738,0.9022,99.404,1966,37.5411,14.293,4.9314,4.8671,7.8006,2313.8,1.7677,0.379,,36.035,1353.97,70.519,51.257,77.9,,,,,,,,,
2005-04-27,1.2921,136.86,1.9557,0.582,30.224,7.4465,15.6466,0.6783,248.16,3.4527,0.6961,0.4294,4.2456,36160,9.1427,239.61,39.62,1.5416,82.36,8.133,,1.665,1.6154,10.0731,1293,1.7845,2.1265,7.824,1,4.7494,2.1998,1.9347,2.4611,2.1043,10.456,3.1265,1.285,2673,10.6894,3024.3601,7.457,2.1253,7.3707,12338.2998,5.6297,56.421,75.338,0.9035,99.0515,1957.75,37.3965,14.331,4.9078,4.8439,7.7596,2295.6001,1.777,0.3779,,35.925,1346.86,70.253,51.143,77.6,,,,,,,,,
2005-04-28,1.2905,136.83,1.9557,0.5818,30.573,7.4466,15.6466,0.6759,252.1,3.4527,0.6961,0.4291,4.2853,36174,9.1602,239.58,39.863,1.5378,82.3,8.132,,1.658,1.6154,10.0584,1292.4,1.7712,2.1235,7.8905,1,4.7357,2.2001,1.935,2.4615,2.102,10.4257,3.1004,1.2852,2672,10.6703,3027.5901,7.44,2.1232,7.3618,12343.4004,5.622,56.235,75.363,0.9006,98.732,1952.08,37.2945,14.31,4.9006,4.8368,7.7879,2292.8,1.7999,0.3768,,35.88,1350.11,70.197,51.06,73.615,,,,,,,,,
2005-04-29,1.2876,134.68,1.9559,0.5818,30.51,7.4448,15.6466,0.6744,252.01,3.4527,0.6961,0.4293,4.2815,36180,9.1788,239.58,39.435,1.5385,81.67,8.1287,,1.6486,1.6196,10.03,1283,1.7576,2.107,7.7939,1,4.7281,2.2065,1.9437,2.4686,2.093,10.4087,3.1459,1.2888,2680,10.6732,3022.46,7.449,2.1177,7.3617,12300.2002,5.6116,55.826,75.583,0.8987,98.6098,1948.9,37.2273,14.296,4.8896,4.826,7.8105,2307.6001,1.7875,0.3773,,35.989,1354.03,70.13,51.11,77.7,,,,,,,,,
2005-04-30,1.2876,134.68,1.9559,0.5818,30.51,7.4448,15.6466,0.6744,252.01,3.4527,0.6961,0.4293,4.2815,36180,9.1788,239.58,39.435,1.5385,81.67,8.1287,,1.6486,1.6196,10.03,1283,1.7576,2.107,7.7939,1,4.7281,2.2065,1.9437,2.4686,2.093,10.4087,3.1459,1.2888,2680,10.6732,3022.46,7.449,2.1177,7.3617,12300.2002,5.6116,55.826,75.583,0.8987,98.6098,1948.9,37.2273,14.296,4.8896,4.826,7.8105,2307.6001,1.7875,0.3773,,35.989,1354.03,70.13,51.11,77.7,,,,,,,,,
2005-05-01,1.2876,134.68,1.9559,0.5818,30.51,7.4448,15.6466,0.6744,252.01,3.4527,0.6961,0.4293,4.2815,36180,9.1788,239.58,39.435,1.5385,81.67,8.1287,,1.6486,1.6196,10.03,1283,1.7576,2.107,7.7939,1,4.7281,2.2065,1.9437,2.4686,2.093,10.4087,3.1459,1.2888,2680,10.6732,3022.46,7.449,2.1177,7.3617,12300.2002,5.6116,55.826,75.583,0.8987,98.6098,1948.9,37.2273,14.296,4.8896,4.826,7.8105,2307.6001,1.7875,0.3773,,35.989,1354.03,70.13,51.11,77.7,,,,,,,,,
2005-05-02,1.2846,135.02,1.9559,0.5823,30.305,7.4448,15.6466,0.6779,251.3,3.4527,0.6961,0.4288,4.2566,36226,9.2067,239.58,39.345,1.5397,81.2,8.1255,,1.6476,1.6125,10.014,1285.5,1.7579,2.1021,7.7896,1,4.7249,2.1912,1.9306,2.4515,2.0829,10.4018,3.1043,1.2802,2661,10.6207,3023.1001,7.404,2.1057,7.3478,12225.5996,5.613,55.914,75.109,0.8953,98.3775,1947.61,37.2285,14.141,4.8793,4.8159,7.7564,2264.6001,1.7755,0.375,,35.758,1348.38,69.557,50.83,77.35,,,,,,,,,
2005-05-03,1.2887,135.14,1.9556,0.5823,30.296,7.4441,15.6466,0.6801,250.95,3.4527,0.6961,0.4293,4.2293,36230,9.1956,239.55,39.27,1.5425,82.24,8.125,,1.666,1.6152,10.03,1291,1.7732,2.111,7.8229,1,4.7277,2.1881,1.928,2.448,2.0817,10.4079,3.0842,1.2785,2658,10.6472,3019.01,7.415,2.1114,7.3491,12265.5996,5.623,56.123,74.925,0.8956,98.4992,1948.75,37.263,14.184,4.8953,4.8316,7.7455,2277.6001,1.759,0.3762,,35.785,1346.47,69.712,50.827,77.2,,,,,,,,,
2005-05-04,1.295,135.33,1.9559,0.5808,30.144,7.444,15.6466,0.6803,250.1,3.4529,0.6961,0.4293,4.1833,36231,9.1725,239.48,38.89,1.5425,82.95,8.1065,,1.658,1.614,10.0874,1288,1.7644,2.1162,7.7305,1,4.7551,2.2064,1.9436,2.4685,2.095,10.4746,3.0758,1.2888,2680,10.3243,3023.54,7.1779,2.1281,7.3433,12304.2002,5.6344,56.259,75.554,0.9015,98.8104,1960.02,37.4658,14.181,4.9185,4.8546,7.8102,2302.8999,1.7346,0.3778,,35.995,1357.7,70.043,51.138,73.897,,,,,,,,,
2005-05-05,1.2956,135.38,1.9556,0.5797,29.959,7.4439,15.6466,0.6808,248.72,3.4529,0.6958,0.4293,4.145,36326,9.1625,239.53,38.804,1.5461,83.14,8.1076,,1.6606,1.6133,10.0909,1294.7,1.7634,2.1195,7.6914,1,4.7593,,,,,10.4839,,,,10.7242,3035.29,,,7.347,12310.9004,5.6308,56.147,,0.918,98.9629,1961.77,37.4861,,4.9211,4.8573,,,1.7315,,,35.99,,69.88,51.124,77.8,,,,,,,,,
2005-05-06,1.2812,134.51,1.956,0.5793,29.85,7.4421,15.6466,0.6767,249.35,3.4527,0.6959,0.4293,4.1064,36179,9.1714,239.53,38.76,1.5456,83.07,8.1175,,1.652,1.5898,9.9756,1283.1,1.7479,2.1003,7.7151,1,4.7083,2.2067,1.9363,2.4688,2.0995,10.3715,3.0513,1.2889,2681,10.6,2998.25,7.384,2.1048,7.3495,12145.5,5.5755,55.612,75.563,0.892,97.7731,1940.25,37.0967,13.991,4.8653,4.8021,7.8111,2303,1.7375,0.3735,,35.988,1357.87,69.946,51.033,77.4,,,,,,,,,
2005-05-07,1.2812,134.51,1.956,0.5793,29.85,7.4421,15.6466,0.6767,249.35,3.4527,0.6959,0.4293,4.1064,36179,9.1714,239.53,38.76,1.5456,83.07,8.1175,,1.652,1.5898,9.9756,1283.1,1.7479,2.1003,7.7151,1,4.7083,2.2067,1.9363,2.4688,2.0995,10.3715,3.0513,1.2889,2681,10.6,2998.25,7.384,2.1048,7.3495,12145.5,5.5755,55.612,75.563,0.892,97.7731,1940.25,37.0967,13.991,4.8653,4.8021,7.8111,2303,1.7375,0.3735,,35.988,1357.87,69.946,51.033,77.4,,,,,,,,,
2005-05-08,1.2812,134.51,1.956,0.5793,29.85,7.4421,15.6466,0.6767,249.35,3.4527,0.6959,0.4293,4.1064,36179,9.1714,239.53,38.76,1.5456,83.07,8.1175,,1.652,1.5898,9.9756,1283.1,1.7479,2.1003,7.7151,1,4.7083,2.2067,1.9363,2.4688,2.0995,10.3715,3.0513,1.2889,2681,10.6,2998.25,7.384,2.1048,7.3495,12145.5,5.5755,55.612,75.563,0.892,97.7731,1940.25,37.0967,13.991,4.8653,4.8021,7.8111,2303,1.7375,0.3735,,35.988,1357.87,69.946,51.033,77.4,,,,,,,,,
2005-05-09,1.2855,135.89,1.9557,0.5791,29.866,7.441,15.6466,0.682,249.98,3.4529,0.6962,0.4293,4.1509,36079,9.173,239.5,38.645,1.548,82.84,8.1113,,1.6618,1.5907,10.02,1286.5,1.7586,2.1114,7.8461,1,4.7169,2.1838,1.9364,2.4433,2.085,10.3909,3.008,1.2761,2654,10.6066,2998.72,7.383,2.1062,7.3299,12177.2998,5.598,55.829,74.933,0.8916,97.2178,1944.35,37.2048,14.043,4.8831,4.8198,7.7304,2276.5,1.742,0.3748,,35.646,1343.86,69.346,50.704,77.25,,,,,,,,,
2005-05-10,1.2887,135.91,1.9556,0.5791,30.044,7.4417,15.6466,0.6831,251.08,3.4527,0.696,0.4293,4.1778,36123,9.2073,239.51,38.87,1.5463,83.21,8.1008,,1.6578,1.5967,10.046,1287.2,1.7588,2.119,7.9114,1,4.7305,2.1893,1.9411,2.4494,2.092,10.4208,3.0017,1.2792,2660,10.6381,3013.8,7.415,2.125,7.334,12172.7998,5.5985,55.844,75.122,0.8937,97.3046,1947.38,37.299,14.146,4.8957,4.8313,7.7499,2288.3999,1.76,0.3758,,35.735,1347.24,69.637,50.767,76.385,,,,,,,,,
2005-05-11,1.2814,135.48,1.9557,0.5784,29.871,7.4423,15.6466,0.6837,249.55,3.4527,0.696,0.4293,4.1515,36196,9.2274,239.51,38.91,1.5446,83.49,8.0807,,1.6558,1.5982,9.9878,1277.1,1.7612,2.1094,7.9288,1,4.7068,2.1942,1.9358,2.4548,2.089,10.3687,3.038,1.2819,2666,10.5772,2998.0701,7.378,2.1021,7.3298,12107.0996,5.5877,55.437,75.287,0.8905,97.2658,1938.27,37.1123,14.09,4.8668,4.8035,7.7468,2296.5,1.749,0.3738,,35.832,1350.1801,69.8,50.699,75.952,,,,,,,,,
2005-05-12,1.2681,135.4,1.9559,0.5783,29.939,7.4416,15.6466,0.68,250.32,3.4527,0.6959,0.4293,4.1533,36114,9.2264,239.52,38.818,1.543,84.29,8.0908,,1.6561,1.5865,9.884,1266.1,1.7692,2.0981,7.9377,1,4.6631,2.1735,1.9293,2.4317,2.0825,10.2719,2.9863,1.2703,2640,10.4978,2980.97,7.0617,2.089,7.3232,11995.9004,5.5301,54.878,74.578,0.8849,96.8032,1918.92,36.7789,13.765,4.8155,4.7528,7.6741,2272.6001,1.7278,0.3699,,35.593,1337.54,69.187,50.367,75.155,,,,,,,,,
2005-05-13,1.2616,135.38,1.9565,0.5775,30.057,7.4418,15.6466,0.6828,251.26,3.4527,0.6961,0.4293,4.182,36168,9.2067,239.5,38.888,1.5443,84.25,8.1065,,1.6577,1.5952,9.8336,1252.7,1.7693,2.0944,7.9725,1,4.6405,2.1486,1.908,2.4039,2.0685,10.2222,2.9671,1.2563,2607,10.444,2966.3301,7.277,2.093,7.311,11950,5.5163,54.697,73.722,0.8816,96.3785,1909.63,36.6134,13.901,4.8023,4.7338,7.5864,2241.3999,1.7305,0.3686,,35.29,1322.27,68.513,49.948,74.973,,,,,,,,,
2005-05-14,1.2616,135.38,1.9565,0.5775,30.057,7.4418,15.6466,0.6828,251.26,3.4527,0.6961,0.4293,4.182,36168,9.2067,239.5,38.888,1.5443,84.25,8.1065,,1.6577,1.5952,9.8336,1252.7,1.7693,2.0944,7.9725,1,4.6405,2.1486,1.908,2.4039,2.0685,10.2222,2.9671,1.2563,2607,10.444,2966.3301,7.277,2.093,7.311,11950,5.5163,54.697,73.722,0.8816,96.3785,1909.63,36.6134,13.901,4.8023,4.7338,7.5864,2241.3999,1.7305,0.3686,,35.29,1322.27,68.513,49.948,74.973,,,,,,,,,
2005-05-15,1.2616,135.38,1.9565,0.5775,30.057,7.4418,15.6466,0.6828,251.26,3.4527,0.6961,0.4293,4.182,36168,9.2067,239.5,38.888,1.5443,84.25,8.1065,,1.6577,1.5952,9.8336,1252.7,1.7693,2.0944,7.9725,1,4.6405,2.1486,1.908,2.4039,2.0685,10.2222,2.9671,1.2563,2607,10.444,2966.3301,7.277,2.093,7.311,11950,5.5163,54.697,73.722,0.8816,96.3785,1909.63,36.6134,13.901,4.8023,4.7338,7.5864,2241.3999,1.7305,0.3686,,35.29,1322.27,68.513,49.948,74.973,,,,,,,,,
2005-05-16,1.264,135.04,1.9557,0.5773,30.115,7.4419,15.6466,0.6868,251.6,3.4527,0.6961,0.4293,4.2066,36156,9.2221,239.49,39.15,1.5447,84.25,8.0928,,1.6682,1.6033,9.856,1272.4,1.7809,2.0672,8.024,1,4.6438,,,,,10.2295,,,,10.4639,2962.26,,,7.3285,11956.2002,5.5173,54.916,,0.8957,96.4029,1911.62,36.6647,,4.801,4.7384,,,1.742,,,35.337,,68.776,50.312,75.009,,,,,,,,,
2005-05-17,1.2603,135.35,1.956,0.577,30.249,7.4433,15.6466,0.687,252.18,3.4529,0.696,0.4293,4.1982,36120,9.2051,239.5,39.075,1.5439,83.29,8.0921,,1.6688,1.5927,9.8258,1258.7,1.7826,2.0876,8.0892,1,4.6306,2.1494,1.9366,2.4048,2.0675,10.2008,2.9802,1.2567,2611,10.4444,2953.3101,7.291,2.1142,7.33,11869.2002,5.4978,54.722,73.611,0.8799,96.2583,1906.25,36.5491,13.845,4.7874,4.7251,7.5902,2261.1001,1.7335,0.369,,35.375,1331.3,68.658,50.371,74.79,,,,,,,,,
2005-05-18,1.2681,135.68,1.9555,0.577,30.18,7.4464,15.6466,0.6892,250.9,3.4527,0.6961,0.4293,4.1707,36151,9.1804,239.5,39.038,1.544,82.94,8.1083,,1.668,1.5974,9.8802,1266.5,1.7778,2.0925,8.0918,1,4.6572,2.1448,1.9322,2.3996,2.0614,10.259,2.9763,1.2541,2605,10.4593,2965.8,7.285,2.1169,7.3071,11949,5.5181,54.983,73.452,0.8779,96.7763,1917.14,36.7326,13.83,4.817,4.7543,7.5739,2247,1.726,0.3695,,35.353,1328.45,68.879,50.326,75.253,,,,,,,,,
2005-05-19,1.2635,135.93,1.9561,0.5772,30.225,7.4461,15.6466,0.6881,251.01,3.4527,0.6963,0.4293,4.1515,36144,9.1909,239.52,38.89,1.5442,82.13,8.1043,,1.6666,1.5899,9.8402,1268.3,1.7808,2.0916,8.0499,1,4.6438,2.1513,1.9369,2.4069,2.067,10.2298,2.9594,1.2578,2610,10.4312,2951.6299,7.269,2.1029,7.3184,11924.5996,5.4962,54.836,73.675,0.8816,96.5331,1911.7,36.6788,13.764,4.7995,4.7378,7.5968,2246.6001,1.722,0.3685,,35.34,1332.46,69.057,50.456,74.971,,,,,,,,,
