date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,ZMW,AMD,AOA,AZN,BTN,GEL,GMD,SBD,TJS,TMT,XDR,ANG,AWG,BTC,BYN,CDF,CLF,CNH,CUC,ERN,FKP,GGP,GIP,GYD,IMP,IRR,JEP,KGS,KMF,KPW,LRD,MNT,MRO,MRU,MZN,SHP,SLL,SRD,SSP,STD,STN,SYP,TOP,VEF,VES,VUV,WST,XAG,XAU,XCD,XPD,XPT,YER,ZWL
2020-01-23,1.1096,121.75,1.9484,25.13,7.472,0.8441,335.836,4.2371,4.7758,10.5361,1.0734,137.42,9.9601,7.4361,68.7186,6.5662,1.6214,4.6373,1.4578,7.6515,8.6223,15118,3.8297,78.79,1290.58,20.7489,4.4235,1.6823,56.34,1.4964,33.669,15.9118,1,4.0732,85.23,119.51,66.5582,1.9458,2.1838,92.1261,0.4153,2056.79,1.1049,1.4696,7.461,1.1009,11.7593,2.1768,841.505,3668.2,609.74,1.078,110.265,192.73,58.267,132.192,17.507,34.9627,2.3974,6.2539,10475.2998,8.3196,26.783,108.798,1292.6,150.722,0.7792,110.24,4389.5,0.3358,0.9033,415.14,9585.2998,1670,197.58,15.7728,1.5175,10.3117,19.2822,4040.8501,61.05,1605.48,8.668,39.14,16.8906,810.846,15.7728,397.78,36.874,124.457,0.4257,1.0829,3.5948,3.6979,170.547,7098.2998,3.8838,117.454,1036.7,4.1563,14.202,50.2263,600.9,9.454,15.8028,3.1125,7.3412,32.2408,2505.8799,26.7309,4026.5,40.807,10560.7998,25270,655.957,655.957,119.26,16.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,1.1055,121.102,1.9482,25.149,7.4725,0.8426,336.528,4.2446,4.7776,10.5353,1.0719,137.42,9.9422,7.441,68.4555,6.55,1.6162,4.6064,1.4513,7.6575,8.5918,15045,3.8142,78.853,1291.0699,20.7383,4.4327,1.6712,56.228,1.4937,33.67,15.8921,1,4.0577,85.31,119.52,66.3214,1.9458,2.1893,92.3528,0.4138,2058.99,1.106,1.4713,7.4691,1.1021,11.7399,2.1855,838.166,3644.8,612.34,1.079,110.265,192.94,58.19,131.861,17.408,34.9623,2.3879,6.1635,10487.5996,8.3286,26.813,109.015,1294,152.364,0.7763,109.82,4390,0.3346,0.9042,416.3,9595.7002,1665,197.82,15.7209,1.5243,10.3253,19.3774,4039.6201,61.165,1605.53,8.6779,38.99,16.7525,812.838,15.7209,398.2,36.914,124.682,0.4241,1.084,3.6004,3.7483,170.284,7108.7998,3.8881,117.406,1037.98,4.1416,14.145,50.2263,601.6,9.464,15.7509,3.1135,7.3491,32.3264,2507.47,26.8581,4034.1001,40.884,10577.5,25297,655.957,655.957,119.26,16.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,1.1055,121.102,1.9482,25.149,7.4725,0.8426,336.528,4.2446,4.7776,10.5353,1.0719,137.42,9.9422,7.441,68.4555,6.55,1.6162,4.6064,1.4513,7.6575,8.5918,15045,3.8142,78.853,1291.0699,20.7383,4.4327,1.6712,56.228,1.4937,33.67,15.8921,1,4.0577,85.31,119.52,66.3214,1.9458,2.1893,92.3528,0.4138,2058.99,1.106,1.4713,7.4691,1.1021,11.7399,2.1855,838.166,3644.8,612.34,1.079,110.265,192.94,58.19,131.861,17.408,34.9623,2.3879,6.1635,10487.5996,8.3286,26.813,109.015,1294,152.364,0.7763,109.82,4390,0.3346,0.9042,416.3,9595.7002,1665,197.82,15.7209,1.5243,10.3253,19.3774,4039.6201,61.165,1605.53,8.6779,38.99,16.7525,812.838,15.7209,398.2,36.914,124.682,0.4241,1.084,3.6004,3.7483,170.284,7108.7998,3.8881,117.406,1037.98,4.1416,14.145,50.2263,601.6,9.464,15.7509,3.1135,7.3491,32.3264,2507.47,26.8581,4034.1001,40.884,10577.5,25297,655.957,655.957,119.26,16.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,1.1055,121.102,1.9482,25.149,7.4725,0.8426,336.528,4.2446,4.7776,10.5353,1.0719,137.42,9.9422,7.441,68.4555,6.55,1.6162,4.6064,1.4513,7.6575,8.5918,15045,3.8142,78.853,1291.0699,20.7383,4.4327,1.6712,56.228,1.4937,33.67,15.8921,1,4.0577,85.31,119.52,66.3214,1.9458,2.1893,92.3528,0.4138,2058.99,1.106,1.4713,7.4691,1.1021,11.7399,2.1855,838.166,3644.8,612.34,1.079,110.265,192.94,58.19,131.861,17.408,34.9623,2.3879,6.1635,10487.5996,8.3286,26.813,109.015,1294,152.364,0.7763,109.82,4390,0.3346,0.9042,416.3,9595.7002,1665,197.82,15.7209,1.5243,10.3253,19.3774,4039.6201,61.165,1605.53,8.6779,38.99,16.7525,812.838,15.7209,398.2,36.914,124.682,0.4241,1.084,3.6004,3.7483,170.284,7108.7998,3.8881,117.406,1037.98,4.1416,14.145,50.2263,601.6,9.464,15.7509,3.1135,7.3491,32.3264,2507.47,26.8581,4034.1001,40.884,10577.5,25297,655.957,655.957,119.26,16.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,1.1025,119.95,1.9483,25.1327,7.4724,0.844,335.972,4.2543,4.7776,10.5593,1.0694,137.22,9.9903,7.4393,68.5147,6.5549,1.6208,4.6063,1.4508,7.6387,8.5708,15118,3.8052,78.572,1288.73,20.7962,4.4027,1.6772,55.89,1.4931,33.633,15.93,1,4.0469,83.93,119.44,66.1604,1.9458,2.1782,91.8375,0.4126,2048.6699,1.1006,1.466,7.4312,1.0966,11.681,2.1745,842.201,3659.3999,610.07,1.074,110.265,191.96,57.899,131.646,17.395,34.8985,2.3814,6.1329,10435.2998,8.2864,26.678,108.248,1287.45,150.492,0.7742,109.24,4382.1001,0.334,0.8997,414.73,9547,1663,196.88,15.6073,1.516,10.2998,19.2331,4030.4299,60.615,1596.9301,8.6344,39.02,16.7089,808.798,15.6073,396.77,36.729,124.181,0.423,1.0786,3.5838,3.6832,169.841,7065.7998,3.8681,117.379,1032.77,4.1321,14.04,50.2263,598.4,9.417,15.6373,3.1011,7.312,32.1439,2493.72,26.6491,4010.6001,40.602,10537.2002,25170,655.957,655.957,119.26,15.9241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,1.102,120.021,1.9484,25.239,7.4725,0.8437,336.931,4.2766,4.7774,10.6017,1.0686,137.02,10.0727,7.44,69.3435,6.5453,1.6296,4.6326,1.4532,7.6335,8.5695,14560,3.8061,78.654,1295.41,20.817,4.4021,1.6836,55.928,1.4959,33.806,16.0797,1,4.0451,84.74,119.79,66.2062,1.9458,2.176,91.7938,0.4125,2046.6,1.0995,1.4707,7.4235,1.0955,11.7523,2.1722,850.062,3659.8,609.44,1.072,110.265,191.77,57.84,131.809,17.375,34.8635,2.3928,6.1047,10424.7998,8.278,26.651,107.987,1286.13,150.511,0.7738,109.46,4378.7998,0.3335,0.8988,417.07,9529,1661,196.652,15.7905,1.5168,10.2894,19.1585,4023.6101,61.05,1594.77,8.6312,39.16,16.7481,801.56,15.7905,396.92,36.692,124.285,0.4228,1.0775,3.5846,3.6794,169.399,7051.1001,3.8641,117.337,1031.9301,4.1286,14.096,50.2263,597.8,9.407,15.8177,3.1044,7.3045,32.2239,2496.6899,26.822,4014.3,40.483,10505.7002,25145,655.957,655.957,119.26,15.9854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,1.1023,120.287,1.9483,25.2025,7.4724,0.8462,337.715,4.271,4.7772,10.5879,1.0724,137.02,10.0424,7.437,68.6051,6.5451,1.6294,4.6193,1.4509,7.6352,8.5699,14995,3.7954,78.444,1294.0699,20.6375,4.4195,1.6854,55.79,1.4963,33.867,16.0289,1,4.0459,84.66,120.04,66.2375,1.9458,2.1732,91.5487,0.4125,2043.97,1.0981,1.4711,7.4139,1.0941,11.7952,2.1694,854.7,3694.6001,608.66,1.071,110.265,191.52,57.766,131.697,17.389,34.8301,2.3948,6.0969,10411.5,8.2397,26.617,108.002,1284.47,151.711,0.7739,109.48,4423.5,0.3339,0.8976,416.26,9535.2002,1659,196.344,15.9384,1.5122,10.2914,19.0519,4015.7,61.05,1591.0699,8.6216,39.11,16.7549,805.837,15.9384,396.96,36.645,123.931,0.4228,1.0761,3.5888,3.6747,169.755,7049.7002,3.859,117.392,1030.7,4.1299,14.1,50.2263,597,9.395,15.9648,3.104,7.2951,32.1763,2493.47,26.946,4004.7,40.376,10481.0996,25112,655.957,655.957,119.26,16.0091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,1.1017,120.034,1.9483,25.2339,7.4722,0.8457,337.376,4.2849,4.7769,10.5912,1.0717,135.99,10.0895,7.4393,68.8808,6.5603,1.6306,4.6552,1.4536,7.629,8.5601,14994,3.7927,78.478,1297.13,20.5902,4.4087,1.6875,55.852,1.4984,34.092,16.0832,1,4.0444,83.34,119.98,66.259,1.9458,2.1713,91.4716,0.4123,2042.26,1.0972,1.4725,7.4076,1.0932,11.7597,2.1676,852.2,3675.7,608.14,1.07,110.265,191.36,57.718,131.916,17.383,34.7791,2.395,6.0864,10391.7998,8.2327,26.594,108.064,1283.38,151.579,0.7736,108.95,4397.5,0.3334,0.8968,413.55,9530.4004,1660,196.179,15.8461,1.5115,10.2805,18.9974,4001.3401,61.05,1591.9301,8.6076,39.1,16.7275,805.168,15.8461,396.91,36.614,123.747,0.4227,1.0752,3.5934,3.6716,169.533,7042.5,3.8557,117.472,1029.9301,4.1267,14.094,50.2263,596.4,9.387,15.8761,3.1041,7.2835,32.1071,2485.8701,27.0679,4010.2,40.507,10474.2002,25091,655.957,655.957,119.26,16.0723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,1.1029,120.063,1.9483,25.2352,7.4722,0.8427,336.875,4.2928,4.7741,10.6359,1.069,135.52,10.1354,7.44,69.7264,6.5885,1.6437,4.6771,1.4567,7.6439,8.5655,15049,3.8041,78.851,1309.47,20.7275,4.4262,1.7004,56.078,1.5025,34.29,16.2721,1,4.0492,83.51,119.75,66.355,1.9458,2.1757,91.7802,0.4128,2047.64,1.0993,1.4769,7.4224,1.0953,11.8218,2.1719,864.361,3684.3999,609.35,1.072,110.265,191.74,57.832,131.755,17.403,34.8143,2.4041,6.0487,10411.0996,8.2492,26.646,108.437,1285.9399,151.961,0.7746,108.97,4410.6001,0.3343,0.8986,415.19,9541.2998,1663,196.568,15.9785,1.5173,10.278,18.9766,4013.9199,61.205,1591.77,8.6203,39.2,16.7812,807.87,15.9785,396.59,36.686,124.192,0.4232,1.0773,3.6083,3.6789,169.903,7066.8999,3.8635,117.461,1032.0601,4.1347,14.112,50.2263,597.7,9.405,16.0006,3.09,7.2979,32.3976,2496.3201,27.0862,4011.5,40.621,10481,25155,655.957,655.957,119.26,16.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,1.1029,120.063,1.9483,25.2352,7.4722,0.8427,336.875,4.2928,4.7741,10.6359,1.069,135.52,10.1354,7.44,69.7264,6.5885,1.6437,4.6771,1.4567,7.6439,8.5655,15049,3.8041,78.851,1309.47,20.7275,4.4262,1.7004,56.078,1.5025,34.29,16.2721,1,4.0492,83.51,119.75,66.355,1.9458,2.1757,91.7802,0.4128,2047.64,1.0993,1.4769,7.4224,1.0953,11.8218,2.1719,864.361,3684.3999,609.35,1.072,110.265,191.74,57.832,131.755,17.403,34.8143,2.4041,6.0487,10411.0996,8.2492,26.646,108.437,1285.9399,151.961,0.7746,108.97,4410.6001,0.3343,0.8986,415.19,9541.2998,1663,196.568,15.9785,1.5173,10.278,18.9766,4013.9199,61.205,1591.77,8.6203,39.2,16.7812,807.87,15.9785,396.59,36.686,124.192,0.4232,1.0773,3.6083,3.6789,169.903,7066.8999,3.8635,117.461,1032.0601,4.1347,14.112,50.2263,597.7,9.405,16.0006,3.09,7.2979,32.3976,2496.3201,27.0862,4011.5,40.621,10481,25155,655.957,655.957,119.26,16.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,1.1029,120.063,1.9483,25.2352,7.4722,0.8427,336.875,4.2928,4.7741,10.6359,1.069,135.52,10.1354,7.44,69.7264,6.5885,1.6437,4.6771,1.4567,7.6439,8.5655,15049,3.8041,78.851,1309.47,20.7275,4.4262,1.7004,56.078,1.5025,34.29,16.2721,1,4.0492,83.51,119.75,66.355,1.9458,2.1757,91.7802,0.4128,2047.64,1.0993,1.4769,7.4224,1.0953,11.8218,2.1719,864.361,3684.3999,609.35,1.072,110.265,191.74,57.832,131.755,17.403,34.8143,2.4041,6.0487,10411.0996,8.2492,26.646,108.437,1285.9399,151.961,0.7746,108.97,4410.6001,0.3343,0.8986,415.19,9541.2998,1663,196.568,15.9785,1.5173,10.278,18.9766,4013.9199,61.205,1591.77,8.6203,39.2,16.7812,807.87,15.9785,396.59,36.686,124.192,0.4232,1.0773,3.6083,3.6789,169.903,7066.8999,3.8635,117.461,1032.0601,4.1347,14.112,50.2263,597.7,9.405,16.0006,3.09,7.2979,32.3976,2496.3201,27.0862,4011.5,40.621,10481,25155,655.957,655.957,119.26,16.3192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,1.109,120.175,1.9483,25.2055,7.4721,0.8413,336.83,4.2957,4.7786,10.6817,1.0683,135.72,10.2093,7.4421,70.7882,6.6258,1.6567,4.7468,1.4683,7.6827,8.6116,15125,3.8165,79.304,1324.91,20.9241,4.4431,1.7167,56.44,1.513,34.589,16.6369,1,4.0724,83.62,119.63,66.859,1.9458,2.1785,91.818,0.4152,2050.3101,1.1007,1.4822,7.4323,1.0967,11.8896,2.1748,866.53,3719.2,610.71,1.074,110.265,191.99,57.907,132.682,17.504,34.8374,2.418,6.0289,10424.5996,8.2601,26.68,108.682,1287.64,152.219,0.7785,109.38,4417.5,0.3361,0.8998,415.89,9556.5996,1670,196.771,16.2025,1.5194,10.2813,18.949,3960.1201,61.205,1592.75,8.631,39.3,16.7812,808.916,16.2025,398.48,36.734,124.192,0.4256,1.0787,3.6368,3.683,170.864,7082.3999,3.8687,117.638,1033.4,4.1568,14.01,50.2263,598.5,9.417,16.2256,3.0885,7.3075,32.4616,2498.5,27.351,4013.3999,40.674,10490.0996,25232,655.957,655.957,119.26,16.2575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,1.1063,120.151,1.9483,25.1886,7.4724,0.8509,336.97,4.2972,4.7756,10.6686,1.0683,136.72,10.2709,7.4433,70.4532,6.6176,1.6534,4.6949,1.4707,7.7561,8.5894,14972.5996,3.8051,78.816,1315.3101,20.8278,4.4717,1.7121,56.142,1.5153,34.344,16.4554,1,4.0606,85.15,119.53,66.8296,1.9458,2.1836,92.1704,0.414,2055.6201,1.1033,1.4882,7.4497,1.0993,11.9172,2.1799,868.848,3733.3999,612.14,1.076,110.265,192.44,57.798,132.318,17.485,34.7739,2.4157,5.993,10445.9004,8.2794,26.742,109.208,1290.65,152.522,0.7768,109.17,4409.1001,0.3356,0.9019,418.4,9584.5996,1632.7,197.257,16.2424,1.5168,10.2937,18.9764,4026.53,61.205,1597.55,8.6505,39.21,16.8756,810.775,16.2424,399.4,36.819,124.507,0.4244,1.0813,3.6647,3.7386,169.316,7094.5,3.8779,117.453,1035.8,4.1447,14.156,50.2263,600,9.44,16.2682,3.0907,7.3246,32.5017,2505.4399,27.3889,4017.2,40.989,10496.5,25331,655.957,655.957,119.26,16.1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,1.1047,120.882,1.9483,25.0838,7.4724,0.8476,335.469,4.274,4.775,10.5865,1.0706,137.52,10.1758,7.45,69.5068,6.6009,1.6407,4.6961,1.467,7.7192,8.5768,15134,3.8013,78.457,1305.6801,20.6213,4.4644,1.7012,55.906,1.5148,34.184,16.3223,1,4.0547,85,119.4,66.8318,1.9458,2.1819,92.0995,0.4134,2054.05,1.1024,1.4906,7.4439,1.0984,11.8818,2.1782,851.374,3703.3999,612.22,1.075,110.265,192.29,58.008,132.109,17.427,34.7585,2.4064,5.9442,10438,8.2564,26.722,109.381,1289.66,152.748,0.7756,108.9,4424.5,0.3348,0.9012,416.64,9563.4004,1665,197.105,16.1304,1.5191,10.2921,18.9232,4034.51,61.205,1572.5601,8.6421,39.09,16.782,810.31,16.1304,399.92,36.791,124.316,0.4238,1.0804,3.6477,3.7357,170.044,7063.7998,3.8737,117.471,1035.2,4.1386,14.131,50.2263,599.5,9.432,16.1574,3.1244,7.319,32.3625,2502.3999,27.1259,4017.3999,40.903,10488.5,25290,655.957,655.957,119.26,15.9232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,1.1002,120.793,1.9485,25.0692,7.4726,0.8464,336.581,4.2455,4.7632,10.5417,1.0706,137.71,10.1292,7.4543,69.1499,6.5841,1.6291,4.6547,1.4612,7.6612,8.5385,15035,3.7815,78.223,1300.8,20.4616,4.4577,1.6971,55.675,1.518,34.043,16.2286,1,4.038,84.72,119.51,66.5868,1.9458,2.1754,91.8243,0.4117,2047.95,1.0992,1.4969,7.4215,1.0952,11.8269,2.1717,842.61,3655.6001,610.38,1.072,110.265,191.71,57.858,131.531,17.333,35.0527,2.3975,5.8992,10403.7998,8.2316,26.642,109.125,1285.79,152.863,0.7724,108.39,4412.2998,0.3334,0.8985,414.09,9541.7002,1659,196.434,15.9984,1.5168,10.2777,18.8613,4025.29,61.165,1576.7,8.6137,39.09,16.6697,807.774,15.9984,398.74,36.682,123.855,0.422,1.0772,3.6266,3.6784,169.183,7014.2998,3.863,117.482,1032.12,4.1218,14.069,50.2263,597.6,9.404,16.0306,3.1063,7.2971,32.1005,2496.02,26.8967,4012.1001,40.814,10485.2998,25194,655.957,655.957,119.26,16.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,1.0983,120.74,1.9483,24.9664,7.4721,0.8492,337.575,4.259,4.7545,10.5653,1.0703,137.91,10.1237,7.454,69.5076,6.5727,1.631,4.6983,1.4588,7.6442,8.5243,14752.5,3.7607,78.128,1301.0601,20.4795,4.4549,1.6988,55.598,1.5222,34.18,16.3716,1,4.0308,84.53,119.44,66.5434,1.9458,2.1711,91.6425,0.4109,2044.47,1.097,1.4982,7.4067,1.093,11.8362,2.1673,839.231,3648.7,615.78,1.07,110.265,191.33,57.755,131.396,17.28,35.0611,2.3958,5.9427,10383.4004,8.2098,26.591,109.088,1283.23,151.341,0.771,108.35,4403.5,0.3328,0.8967,412.73,9530.7998,1623.3,196.074,16.0379,1.5157,10.2669,18.9094,4022.8799,61.205,1576.35,8.5953,39.02,16.6853,806.198,16.0379,398.24,36.61,123.436,0.4212,1.075,3.6184,3.6711,168.523,7009.2002,3.8555,117.432,1030.29,4.1144,14.045,50.2263,596.4,9.385,16.0679,3.0887,7.2826,32.0341,2491.0801,26.7196,3999.8,40.756,10464.7998,25145,655.957,655.957,119.26,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,1.0983,120.74,1.9483,24.9664,7.4721,0.8492,337.575,4.259,4.7545,10.5653,1.0703,137.91,10.1237,7.454,69.5076,6.5727,1.631,4.6983,1.4588,7.6442,8.5243,14752.5,3.7607,78.128,1301.0601,20.4795,4.4549,1.6988,55.598,1.5222,34.18,16.3716,1,4.0308,84.53,119.44,66.5434,1.9458,2.1711,91.6425,0.4109,2044.47,1.097,1.4982,7.4067,1.093,11.8362,2.1673,839.231,3648.7,615.78,1.07,110.265,191.33,57.755,131.396,17.28,35.0611,2.3958,5.9427,10383.4004,8.2098,26.591,109.088,1283.23,151.341,0.771,108.35,4403.5,0.3328,0.8967,412.73,9530.7998,1623.3,196.074,16.0379,1.5157,10.2669,18.9094,4022.8799,61.205,1576.35,8.5953,39.02,16.6853,806.198,16.0379,398.24,36.61,123.436,0.4212,1.075,3.6184,3.6711,168.523,7009.2002,3.8555,117.432,1030.29,4.1144,14.045,50.2263,596.4,9.385,16.0679,3.0887,7.2826,32.0341,2491.0801,26.7196,3999.8,40.756,10464.7998,25145,655.957,655.957,119.26,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,1.0983,120.74,1.9483,24.9664,7.4721,0.8492,337.575,4.259,4.7545,10.5653,1.0703,137.91,10.1237,7.454,69.5076,6.5727,1.631,4.6983,1.4588,7.6442,8.5243,14752.5,3.7607,78.128,1301.0601,20.4795,4.4549,1.6988,55.598,1.5222,34.18,16.3716,1,4.0308,84.53,119.44,66.5434,1.9458,2.1711,91.6425,0.4109,2044.47,1.097,1.4982,7.4067,1.093,11.8362,2.1673,839.231,3648.7,615.78,1.07,110.265,191.33,57.755,131.396,17.28,35.0611,2.3958,5.9427,10383.4004,8.2098,26.591,109.088,1283.23,151.341,0.771,108.35,4403.5,0.3328,0.8967,412.73,9530.7998,1623.3,196.074,16.0379,1.5157,10.2669,18.9094,4022.8799,61.205,1576.35,8.5953,39.02,16.6853,806.198,16.0379,398.24,36.61,123.436,0.4212,1.075,3.6184,3.6711,168.523,7009.2002,3.8555,117.432,1030.29,4.1144,14.045,50.2263,596.4,9.385,16.0679,3.0887,7.2826,32.0341,2491.0801,26.7196,3999.8,40.756,10464.7998,25145,655.957,655.957,119.26,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,1.0949,120.046,1.9483,25.0217,7.4717,0.8493,338.065,4.2712,4.759,10.5751,1.0693,137.52,10.1807,7.453,70.1699,6.5554,1.6409,4.725,1.4572,7.6548,8.5024,14970,3.7546,78.199,1304.37,20.5835,4.453,1.7108,55.615,1.5233,34.256,16.5005,1,4.0178,83.12,119.45,66.4317,1.9458,2.1613,91.1484,0.4096,2035.33,1.0922,1.4978,7.3732,1.0882,11.8752,2.1576,850.692,3652.2,614.1,1.065,110.265,190.47,57.497,131.141,17.246,34.7845,2.388,5.9383,10337.2998,8.1727,26.472,108.785,1277.4399,151.526,0.7685,108.11,4384.7998,0.332,0.8927,411.88,9475.7998,1650,195.221,16.1954,1.5106,10.25,18.9205,4010.3999,61.165,1567.11,8.5585,38.64,16.6728,802.626,16.1954,397.02,36.446,123.188,0.4199,1.0702,3.6174,3.6546,169.083,7005.7998,3.8378,117.298,1025.6801,4.1018,13.995,,593.6,9.343,16.2338,3.0977,7.2498,32.0242,2479.8799,26.6134,3979.8,40.573,10406.5,25044,655.957,655.957,119.26,16.0437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,1.0913,119.763,1.9483,25.019,7.4721,0.8447,337.99,4.2637,4.7636,10.5367,1.0664,137.52,10.1315,7.451,69.9618,6.5521,1.6308,4.7144,1.4525,7.6106,8.4729,14940,3.734,77.697,1294.26,20.4052,4.4608,1.7079,55.248,1.5153,34.134,16.3269,1,4.0047,84.24,119.37,66.4437,1.9458,2.1609,91.2122,0.4083,2034.92,1.092,1.4956,7.3717,1.088,11.9329,2.1571,851.628,3690.3999,613.98,1.065,110.265,190.43,57.485,130.892,17.137,34.7781,2.3924,5.8878,10336.9004,8.171,26.468,108.919,1277.1899,151.704,0.7661,107.87,4384.5,0.3307,0.8925,411.58,9483.2002,1647,195.182,16.2197,1.5141,10.2507,18.9523,4015.0801,61.205,1566.8,8.5581,39.03,16.6289,802.467,16.2197,396.66,36.439,123.218,0.4186,1.07,3.6314,3.6539,168.337,6996.3999,3.8368,117.37,1025.67,4.0872,13.947,,593.4,9.341,16.2497,3.0821,7.2484,31.9422,2479.9299,26.527,3979,40.522,10393.5,25071,655.957,655.957,119.26,16.0734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,1.0919,119.93,1.9483,24.9145,7.4718,0.8427,338.488,4.2558,4.766,10.5129,1.0653,137.52,10.0917,7.454,69.1806,6.5686,1.6249,4.7262,1.4511,7.5968,8.4775,14912,3.7139,77.753,1288.87,20.3671,4.4313,1.7035,55.092,1.513,34.039,16.1607,1,4.0084,84.06,119.45,66.67,1.9458,2.1534,90.8975,0.4086,2028.76,1.0883,1.489,7.3461,1.0843,11.7927,2.1497,851.351,3719.2,609.83,1.061,110.265,189.77,57.321,130.976,17.14,34.7687,2.3898,5.8897,10301.5996,8.1427,26.378,108.774,1272.76,150.704,0.7667,107.96,4366.5,0.3309,0.8894,409.3,9445.2002,1647,194.565,16.0129,1.508,10.2273,18.9827,4004.05,61.205,1561.4301,8.5275,38.96,16.6289,799.739,16.0129,395.58,36.314,122.656,0.4189,1.0663,3.6232,3.6405,168.145,6998.1001,3.8233,117.374,1022.26,4.0905,13.958,,591.3,9.309,16.044,3.0939,7.2288,31.7652,2471.9099,26.3653,3965.3999,40.579,10358.2002,24964,655.957,655.957,119.26,15.9098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,1.0876,119.46,1.9483,24.8327,7.4717,0.8393,339.658,4.2506,4.7642,10.4812,1.0631,137.52,10.0492,7.455,68.8603,6.5704,1.62,4.7322,1.4416,7.5702,8.4488,14675.9004,3.7355,77.466,1280.22,20.2716,4.4327,1.687,54.835,1.5096,33.868,16.1664,1,3.9913,84.06,119.46,66.4796,1.9458,2.1533,90.8924,0.4069,2028.65,1.0882,1.4874,7.3457,1.0842,11.7594,2.1495,846.066,3682.3,606.9,1.061,110.265,189.76,57.328,130.65,17.078,34.7449,2.3733,5.8293,10301,8.1423,26.378,108.839,1272.6899,152.06,0.7634,107.44,4363.6001,0.3304,0.8893,408.02,9453,1609.9,194.499,15.91,1.5096,10.227,18.9871,4001.6399,61.165,1561.34,8.5313,38.84,16.6061,799.694,15.91,395.84,36.312,122.627,0.4171,1.0662,3.6165,3.6867,166.909,6999.3999,3.8231,117.439,1022.21,4.0725,13.896,,591.3,9.308,15.9384,3.0925,7.2284,31.7296,2470.6799,26.4523,3957.5,40.609,10348.9004,24954,655.957,655.957,119.26,15.9634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
