date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,XCD
2014-11-08,1.238,142.57,1.9484,27.7562,7.4368,0.7814,309.582,3.4028,0.7016,4.2144,4.4217,9.2012,1.2042,8.5014,7.6595,57.8419,2.8078,1.4459,3.1772,1.4147,7.5566,9.597,14967.7998,4.7132,76.057,1349.27,16.88,4.0969,1.6094,55.585,1.6036,40.616,13.931,1,4.5451,71.43,136.64,10.524,1.9458,2.4641,94.9762,0.4638,1919.42,1.2489,1.5915,8.4505,1.2449,11.4047,13433,2.4475,724.005,2548.6001,662.64,1.222,110.265,217.08,53.613,103.953,8.827,24.8639,2.4046,4.0123,8710.7002,9.3261,26.102,56.899,1427.1801,153.9,139.08,0.8713,109.05,4988.2002,0.3599,1.0233,223.48,9832.5996,1854.1,161.84,13.6965,1.4741,10.737,18.2966,3375.1299,60.998,1247.4,9.7974,359.17,37.44,18.941,573.741,13.6965,209.88,32.831,121.384,0.4752,1.2269,3.583,3.12,126.63,5662.2002,4.5038,119.138,849.42,4.6394,16.68,7.0857,933.3,24500,10.714,13.7322,2.2712,7.7925,37.2736,2091.96,17.1887,3338.8,29.971,2954.79,7.871,26246,655.957,655.957,119.26,7.8931,
2014-11-09,1.238,142.57,1.9484,27.7562,7.4368,0.7814,309.582,3.4028,0.7016,4.2144,4.4217,9.2012,1.2042,8.5014,7.6595,57.8419,2.8078,1.4459,3.1772,1.4147,7.5566,9.597,14967.7998,4.7132,76.057,1349.27,16.88,4.0969,1.6094,55.585,1.6036,40.616,13.931,1,4.5451,71.43,136.64,10.524,1.9458,2.4641,94.9762,0.4638,1919.42,1.2489,1.5915,8.4505,1.2449,11.4047,13433,2.4475,724.005,2548.6001,662.64,1.222,110.265,217.08,53.613,103.953,8.827,24.8639,2.4046,4.0123,8710.7002,9.3261,26.102,56.899,1427.1801,153.9,139.08,0.8713,109.05,4988.2002,0.3599,1.0233,223.48,9832.5996,1854.1,161.84,13.6965,1.4741,10.737,18.2966,3375.1299,60.998,1247.4,9.7974,359.17,37.44,18.941,573.741,13.6965,209.88,32.831,121.384,0.4752,1.2269,3.583,3.12,126.63,5662.2002,4.5038,119.138,849.42,4.6394,16.68,7.0857,933.3,24500,10.714,13.7322,2.2712,7.7925,37.2736,2091.96,17.1887,3338.8,29.971,2954.79,7.871,26246,655.957,655.957,119.26,7.8931,
2014-11-10,1.2461,142.71,1.9458,27.6887,7.4381,0.7845,308.459,3.4028,0.7016,4.2254,4.4308,9.216,1.2029,8.4747,7.511,57.7409,2.8109,1.4414,3.1749,1.4114,7.5851,9.6591,14856.9004,4.7062,75.4044,1326.22,16.8485,4.0671,1.6048,54.5361,1.6051,39.9399,14.0067,1,4.4825,69.94,136.64,10.4619,1.9458,2.4391,94.0385,0.4543,1900.05,1.2364,1.5804,8.3644,1.2324,11.4073,13299,2.4227,716.827,2552,656.34,1.209,110.265,214.88,53.072,102.612,8.712,24.6141,2.3798,3.9647,8620.0996,9.2289,25.838,56.323,1412.6899,153.52,137.772,0.8595,109.862,4937.6001,0.3506,1.0128,221.3,9741.5996,1835.3,158.741,13.7699,1.4598,10.6753,18.1795,3336.1101,60.649,1240.97,9.6974,355.53,38.1039,18.941,563.038,13.7699,203.86,32.5,120.547,0.4632,1.2144,3.5577,3.0882,124.803,5608.2998,4.3632,118.48,840.2,4.5747,17.3438,7.0085,927.4,24500,10.605,13.8051,2.2601,7.7135,36.9654,2069.4199,17.0588,3313.8,29.63,2925.0601,7.815,25994,655.957,655.957,119.26,7.8327,
2014-11-11,1.243,142.629,1.9484,27.5827,7.4385,0.784,306.919,3.4028,0.7016,4.219,4.4219,9.2336,1.2027,8.4611,7.6605,56.9319,2.8072,1.4399,3.1691,1.413,7.5929,9.6346,14943.9004,4.7224,76.331,1351.51,16.897,4.0785,1.6012,55.628,1.6035,40.778,13.991,1,4.5609,71.21,136.66,10.5707,1.9458,2.4576,94.7499,0.4654,1932.34,1.2456,1.5849,8.428,1.2416,11.4174,13410,2.441,717.32,2571.1001,660.13,1.219,110.265,216.51,53.471,104.164,8.858,24.7987,2.4058,3.9956,8687.7998,9.2927,26.033,56.749,1423.4,153.75,138.914,0.8739,109.51,4975,0.361,1.0128,222.93,9808.2998,1849.8,162.53,13.752,1.4708,10.744,18.3357,3364.99,60.968,1250.97,9.6974,355.94,38.3005,19.002,568.495,13.752,205.77,32.745,120.547,0.4771,1.2236,3.5753,3.1198,2.4843,5663,4.522,119.871,847.18,4.6588,16.628,7.0609,934.6,24500,10.605,13.7914,2.2829,7.7534,37.1455,2090.1399,17.83,3345,29.779,2947.03,7.8265,26136,655.957,655.957,119.26,7.9037,
2014-11-12,1.2476,144.369,1.9482,27.5902,7.439,0.7833,307.359,3.4028,0.7016,4.2163,4.4237,9.2153,1.2031,8.4748,7.6626,57.8424,2.8134,1.4328,3.1871,1.4139,7.6282,9.6727,14920.0996,4.7463,76.663,1366.4399,16.965,4.074,1.5938,55.835,1.6113,40.993,13.9931,1,4.5783,70.78,136.81,10.6092,1.9458,2.4428,94.1835,0.4672,1911.53,1.2383,1.5815,8.3774,1.2343,11.4193,13313,2.4264,716.431,2566.7,655.68,1.211,110.265,215.21,53.153,104.576,8.892,24.6517,2.4014,3.9689,8648.7998,9.232,25.878,54.24,1414.62,153.95,138.039,0.8759,110.31,4955.2002,0.3618,1.0144,221.58,9752.4004,1838.7,163.05,13.7793,1.4565,10.746,18.2326,3337.51,61.465,1243.51,9.7129,356.08,37.91,18.991,563.895,13.7793,206.59,32.55,120.523,0.4787,1.2163,3.5558,3.1011,124.64,5620.7002,4.5395,119.866,841.5,4.6769,16.596,7.0192,932.6,24500,10.621,13.8099,2.2821,7.7071,36.9695,2081.3101,19.3746,3331.3,29.564,2934.8101,7.8265,26033,655.957,655.957,119.26,7.8633,
2014-11-13,1.243,143.64,1.9484,27.6177,7.4411,0.7882,306,3.4028,0.7016,4.2168,4.4285,9.2326,1.202,8.4625,7.6649,57.0031,2.7981,1.4269,3.1857,1.4074,7.6039,9.638,14969,4.7308,76.203,1359.1,16.841,4.0747,1.5804,55.654,1.6042,40.793,13.9239,1,4.5626,71.09,136.82,10.574,1.9458,2.4522,94.5201,0.4656,1928.1801,1.2431,1.5829,8.4097,1.239,11.4251,13369,2.4357,722.496,2586.2,658.08,1.216,110.265,216.04,53.356,104.462,8.861,24.7711,2.3913,3.9889,8681.7002,9.275,25.977,54.384,1419.6899,153.97,138.603,0.8723,110.09,4963,0.3611,1.0184,222.37,9787,1845.8,162.49,13.7625,1.4621,10.722,18.3397,3349.02,61.059,1248.27,9.7513,357.45,37.71,18.991,567.28,13.7625,207.45,32.674,120.934,0.477,1.2211,3.5695,3.1131,125.134,5622.8999,4.5216,120.301,845.35,4.6581,16.63,7.0458,936.2,24500,10.663,13.7967,2.2806,7.7194,37.1088,2106.78,19.4487,3360.3,29.49,2946,7.83,26133,655.957,655.957,119.26,7.8869,
2014-11-14,1.2476,144.471,1.9486,27.6157,7.4428,0.7943,305.459,3.4028,0.7016,4.2355,4.4252,9.2697,1.202,8.4677,7.667,58.2206,2.7968,1.4324,3.2256,1.4195,7.6304,9.6704,14978.5996,4.7488,76.751,1366.26,16.9739,4.0791,1.5846,55.786,1.6118,40.856,13.9845,1,4.5794,71.18,137.4,10.6088,1.9458,2.453,94.5491,0.4673,1919.67,1.2433,1.5845,8.4123,1.2394,11.4071,13436,2.4365,725.223,2595.3999,658.03,1.216,110.265,216.1,53.373,105.067,8.894,24.7829,2.3974,3.9882,8671.9004,9.2816,25.985,54.4,1419.51,154.15,138.851,0.8755,110.4,4966.3999,0.3622,1.0186,222.56,9796.2002,1846.4,163.15,13.7213,1.4613,10.729,18.3843,3358.77,61.28,1259.25,9.7552,355.28,37.92,18.722,567.452,13.7213,211.81,32.684,121.036,0.4788,1.2213,3.5774,3.1153,125.098,5641.8999,4.5387,120.303,845.6,4.6757,16.695,7.0542,936.5,24500,10.665,13.7584,2.2831,7.7107,37.1427,2099.95,19.0546,3385,29.4,2946.8899,7.83,26178,655.957,655.957,119.26,7.8893,
2014-11-15,1.2476,144.471,1.9486,27.6157,7.4428,0.7943,305.459,3.4028,0.7016,4.2355,4.4252,9.2697,1.202,8.4677,7.667,58.2206,2.7968,1.4324,3.2256,1.4195,7.6304,9.6704,14978.5996,4.7488,76.751,1366.26,16.9739,4.0791,1.5846,55.786,1.6118,40.856,13.9845,1,4.5794,71.18,137.4,10.6088,1.9458,2.453,94.5491,0.4673,1919.67,1.2433,1.5845,8.4123,1.2394,11.4071,13436,2.4365,725.223,2595.3999,658.03,1.216,110.265,216.1,53.373,105.067,8.894,24.7829,2.3974,3.9882,8671.9004,9.2816,25.985,54.4,1419.51,154.15,138.851,0.8755,110.4,4966.3999,0.3622,1.0186,222.56,9796.2002,1846.4,163.15,13.7213,1.4613,10.729,18.3843,3358.77,61.28,1259.25,9.7552,355.28,37.92,18.722,567.452,13.7213,211.81,32.684,121.036,0.4788,1.2213,3.5774,3.1153,125.098,5641.8999,4.5387,120.303,845.6,4.6757,16.695,7.0542,936.5,24500,10.665,13.7584,2.2831,7.7107,37.1427,2099.95,19.0546,3385,29.4,2946.8899,7.83,26178,655.957,655.957,119.26,7.8893,
2014-11-16,1.2476,144.471,1.9486,27.6157,7.4428,0.7943,305.459,3.4028,0.7016,4.2355,4.4252,9.2697,1.202,8.4677,7.667,58.2206,2.7968,1.4324,3.2256,1.4195,7.6304,9.6704,14978.5996,4.7488,76.751,1366.26,16.9739,4.0791,1.5846,55.786,1.6118,40.856,13.9845,1,4.5794,71.18,137.4,10.6088,1.9458,2.453,94.5491,0.4673,1919.67,1.2433,1.5845,8.4123,1.2394,11.4071,13436,2.4365,725.223,2595.3999,658.03,1.216,110.265,216.1,53.373,105.067,8.894,24.7829,2.3974,3.9882,8671.9004,9.2816,25.985,54.4,1419.51,154.15,138.851,0.8755,110.4,4966.3999,0.3622,1.0186,222.56,9796.2002,1846.4,163.15,13.7213,1.4613,10.729,18.3843,3358.77,61.28,1259.25,9.7552,355.28,37.92,18.722,567.452,13.7213,211.81,32.684,121.036,0.4788,1.2213,3.5774,3.1153,125.098,5641.8999,4.5387,120.303,845.6,4.6757,16.695,7.0542,936.5,24500,10.665,13.7584,2.2831,7.7107,37.1427,2099.95,19.0546,3385,29.4,2946.8899,7.83,26178,655.957,655.957,119.26,7.8893,
2014-11-17,1.2518,146.318,1.9458,27.6587,7.4426,0.799,305.989,3.4028,,4.225,4.4247,9.2521,1.201,8.447,7.6617,59.108,2.7908,1.4306,3.219,1.4133,7.591,9.7056,14966.2998,4.7667,77.289,1376.92,16.9386,4.0853,1.5776,56.127,1.6256,41.111,13.8726,1,4.501,70.22,137.19,10.508,1.9458,2.4492,94.429,0.4692,1925.83,1.2415,1.5904,8.3993,1.2375,11.4112,13415,2.4327,728.392,2621.3,657.21,1.214,110.265,215.83,53.291,105.316,8.7481,24.7496,2.3641,3.9791,8668,9.2661,25.945,57.179,1417.3199,154.54,138.658,0.8772,110.44,4955.7002,0.3636,1.0171,222.29,9774.9004,1843.5,163.78,13.7275,1.4603,10.763,18.4107,3351.1499,60.676,1257.3199,9.7397,357.01,38.4499,18.722,566.592,13.7275,210.05,32.634,121.254,0.4804,1.2195,3.5707,3.1105,124.87,5660.1001,4.5554,118.795,844.31,4.5946,16.787,7.0373,935,24500,10.649,13.7616,2.2853,7.7456,37.2608,2105.4299,19.0255,3371.1001,29.491,2942.4099,7.861,26138,655.957,655.957,119.26,7.8835,
2014-11-18,1.2449,145.2,1.9488,27.6567,7.4428,0.796,306.2,3.4028,,4.2195,4.4295,9.2558,1.2011,8.4454,7.6723,58.6525,2.7753,1.4292,3.242,1.406,7.6123,9.6518,15013.7002,4.7667,76.892,1369.55,16.9069,4.1005,1.5705,55.807,1.6159,40.775,13.8365,1,4.569,71.48,137.52,10.5898,1.9458,2.4584,94.7559,0.4662,1932.97,1.246,1.5965,8.4308,1.242,11.4105,13458,2.4418,729.807,2646.6001,659.6,1.219,110.265,215.95,53.489,105.005,8.874,24.841,2.3921,3.9969,8690.7002,9.3095,26.017,56.767,1422.62,154.37,139.24,0.871,109.95,4972.2998,0.3619,1.0208,223.04,9805.2998,1850.4,162.84,13.6563,1.4651,10.752,18.5291,3361.0901,60.971,1267.62,9.7765,356.06,37.79,18.742,567.429,13.6563,212.11,32.755,121.744,0.4777,1.224,3.5821,3.1222,125.613,5713.3999,4.5284,119.934,846.2,4.6647,16.631,7.0632,938.6,24500,10.689,13.6892,2.2826,7.7723,37.3388,2105.8201,19.0961,3371.1001,29.576,2958.6499,7.844,26260,655.957,655.957,119.26,7.9125,
2014-11-19,1.2533,146.466,1.9483,27.693,7.4445,0.8019,305.509,3.4527,,4.2098,4.4325,9.2521,1.2012,8.4416,7.6704,58.5262,2.783,1.439,3.2332,1.4189,7.663,9.7182,15125,4.8116,77.274,1378.99,17.0016,4.1162,1.5853,56.239,1.6268,41.03,13.8181,1,4.6017,71.49,137.73,10.6638,1.9458,2.4633,94.9703,0.4696,1936.8199,1.2485,1.5989,8.4477,1.2445,11.3743,13485,2.4467,731.316,2652.6001,659.98,1.221,110.265,216.39,53.595,105.763,8.938,24.8946,2.4076,3.9797,8707.9004,9.3306,26.056,56.881,1425.47,154.14,139.423,0.8798,110.94,4984.1001,0.3638,1.0229,223.47,9829.4004,1894,164.07,13.6016,1.468,10.727,18.6467,3366.53,61.285,1285.79,9.7962,359.06,38.11,18.876,569.801,13.6016,213.57,32.821,121.936,0.4811,1.2265,3.5862,3.1354,127.24,5709.7002,4.5608,120.506,850.4,4.6981,16.757,7.0772,940.5,24500,10.711,13.6376,2.2882,7.7816,37.4647,2112.55,19.1342,3381.5,29.686,2964.52,7.844,26366,655.957,655.957,119.26,7.9094,
2014-11-20,1.2541,148.17,1.9482,27.664,7.4432,0.8001,304.84,3.4527,,4.2153,4.4407,9.2743,1.2013,8.537,7.6717,58.7632,2.7993,1.458,3.2218,1.4235,7.6651,9.7245,15215,4.8053,77.605,1396.03,17.091,4.132,1.5999,56.471,1.6332,41.153,13.8602,1,4.6042,71.62,137.51,10.6735,1.9458,2.4675,95.1327,0.4699,1932.09,1.2506,1.61,8.4622,1.2466,11.3884,13570,2.4509,736.29,2645,660.8,1.224,110.265,216.76,53.687,105.834,8.943,24.9456,2.4217,3.9802,8722.5996,9.3566,26.101,56.978,1427.91,154.17,139.81,0.8801,111.07,4987.6001,0.3641,1.0247,223.87,9844.4004,1897,164.19,13.609,1.4705,10.741,18.6227,3369.75,61.15,1287.99,9.8135,357.38,38.13,18.873,604.862,13.609,214.81,32.876,122.645,0.4814,1.2286,3.5905,3.1109,127.3,5692.2998,4.5631,119.942,850.59,4.7008,16.841,7.0891,942.2,24500,10.729,13.6497,2.2841,7.7851,37.6847,2123.7,18.7543,3402.3,29.561,2969.5601,7.9065,26364,655.957,655.957,119.26,7.8851,
2014-11-21,1.2545,148.312,1.9484,27.6477,7.4424,0.7992,304.339,3.4028,,4.2089,4.44,9.2724,1.2021,8.4871,7.6731,57.6682,2.7853,1.4548,3.2229,1.4184,7.6695,9.726,15031.0996,4.8025,77.605,1394.67,17.1311,4.1392,1.5956,56.322,1.6311,41.112,13.7415,1,4.6039,71.76,137.7,10.6773,1.9458,2.4673,95.125,0.4698,1930.9301,1.2505,1.6054,8.4615,1.2465,11.3662,13462,2.4507,738.549,2657,660.18,1.223,110.265,216.74,53.682,106.005,8.942,24.9474,2.4222,3.9736,8721.9004,9.3534,26.099,56.973,1427.79,153.85,139.868,0.8783,110.93,4986,0.3641,1.0246,224.09,9836.0996,1856.5,164.18,13.5611,1.4704,10.739,18.654,3364.47,61.245,1295.4,9.8134,357.35,38.13,18.798,591.464,13.5611,215.79,32.874,122.484,0.4814,1.2285,3.5895,3.1107,125.734,5689.3999,4.5627,119.999,850.52,4.7002,16.808,7.0948,942.1,24500,10.728,13.5991,2.2896,7.7965,37.7368,2123.53,18.7528,3392,29.383,2969.3201,7.8975,26365,655.957,655.957,119.26,7.9096,
2014-11-22,1.2545,148.312,1.9484,27.6477,7.4424,0.7992,304.339,3.4028,,4.2089,4.44,9.2724,1.2021,8.4871,7.6731,57.6682,2.7853,1.4548,3.2229,1.4184,7.6695,9.726,15031.0996,4.8025,77.605,1394.67,17.1311,4.1392,1.5956,56.322,1.6311,41.112,13.7415,1,4.6039,71.76,137.7,10.6773,1.9458,2.4673,95.125,0.4698,1930.9301,1.2505,1.6054,8.4615,1.2465,11.3662,13462,2.4507,738.549,2657,660.18,1.223,110.265,216.74,53.682,106.005,8.942,24.9474,2.4222,3.9736,8721.9004,9.3534,26.099,56.973,1427.79,153.85,139.868,0.8783,110.93,4986,0.3641,1.0246,224.09,9836.0996,1856.5,164.18,13.5611,1.4704,10.739,18.654,3364.47,61.245,1295.4,9.8134,357.35,38.13,18.798,591.464,13.5611,215.79,32.874,122.484,0.4814,1.2285,3.5895,3.1107,125.734,5689.3999,4.5627,119.999,850.52,4.7002,16.808,7.0948,942.1,24500,10.728,13.5991,2.2896,7.7965,37.7368,2123.53,18.7528,3392,29.383,2969.3201,7.8975,26365,655.957,655.957,119.26,7.9096,
2014-11-23,1.2545,148.312,1.9484,27.6477,7.4424,0.7992,304.339,3.4028,,4.2089,4.44,9.2724,1.2021,8.4871,7.6731,57.6682,2.7853,1.4548,3.2229,1.4184,7.6695,9.726,15031.0996,4.8025,77.605,1394.67,17.1311,4.1392,1.5956,56.322,1.6311,41.112,13.7415,1,4.6039,71.76,137.7,10.6773,1.9458,2.4673,95.125,0.4698,1930.9301,1.2505,1.6054,8.4615,1.2465,11.3662,13462,2.4507,738.549,2657,660.18,1.223,110.265,216.74,53.682,106.005,8.942,24.9474,2.4222,3.9736,8721.9004,9.3534,26.099,56.973,1427.79,153.85,139.868,0.8783,110.93,4986,0.3641,1.0246,224.09,9836.0996,1856.5,164.18,13.5611,1.4704,10.739,18.654,3364.47,61.245,1295.4,9.8134,357.35,38.13,18.798,591.464,13.5611,215.79,32.874,122.484,0.4814,1.2285,3.5895,3.1107,125.734,5689.3999,4.5627,119.999,850.52,4.7002,16.808,7.0948,942.1,24500,10.728,13.5991,2.2896,7.7965,37.7368,2123.53,18.7528,3392,29.383,2969.3201,7.8975,26365,655.957,655.957,119.26,7.9096,
2014-11-24,1.2375,145.669,1.9481,27.6437,7.4395,0.7906,303.929,3.4527,,4.1971,4.4368,9.2396,1.2021,8.4056,7.6691,56.6259,2.7469,1.425,3.1126,1.3893,7.5791,9.5956,14980,4.7618,76.527,1375.39,16.8596,4.0879,1.5677,55.527,1.6066,40.581,13.5467,1,4.5485,70.12,137.83,10.5466,1.9458,2.4456,94.2898,0.4641,1905.11,1.2397,1.5874,8.3869,1.2357,11.2355,13483,2.4291,726.261,2629.3,654.37,1.213,110.265,215.45,53.213,105.691,8.834,24.7303,2.3932,3.964,8646,9.2686,25.87,56.474,1414.24,153.22,138.715,0.8671,109.76,4943.3999,0.3596,1.0156,222.13,9759.7002,1877,162.21,13.337,1.4579,10.721,18.4644,3332.5601,61.075,1284.05,9.7277,354.21,37.65,18.798,586.271,13.337,216.67,32.586,120.932,0.4755,1.2177,3.5511,3.0832,125.77,5654.8999,4.508,120.038,843.07,4.6437,16.595,7.027,883.9,24500,10.634,13.3694,2.2776,7.7239,37.3825,2109.77,18.5887,3374.8,29.15,2943.4299,7.821,26162,655.957,655.957,119.26,7.8658,
2014-11-25,1.2433,147.289,1.9483,27.555,7.4391,0.7919,305.34,3.4028,,4.1918,4.4308,9.2596,1.2024,8.4502,7.6695,55.6735,2.7723,1.4448,3.1617,1.4036,7.6269,9.6425,14851.5,4.7923,76.837,1384.48,16.982,4.0809,1.5814,55.768,1.6202,40.787,13.6927,1,4.5648,71.2,137.26,10.5837,1.9458,2.4425,94.17,0.4658,1920.5699,1.2381,1.5927,8.3762,1.2341,11.2632,13429,2.426,722.98,2614.3999,653.48,1.211,110.265,215.24,53.146,106.179,8.866,24.7078,2.4039,3.9404,8635.0996,9.2568,25.837,56.402,1412.4399,153.64,138.677,0.8696,110.16,4934,0.361,1.0143,221.87,9747.9004,1837.8,162.75,13.404,1.4562,10.722,18.41,3329.5801,61.25,1266.29,9.7154,353.76,37.79,18.641,585.597,13.404,217.3,32.545,121.3,0.4772,1.2161,3.5354,3.0792,124.498,5649.7002,4.5227,120.286,842,4.6585,16.595,7.0244,864.2,24500,10.62,13.4368,2.285,7.7158,37.4507,2107.7,18.441,3366.8999,29.063,2945.05,7.821,26104,655.957,655.957,119.26,7.7691,
2014-11-26,1.2481,147.023,1.948,27.5567,7.439,0.7937,306.026,3.4028,,4.1743,4.4317,9.2585,1.2024,8.4812,7.6734,57.4135,2.7691,1.4584,3.1541,1.4036,7.6453,9.676,14896.5,4.8155,77.134,1383.23,17.0627,4.0896,1.5928,55.931,1.6214,40.883,13.6615,1,4.5796,71.3,137.51,10.6268,1.9458,2.4474,94.6684,0.4673,1924.37,1.2405,1.5958,8.3929,1.2366,11.296,13505,2.4309,728.959,2636.8,654.78,1.214,110.265,215.61,53.251,106.553,8.895,24.7603,2.4271,3.9544,8652.2002,9.2814,25.888,56.514,1415.01,153.89,138.821,0.8718,110.59,4945.7002,0.362,1.0163,222,9761.2002,1841.5,163.35,13.4575,1.4592,10.729,18.3906,3326.24,61.482,1268.8101,9.7338,354.47,37.73,18.641,607.641,13.4575,215.37,32.597,121.401,0.4788,1.2185,3.5412,3.0854,125.024,5657.2002,4.5406,120.506,842.43,4.678,16.677,7.0382,864.7,24500,10.641,13.497,2.2913,7.7312,37.4817,2115.02,18.4776,3373.5,28.959,2950.8799,7.8325,26193,655.957,655.957,119.26,7.7968,
2014-11-27,1.2506,147.08,1.9484,27.5593,7.4394,0.7921,306.599,3.4028,,4.1781,4.4157,9.2545,1.202,8.5417,7.673,58.9757,2.7627,1.4653,3.1239,1.4074,7.6675,9.6947,14930.2998,4.8396,77.195,1378.6801,17.1642,4.0927,1.5872,56.058,1.623,40.96,13.693,1,4.591,71.41,137.8,10.6531,1.9458,2.4507,94.4602,0.4685,1911.03,1.2423,1.5968,8.4043,1.2382,11.2901,13398,2.4342,733.743,2638.1001,655.67,1.215,110.265,215.9,54.107,106.816,8.917,24.7984,2.4242,3.9634,8663.7998,9.2953,25.923,56.591,1415.6801,153.62,139.126,0.874,110.74,4957.3999,0.3629,1.0178,222.32,9768.2998,1844,163.78,13.449,1.4611,10.739,18.378,3326.98,61.323,1264.91,9.7455,354.95,37.86,18.641,615.152,13.449,217.21,32.629,121.495,0.48,1.2203,3.5491,3.0935,125.118,5650.7998,4.5493,120.104,844.81,4.6879,16.721,7.0414,910.7,24500,10.656,13.4767,2.2926,7.7533,37.4972,2110,18.5025,3401.7,28.849,2954.8401,7.8325,26235,655.957,655.957,119.26,7.8446,
2014-11-28,1.2462,146.81,1.9484,27.5925,7.4394,0.7922,306.959,3.4028,,4.1765,4.4186,9.2717,1.2019,8.638,7.6772,60.9284,2.7475,1.4615,3.1494,1.4128,7.6405,9.6593,14967.7998,4.8372,76.998,1369.47,17.1444,4.0979,1.5851,55.761,1.6196,40.828,13.6716,1,4.5748,71.44,137.55,10.612,1.9458,2.4564,94.6824,0.4668,1922.49,1.2451,1.5953,8.4242,1.2411,11.2955,13554,2.4399,733.01,2649.2,656.84,1.218,110.265,216.41,54.234,106.552,8.885,24.8606,2.4132,3.9657,8684,9.3172,25.959,56.723,1419.02,153.67,139.488,0.8709,110.41,4969.1001,0.3617,1.0201,222.85,9788.9004,1848.3,163.24,13.4555,1.4639,10.731,18.4211,3331.6599,61.106,1266.64,9.7661,355.78,37.72,18.724,609.804,13.4555,217.91,32.705,121.804,0.4783,1.2231,3.5544,3.1029,125.236,5665,4.5332,120.351,846.8,4.6713,16.663,7.0578,863,24500,10.681,13.4929,2.2862,7.7632,37.5455,2124.1499,18.5459,3422.2,28.817,2961.74,7.8325,26303,655.957,655.957,119.26,7.8441,
2014-11-29,1.2462,146.81,1.9484,27.5925,7.4394,0.7922,306.959,3.4028,,4.1765,4.4186,9.2717,1.2019,8.638,7.6772,60.9284,2.7475,1.4615,3.1494,1.4128,7.6405,9.6593,14967.7998,4.8372,76.998,1369.47,17.1444,4.0979,1.5851,55.761,1.6196,40.828,13.6716,1,4.5748,71.44,137.55,10.612,1.9458,2.4564,94.6824,0.4668,1922.49,1.2451,1.5953,8.4242,1.2411,11.2955,13554,2.4399,733.01,2649.2,656.84,1.218,110.265,216.41,54.234,106.552,8.885,24.8606,2.4132,3.9657,8684,9.3172,25.959,56.723,1419.02,153.67,139.488,0.8709,110.41,4969.1001,0.3617,1.0201,222.85,9788.9004,1848.3,163.24,13.4555,1.4639,10.731,18.4211,3331.6599,61.106,1266.64,9.7661,355.78,37.72,18.724,609.804,13.4555,217.91,32.705,121.804,0.4783,1.2231,3.5544,3.1029,125.236,5665,4.5332,120.351,846.8,4.6713,16.663,7.0578,863,24500,10.681,13.4929,2.2862,7.7632,37.5455,2124.1499,18.5459,3422.2,28.817,2961.74,7.8325,26303,655.957,655.957,119.26,7.8441,
2014-11-30,1.2462,146.81,1.9484,27.5925,7.4394,0.7922,306.959,3.4028,,4.1765,4.4186,9.2717,1.2019,8.638,7.6772,60.9284,2.7475,1.4615,3.1494,1.4128,7.6405,9.6593,14967.7998,4.8372,76.998,1369.47,17.1444,4.0979,1.5851,55.761,1.6196,40.828,13.6716,1,4.5748,71.44,137.55,10.612,1.9458,2.4564,94.6824,0.4668,1922.49,1.2451,1.5953,8.4242,1.2411,11.2955,13554,2.4399,733.01,2649.2,656.84,1.218,110.265,216.41,54.234,106.552,8.885,24.8606,2.4132,3.9657,8684,9.3172,25.959,56.723,1419.02,153.67,139.488,0.8709,110.41,4969.1001,0.3617,1.0201,222.85,9788.9004,1848.3,163.24,13.4555,1.4639,10.731,18.4211,3331.6599,61.106,1266.64,9.7661,355.78,37.72,18.724,609.804,13.4555,217.91,32.705,121.804,0.4783,1.2231,3.5544,3.1029,125.236,5665,4.5332,120.351,846.8,4.6713,16.663,7.0578,863,24500,10.681,13.4929,2.2862,7.7632,37.5455,2124.1499,18.5459,3422.2,28.817,2961.74,7.8325,26303,655.957,655.957,119.26,7.8441,
