date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,AWG,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYN,BZD,CDF,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,CUC
2018-01-27,1.2392,135.946,1.9487,25.3423,7.4436,0.8757,308.729,4.1424,4.6653,9.8226,1.1671,9.5992,7.4228,69.2988,4.6579,1.5433,3.8978,1.5339,7.8268,9.6851,16600,4.2007,78.631,1319.39,23.0605,4.8392,1.6952,62.835,1.6246,38.989,14.7648,1,4.549,84.82,131.1,2.1617,24.2501,2.2065,1.9458,2.4326,101.489,0.4642,2153.47,1.2373,1.6277,8.3707,1.2333,11.7037,2.4433,2.4431,1946.84,731.5,3438,691.44,1.21,110.265,214.96,59.48,140.17,21.897,33.7463,2.4645,5.6197,59.9913,11106.5,8.9226,246.459,28.856,78.339,1448.5,45280.3984,125.14,154.97,0.8711,124.78,4891.7002,450.338,0.3702,1.0136,394.09,10060.2002,1887,187.201,158.002,14.5172,1.6264,11.054,20.4879,3931.3201,61.128,1639.11,9.7872,436.21,38.65,19.019,896.71,73.1148,14.5172,444.14,37.994,124.404,0.4755,1.2153,4.0065,3.9299,138.09,6820.3999,4.3661,118.614,1051.58,4.6422,16.469,8.6704,9449.1602,677.5,24784.6992,10.613,636.966,14.5556,4.2134,2.9921,8.1974,35.0527,2806.28,35.3347,4463.6001,34.743,10090.9004,12.48,27769,655.957,3.3313,655.957,119.26,309.561,12.0122,
2018-01-28,1.2392,135.946,1.9487,25.3423,7.4436,0.8757,308.729,4.1424,4.6653,9.8226,1.1671,9.5992,7.4228,69.2988,4.6579,1.5433,3.8978,1.5339,7.8268,9.6851,16600,4.2007,78.631,1319.39,23.0605,4.8392,1.6952,62.835,1.6246,38.989,14.7648,1,4.549,84.82,131.1,2.1617,24.2501,2.2065,1.9458,2.4326,101.489,0.4642,2153.47,1.2373,1.6277,8.3707,1.2333,11.7037,2.4433,2.4431,1946.84,731.5,3438,691.44,1.21,110.265,214.96,59.48,140.17,21.897,33.7463,2.4645,5.6197,59.9913,11106.5,8.9226,246.459,28.856,78.339,1448.5,45280.3984,125.14,154.97,0.8711,124.78,4891.7002,450.338,0.3702,1.0136,394.09,10060.2002,1887,187.201,158.002,14.5172,1.6264,11.054,20.4879,3931.3201,61.128,1639.11,9.7872,436.21,38.65,19.019,896.71,73.1148,14.5172,444.14,37.994,124.404,0.4755,1.2153,4.0065,3.9299,138.09,6820.3999,4.3661,118.614,1051.58,4.6422,16.469,8.6704,9449.1602,677.5,24784.6992,10.613,636.966,14.5556,4.2134,2.9921,8.1974,35.0527,2806.28,35.3347,4463.6001,34.743,10090.9004,12.48,27769,655.957,3.3313,655.957,119.26,309.561,12.0122,
2018-01-29,1.2428,135.014,1.9486,25.2896,7.4438,0.8783,308.848,4.1305,4.6634,9.7796,1.1602,9.5512,7.4138,69.8154,4.6614,1.5313,3.9099,1.5302,7.8403,9.7148,16527,4.2123,78.905,1320.9301,22.9731,4.8048,1.6879,63.174,1.6237,38.889,14.7406,1,4.5596,85.09,131.01,2.1677,24.2935,2.2128,1.9458,2.4404,101.447,0.4652,2159.9099,1.2408,1.6238,8.3951,1.2369,11.7261,2.4455,2.4502,1952.45,730.798,3421,693.45,1.214,110.265,215.59,59.776,140.38,21.948,33.8438,2.4702,5.6253,60.1767,11137.2002,8.9487,247.952,28.939,78.763,1452.72,45478,124.406,153.83,0.8738,125.07,4906.6001,451.636,0.3713,1.0165,396.72,10089,1875,187.683,158.458,14.5405,1.6189,11.07,20.5099,3938.8201,61.121,1635.77,9.816,437.468,38.62,19.019,890.782,73.4996,14.5405,445.42,38.104,124.763,0.4767,1.2188,3.9899,3.9413,137.19,6850.7998,4.3794,118.446,1054.71,4.6532,16.111,8.6779,9476.4102,679.6,24856.0996,10.643,638.803,14.5803,4.2255,2.9767,8.2212,35.2489,2792.47,35.169,4474,34.67,10119.9004,12.48,27849,655.957,3.3409,655.957,119.26,310.453,12.0155,
2018-01-30,1.2381,134.857,1.9484,25.2901,7.4427,0.8796,309.589,4.1441,4.6467,9.7585,1.1605,9.545,7.4163,69.717,4.6885,1.5293,3.9019,1.527,7.8358,9.6781,16548,4.2052,78.663,1324.22,23.0405,4.7902,1.6894,63.372,1.6213,38.879,14.7912,1,4.5445,84.77,131.01,2.1588,24.2199,2.2069,1.9458,2.4306,101.436,0.4637,2150.9299,1.2363,1.6197,8.3637,1.2323,11.7396,2.4491,2.441,1943.84,733.796,3431.3,690.87,1.209,110.265,214.79,59.617,140.105,21.863,33.7197,2.4551,5.5891,59.7142,11096.0996,8.9152,246.682,28.832,78.365,1447.3101,45467.3008,124.404,153,0.8702,124.65,4877.1001,491.903,0.3698,1.0128,396.37,10054.4004,1870,187.015,159.655,14.592,1.6158,11.055,20.406,3940.22,61.215,1627.54,9.7799,,38.64,18.821,884.435,73.4325,14.592,443.78,38.062,124.357,0.4751,1.2143,3.9727,3.9273,136.73,6840.3999,4.3629,118.559,1053.96,4.6376,15.974,8.6435,9409.6699,676.9,24762.3008,10.604,636.391,14.6298,4.222,2.9495,8.1907,35.1833,2774.8201,34.6769,4455,34.479,10082.7998,12.37,27746,655.957,3.3283,655.957,119.26,309.281,12.0644,
2018-01-31,1.241,134.926,1.9484,25.2978,7.4419,0.8766,310.529,4.1572,4.6446,9.7863,1.1597,9.5774,7.415,69.9548,4.6873,1.5317,3.944,1.5305,7.8345,9.7044,16660,4.2386,78.953,1330.79,23.2863,4.8291,1.6906,63.596,1.6276,38.959,14.8503,1,4.5565,85.35,131.01,2.1672,24.3576,2.212,1.9458,2.44,101.801,0.4647,2158.76,1.2407,1.6234,8.394,1.2367,11.736,2.4504,2.4498,1948.3,737.409,3479.3,692.74,1.214,110.265,215.56,59.831,140.25,21.873,33.8403,2.4783,5.5779,59.8141,11136.9004,8.9475,247.211,28.931,78.532,1452.53,45630,124.613,153.4,0.8726,124.9,4896.6001,492.225,0.3705,1.0164,397.16,10090.7998,1873,187.999,160.021,14.5704,1.6262,11.067,20.5072,3961.46,61.132,1632.75,9.815,436.817,38.57,18.849,886.81,73.9362,14.5704,445.36,38.192,124.897,0.4764,1.2187,3.9812,3.9408,137.01,6863.6001,4.377,118.684,1057.79,4.6492,16.08,8.6767,9462.29,679.5,24819.0996,10.642,637.852,14.5951,4.2317,2.9748,8.2201,35.2926,2780.8799,34.502,4463.3999,34.727,10133.2002,12.37,27844,655.957,3.3359,655.957,119.26,310.115,12.0761,
2018-02-01,1.2419,135.6,1.9483,25.268,7.4422,0.8743,309.835,4.1502,4.6455,9.7839,1.1565,9.5701,7.4294,69.7842,4.6686,1.5403,3.9529,1.5273,7.8007,9.7118,16618,4.2435,78.833,1327.35,23.0994,4.8451,1.6829,63.645,1.6279,38.869,14.714,1,4.5594,85.39,130.95,2.1643,24.3792,2.2111,1.9458,2.4429,101.948,0.4652,2161.9299,1.2425,1.6267,8.4062,1.2385,11.7302,2.4482,2.4534,1949.73,738.205,3501,693.74,1.215,110.265,215.87,59.917,140.318,21.934,33.8892,2.4802,5.5921,59.6716,11153.5,8.9636,246.374,28.968,78.625,1454.64,45663.3984,124.442,153.86,0.8737,125.06,4905.2998,492.276,0.371,1.0179,399.48,10103,1875,188.272,150.949,14.5473,1.6286,11.073,20.4932,3985.3401,61.122,1635.1,9.8319,437.137,38.62,18.86,892.33,74.3132,14.5473,445.99,38.265,125.042,0.4767,1.2205,3.9908,3.9465,137.04,6874.1001,4.3834,118.679,1059.38,4.6526,16.392,22.3686,9469.2305,680.5,24837.3008,10.658,638.319,14.5799,4.2223,2.9748,8.232,35.2969,2790.0901,34.3118,4467.3999,34.828,10147.7002,12.4,27884,655.957,3.3384,655.957,119.26,310.218,12.0622,
2018-02-02,1.251,136.862,1.9487,25.1817,7.4438,0.8768,308.753,4.1521,4.6464,9.8104,1.1583,9.5581,7.4297,70.0131,4.6704,1.5562,3.958,1.5337,7.8706,9.7815,16745,4.2853,79.962,1340.0699,22.9363,4.8665,1.6911,64.358,1.6365,39.139,14.8151,1,4.5925,85.25,130.96,2.182,24.2152,2.2299,1.9458,2.4396,101.431,0.4686,2159.02,1.2408,1.6356,8.3948,1.2368,11.7542,2.4725,2.4501,1964.0699,734.26,3470.3,692.8,1.214,110.265,215.58,59.836,141.383,22.049,33.6103,2.4813,5.594,58.9096,11137.4004,8.9514,249.462,28.929,78.943,1452.67,45999.3008,124.406,154.58,0.8801,125.48,4892.7002,491.894,0.3739,1.0165,398.07,10082.5,1883,188.107,150.433,14.6185,1.6203,11.104,20.4843,3973.77,61.124,1631.04,9.8193,441.603,38.91,19.02,894.032,75.0726,14.6185,445.4,38.208,125.725,0.4801,1.2188,4.007,3.9412,138.18,6848.1001,4.3774,118.493,1033.16,4.6863,16.518,22.3513,9532.6299,679.6,25020,10.643,643.014,14.6401,4.2659,2.9578,8.2622,35.3956,2809.9199,34.3592,4460.1001,34.793,10134.2002,12.4,27847,655.957,3.3629,655.957,119.26,312.437,12.096,
2018-02-03,1.251,136.862,1.9487,25.1817,7.4438,0.8768,308.753,4.1521,4.6464,9.8104,1.1583,9.5581,7.4297,70.0131,4.6704,1.5562,3.958,1.5337,7.8706,9.7815,16745,4.2853,79.962,1340.0699,22.9363,4.8665,1.6911,64.358,1.6365,39.139,14.8151,1,4.5925,85.25,130.96,2.182,24.2152,2.2299,1.9458,2.4396,101.431,0.4686,2159.02,1.2408,1.6356,8.3948,1.2368,11.7542,2.4725,2.4501,1964.0699,734.26,3470.3,692.8,1.214,110.265,215.58,59.836,141.383,22.049,33.6103,2.4813,5.594,58.9096,11137.4004,8.9514,249.462,28.929,78.943,1452.67,45999.3008,124.406,154.58,0.8801,125.48,4892.7002,491.894,0.3739,1.0165,398.07,10082.5,1883,188.107,150.433,14.6185,1.6203,11.104,20.4843,3973.77,61.124,1631.04,9.8193,441.603,38.91,19.02,894.032,75.0726,14.6185,445.4,38.208,125.725,0.4801,1.2188,4.007,3.9412,138.18,6848.1001,4.3774,118.493,1033.16,4.6863,16.518,22.3513,9532.6299,679.6,25020,10.643,643.014,14.6401,4.2659,2.9578,8.2622,35.3956,2809.9199,34.3592,4460.1001,34.793,10134.2002,12.4,27847,655.957,3.3629,655.957,119.26,312.437,12.096,
2018-02-04,1.251,136.862,1.9487,25.1817,7.4438,0.8768,308.753,4.1521,4.6464,9.8104,1.1583,9.5581,7.4297,70.0131,4.6704,1.5562,3.958,1.5337,7.8706,9.7815,16745,4.2853,79.962,1340.0699,22.9363,4.8665,1.6911,64.358,1.6365,39.139,14.8151,1,4.5925,85.25,130.96,2.182,24.2152,2.2299,1.9458,2.4396,101.431,0.4686,2159.02,1.2408,1.6356,8.3948,1.2368,11.7542,2.4725,2.4501,1964.0699,734.26,3470.3,692.8,1.214,110.265,215.58,59.836,141.383,22.049,33.6103,2.4813,5.594,58.9096,11137.4004,8.9514,249.462,28.929,78.943,1452.67,45999.3008,124.406,154.58,0.8801,125.48,4892.7002,491.894,0.3739,1.0165,398.07,10082.5,1883,188.107,150.433,14.6185,1.6203,11.104,20.4843,3973.77,61.124,1631.04,9.8193,441.603,38.91,19.02,894.032,75.0726,14.6185,445.4,38.208,125.725,0.4801,1.2188,4.007,3.9412,138.18,6848.1001,4.3774,118.493,1033.16,4.6863,16.518,22.3513,9532.6299,679.6,25020,10.643,643.014,14.6401,4.2659,2.9578,8.2622,35.3956,2809.9199,34.3592,4460.1001,34.793,10134.2002,12.4,27847,655.957,3.3629,655.957,119.26,312.437,12.096,
2018-02-05,1.2447,136.955,1.9486,25.2133,7.442,0.882,309.309,4.1665,4.6444,9.8372,1.1587,9.6263,7.4168,70.2776,4.695,1.5744,4.0062,1.5474,7.8426,9.7334,16755,4.288,79.836,1356.75,23.2077,4.8343,1.7091,64.22,1.6438,39.149,15.007,1,4.5746,85.61,130.93,2.1722,24.2456,2.2187,1.9458,2.4501,101.865,0.4668,2168.3301,1.2461,1.6409,8.4309,1.242,11.8098,2.4543,2.4606,1954.17,732.779,3439.8999,699.83,1.219,110.265,216.51,60.191,140.802,21.963,33.9875,2.4714,5.577,58.5629,11185.0996,8.9898,248.416,29.043,78.972,1458.89,45762.3984,124.811,154.1,0.8769,124.8,4919.2998,491.405,0.3726,1.0209,399.25,10123.2998,1879,189.165,149.737,14.737,1.6292,11.08,20.5216,3983.79,61.122,1638.92,9.8607,439.377,38.44,18.943,892.755,74.9431,14.737,447.28,38.364,126.31,0.4783,1.2241,4.0036,3.9581,137.65,6863.7002,4.3978,118.502,1062.53,4.6683,15.748,22.4453,9484.5703,682.6,24893.9004,10.69,639.773,14.7629,4.2444,2.9521,8.2975,35.5658,2795.1499,34.4921,4485.2998,34.867,10176.9004,12.45,27965,655.957,3.346,655.957,119.26,310.862,12.2531,
2018-02-06,1.2368,134.919,1.9483,25.2068,7.4433,0.8869,310.016,4.159,4.6324,9.8688,1.1516,9.6963,7.4319,70.8744,4.6831,1.5704,4.0309,1.5503,7.7723,9.6699,16780,4.2755,79.245,1351.88,23.2688,4.8373,1.7018,63.58,1.6352,39.109,14.9781,1,4.542,85.13,130.9,2.1588,24.0776,2.2015,1.9458,2.4422,101.89,0.4634,2160.8201,1.2418,1.6368,8.4014,1.2378,11.8205,2.4467,2.452,1941.75,737.228,3487.7,697.36,1.215,110.265,215.75,60.007,140.048,21.827,33.8707,2.4909,5.564,58.809,11146.5996,8.9584,246.713,28.937,78.628,1453.8,45469.1016,124.627,154.18,0.8697,123.58,4899,489.766,0.3698,1.0173,398.38,10089.0996,1870,188.507,14.8414,14.7664,1.6228,11.057,20.3882,3921.23,61.217,1632.3101,9.8271,435.347,38.4,18.871,888.396,74.4914,14.7664,445.74,38.231,125.957,0.4748,1.2198,4.0011,3.9443,136.99,6853.2002,4.383,118.516,1034.1,4.6326,16.36,23.3533,9436.6504,680.1,24735.5996,10.652,635.706,14.8002,4.2174,2.9482,8.2273,35.5229,2789.0801,34.1971,4477.2998,34.77,10142,12.4,27868,655.957,3.3247,655.957,119.26,309.01,12.0181,
2018-02-07,1.2381,135.72,1.9483,25.2019,7.4425,0.887,309.457,4.1554,4.6421,9.8393,1.159,9.6721,7.4324,70.4277,4.6629,1.5682,4.001,1.5481,7.7693,9.6795,16794,4.305,79.422,1335.9301,23.0541,4.8385,1.6888,63.513,1.6327,38.999,14.782,1,4.5451,84.35,130.79,2.1614,24.2075,2.2076,1.9458,2.4272,101.265,0.4638,2147.76,1.2343,1.6358,8.3496,1.2303,11.7889,2.463,2.4369,1943.86,731.102,3465.7,693.38,1.207,110.265,214.42,59.641,140.187,21.827,33.6653,2.4792,5.5211,58.8731,11080.2002,8.9064,246.512,28.755,78.281,1444.87,45523.5,124.605,153.84,0.8709,123.42,4872.6001,493.271,0.3701,1.0111,398,10029.9004,1871,187.907,153.219,14.7384,1.613,11.063,20.2203,3946.4199,61.127,1620.49,9.7647,437.06,38.92,18.756,887.993,74.6097,14.7384,443.04,37.998,125.469,0.4752,1.2123,4.0247,3.92,136.69,6787.3999,4.3549,118.541,1052.55,4.6382,15.991,22.3401,9440.7402,675.8,24762.5996,10.586,636.399,14.7593,4.2096,2.9702,8.1769,35.3129,2780.55,33.7623,4452.5,34.533,10094.5,12.38,27699,655.957,3.3283,655.957,119.26,309.285,12.0444,
2018-02-08,1.2268,133.956,1.9486,25.2551,7.4425,0.8839,310.198,4.17,4.6491,9.9114,1.1565,9.6949,7.4387,70.942,4.6646,1.5696,4.0092,1.5417,7.681,9.5906,16647,4.2849,78.782,1336.17,23.049,4.7931,1.6973,62.739,1.6253,38.819,14.792,1,4.5034,84.62,130.8,2.1425,24.1422,2.1991,1.9458,2.4226,100.71,0.4595,2143.73,1.232,1.6227,8.3337,1.228,11.7094,2.439,2.4323,1927.3199,724.435,3445.8999,693,1.205,110.265,214.02,59.628,139.203,21.652,33.3706,2.4683,5.4614,57.5253,11059.4004,8.8864,244.344,28.696,78.134,1442.13,45111.1016,124.828,152.88,0.8629,122.33,4860.8999,492.197,0.3669,1.0092,396.52,10010.9004,1854,187.301,151.818,14.5592,1.6134,11.024,20.1699,3891.1499,61.121,1620.53,9.7464,433.065,38.31,18.64,876.18,74.0259,14.5592,442.21,37.927,125.274,0.4708,1.21,3.9858,3.9126,135.47,6780.8999,4.3459,118.634,1050.66,4.5957,15.488,22.2985,9354.4502,674.4,24536.3008,10.566,630.582,14.5797,4.1712,2.94,8.1615,35.1122,2766.46,33.1416,4444.2002,34.591,10075.7002,30690,27635,655.957,3.2979,655.957,119.26,306.458,11.9973,
2018-02-09,1.2261,133.064,1.9484,25.3518,7.4426,0.8798,310.961,4.1902,4.6458,9.9366,1.1464,9.7042,7.437,71.4818,4.6857,1.5743,4.0247,1.5435,7.7476,9.5867,16683,4.3108,78.755,1343.3101,23.1328,4.8435,1.6966,63.283,1.6321,39.079,14.8887,1,4.5011,83.87,130.55,2.1375,24.4748,2.2008,1.9458,2.3986,100.102,0.4591,2123.21,1.2203,1.6274,8.2531,1.2163,11.6883,2.4461,2.4089,1926.17,718.521,3436.3,686.96,1.193,110.265,211.95,59.081,139.28,21.659,33.2829,2.4854,5.4126,57.3681,10951,8.8005,243.597,28.42,77.329,1428.22,45084,124.819,152.13,0.8624,121.71,4818.2998,492.49,0.3667,0.9994,395.8,9886.4004,1852,185.319,153.321,14.5779,1.5971,11.022,20.0621,3857.6499,61.126,1606.23,9.6523,432.805,38.9,18.618,875.376,73.9814,14.5779,438.01,37.563,124.036,0.4705,1.1983,3.9791,3.8749,135.27,6709.6001,4.3041,118.515,1040.66,4.5932,16.076,22.0886,9416.2598,667.7,24521.5,10.464,630.203,14.6228,4.1687,2.9698,8.0829,34.9337,2756.77,32.8457,4399.2998,34.258,9980.1797,30650,27368,655.957,3.2959,655.957,119.26,306.213,11.8773,
2018-02-10,1.2261,133.064,1.9484,25.3518,7.4426,0.8798,310.961,4.1902,4.6458,9.9366,1.1464,9.7042,7.437,71.4818,4.6857,1.5743,4.0247,1.5435,7.7476,9.5867,16683,4.3108,78.755,1343.3101,23.1328,4.8435,1.6966,63.283,1.6321,39.079,14.8887,1,4.5011,83.87,130.55,2.1375,24.4748,2.2008,1.9458,2.3986,100.102,0.4591,2123.21,1.2203,1.6274,8.2531,1.2163,11.6883,2.4461,2.4089,1926.17,718.521,3436.3,686.96,1.193,110.265,211.95,59.081,139.28,21.659,33.2829,2.4854,5.4126,57.3681,10951,8.8005,243.597,28.42,77.329,1428.22,45084,124.819,152.13,0.8624,121.71,4818.2998,492.49,0.3667,0.9994,395.8,9886.4004,1852,185.319,153.321,14.5779,1.5971,11.022,20.0621,3857.6499,61.126,1606.23,9.6523,432.805,38.9,18.618,875.376,73.9814,14.5779,438.01,37.563,124.036,0.4705,1.1983,3.9791,3.8749,135.27,6709.6001,4.3041,118.515,1040.66,4.5932,16.076,22.0886,9416.2598,667.7,24521.5,10.464,630.203,14.6228,4.1687,2.9698,8.0829,34.9337,2756.77,32.8457,4399.2998,34.258,9980.1797,30650,27368,655.957,3.2959,655.957,119.26,306.213,11.8773,
2018-02-11,1.2261,133.064,1.9484,25.3518,7.4426,0.8798,310.961,4.1902,4.6458,9.9366,1.1464,9.7042,7.437,71.4818,4.6857,1.5743,4.0247,1.5435,7.7476,9.5867,16683,4.3108,78.755,1343.3101,23.1328,4.8435,1.6966,63.283,1.6321,39.079,14.8887,1,4.5011,83.87,130.55,2.1375,24.4748,2.2008,1.9458,2.3986,100.102,0.4591,2123.21,1.2203,1.6274,8.2531,1.2163,11.6883,2.4461,2.4089,1926.17,718.521,3436.3,686.96,1.193,110.265,211.95,59.081,139.28,21.659,33.2829,2.4854,5.4126,57.3681,10951,8.8005,243.597,28.42,77.329,1428.22,45084,124.819,152.13,0.8624,121.71,4818.2998,492.49,0.3667,0.9994,395.8,9886.4004,1852,185.319,153.321,14.5779,1.5971,11.022,20.0621,3857.6499,61.126,1606.23,9.6523,432.805,38.9,18.618,875.376,73.9814,14.5779,438.01,37.563,124.036,0.4705,1.1983,3.9791,3.8749,135.27,6709.6001,4.3041,118.515,1040.66,4.5932,16.076,22.0886,9416.2598,667.7,24521.5,10.464,630.203,14.6228,4.1687,2.9698,8.0829,34.9337,2756.77,32.8457,4399.2998,34.258,9980.1797,30650,27368,655.957,3.2959,655.957,119.26,306.213,11.8773,
2018-02-12,1.2253,133.303,1.9482,25.3714,7.4438,0.8862,311.99,4.1818,4.6561,9.9113,1.1512,9.7702,7.4501,71.7036,4.6762,1.5667,4.0265,1.5424,7.6942,9.5786,16451.5996,4.3135,78.683,1326.8199,22.9135,4.8337,1.6908,63.079,1.6265,38.829,14.7275,1,4.4914,83.92,130.51,2.138,24.4673,2.2,1.9458,2.4002,99.8073,0.4582,2125.3601,1.2211,1.6251,8.2586,1.2171,11.6901,2.4464,2.4105,1923.6899,724.285,3484.8999,687.51,1.194,110.265,212.09,59.12,139.182,21.613,33.3048,2.4633,5.4162,57.3063,10957.5996,8.8094,243.88,28.439,77.465,1429.17,45084.1992,124.807,152.18,0.8608,121.33,4818.5,492.563,0.3663,1.0001,398.02,9893,1852,185.441,153.466,14.5879,1.6056,11.027,20.1059,3853.8701,61.123,1607.29,9.6604,431.299,38.75,18.671,874.505,73.8599,14.5879,438.29,37.564,124.419,0.4694,1.1991,4.0082,3.8774,135.35,6715,4.307,118.481,1023.46,4.5834,15.461,22.103,9404.0195,668.1,24505.5996,10.471,629.794,14.6099,4.1782,2.9387,8.0883,34.9289,2750.3999,32.7877,4408.2998,34.318,9986.6699,30650,27390,655.957,3.2938,655.957,119.26,306.075,11.8545,
2018-02-13,1.2304,133.718,1.9483,25.3557,7.4476,0.8881,311.559,4.1679,4.6493,9.9084,1.1548,9.7301,7.4435,71.1097,4.6715,1.5655,4.0505,1.5476,7.775,9.6199,16780,4.3278,79.007,1331.78,22.8825,4.8368,1.6931,63.776,1.6273,38.859,14.6437,1,4.5166,84.18,130.52,2.1474,24.5779,2.2085,1.9458,2.4059,99.9101,0.4608,2131.03,1.224,1.6246,8.3091,1.22,11.6437,2.4486,2.4162,1931.6899,724.737,3553.6001,688.87,1.197,110.265,212.6,59.26,139.755,21.771,33.3835,2.4864,5.4749,57.5939,10985.2998,8.8305,244.771,28.507,77.547,1432.59,45271.6992,125.037,152.83,0.8648,122.2,4833.1001,492.458,0.368,1.0025,396.38,9916.7002,1856,186.62,154.474,14.4106,1.6097,11.035,20.2083,3910.0601,61.127,1611.1,9.6843,434.323,38.98,18.682,877.581,74.167,14.4106,439.32,37.653,124.538,0.4722,1.202,4.0017,3.8867,135.78,6722.1001,4.3174,118.168,1026.01,4.6092,15.933,22.1143,9480.04,669.8,24607.5,10.496,632.413,14.4486,4.1956,2.9651,8.1075,35.0044,2768.6599,32.6013,4415.1001,34.547,10010.0996,30650,27458,655.957,3.3075,655.957,119.26,307.286,11.8701,
